gene_id,gene_name,A5BKO_1,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000095794.21,CREM,232.999,219.001,324,301.001,297.001,299.7760497655522,-0.3891543737373919,0.1292368284879924,3.550089229338123e-4,0.0012712972265960989,Down
ENSG00000162600.12,OMA1,479,456,588,567.979,600.001,538.0543609821465,-0.303696489129338,0.09517499541983516,3.6161290046852145e-4,0.0012945300136669633,Down
ENSG00000273604.2,EPOP,936,908,770,725,707,738.0927806674035,0.2749552850217009,0.08461525158444615,3.63800275470836e-4,0.0013019420526731043,Up
ENSG00000101190.13,TCFL5,363,394,521.188,473,482,468.5373372869636,-0.34191781647267167,0.11004541068071422,3.6396624904241464e-4,0.0013021176086043598,Down
ENSG00000290292.10,HOMEZ,552.001,511,627,687.43,684.47,571.7728189527053,-0.30469726483733706,0.09565452255170513,3.658862597037719e-4,0.0013085662409508373,Down
ENSG00000114126.18,TFDP2,12252,11359.001,10268.001,10621,10705.999,9557.53930370568,0.13802055183095985,0.03961073219176282,3.6788319098968143e-4,0.0013152857457631082,NS
ENSG00000064932.16,SBNO2,995,787.001,711,686.001,723,950.2603004550147,0.27664273297191655,0.08536484735493209,3.705651281477457e-4,0.0013244492401095777,Up
ENSG00000106635.8,BCL7B,1606.999,1415.001,1289.724,1202.999,1147,1377.3614482640805,0.26344140687091455,0.08063207536537902,3.7153194259965954e-4,0.0013266275231588356,Up
ENSG00000183856.11,IQGAP3,440.999,290,477,449,542,505.55911820995425,-0.37650199986827293,0.1244475315039439,3.713097816633689e-4,0.0013266275231588356,Down
ENSG00000225697.13,SLC26A6,434,361,493.002,462,582,582.2833229696927,-0.33481932530463254,0.107438224193478,3.714459425401598e-4,0.0013266275231588356,Down
ENSG00000184887.14,BTBD6,2649.995,2359.999,2124,2177.999,1993.999,2136.41721784699,0.21473780027318887,0.06390399493359597,3.7467697551316634e-4,0.0013374286782981198,NS
ENSG00000189306.11,RRP7A,2934.476,2793.389,2440.781,2431.784,2452.858,2178.712149907143,0.19510741482779917,0.05748233210570566,3.7624375198328186e-4,0.0013425910496116021,NS
ENSG00000111450.15,STX2,512,416,349.999,296,367.999,389.54690978940727,0.36668051229013876,0.12051594804569725,3.767780020336106e-4,0.00134406681891362,Up
ENSG00000186487.21,MYT1L,19,15,41.001,51,50,26.324909139027383,-0.9933383642998728,0.506374191637272,3.7762778265881754e-4,0.0013466668637435962,Down
ENSG00000165716.11,DIPK1B,242,241,338,326,311,327.0959599758688,-0.37770416341715596,0.1251931588457596,3.7837239566129027e-4,0.001348890323457039,Down
ENSG00000156869.14,FRRS1,397,392,286,295,282,356.4582155103785,0.36744153279786324,0.12090550969201883,3.790597991652314e-4,0.0013509084746570182,Up
ENSG00000128928.10,IVD,2602.781,2501.998,2235,2116.263,2185.999,2017.334485691012,0.1939393646418423,0.05714683539177404,3.7970193393187116e-4,0.0013527640557259274,NS
ENSG00000126561.18,STAT5A,4113.682,3958.016,3365.795,3494.414,3651.915,4547.95741073803,0.17371174476702098,0.05071209189134027,3.8143176098796877e-4,0.0013584923319868909,NS
ENSG00000143379.13,SETDB1,1104.999,976.001,836.001,798,906.001,1041.02851198645,0.24974552038314107,0.07597719964750826,3.8201824413647636e-4,0.0013601461588708238,NS
ENSG00000270629.7,NBPF14,307.127,296.082,177.089,172.88,254.826,239.145474174079,0.4515899098607161,0.15858354225334237,3.823453846643991e-4,0.0013608758545884988,Up
ENSG00000167525.16,PROCA1,46.999,35,69.999,69,103.999,69.73265957293694,-0.7127366105496951,0.30912993180088655,3.8262966503922155e-4,0.001361452581323262,Down
ENSG00000186654.21,PRR5,105.001,87.999,171.001,149,142,125.48669363988056,-0.5356318764665148,0.20157539108324915,3.8305242207976674e-4,0.001362521502619726,Down
ENSG00000126457.22,PRMT1,9088.998,8795,7922,7737,7487.998,7187.6738177162215,0.18056554565494712,0.05291372825964491,3.845046001027054e-4,0.00136725023350697,NS
ENSG00000179051.14,RCC2,15271,14621,13078.998,12950.843,13725.944,13688.624970409197,0.14681176143908786,0.04242914414861773,3.8648944518324536e-4,0.001373739070337005,NS
ENSG00000205309.14,NT5M,239.999,247.999,356.999,347,286.001,453.8544659375136,-0.3826509781768618,0.12757520501331637,3.865761198200749e-4,0.001373739070337005,Down
ENSG00000132471.12,WBP2,1113,1087,1310,1332,1227.001,1538.1947508305523,-0.23015578222225924,0.06929821176969278,3.882371808277586e-4,0.0013792017489246404,NS
ENSG00000197020.12,ZNF100,245.996,248.55,353,330.136,311.786,373.0542744346754,-0.37323380968109415,0.12364195003200973,3.886560516020555e-4,0.0013802495046849783,Down
ENSG00000070961.17,ATP2B1,944,935,691,718,813.001,871.103678854249,0.28698062566629307,0.08958147656540064,3.9109370353695175e-4,0.0013884636838670805,Up
ENSG00000088325.16,TPX2,7766,7009,7880,7935,8381,8112.174614216615,-0.14294269081487587,0.0412941196047123,3.915711511505094e-4,0.001389715713946215,NS
ENSG00000073578.18,SDHA,4064.456,3881.928,4497.933,4571.39,4335.023,4241.555604183275,-0.18025330744190082,0.052893299066864546,3.9171607335070844e-4,0.0013897871643538833,NS
ENSG00000079462.8,PAFAH1B3,1332.999,1285,1588,1595,1469.001,1385.6933664972835,-0.24235235520452092,0.07356854067403297,3.925094358728587e-4,0.0013921584672980981,NS
ENSG00000239900.14,ADSL,4030.685,3757.157,3354.975,3400.517,3272.476,3240.3744482996563,0.1863402275174716,0.054874481485259925,3.94842454018319e-4,0.0013999873958618334,NS
ENSG00000158545.16,ZC3H18,2206.001,2056,1771,1753.001,1922.001,1896.2112618914837,0.19652402121881643,0.05819521240790909,3.969905178832775e-4,0.0014071557599191794,NS
ENSG00000014216.16,CAPN1,2316,2155.999,1887,1909.001,1966.999,2197.26753991063,0.18581332648700657,0.0547352699782012,3.975264140312887e-4,0.0014084849301416779,NS
ENSG00000121075.11,TBX4,344,299,244,231.001,226,364.6501054157654,0.3686900960686251,0.12201547853426126,3.977449138273841e-4,0.0014084849301416779,Up
ENSG00000163875.16,MEAF6,1507,1481,1246,1283,1184,1503.8166231840394,0.22959504183510257,0.06924657260572471,3.976331810297813e-4,0.0014084849301416779,NS
ENSG00000108771.13,DHX58,236.001,196.999,284,270,325,350.1402710866257,-0.3833401795567923,0.12827670012576411,3.986694276422487e-4,0.0014113100494760724,Down
ENSG00000169926.11,KLF13,2232,2055,2406,2350,2495,2480.499661802536,-0.18348526606552876,0.05400486383102669,3.990090060036392e-4,0.001412063330112021,NS
ENSG00000135945.10,REV1,744.999,752.001,554.001,580.001,623,674.7975755956332,0.29493490721334836,0.0927245261746317,3.9924115899196824e-4,0.0014124360824947745,Up
ENSG00000267855.6,NDUFA7,866.643,911.212,701.146,682.284,648.767,759.9770644887258,0.32290951958773145,0.10352878900160024,4.015999624413619e-4,0.001420329876694013,Up
ENSG00000214194.9,SMIM30,1414.999,1298.999,1092,1171.999,1082.001,1111.7842029301573,0.2378304410354261,0.07214339095681868,4.017403226871038e-4,0.0014203752297670715,NS
ENSG00000204619.8,PPP1R11,829.995,845,1055,981.999,999,1037.9956442703005,-0.26367073258913215,0.08129060578753385,4.0300226650494335e-4,0.0014243847166187096,Down
ENSG00000122126.18,OCRL,218,234,318,281,329,305.33892042512736,-0.39210574510902174,0.13223153753692055,4.031706239900189e-4,0.0014245276774672718,Down
ENSG00000147650.12,LRP12,648,642.001,523,512,493,707.577364864832,0.28372066261428724,0.08868718994767007,4.0670953784163174e-4,0.0014365759983958936,Up
ENSG00000175550.8,DRAP1,1659,1591.999,1904.001,1913.999,1811,1949.6379442195891,-0.21181616460922703,0.0634004049419541,4.0959992413935957e-4,0.0014463266820355254,NS
ENSG00000111328.7,CDK2AP1,2883,2776.999,2394.001,2406,2449,2305.9980157990844,0.19380408871092952,0.05746137845948048,4.0999514838206425e-4,0.0014472633811508874,NS
ENSG00000078687.18,TNRC6C,1180.001,1072,1296,1306,1413,1229.2649665514448,-0.24581370549178566,0.07506858842779048,4.106833033833809e-4,0.001449099454524639,NS
ENSG00000089154.11,GCN1,6358,5711,4767,4801.999,5757.001,4817.81902980474,0.2042057445674436,0.060886443003554,4.109056368311762e-4,0.001449099454524639,NS
ENSG00000185905.4,C16orf54,246,176,268,271,330,370.7196029444329,-0.39812117616805587,0.13514589932413945,4.1087996451933236e-4,0.001449099454524639,Down
ENSG00000284691.1,ENSG00000284691,118.279,82,150.743,145,184.68,137.35755348455663,-0.5380036610466992,0.20479808929485174,4.1166654322447434e-4,0.0014513232959452265,Down
ENSG00000134569.10,LRP4,772.001,673,566.001,536.999,594,562.4674175628129,0.2918469595876689,0.09187939474537445,4.144934700775372e-4,0.001460475496875853,Up
ENSG00000171853.16,TRAPPC12,964.999,860.001,756.001,690,725.999,740.7210874507467,0.277161792182974,0.0864131196611142,4.145248312494003e-4,0.001460475496875853,Up
ENSG00000132466.20,ANKRD17,3750.001,3538,2732.001,2790.001,3361.001,2901.693655235819,0.2530096954719447,0.07767739669831299,4.147444971257163e-4,0.0014607873069225497,NS
ENSG00000215784.6,FAM72D,1306.254,1312.119,1078.941,1037.03,1139.207,1485.5605012042943,0.22994830987162207,0.06962120306515172,4.15097590905803e-4,0.0014615687227056363,NS
ENSG00000198429.10,ZNF69,91.527,93,141.217,149,153,132.44401945554438,-0.5315026968898503,0.20149926452370828,4.1620227295708403e-4,0.001464995168749382,Down
ENSG00000198919.13,DZIP3,517,423,550,575,624.999,710.3959327599788,-0.2947922244576638,0.09303513180474383,4.1667910155244455e-4,0.0014662101592384123,Down
ENSG00000023902.14,PLEKHO1,2719.001,2548,2292,2259,2088.999,2388.999647572574,0.21148730015265232,0.0633839768039168,4.1690073290437016e-4,0.0014665266779393465,NS
ENSG00000156471.13,PTDSS1,4226,3983.999,3661.001,3553.001,3418,3897.8223769717547,0.17918988354820836,0.052828906228794756,4.17782123583874e-4,0.0014686993403893954,NS
ENSG00000168883.20,USP39,1876.999,1767,2079.001,2132.999,2035.001,1950.2047692857725,-0.20000413815601317,0.05958201405911442,4.177254413871863e-4,0.0014686993403893954,NS
ENSG00000275832.5,ARHGAP23,730.735,737,857.756,851.79,953.636,884.2593302544749,-0.26418687018695586,0.08175143185345066,4.186418252041047e-4,0.0014712571812237657,Down
ENSG00000177225.17,GATD1,1199.999,1069.001,1285,1292.001,1484.998,1115.8580197251654,-0.2502853680307872,0.07684033302843776,4.228321725543219e-4,0.001485514796762613,NS
ENSG00000147669.11,POLR2K,1100,1084,868,936,810,883.7343814748244,0.2718074759038748,0.08460319118048283,4.230549177958711e-4,0.0014858286406473089,Up
ENSG00000168116.14,KIAA1586,364.164,373.684,456.109,481.729,491.815,418.08475885708026,-0.3344476250882684,0.10868725041809235,4.248339177547255e-4,0.0014916063499477864,Down
ENSG00000128739.23,SNRPN,1181.484,1133.651,1415.52,1393.922,1293.964,1396.4271915339366,-0.23949718208390383,0.07308348942354277,4.255802458235727e-4,0.0014937558139732523,NS
ENSG00000123836.15,PFKFB2,197,156,236.001,245,275,209.91777090759047,-0.4339256832235767,0.15213811244520645,4.270405974569961e-4,0.0014984093049396866,Down
ENSG00000114841.18,DNAH1,140,116,70,72,84,104.16558123447268,0.5585826427675502,0.21753551048680436,4.27894370912801e-4,0.0015009321602695639,Up
ENSG00000139726.11,DENR,3248.984,3194.996,2772.952,2762.995,2846.989,2729.632948681517,0.17492163449642045,0.05156899865660234,4.2804642697539803e-4,0.0015009927762043476,NS
ENSG00000163633.12,C4orf36,14.289,5.059,33.917,31.493,42.634,22.212338480694676,-1.2030847987034163,0.6918639987368764,4.2925013827445677e-4,0.0015047399401833886,Down
ENSG00000134954.14,ETS1,9190,8663.999,9638.001,9487,10281.999,12394.540870562982,-0.14931222004599928,0.04356349963670912,4.307760164018705e-4,0.0015096137491087576,NS
ENSG00000157554.20,ERG,87,100,139,174,140,126.89024703692338,-0.5398782958936288,0.20721550443711997,4.3270310693276147e-4,0.001515890060368092,Down
ENSG00000154217.16,PITPNC1,93,96,149,145,133.001,211.56336073075073,-0.48067199493179585,0.17544356011598505,4.334003974782405e-4,0.0015175952969378197,Down
ENSG00000171262.11,FAM98B,1617,1477,1240,1328,1304,1307.6422537797719,0.220492254669194,0.06663735941852757,4.3346239019118293e-4,0.0015175952969378197,NS
ENSG00000111652.10,COPS7A,1215,1142,935,1005.998,942.998,990.405589282067,0.24669566641912152,0.07575674482732526,4.3495652543678286e-4,0.00152234783902874,NS
ENSG00000144554.13,FANCD2,1805,1693.999,1326,1439.99,1592.995,1562.9424429876126,0.22709364778808855,0.06893917404944182,4.366460221342887e-4,0.0015277809451805131,NS
ENSG00000160446.19,ZDHHC12,591,498,733,678,640,678.1311904455781,-0.3079851699282321,0.09851031603487315,4.3684411545935956e-4,0.0015279940056127158,Down
ENSG00000108578.15,BLMH,2736.999,2429,2204,2199,2244.001,2515.2341901548825,0.18661525094156856,0.05542908700999457,4.3791029956566385e-4,0.001531242388151585,NS
ENSG00000106443.17,PHF14,2773.001,2487,2150,2237,2355,2431.4895346866206,0.1918851690201987,0.05716461873227178,4.3965872540101584e-4,0.0015368735796582277,NS
ENSG00000168575.10,SLC20A2,501,483.999,358.999,369,386,407.8145666699914,0.33246378148078676,0.10834025321899873,4.433485107154191e-4,0.0015492853353742148,Up
ENSG00000197045.14,GMFB,1867,1666,1457.001,1470,1510.001,1356.4336741494808,0.2159361094992689,0.06522253049966051,4.4389412603940907e-4,0.001550705420859755,NS
ENSG00000169519.21,METTL15,412.873,424.962,307.001,318.667,309.293,376.4358663990675,0.34664857713854436,0.11416979565632762,4.4506808270335953e-4,0.0015543189830879006,Up
ENSG00000123130.17,ACOT9,9,12,25,31,35,38.17710155059884,-1.0011768720941239,0.5311116314955596,4.4709062487884786e-4,0.0015608928806506986,Down
ENSG00000153066.13,TXNDC11,561.999,485,684,652.001,617,649.7699730780638,-0.29704556925163,0.09453892320596467,4.4878539753586755e-4,0.0015663187002058782,Down
ENSG00000116685.17,KIAA2013,2042,1918.918,2460.772,2203.959,2234.953,2087.0749396185024,-0.2191792858295354,0.0663891941394752,4.489832923409666e-4,0.0015665184607773638,NS
ENSG00000128694.12,OSGEPL1,326,312.999,208,234,243,262.5991021629223,0.38578234468778877,0.13096010611508418,4.4922327279374387e-4,0.001566864888538655,Up
ENSG00000151458.12,ANKRD50,882,848,1005,1047,1165,907.9451441491187,-0.2909313485053651,0.09222905502708757,4.4986536723578847e-4,0.001568613210677826,Down
ENSG00000121057.13,AKAP1,2054.999,1817,1640,1611,1618.999,1350.3625561662843,0.21370400663482528,0.06454292038733887,4.5009819697143554e-4,0.001568933840272575,NS
ENSG00000149483.13,TMEM138,510,462.001,347,355,390,384.7173841281965,0.33857059726986666,0.11099655167227795,4.5073138826800396e-4,0.001570649396477084,Up
ENSG00000112893.10,MAN2A1,1150,1074.999,1260,1265,1418,1313.9474741168806,-0.23794348681000743,0.07292227513859229,4.520717250123632e-4,0.001574827276028367,NS
ENSG00000147443.13,DOK2,289.999,261.001,353.001,390.001,351,399.3100610653027,-0.3604684057741337,0.12017032374445048,4.537020777905248e-4,0.001580012520435608,Down
ENSG00000285130.2,ENSG00000285130,62.417,42.164,94.035,88.266,92.803,95.94820233481506,-0.6147792195297072,0.25343182067904246,4.544564599998644e-4,0.0015821449187303812,Down
ENSG00000183044.12,ABAT,279,262,330,370,373.999,351.52960575754446,-0.3591955949242644,0.11974675801830487,4.57952165376797e-4,0.001593816645562934,Down
ENSG00000204498.11,NFKBIL1,221,194,283,299.001,257,409.3755960743814,-0.3785791982213098,0.12809389850815803,4.588208202677703e-4,0.001596340979482086,Down
ENSG00000156469.9,MTERF3,644.999,566,473.001,474,440,471.32597018239056,0.3171764891824369,0.10259588352343678,4.5941170972832327e-4,0.0015978976299951082,Up
ENSG00000135925.9,WNT10A,4,4,19,16,22,21.73432185882113,-1.3175683168807784,0.8180652748968416,4.602673852480655e-4,0.001600373983611522,Down
ENSG00000147853.17,AK3,379.001,422.999,308,282.999,293.999,379.2189314116458,0.35837333203921173,0.11947687152574392,4.608609344027391e-4,0.0016019376487026546,Up
ENSG00000188483.8,IER5L,28,18,45,56,59,46.47822769058016,-0.8326276369105656,0.40532738232666826,4.610824731817105e-4,0.0016022076454991294,Down
ENSG00000197013.11,ZNF429,41,36,82,61.001,73.097,87.9059097201213,-0.6603305979997894,0.28354044099596026,4.62084376123315e-4,0.0016051883022100309,Down
ENSG00000125952.21,MAX,2142,2072,1792.001,1772.999,1814.001,1952.4962487298112,0.19763926778745175,0.05930533611115623,4.6254876270146315e-4,0.001606300458436606,NS
ENSG00000108592.17,FTSJ3,3651.999,3417,3088,2871,3183.001,2705.6378659129186,0.1814351567273895,0.05401884130360425,4.648873402038423e-4,0.0016139184251403342,NS
ENSG00000178732.6,GP5,52,29,74,87,71,77.55870105121933,-0.6800271232356737,0.2971474781035308,4.661614365877252e-4,0.0016178373073473032,Down
ENSG00000069011.16,PITX1,23,21,47,51,48,54.795136258199065,-0.7931466333632794,0.3771414822559221,4.668718374275317e-4,0.0016194555111476317,Down
ENSG00000135124.16,P2RX4,149.001,144,214.999,206,192.001,317.5288388718805,-0.4101276246968458,0.14250008438854755,4.6691852799632264e-4,0.0016194555111476317,Down
ENSG00000132740.10,IGHMBP2,494,485,600,608.001,615,598.5975017268526,-0.2928017219460054,0.09326728575504634,4.671210881828799e-4,0.0016196536609877751,Down
ENSG00000164733.23,CTSB,595.999,580.001,696,740,702.998,824.3387986653565,-0.2674557307197243,0.08381302867813058,4.704937819186629e-4,0.001630840102467522,Down
ENSG00000184967.7,NOC4L,973,967,785,757.999,804,806.7464463574406,0.26029565329965,0.08121295243557684,4.7201293184859824e-4,0.0016350880317256109,NS
ENSG00000205189.13,ZBTB10,497,463,562,600.011,627,562.6772972529811,-0.2938254604840416,0.09375065688950093,4.720095540775747e-4,0.0016350880317256109,Down
ENSG00000169504.15,CLIC4,27,10,25,54,39,160.11431564990147,-0.7632916563798813,0.35632863972813134,4.7306866589331016e-4,0.001638235613200807,Down
ENSG00000038210.14,PI4K2B,1189,1222,1381,1403,1448,1344.090291380841,-0.22586009664625253,0.06903865260676595,4.769673674696799e-4,0.0016512233669598462,NS
ENSG00000135414.10,GDF11,1023,888.261,1098,1111,1192,959.1928875665603,-0.2439432296521733,0.07539855939946974,4.7736946696058647e-4,0.0016521018500745964,NS
ENSG00000166133.18,RPUSD2,541,508,395,401,365,372.8354550081371,0.3525609409788854,0.1175582008560567,4.8155905506519345e-4,0.0016660836272945198,Up
ENSG00000135090.14,TAOK3,1951.999,1826,1527,1639,1646,1764.3301077229996,0.19984918513060584,0.06024664287938012,4.818859272223469e-4,0.001666696761327726,NS
ENSG00000152219.5,ARL14EP,732,720,586,559.001,562.999,627.8943695025422,0.2904209409268705,0.09265640645442783,4.8344338593055185e-4,0.0016715644176058852,Up
ENSG00000120265.21,PCMT1,2174,2258.998,2578,2519.001,2507.999,2551.6740075757666,-0.19883084001978302,0.05993433935303672,4.8450356837653237e-4,0.0016747101927403604,NS
ENSG00000127666.11,TICAM1,181,179,114,97,129,133.40217985703137,0.5001316661111194,0.1882657946163671,4.849305040378936e-4,0.0016756658465622157,Up
ENSG00000134480.17,CCNH,1024.001,1036.999,839,856.001,833.001,985.3361701967128,0.24460680829835663,0.07577354838441898,4.873026486518138e-4,0.0016828184800109303,NS
ENSG00000137200.13,CMTR1,1756,1577,1861.999,1848,1960,2126.58129319105,-0.19050770475859025,0.05720108193922641,4.871602607006065e-4,0.0016828184800109303,NS
ENSG00000092841.19,MYL6,6922.001,6442,7937.612,7688.903,7119.998,7099.630932494476,-0.19189894919139883,0.05767474338710106,4.886157187999672e-4,0.0016863071770298217,NS
ENSG00000124374.9,PAIP2B,44,26,59,65,75,92.72516262179016,-0.6699633186139955,0.29264615910425756,4.886022867469289e-4,0.0016863071770298217,Down
ENSG00000184154.16,LRRC51,63.67,79.255,125.614,117.59,110.807,116.22770101339363,-0.5568244046030201,0.220706928736202,4.905050905740031e-4,0.0016923033437802578,Down
ENSG00000198586.14,TLK1,2050.001,1839,1602,1579,1759.999,1781.7961939150402,0.2024675075278121,0.06122456166333502,4.914441736549272e-4,0.0016950181982022061,NS
ENSG00000198198.17,SZT2,975,812.999,1004.999,1032,1266,1081.6387226274605,-0.28483538510460166,0.09067030665043667,4.916127706266939e-4,0.0016950747450369937,Down
ENSG00000171792.11,RHNO1,632,578.999,718.999,801.981,721.998,782.4211608858916,-0.28793941638611587,0.09185866393070134,4.919297307370756e-4,0.0016956426528068123,Down
ENSG00000142252.11,GEMIN7,519.001,444,370.999,354.998,314.999,351.0377428761564,0.37390452492782233,0.12704908571587156,4.940214085127855e-4,0.0017023256270442119,Up
ENSG00000129195.16,PIMREG,641.001,658.999,845,777,778.998,717.4383792713361,-0.28344300686580787,0.09018970390137683,4.94429322853647e-4,0.0017032042587754616,Down
ENSG00000164944.12,VIRMA,1585,1512.999,1308,1287.001,1294.999,1448.837815607086,0.21670470042621828,0.06610165279435568,4.953443717286032e-4,0.0017058287779658174,NS
ENSG00000149639.15,SOGA1,124,144,201,188,230.999,179.3297456470302,-0.4960591489296506,0.18659528628442762,4.956091795212227e-4,0.001706213116639214,Down
ENSG00000144713.13,RPL32,13282.945,12865.949,14840.982,15182.924,13798.945,16040.052713149824,-0.17184751903768425,0.051206921201382496,4.96264735909449e-4,0.001707942016014689,NS
ENSG00000170571.12,EMB,4004.899,3866.485,4322.56,4306.664,4527.362,3870.0704672659704,-0.16766428457318344,0.04987007350113046,4.969284698130439e-4,0.0017096979821772846,NS
ENSG00000125912.11,NCLN,3424,2908,2651.999,2718,2721,2378.008754976492,0.19393777603244255,0.058456468448331,4.993283374996103e-4,0.001717424241733527,NS
ENSG00000047621.12,C12orf4,686,649.001,567,488.001,497.001,583.211530462025,0.30190688372784347,0.09742201363373941,5.010235145679639e-4,0.0017227227174261854,Up
ENSG00000213625.9,LEPROT,392.643,369.949,477.936,490.958,483.914,460.3558162564735,-0.31657709053409727,0.10328172902937853,5.038349105025135e-4,0.0017318547525513868,Down
ENSG00000111540.16,RAB5B,1103,1034,1223,1220,1266.003,1424.3929325745803,-0.2139180796358171,0.06525758828697642,5.0516673388983e-4,0.0017358969192628932,NS
ENSG00000179526.17,SHARPIN,648,612,484.999,488,508.999,601.9359384635547,0.2900627399696401,0.09296291512022771,5.085689558055699e-4,0.0017470488774850809,Up
