gene_id,gene_name,A5BKO_1,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000081320.11,STK17B,2115,2072,2957,2292.999,2305.001,2102.696529554085,-0.08217382796973584,0.062190363399944784,0.1825681503281656,0.22270114898190363,NS
ENSG00000178449.9,COX14,363.025,359.196,407.941,350.217,345.298,366.79317490970766,0.14397356715890217,0.11117010810780223,0.18295387074438432,0.22314721919616778,NS
ENSG00000169612.4,RAMAC,595,563.893,675,549,576.903,553.3856792448844,0.12290074513345024,0.09432658981059745,0.18373111489363977,0.22407067746062925,NS
ENSG00000259332.3,ST20-MTHFS,109.616,91.466,97.621,93.002,86.098,90.87550821059187,0.24842302297649893,0.20551850027872218,0.18436136715282817,0.22481468805223334,NS
ENSG00000119321.10,FKBP15,1011,891.999,1263,1079.001,1116.001,1012.1738244797365,-0.09881912404639742,0.0754143690849423,0.18442328652072376,0.22486557280285754,NS
ENSG00000182325.11,FBXL6,503.94,440.956,537.938,453,458.945,486.6588541260414,0.136884853257616,0.10584213374786502,0.18470324335854518,0.22518226833980487,NS
ENSG00000183155.5,RABIF,340,309,379,289,318,305.1344358748145,0.15210391849187357,0.11853176593747745,0.18531280832144564,0.22590069464491466,NS
ENSG00000180481.11,GLIPR1L2,7,10,22,17,12,12.572105557611438,-0.4092431285677404,0.45949646281579765,0.1858900120196621,0.22657951886428554,NS
ENSG00000106012.19,IQCE,24,14,12.001,13,13,13.322372055555354,0.400610498148242,0.4353986960771237,0.18661524605202692,0.22743860749413702,NS
ENSG00000119326.15,CTNNAL1,1253,1032.999,1546,1317,1287,1231.935043470503,-0.09768024470710515,0.07491978965057645,0.18670177347062913,0.22751916524153593,NS
ENSG00000126453.11,BCL2L12,789,814.999,927,780.999,805,828.7775382893607,0.11241951431764456,0.08670970282085423,0.1872763215600827,0.22819435374339617,NS
ENSG00000138193.17,PLCE1,13,8,26,23,12,14.070386101988968,-0.4038859092433375,0.4472050520524655,0.18742900849433722,0.2283554170880028,NS
ENSG00000179715.13,PCED1B,35,33,27,28,29,43.501100955641895,0.32510731032485873,0.2977734079781376,0.18811308715722946,0.22916379913258197,NS
ENSG00000163251.4,FZD5,160,160,186,161,114,154.92711684822436,0.21343770416204214,0.173488817703447,0.1881554942052684,0.22919039034934638,NS
ENSG00000113761.12,ZNF346,347,344,517,386,405,378.9290940429679,-0.14402096425892869,0.11267665695530502,0.18839961187842186,0.2294626506441365,NS
ENSG00000135709.14,KIAA0513,22,18,39,32,31,20.71677110751139,-0.36849247771816346,0.3671869305593697,0.18845037375010393,0.22949937807052023,NS
ENSG00000220205.10,VAMP2,680.34,613.465,923.983,725.559,770.355,649.2420340111497,-0.13352933283521654,0.10412556481505515,0.18879589475223632,0.229895022945075,NS
ENSG00000083535.16,PIBF1,331,319,472,404,359,330.2182459795506,-0.15168367493090232,0.11926767693264688,0.18909226094096787,0.23023073249147907,NS
ENSG00000146013.11,GFRA3,8,9,19,10,21,15.239257605078858,-0.4041797308648915,0.4535898179148601,0.18922848500950648,0.23037140769030104,NS
ENSG00000081791.9,DELE1,413,386.001,447.999,403,366.999,366.97678367940273,0.14486840082599775,0.11367642204045655,0.1894870432409801,0.23066096847467432,NS
ENSG00000154710.18,RABGEF1,687.043,698.766,859.826,667.252,649.254,672.6932936651798,0.11396312468494305,0.08845525234967903,0.18975330648857683,0.23095984419270824,NS
ENSG00000121964.15,GTDC1,204,213.998,309.001,233,271,223.35104312891764,-0.1772125202094072,0.14142076536945766,0.1899175282827095,0.23113446754284075,NS
ENSG00000125447.18,GGA3,1488.999,1315,1987.001,1552,1545.001,1446.5923982413287,-0.09087441427803541,0.07013837742852679,0.19016663618011506,0.23140440123497033,NS
ENSG00000204839.9,MROH6,68,68,66,69,41,58.67269582616697,0.29851298511715285,0.26506135755107785,0.19018088214992218,0.23140440123497033,NS
ENSG00000179111.9,HES7,33,44,30,32,28,27.733523749219543,0.35327872003649946,0.3430120192126902,0.1903055665454768,0.23153081654107224,NS
ENSG00000131653.14,TRAF7,2850,2560.001,3673,2898.999,3061,2840.837503840781,-0.0674722523800713,0.051837977990478755,0.19036700113639957,0.23158026124042405,NS
ENSG00000173451.7,THAP2,75,37,76,40.475,22,50.03325682823607,0.3365970407669651,0.3170838425563462,0.19069449271991298,0.2319533164505975,NS
ENSG00000100099.22,HPS4,2085.002,1979.999,2677,2266,2329,2107.6401618744494,-0.0758707650978359,0.05853705820376372,0.19150049714500017,0.23290827090792474,NS
ENSG00000257524.6,ENSG00000257524,26.598,26.593,46.331,41.996,46.268,39.55823425223709,-0.3574754205060511,0.35229537480364,0.1918032300286322,0.2332509906998118,NS
ENSG00000163701.19,IL17RE,72,76,116.999,93.999,104,68.23854220008013,-0.26467852370053346,0.2272817071108679,0.1920927707007596,0.23357759442017248,NS
ENSG00000261717.5,ENSG00000261717,50.713,41.31,57.237,30.307,30.162,42.375368287209625,0.3166789037026801,0.29048601451234585,0.19238588738466195,0.23390847465098036,NS
ENSG00000244731.10,C4A,9.573,16.841,26.145,15.008,34.281,17.632294335918576,-0.3899804825316221,0.4214873891857808,0.1924379655143291,0.23394625280352396,NS
ENSG00000284773.1,ENSG00000284773,12.022,25.02,41.18,32.13,32.073,22.522194935105414,-0.3929006185467456,0.43012269939381786,0.19279291188927739,0.2343521785320762,NS
ENSG00000109062.12,NHERF1,3490,3184,4282.999,3730,3844,3654.1946798926992,-0.06878733456132477,0.05316175919334209,0.1928543551658,0.2344012827110678,NS
ENSG00000116741.8,RGS2,81,83,129,113,101,84.10719333849232,-0.25026882105922904,0.21250459585933942,0.1931534454274137,0.23473918831570345,NS
ENSG00000162065.14,TBC1D24,513.884,481.001,710,535.001,604.999,542.1266474600773,-0.12392408198700315,0.09730862820549933,0.19325494033690704,0.23483690895058743,NS
ENSG00000186185.14,KIF18B,2281.999,2008,3037,2251,2430.999,2283.946940873064,-0.07948422195019152,0.061625178769039855,0.19330012053427487,0.2348661839832227,NS
ENSG00000143207.21,COP1,946,832.999,1227,1022.001,998,929.275901351649,-0.10247448807581347,0.07996586256173112,0.19357218459783784,0.23517109412742665,NS
ENSG00000170469.11,SPATA24,51,46,88.999,71,55,51.743597371690626,-0.2920100534078729,0.2603319946799124,0.19417021895669892,0.23587191628716797,NS
ENSG00000160221.18,GATD3,491.257,385.311,392.254,297.042,482.046,452.4962065098199,0.2684772712100592,0.23297251040362674,0.1943479153195893,0.23606202780175223,NS
ENSG00000145817.17,YIPF5,760,820,1097,903.999,895,920.3109041659675,-0.10451726944981941,0.08177137148952687,0.19443257609314224,0.2361391057741903,NS
ENSG00000205609.13,EIF3CL,1546.914,1572.7,2138.149,2007.342,2044.769,1845.7799501186728,-0.20535420023474904,0.168994430938284,0.19516324501158713,0.23700066074518,NS
ENSG00000140995.17,DEF8,565.001,529,735.001,641.999,637,610.3651230360451,-0.11492561029266286,0.0903938299478565,0.1953092222559582,0.23715207242309272,NS
ENSG00000188130.14,MAPK12,28.597,34.224,13.684,28.287,27.583,23.78435308953798,0.3631222217888377,0.36872034760943256,0.1958114605068428,0.2377359899340138,NS
ENSG00000157181.16,ODR4,284,270.001,344,251,241,258.06808384923596,0.16406336512137126,0.13193640577361718,0.1959253379860669,0.2378483201603256,NS
ENSG00000088888.18,MAVS,4211,3719,4869,3622,4282,4109.793886361128,0.07540282516581452,0.05880208242318464,0.1962407504421453,0.2382052575121714,NS
ENSG00000102580.15,DNAJC3,1209,1214,1566,1170,1111,1029.3971426309286,0.10172049089058491,0.07986432005560445,0.19631923819261107,0.23827455925796745,NS
ENSG00000105472.14,CLEC11A,24,15,32,26,38,27.064593633862604,-0.3536041820910228,0.35209505746593606,0.1964463279337766,0.23840282817897676,NS
ENSG00000261052.6,SULT1A3,44.034,25.157,78.049,71.998,23.856,40.76429631364404,-0.35887844743524133,0.36206705684243967,0.19670044163692843,0.2386852057649239,NS
ENSG00000165175.17,MID1IP1,5406,5170,6954.001,5991,5870,5600.907360782749,-0.06818858959114318,0.05316533653165036,0.19678673789581147,0.23876390673773312,NS
ENSG00000130813.18,SHFL,547.999,469,730.001,566.001,594.001,530.3819258277412,-0.12440026689081204,0.09858942034830426,0.1971314474699936,0.23915609264415236,NS
ENSG00000066926.13,FECH,1030.001,976.999,1145,1019.001,1013.001,1007.0776879291632,0.09548762082162317,0.07498365635235744,0.19716097139962155,0.23916585758387815,NS
ENSG00000106268.16,NUDT1,1005.001,975.001,1353.001,1082.999,1173.999,1126.7130632775823,-0.09953049655506392,0.0784168783790866,0.19810811586064828,0.2402886175495578,NS
ENSG00000160299.19,PCNT,2386.001,1981,2784.137,2026.001,2115,2152.2497613417363,0.09947729187452468,0.07843023026002525,0.19842237878650995,0.24064358407332695,NS
ENSG00000197375.14,SLC22A5,13,5,17,13,23,12.188324768898367,-0.3993334277146548,0.4694735645149359,0.19897453048860378,0.24128694970073827,NS
ENSG00000120963.12,ZNF706,891.001,750.999,1088.001,958.993,958,876.9639106120785,-0.10979174082149919,0.08696704792654704,0.1990851561087643,0.24139481585011519,NS
ENSG00000123353.10,ORMDL2,440.001,445,468.001,462,421,436.9743225844809,0.14025527698734447,0.11238798985062597,0.19913740831208163,0.24143188726014078,NS
ENSG00000102096.10,PIM2,196,205,276,270,232,228.535398650535,-0.17875921616767243,0.14632156457071058,0.19985830480556524,0.2422795189528225,NS
ENSG00000065000.20,AP3D1,3910,3440.001,4550.998,3591.999,3791.001,3718.1805360094104,0.06365390322366396,0.050023326632166853,0.20066174610447596,0.24321749461810901,NS
ENSG00000139651.11,ZNF740,1407.999,1276,1823.999,1474,1525.999,1431.0965880832755,-0.08087835088506834,0.06378623948595986,0.20067572578304782,0.24321749461810901,NS
ENSG00000141446.11,ESCO1,574,512.127,808,615,589,603.3041734278479,-0.11736575940927595,0.09356808689531385,0.20077684557324105,0.2433135722686818,NS
ENSG00000158604.15,TMED4,1600.988,1358.001,1900,1628,1809,1480.6714693550366,-0.09140190911701304,0.0723250901963723,0.200986901492575,0.24354163006449872,NS
ENSG00000106638.18,TBL2,1289.998,1172,1437.999,1188,1296.001,1271.3398770299013,0.08774217941697282,0.06937094137344672,0.20103434251218624,0.24357261450807421,NS
ENSG00000075790.12,BCAP29,754.523,745.577,930.505,697.88,739.39,685.1405777231483,0.10693176883060299,0.08505080664109335,0.201271706198572,0.24383367692086327,NS
ENSG00000145740.20,SLC30A5,1362,1367,1696.001,1314,1364.001,1378.3105864787012,0.08509184413084343,0.06727551676405234,0.20132543667960467,0.24387224149453526,NS
ENSG00000166603.5,MC4R,10,9,21,14,16,22.93297633744929,-0.3746717158143153,0.4058877226029299,0.20267515303608877,0.24548049802750632,NS
ENSG00000080839.12,RBL1,1506,1452,1900,1383,1457,1434.193075094525,0.08757411855741042,0.06952285034090634,0.20286457744008207,0.2456627159175808,NS
ENSG00000135823.14,STX6,1040.646,1088.702,1508.819,1152.02,1213.923,1233.5615285871008,-0.09252409132837511,0.07354888441200662,0.20286971341420407,0.2456627159175808,NS
ENSG00000150433.10,TMEM218,539.001,458,565,465.002,511.998,494.71305549757193,0.12555189169903885,0.10091875273902294,0.20302260863736385,0.2458211342024702,NS
ENSG00000183172.9,SMDT1,647,660.001,831.001,792,791,720.2596896556016,-0.12192380516583821,0.09788344763214964,0.2030884733809382,0.24587415241260013,NS
ENSG00000114982.19,KANSL3,1751.001,1648,2289.002,1840.999,1959.002,1811.195123517426,-0.07603470722625195,0.06028386197229035,0.20350164846950888,0.24634759337010004,NS
ENSG00000135424.19,ITGA7,17,18,37.999,24,25.999,24.550635543040805,-0.35176197419028227,0.35907229580487304,0.2035642921182698,0.24639664398665043,NS
ENSG00000156313.15,RPGR,578.999,573.999,678,519.999,590.999,542.7217849041215,0.1261498259794248,0.10159446429818433,0.20375226634409374,0.24659736908000132,NS
ENSG00000129071.10,MBD4,1036.001,947,1359,1093,1136,1029.817346026894,-0.08963987182346758,0.07135341096530726,0.20381062467468228,0.24661439884853723,NS
ENSG00000163743.14,RCHY1,1024,927,1408.999,1052,1089,983.3726961344507,-0.09384362249863185,0.07478342793257828,0.20380627722276265,0.24661439884853723,NS
ENSG00000185829.19,ARL17A,704.573,598.121,721.778,578.942,671.782,672.4130513100588,0.15094314557200159,0.12308689103668116,0.20447629669724518,0.24739299471126774,NS
ENSG00000189376.12,C8orf76,464.054,483.005,542.958,483.695,430.35,428.71534930716894,0.1353413232518218,0.10969811405018202,0.2049090242697802,0.24788961582582467,NS
ENSG00000107020.10,PLGRKT,299,305,418,348,380.001,309.94393055046805,-0.15072908788822062,0.12315185868284562,0.2053426191315424,0.24838717815444633,NS
ENSG00000171135.15,JAGN1,825,879,988,874,814,846.6366602188252,0.10918261900057395,0.08773149605504273,0.2054107366081268,0.24844259053048529,NS
ENSG00000181856.15,SLC2A4,20,20,20,12,14,25.048987392627104,0.35512899589799407,0.36854571149141535,0.20552908416358961,0.24855873714082935,NS
ENSG00000168172.9,HOOK3,865,835,1044,766,857,800.0293333688668,0.11399699605555837,0.0918002380844464,0.20565344623902812,0.24868213146189533,NS
ENSG00000176842.16,IRX5,274.041,292.373,406.1,293.838,381.069,346.5155111726268,-0.15547836064178813,0.1275115521371699,0.20593902929597005,0.24900043092706745,NS
ENSG00000169189.17,NSMCE1,557.001,569.001,662.998,547,538.999,555.0013433825851,0.12463177906797536,0.10083660013783026,0.20600199618209092,0.24904952577941233,NS
ENSG00000111726.13,CMAS,1281,1210,1503,1213,1264.001,1131.377364599527,0.08627913437032521,0.06898971509873583,0.20619944824021225,0.24926118040282683,NS
ENSG00000121716.21,PILRB,1066.435,793.478,1011.884,862.494,751.191,861.9323415616902,0.2245375361428904,0.19298276135025136,0.2062375821542271,0.24928022058298538,NS
ENSG00000164040.18,PGRMC2,1550,1637.999,1933,1585,1598,1721.9076481898476,0.08224514355174568,0.06576238706747549,0.20663289954191047,0.24973093892547552,NS
ENSG00000083817.9,ZNF416,153,147,165,131,142,150.85621794343706,0.19504856551351277,0.16425608952100557,0.20713818936233672,0.250314454744829,NS
ENSG00000196329.12,GIMAP5,535.318,485.579,516.708,501.183,536.346,399.16045931392154,0.1397600265973398,0.11413759315081942,0.20731893288400405,0.250505691171656,NS
ENSG00000166126.11,AMN,338,304,464,404,345.999,337.10455689855416,-0.14632631235350319,0.12000247069667547,0.20782291335340422,0.25108741440842514,NS
ENSG00000106459.15,NRF1,730.999,611,752.999,632.999,706,666.9793168238618,0.11383150040749326,0.09225933755932754,0.20849358185702357,0.25187037868984397,NS
ENSG00000158497.6,HMHB1,6,12,18,15,19,14.383287489971497,-0.38613368799224984,0.4539774164913439,0.2087296686521139,0.25212823424930503,NS
ENSG00000186417.15,GLDN,14,13,23,30,19,15.760130212383423,-0.37251035680874806,0.4135136429217096,0.20878761209814833,0.25217087473561195,NS
ENSG00000262209.3,PCDHGB3,15.811,22.614,52.309,20.37,28.949,26.08564541285375,-0.35345044767224465,0.37102595754747436,0.20920246826340452,0.2526445336206394,NS
ENSG00000110274.16,CEP164,688.999,655.999,803,646,655.001,667.1325120717532,0.11499388039178272,0.09341009867132943,0.20929258957781352,0.2526962263439576,NS
ENSG00000133114.18,GPALPP1,879.999,779,1209,902,928,791.2837087008998,-0.10284895752615428,0.08321389900213358,0.20933603162874675,0.2526962263439576,NS
ENSG00000154611.15,PSMA8,94,90,75.999,81,95.999,92.28064848984184,0.24259365684308576,0.21370320754637884,0.20927768085703255,0.2526962263439576,NS
ENSG00000156931.16,VPS8,377.001,352,430.001,347,344,350.1045816375254,0.1364536619666032,0.11179637053954657,0.20932509154473253,0.2526962263439576,NS
ENSG00000065600.13,PACC1,336.999,324,434,399.999,410,344.8842037967949,-0.14455399553747209,0.11905191427341594,0.20998461990294384,0.25345168655674494,NS
ENSG00000162076.13,FLYWCH2,270.641,225.001,359.708,263,327.408,274.78869401784027,-0.16153433824849367,0.13423795720165657,0.21015217165207825,0.25362643429661846,NS
ENSG00000085276.19,MECOM,292,244.999,426.999,304.001,297.001,281.2176244472729,-0.15576791645156995,0.12906037344888863,0.21018323848479228,0.25363644241035127,NS
ENSG00000005187.12,ACSM3,200,191.001,296,242,220.001,199.67240172949082,-0.17268359312149095,0.1445781012824651,0.21062258277860885,0.254139079567212,NS
ENSG00000140396.13,NCOA2,836,824,1246,900,903.001,868.9352717324708,-0.10255526436300957,0.08326517340891207,0.2109124404550616,0.25446125548131526,NS
ENSG00000196476.12,C20orf96,305,247,302,271,261,295.49407633789116,0.15232276137533166,0.1263442721629996,0.21139404114394017,0.2550146703011332,NS
ENSG00000266094.8,RASSF5,1678,1584.001,2235,1768,1836,1751.1122154594,-0.07358251122456992,0.05942039629634513,0.2119517285996674,0.2556597423821614,NS
ENSG00000186132.15,C2orf76,135,147,158,121,124,121.60366050146628,0.21914243638976597,0.19033995179640711,0.21204364860682234,0.2557429190528677,NS
ENSG00000081059.20,TCF7,3900.995,3677.999,4554.999,3833.002,3941,4470.562584731088,0.05956893897017278,0.04801935407345323,0.21240860183869392,0.256127609211513,NS
ENSG00000083896.13,YTHDC1,2132,1966.999,2812.001,2175.999,2328.001,2194.5813503056033,-0.06948271558992532,0.05611638083960613,0.21239967406234758,0.256127609211513,NS
ENSG00000165355.8,FBXO33,517,515,633,507,467,503.5952041050672,0.12321828028050727,0.10122862292972223,0.2128881782958704,0.25667810346228304,NS
ENSG00000276045.4,ORAI1,1329.999,1162,1416,1204,1315,1188.9860869564789,0.09707387389153463,0.07906572701811801,0.21306849646791184,0.2568677035249117,NS
ENSG00000008952.17,SEC62,1682.999,1634,2369,1784,1817,1717.563253968726,-0.07765474568913215,0.06298825534308611,0.21353502703788865,0.2574022725534112,NS
ENSG00000114841.18,DNAH1,140,116,148.001,104,114,104.16558123447268,0.21701046299945873,0.18901722698145484,0.21382648017250308,0.2577257045109488,NS
ENSG00000107882.12,SUFU,546.999,462,698,577,584,546.1380844377587,-0.1152037660460494,0.09457949964085115,0.21391817851535871,0.25780832746732496,NS
ENSG00000168958.21,MFF,1659.001,1418.001,2020.999,1698,1799.001,1517.0256215009617,-0.08122537593390461,0.06604498881843927,0.214242166947723,0.2581708519040025,NS
ENSG00000176142.13,TMEM39A,810,766.999,1081,904,894.999,844.1550996542752,-0.10220882679755493,0.08363019929641168,0.21439893024665593,0.25833180635691955,NS
ENSG00000051596.10,THOC3,883.481,856.231,1160.584,994.395,996.791,952.4150853723456,-0.09306318559533139,0.07598704587229446,0.21469663633617564,0.2586625312501069,NS
ENSG00000152894.15,PTPRK,956.999,844.999,1145.001,889,812.999,932.8294146221064,0.10429928206511771,0.08554683714502886,0.2151702253997547,0.259205062225751,NS
ENSG00000172500.13,FIBP,1308,1222,1478,1280.001,1271,1289.4782714478474,0.08808079335569312,0.07190328396114792,0.21522201548342132,0.2592394101707618,NS
ENSG00000268173.3,ENSG00000268173,74.34,0,10.168,0,9.745,27.155526890115567,0.31443051107700737,0.7978540319103804,0.21532025015063186,0.2593296881072334,NS
ENSG00000198873.12,GRK5,15,15,30,24,24,18.021749914285298,-0.35852568947109126,0.39324293922018655,0.2157146443509112,0.25977659971194833,NS
ENSG00000167393.18,PPP2R3B,220.359,448.109,538.058,532.503,589.979,382.1207304162946,-0.3434578593983174,0.36136787439728546,0.2158199845147478,0.2598753559888362,NS
ENSG00000070961.17,ATP2B1,944,935,1233,857,882.999,871.103678854249,0.10757570017307848,0.08852766302953839,0.21615768085765943,0.26025384775262195,NS
ENSG00000026103.25,FAS,711.002,657.998,834,639.194,692,741.0394466744012,0.10103772760365118,0.08312080293989187,0.21697290433025465,0.261207138204091,NS
ENSG00000103248.19,MTHFSD,328,315,364.001,288,327,295.4440901549842,0.14718634397372124,0.12338865226703033,0.2170296517005726,0.2612208876301371,NS
ENSG00000180787.6,ZFP3,12,12,30,25,15,12.847536593572704,-0.38081801442166824,0.46156386248425163,0.21703123581230663,0.2612208876301371,NS
ENSG00000103148.17,NPRL3,807.999,699,998.001,871.999,868.998,835.7272904576175,-0.09925519626123798,0.08166920439406984,0.21730457576762627,0.26152161879447305,NS
ENSG00000198346.11,ZNF813,419.941,377.106,499.502,346.8,384.504,397.38464927785765,0.13325430954243486,0.11129094888547095,0.21823844512332244,0.2626171327216037,NS
ENSG00000099904.16,ZDHHC8,461,387,593.999,476,510,443.6622861936172,-0.12916225773927217,0.10772763452531449,0.21842450817619605,0.2628126347837398,NS
ENSG00000228594.4,FNDC10,100,89,116,135,129,119.83880312403393,-0.22096394281267046,0.1957528701682236,0.2190669223320192,0.2635571258519712,NS
ENSG00000183655.13,KLHL25,215,202,285.001,248.999,263,239.66802296391586,-0.16079147521985587,0.13650158942096033,0.21931667504328262,0.26382910023299183,NS
ENSG00000164244.21,PRRC1,1710,1598,2310,1824.999,1806.999,1740.9379953026173,-0.07740993172391093,0.06361358919589157,0.21944307671838403,0.2639526455786416,NS
ENSG00000198146.4,ZNF770,1247,1217,1570,1175,1203,1191.2164523850458,0.08683424414226044,0.07156552038488347,0.21966310800067948,0.2641887725489814,NS
ENSG00000122417.16,ODF2L,352.001,267,456.999,347,373.001,328.4284605630074,-0.15296204482458883,0.12942877774190154,0.21973995412626343,0.26425265836348083,NS
ENSG00000157554.20,ERG,87,100,147,116.001,116,126.89024703692338,-0.2155547836175435,0.19061383654841682,0.22020202582595683,0.2647797410520062,NS
ENSG00000284922.2,LRTOMT,21.329,14.744,9.771,19.119,10.336,20.220712355645254,0.3578219016059607,0.40094053801056645,0.22060117162357593,0.2652310534785453,NS
ENSG00000163191.6,S100A11,755,751,1030,853,879,901.9714808961813,-0.1071484801342735,0.0890830637675969,0.2207690551243455,0.265404249451623,NS
ENSG00000140955.11,ADAD2,23,17,18,13,12,13.433467338926313,0.3642796892127997,0.41861424107570244,0.22095151081324452,0.26559492454690814,NS
ENSG00000142875.21,PRKACB,2421,2481.001,3369,2612,2798,2546.533797930705,-0.07212028068842767,0.059423250979077046,0.22119666594473789,0.2658609182631714,NS
ENSG00000139734.19,DIAPH3,834.999,835,1048,818.999,777,747.8301296104916,0.10249667645875006,0.08542995444201909,0.22259484462857307,0.2675125482495326,NS
ENSG00000169989.3,TIGD4,45,42,41,30,39,33.88523979412536,0.30303867959680086,0.3007182632246098,0.22276290575333565,0.26768563674739954,NS
ENSG00000186908.15,ZDHHC17,618,590.001,890,664.001,671,616.1612269971249,-0.10843224059643955,0.09064519146547968,0.22300732579918423,0.2679504355837215,NS
ENSG00000162999.13,DUSP19,155,113,224.999,148,165,122.94744898365045,-0.20623564468668457,0.18251371903285696,0.2235907361915142,0.26862244109653655,NS
ENSG00000153707.19,PTPRD,728.999,657.999,1055.001,737,772,728.893630446145,-0.11134692575053809,0.09332721183958657,0.22371200153026624,0.2687391393638847,NS
ENSG00000175470.20,PPP2R2D,730,639.001,912,788.001,792.001,739.6771070814164,-0.10061780429879098,0.08414641672461588,0.22437936626293076,0.2694826919087954,NS
ENSG00000204138.13,PHACTR4,1315.999,1219.999,1939.999,1282.001,1424,1362.3546785314543,-0.09705722830675052,0.08107189062540669,0.2243568395780413,0.2694826919087954,NS
ENSG00000131437.16,KIF3A,651,565.999,779,587.001,528,584.4162298285435,0.1248808139318252,0.1054475485143729,0.22462433984036267,0.2697478189348845,NS
ENSG00000035115.22,SH3YL1,69,75.999,110.001,96.999,95,72.49008147304284,-0.24170584550720176,0.22222413211684336,0.22539220701812607,0.2706407557478027,NS
ENSG00000131732.12,ZCCHC9,1051.999,998.001,1249,1031,984.001,978.7730885806615,0.09146857047755105,0.07647872300792097,0.22556863117875342,0.2708233986026064,NS
ENSG00000166845.15,C18orf54,254.001,247,361,292,296,275.10589611162726,-0.1463509724742812,0.12511954724177193,0.22565673760990104,0.27089997701427915,NS
ENSG00000173276.14,ZBTB21,1127.001,1141,1429,1081,1119,1137.7992230922944,0.08850661669677432,0.07397437538144792,0.2257884098777385,0.271028833887516,NS
ENSG00000105556.12,MIER2,475,403.001,594,506,529.001,450.0460257695835,-0.12565429566759237,0.1065333330741053,0.2262730819411703,0.27158134643591053,NS
ENSG00000162735.19,PEX19,1505,1453.754,2052.87,1570.34,1692.495,1564.2025195760093,-0.07693570501039423,0.06420994775934852,0.22652543764027674,0.27185493523704335,NS
ENSG00000001617.12,SEMA3F,143,126,145,116.999,120,93.26646594297381,0.21911442909476672,0.1976327281542643,0.22666301402633895,0.2719907323791981,NS
ENSG00000164597.15,COG5,916,904.001,1083,858.001,952,880.2653403079743,0.09336564925235433,0.07831511665385328,0.2267570187948383,0.27207422089184596,NS
ENSG00000163154.6,TNFAIP8L2,44.16,52.126,46,43,35,39.6456890467976,0.2904032616389049,0.28589876710738565,0.22683840722811524,0.27214255534843473,NS
ENSG00000117362.13,APH1A,3193,3213.001,3725,3229,3337.999,3271.4264095333733,0.07621970895306086,0.06372422865830975,0.22740676938760518,0.27279504423414036,NS
ENSG00000197063.11,MAFG,894,855,1186,990,988,954.8453979227988,-0.08935651736967277,0.07499414314206221,0.22755004314863406,0.2729375154061753,NS
ENSG00000086758.17,HUWE1,10166.002,8554,14986,10437.999,10749.003,10278.298794774943,-0.16403733083939476,0.14229256511420038,0.22764514885943052,0.27299278807445654,NS
ENSG00000171222.11,SCAND1,917,903,1266,1098,957,1076.6743728277397,-0.09967713058396914,0.08394116844552862,0.22764273253251605,0.27299278807445654,NS
ENSG00000211454.16,AKR7L,22.653,17.02,16.524,12.016,14.031,14.33838723679939,0.3594006731646541,0.42079901824393895,0.22792525019067775,0.2732992583304886,NS
ENSG00000154640.15,BTG3,351.999,365,527,421.001,397.001,389.16827175630266,-0.1319668374293995,0.11268748417436843,0.22818521770470188,0.27358152326162827,NS
ENSG00000064490.14,RFXANK,776.002,797,1056.001,909.999,894,844.4210997460541,-0.09606470337247354,0.08098311940679619,0.22863760993533236,0.27409440924109757,NS
ENSG00000100360.15,IFT27,105,81,153,100,123.999,114.8270477921223,-0.21560622449698166,0.19486122964042768,0.2286919643920536,0.2741300621498548,NS
ENSG00000214530.10,STARD10,51.692,39.859,41.145,31.459,42,35.81181666897908,0.3091733896921656,0.3167029639841187,0.2288045605603635,0.2742355134482101,NS
ENSG00000133275.16,CSNK1G2,2781.999,2565,3188.001,2668,2771.999,2652.937188851437,0.07034234178186372,0.058994975633950404,0.2294732781277509,0.2750074140222492,NS
ENSG00000096996.16,IL12RB1,42,41,43.999,22,39,35.47351176890011,0.3041227620329224,0.3093803867176061,0.22959932788938708,0.275128869669045,NS
ENSG00000095066.12,HOOK2,222.999,201.998,313.001,227,281.001,224.79536976133613,-0.16859261277345822,0.14737090686151463,0.22969919894274632,0.2752189326116585,NS
ENSG00000172831.14,CES2,622.998,609.999,717,580.999,642,653.1778217426654,0.10576801068044517,0.08973719536456816,0.2300589203289631,0.2756202878338707,NS
ENSG00000130749.10,ZC3H4,1966.999,1695,2220.001,1773,1891,2006.765698591445,0.07678266503971568,0.06463974886859981,0.23049863221376296,0.2761173783978357,NS
ENSG00000128298.18,BAIAP2L2,8,8,15,15,15,12.494918070561596,-0.3673460222358947,0.454450870325664,0.23065944933381016,0.27628030621968636,NS
ENSG00000114770.17,ABCC5,998.001,753.999,1036.999,873,830,904.8251117602438,0.10994123651919302,0.09384833122010737,0.23211066912596495,0.27798865706590725,NS
ENSG00000180611.7,MB21D2,56,62,102,67,80,76.1860772092318,-0.24574806403457147,0.2312796506608822,0.23229586598481597,0.2781805440293436,NS
ENSG00000106089.12,STX1A,49.999,60,106,75,59,59.967809162394055,-0.2664798945013336,0.2575030681736086,0.23239162708301594,0.27826529951871287,NS
ENSG00000047365.13,ARAP2,136,128,162,104,118,131.2569863524418,0.2020536305702691,0.1822024046688758,0.23246002657996864,0.2783172775769846,NS
