gene_id,gene_name,Mix_1,Mix_2,Mix_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000142784.16,WDTC1,1012.999,770,856,425,398.001,421,520.7202457888683,0.8596424090572826,0.08756110464007576,8.465189377427322e-24,7.202201229672122e-23,Up
ENSG00000030066.14,NUP160,2407.001,1998.999,1946.001,2522.001,2559,2757.999,2639.1095590563627,-0.49734192215336515,0.04992689540577979,8.590308548268491e-24,7.303073763516502e-23,Down
ENSG00000145414.9,NAF1,503.999,372,413.001,725,674,665,596.8503983169863,-0.859843121909419,0.08760786116565332,8.70425811452182e-24,7.394303785006064e-23,Down
ENSG00000007314.12,SCN4A,163,131,135,13,20,15,61.09866829057032,2.8085893268596096,0.29361800247616326,8.750676274009471e-24,7.428070248753313e-23,Up
ENSG00000114784.4,EIF1B,1531,1270.999,1331,730,758,736,914.8104232837926,0.6816139253527403,0.06881864976019934,8.793728021739377e-24,7.458929853626156e-23,Up
ENSG00000068489.13,PRR11,5075,4005.919,4090.999,2769,2707,2788,3276.146142616974,0.465120392319651,0.04667386775211306,9.043904145408917e-24,7.665293795085167e-23,Up
ENSG00000167996.16,FTH1,9921.023,8596.541,8853.88,11092.605,11425.841,10592.619,9636.467315521231,-0.46670009660221834,0.046839001387673,9.13158300143315e-24,7.733721664407679e-23,Down
ENSG00000176715.17,ACSF3,1550.582,1416.998,1391.001,718,764,800.999,1015.1055219099308,0.723000082827479,0.07314641738455137,9.158106475283298e-24,7.750291171370067e-23,Up
ENSG00000168067.12,MAP4K2,977.999,836,857.001,445.998,398,429.999,570.3694177418204,0.8475114698679623,0.0863265687193988,9.181935414888832e-24,7.764556926014952e-23,Up
ENSG00000164615.6,CAMLG,1766,1452.001,1415.001,836.001,872,849,1057.627076497688,0.6448212028287612,0.06505811997464551,9.295061854150795e-24,7.854256742767633e-23,Up
ENSG00000132635.17,PCED1A,1444.999,1257.999,1197,693.999,647.001,693.999,896.6879088760109,0.7245368588498365,0.0733200157909312,9.323388493258213e-24,7.872219685323481e-23,Up
ENSG00000274180.1,NATD1,183,161,168,27,27,27,72.65933560372328,2.362809886420332,0.24403943421569904,9.939808521915826e-24,8.38633693246792e-23,Up
ENSG00000134308.14,YWHAQ,7917.001,6674,6867.999,8640.999,8945,8249,8475.267734348572,-0.461671558268967,0.04636850149966791,9.973948679436897e-24,8.408771116040024e-23,Down
ENSG00000175054.16,ATR,906.999,680.999,736.002,1066,1070.001,1287.889,1033.1988332720746,-0.7442810831855409,0.07553560031516417,1.135067050444214e-23,9.562210091374591e-23,Down
ENSG00000104133.16,SPG11,1834.999,1336.001,1415.002,706.001,691.001,852,1014.1278682725272,0.8034275440069164,0.08182418938346825,1.1824959814243988e-23,9.9542386584456e-23,Up
ENSG00000105953.16,OGDH,2984,2353,2533.001,3076.999,3095.999,3287.999,3178.627063495973,-0.4612038501359222,0.04641956397145222,1.2335963523340358e-23,1.0376557836815827e-22,Down
ENSG00000055483.20,USP36,959,759.999,786.001,1106.002,1122,1196,1129.18817036107,-0.6404948975070879,0.0648135068028962,1.2633990540145867e-23,1.0619226614762605e-22,Down
ENSG00000060138.13,YBX3,6205.001,5181,5576.999,6667.996,6647.001,6617.998,6357.319519149839,-0.4266413336415578,0.04291471834865229,1.2832113209766284e-23,1.0777620272787866e-22,Down
ENSG00000155096.15,AZIN1,3859.001,3260.001,3147,4255.999,4107,4095.001,3743.305857148351,-0.4739224235962354,0.04774139723054949,1.2979014389647116e-23,1.0892786982479272e-22,Down
ENSG00000141524.19,TMC6,2422.001,1959,2002.997,1150.998,1174.003,1300.001,1424.0189768497241,0.6064186362499663,0.06131967560250061,1.3024898573145612e-23,1.092306441333755e-22,Up
ENSG00000139832.5,RAB20,168,138,162,21,23,17,64.17659813198809,2.612955053459411,0.27254256880884936,1.3039968366166378e-23,1.0927473867117755e-22,Up
ENSG00000007372.25,PAX6,579.001,505.001,478,188,212,201,274.12852209431185,1.1415789840225228,0.11964952810282456,1.4081644420963424e-23,1.179152435460674e-22,Up
ENSG00000273841.6,TAF9,2335.867,1895.041,1951.429,2610.045,2656.307,2495.69,2398.5444478544964,-0.5225771518275721,0.052804154005474814,1.5351721807907874e-23,1.2845388863611572e-22,Down
ENSG00000147679.12,UTP23,709,561,596.264,895.001,918,877.999,873.6487829119876,-0.714495511197732,0.07269269087068035,1.644017626611622e-23,1.374581404472495e-22,Down
ENSG00000185055.11,EFCAB10,170,144,119,16,30.999,23.001,108.86096722192174,2.3277290801490227,0.241561233447621,1.670237642281989e-23,1.3954566108097909e-22,Up
ENSG00000145216.17,FIP1L1,3755.002,3003.999,3248.001,2056,2079,2068,2570.712484402254,0.48392233563358994,0.04888873914542333,1.6769980923645022e-23,1.4000545543225983e-22,Up
ENSG00000184792.16,OSBP2,700,553.001,596,950.001,910.001,935,612.3348207602809,-0.7785195067723815,0.07947990183527157,1.7114923535244203e-23,1.4277820480300726e-22,Down
ENSG00000166986.15,MARS1,8701,7291.999,7402.998,5145.999,5102,5330.998,5955.516561353862,0.38462556323199265,0.03876572695040021,1.7717950122924225e-23,1.4769821146632268e-22,Up
ENSG00000078699.22,CBFA2T2,1791.999,1419,1465.999,828,811.001,931,1075.4541475056694,0.6508612555832798,0.0661827779988701,1.9664314076636786e-23,1.6380064762266557e-22,Up
ENSG00000152234.16,ATP5F1A,13968.998,12215,12268.001,14951.002,14900,14669.999,14078.33273101268,-0.4046168393260006,0.04085789193551699,2.01537972791849e-23,1.6775249648601061e-22,Down
ENSG00000174939.11,ASPHD1,147.001,138,152,303.001,308,346.999,259.4670416002493,-1.283946384770484,0.13606516195212334,2.0489663395532723e-23,1.7042074774910228e-22,Down
ENSG00000105856.14,HBP1,1153,957,951.002,463.001,537.001,468.999,614.7647486094754,0.8365275367634859,0.08588451058749694,2.112453705109367e-23,1.7557012622241061e-22,Up
ENSG00000059573.9,ALDH18A1,3507,2874,2934,3768,3582.001,3758.999,3562.852699239253,-0.44951032632297516,0.045499037233940845,2.2340946776571657e-23,1.8554147967984977e-22,Down
ENSG00000117151.13,CTBS,726.793,591.432,619.706,276.406,299.787,282.212,406.5788520085111,0.946478008985575,0.0981218748740489,2.3985108810585888e-23,1.9904780687294712e-22,Up
ENSG00000132003.10,ZSWIM4,631,506,524,231,214,219,305.16841178636946,1.0853982003811473,0.11399020538979616,2.551836188611163e-23,2.1161429361550649e-22,Up
ENSG00000101346.15,POFUT1,1544.999,1313,1444.001,1820.999,1867.999,1915.001,1807.9392470572714,-0.569595028722456,0.05794364944275678,2.6108707569982134e-23,2.1634871741584155e-22,Down
ENSG00000071967.12,CYBRD1,811,699,667,1003,1016,1044.999,942.8366193307078,-0.6788111965973622,0.06932578995511375,2.7274762847048835e-23,2.2584314782719913e-22,Down
ENSG00000176102.13,CSTF3,1093.001,928.999,899.999,1333,1330,1298.999,1195.677021078035,-0.6281253909975295,0.06404609557157671,2.7594392874957194e-23,2.283200248502216e-22,Down
ENSG00000163374.20,YY1AP1,2700.651,2222.834,2264.693,1394.48,1405.153,1511.521,1734.3054736192798,0.5309348641681318,0.054016058906158,2.9329964602289345e-23,2.4250023442887635e-22,Up
ENSG00000166401.15,SERPINB8,800,640,632,960.088,969.999,988.094,903.5028968467481,-0.6821318474778322,0.0697699412503023,3.117251777750302e-23,2.575432718754089e-22,Down
ENSG00000169714.17,CNBP,8538.992,7195,7382.999,8931.999,9094.711,8815,8738.912046397525,-0.41039610290726575,0.041632753272191694,3.1198304546737275e-23,2.5756524665456857e-22,Down
ENSG00000130985.17,UBA1,10257,8781,8706.001,10256,10280.999,11005.999,9972.463412282592,-0.3796670405521633,0.0384959344992018,3.250432934413851e-23,2.6814867844864485e-22,Down
ENSG00000172590.18,MRPL52,647.002,602.001,570.999,958.998,936.998,867,863.287600992381,-0.7801368675931426,0.08022276473664863,3.399275607502785e-23,2.802200772817063e-22,Down
ENSG00000153094.25,BCL2L11,468,374,408.183,638,698.001,670,568.0856956561944,-0.858838622916507,0.08878880370968713,3.533817829733549e-23,2.91095629953717e-22,Down
ENSG00000196591.12,HDAC2,4535.999,3775.001,3945.998,4847.002,4835.001,4759.001,4306.2447826990065,-0.43129472221540466,0.043859418511196444,3.723342408598671e-23,3.0648088990808127e-22,Down
ENSG00000213722.10,DDAH2,1188.999,1058.001,1137.001,468,493,567.999,661.7617722775864,0.9251985744178796,0.09623377364531888,3.867639486866926e-23,3.1812334538579727e-22,Up
ENSG00000083312.19,TNPO1,4348.001,3153,3131.998,4201.001,4483,4815.998,4343.139556266779,-0.5437124910950474,0.05549623159126047,3.885003717115355e-23,3.1931576677131887e-22,Down
ENSG00000135473.16,PAN2,2181.002,1768,1849.998,994.999,1019.999,1189.998,1383.9042690138497,0.6446088326343383,0.06600522531241858,3.942749423873612e-23,3.2382301131032753e-22,Up
ENSG00000155097.12,ATP6V1C1,1013,803,846.999,1169,1201,1225,1101.828547871168,-0.6229797590144488,0.0637903617404516,4.2177002284185723e-23,3.4614979693365986e-22,Down
ENSG00000109586.12,GALNT7,996.999,734,726,1081,1147.001,1261.999,1201.5217920432906,-0.6967593531300171,0.07154494551947223,4.296659872292638e-23,3.5237040499059724e-22,Down
ENSG00000133315.12,MACROD1,717,625.001,641,301,309.999,282,471.64652164427326,0.9253624655973387,0.09636836226633173,4.3280083807534846e-23,3.546801275677083e-22,Up
ENSG00000132153.15,DHX30,2762.999,2448,2373,3146.999,3051.999,3120.999,3083.491564946892,-0.48873232058547617,0.04986687648696138,4.372725648907953e-23,3.580812172932932e-22,Down
ENSG00000086504.18,MRPL28,1746,1543.001,1679,2380.049,2333.018,2143.999,1937.0778386668715,-0.6485927732969948,0.06650910513750406,4.4717082919043846e-23,3.6591781959543816e-22,Down
ENSG00000058804.12,NDC1,2420,1895,1935,2507,2631,2536,2510.968412461944,-0.49269224609743834,0.05028926441265916,4.480164035306172e-23,3.6634057901031453e-22,Down
ENSG00000137764.20,MAP2K5,938.001,790,736,409,361,381,530.4654990709379,0.8724211087494566,0.09051326550246612,4.4963315692451413e-23,3.673928443630458e-22,Up
ENSG00000179627.10,ZBTB42,368,324,358,622,611,612,504.3382816222861,-0.9781809513741622,0.10240044666467957,4.582193926206859e-23,3.7413411844696323e-22,Down
ENSG00000140395.9,SKIC8,671,559,556.999,900.999,912.999,848,784.4263060542867,-0.7577912724520199,0.0780977735376283,4.6930613350578575e-23,3.829056709783103e-22,Down
ENSG00000174840.9,PDE12,1149,898,912,1362,1406,1285,1244.0183116322287,-0.6451899156317896,0.06620390325430432,4.817241209782783e-23,3.927497463642083e-22,Down
ENSG00000058600.16,POLR3E,954.003,720.001,802.001,1094,1114,1248.001,1150.2620129780776,-0.6693812039964885,0.06876611608496447,4.9661244655619914e-23,4.0459201296974324e-22,Down
ENSG00000163382.13,NAXE,1579.001,1413,1386,2056.001,2092,1853.999,1815.1069353243663,-0.6409644043754156,0.06578542453539511,4.991616543803239e-23,4.063715895346248e-22,Down
ENSG00000132535.22,DLG4,649.001,497,545.999,230,225.999,241.998,360.1051717603022,1.0410581618546817,0.10974790962829688,5.1551613850583136e-23,4.1937934510879795e-22,Up
ENSG00000089351.15,GRAMD1A,2401,1981.001,2051,1238,1239,1268.001,1522.7877981259091,0.572170339289202,0.05862799121292918,5.2222165530077533e-23,4.245242755536302e-22,Up
ENSG00000175931.13,UBE2O,1574,1287.001,1340.999,1709.999,1779.999,1884.999,1633.303306586139,-0.5466652396789368,0.05600504038796638,5.51433018656051e-23,4.479438022445252e-22,Down
ENSG00000172578.12,KLHL6,1751.999,1338.001,1375,830,778.001,850,1062.268587322842,0.6456242477790736,0.0663694626218199,5.728363012689014e-23,4.649910996524603e-22,Up
ENSG00000198301.12,SDAD1,959.143,674.999,815,1090,1189.001,1275,1128.2780267934677,-0.7243134486618222,0.07472933254653415,6.054518661869409e-23,4.911083345756709e-22,Down
ENSG00000172995.17,ARPP21,3065,2287.001,2459.001,3213,3050,3438,2751.940034013711,-0.5094043946816026,0.05220568624502511,6.317917790983959e-23,5.121008037713854e-22,Down
ENSG00000152409.9,JMY,1830,1360,1333,737,677,853,966.7860379686318,0.7723025043169794,0.07993406635313041,6.545470108487604e-23,5.301592770780105e-22,Up
ENSG00000116062.19,MSH6,3571.999,2689.001,2860,3498,3613.999,3934.001,3807.0352400534584,-0.4737116957765183,0.048528777883551054,6.725630986629948e-23,5.443557579803614e-22,Down
ENSG00000022267.19,FHL1,877,655,694,345,344,378,582.6755798680225,0.8347899679994424,0.08677092569838708,6.862559662818254e-23,5.550350542106528e-22,Up
ENSG00000127184.13,COX7C,7669.953,6803.988,6546.001,8469.999,8919.937,8229.94,7920.823939168403,-0.4771889106022182,0.0489420084126447,7.449302897905896e-23,6.020528764439619e-22,Down
ENSG00000112242.16,E2F3,1798,1392,1421,1871,1932,2070,1744.341671747704,-0.5435218929783862,0.055871910753186434,7.697005720118822e-23,6.216211218634034e-22,Down
ENSG00000120949.15,TNFRSF8,280,213,250,433,437,435,459.20924147530025,-0.9819547287463536,0.10343107788049537,7.812770889236723e-23,6.305132564741259e-22,Down
ENSG00000123338.13,NCKAP1L,6053.001,4702.999,4917.999,3214.999,3414,3470.001,3888.4145692342927,0.4274865913509151,0.0438189737774374,8.132186811450928e-23,6.55815818386162e-22,Up
ENSG00000067704.10,IARS2,2401,1965,2039,2646,2642,2618,2241.5912878191134,-0.4975706523306153,0.05115697062626142,8.884269887093293e-23,7.159487245481766e-22,Down
ENSG00000278259.5,MYO19,1004.999,841,832.002,1183,1197,1424,1203.3923993526844,-0.6903980333611315,0.07147811833718132,9.620952387344333e-23,7.747544955737804e-22,Down
ENSG00000008130.15,NADK,1392,1244.999,1262.998,1706.999,1674,1771.001,1550.7073046446405,-0.5879798213832429,0.06067489188280644,9.803351748010858e-23,7.888723151560471e-22,Down
ENSG00000116096.6,SPR,124,116,115,279,311,238,265.0225687859726,-1.3744386342627337,0.14831924499621404,9.898648745478098e-23,7.959657117573254e-22,Down
ENSG00000290146.1,ENSG00000290146,748.13,584.468,647.853,1081.693,1047.009,911.173,903.835365087993,-0.8002995855122166,0.0833474700914652,1.0083228210808792e-22,8.1022303451498925e-22,Down
ENSG00000029364.12,SLC39A9,3903.999,2981,3114.001,1978,2102.999,2002.001,2441.535286014949,0.5065067947636207,0.052161768612748696,1.0143933726233482e-22,8.145132653861736e-22,Up
ENSG00000138604.10,GLCE,337,255,245,85.044,83,84,179.97633575325463,1.4791126716536305,0.15934389979171074,1.1047111117863985e-22,8.863953639744324e-22,Up
ENSG00000177830.18,CHID1,956.999,841.999,888,1240,1243.999,1233.999,1083.7782697804007,-0.6526430236663688,0.06757587408644802,1.1084801520593692e-22,8.88779226312829e-22,Down
ENSG00000198408.14,OGA,4496,3359,3371.001,2092,2137.001,2412.001,2743.657074903749,0.5444221527004658,0.056198666549578204,1.1425965450535207e-22,9.154746562777742e-22,Up
ENSG00000160447.7,PKN3,689.01,634,607,294,287,295,473.1286029300373,0.9157697147499275,0.09632898804222917,1.1723073921860875e-22,9.386044160155612e-22,Up
ENSG00000121350.16,PYROXD1,1110.926,864.939,862.937,460,477,488,644.5246006951916,0.7723074199294729,0.08043744431151431,1.1772759457619662e-22,9.41905331030964e-22,Up
ENSG00000111728.11,ST8SIA1,382.999,311,346.999,561,534,589,542.6482142260439,-0.867889078595201,0.09096648162914456,1.1957278579305133e-22,9.559814180740938e-22,Down
ENSG00000185565.13,LSAMP,187.999,151,142,29,36,36,121.04497709262577,1.9783847947935431,0.2092383548563343,1.2317600700993635e-22,9.840826327615933e-22,Up
ENSG00000130529.16,TRPM4,445,369,391.999,157,132,145,230.47731673768007,1.2328900060111854,0.13313419497992635,1.262104039509038e-22,1.007602343226678e-21,Up
ENSG00000173786.17,CNP,1435.999,1180.999,1270,1768.001,1676.001,1656.092,1614.9369145037274,-0.5819611526702393,0.06024867950556363,1.3546302855198193e-22,1.0806960952603315e-21,Down
ENSG00000085872.15,CHERP,2032,1587,1662.922,2183,2104,2352.963,2113.6221027085253,-0.5242665856071564,0.05419766824093232,1.388280131826858e-22,1.1067484486868801e-21,Down
ENSG00000162032.16,SPSB3,1150.999,963,976,489,552.999,528.999,670.631190245684,0.7584448938342063,0.07908707802268435,1.4069536568332532e-22,1.1208328237590802e-21,Up
ENSG00000121075.11,TBX4,654,479,534,244,231.001,226,364.6501054157654,1.0115581323438891,0.10765007200893548,1.5433592694511206e-22,1.228619884480138e-21,Up
ENSG00000010017.13,RANBP9,3614,2883,2899.244,1929,1943,1976,2225.7829382900936,0.4763836801184624,0.04924085422080469,1.5665739228212647e-22,1.246209555604316e-21,Up
ENSG00000168785.8,TSPAN5,626,571.999,575,245,255,246,340.28514288292996,1.0195083049478906,0.10861194442532714,1.5887953676281587e-22,1.2629845831031266e-21,Up
ENSG00000143575.16,HAX1,3366.001,2952.998,3006,1870.999,1901.999,1803.999,2274.14280655483,0.5369309003670617,0.05562198742076836,1.629879435908402e-22,1.2947194919908611e-21,Up
ENSG00000144043.13,TEX261,1821.824,1502.916,1530.919,2008.683,1969.308,2046.074,1938.1348364053179,-0.5042194325486627,0.052192250590275026,1.6569536301192707e-22,1.3152881381780698e-21,Down
ENSG00000069966.19,GNB5,461.999,427.001,414.001,169.999,160.998,150.999,250.71948483106144,1.197008061006309,0.12950422247250296,1.7433008023493528e-22,1.3828448031171467e-21,Up
ENSG00000018510.18,AGPS,2686,1977,1967.999,2761.999,2917.999,2741.999,2850.0197739973246,-0.5439007006020818,0.05647056941048341,1.9738790696326804e-22,1.5646328255159546e-21,Down
ENSG00000136937.13,NCBP1,1801,1423.999,1406,1888,1927,1982.999,1858.5789461214051,-0.5194235621286376,0.05391096031850349,2.046002298325227e-22,1.6206491889365616e-21,Down
ENSG00000124596.17,OARD1,1585.657,1329.262,1288.848,790.862,740.879,732.083,924.3992849515627,0.6782604951403332,0.07076235140581938,2.0603656945670998e-22,1.6308665771424158e-21,Up
ENSG00000111859.17,NEDD9,167,121.001,139,21,15.999,14,59.59675775284086,2.711286974503935,0.2927097710756554,2.1093585377248088e-22,1.6684606558694032e-21,Up
ENSG00000113272.14,THG1L,988,810,796,417,434,442,608.858509124252,0.7836886173536005,0.08220959314603038,2.15128142103168e-22,1.700413143082315e-21,Up
ENSG00000111981.5,ULBP1,774.571,662.955,669.561,313.762,298.276,337.742,397.43551968627173,0.9233404275130724,0.09786670070761919,2.2022885351027106e-22,1.7394955613786447e-21,Up
ENSG00000023734.11,STRAP,3107.001,2688,2784.001,3538.001,3631,3418.999,3324.8891644092782,-0.4946304956688329,0.05137249659242638,2.33599877897545e-22,1.8438000284514235e-21,Down
ENSG00000205133.12,TRIQK,921,687,689.999,369.001,329.999,316,445.137735528954,0.9423442499192838,0.10013543345599261,2.3839122850615006e-22,1.8802854899950377e-21,Up
ENSG00000198839.10,ZNF277,1054.001,867.999,870,457.999,456,417,571.912491156057,0.8438934675555817,0.08900623255093398,2.481285272759018e-22,1.955702341310487e-21,Up
ENSG00000130726.12,TRIM28,15321,13839.999,13351.001,16702,16137,16806.999,15800.205233293538,-0.4150904459401695,0.04307669026719966,2.7235461135848123e-22,2.1451296369868498e-21,Down
ENSG00000198492.16,YTHDF2,1713.957,1386.989,1506.981,1888.98,1949.999,1955.001,1836.5094267932682,-0.522622478977512,0.05444950079432129,2.8924506348451514e-22,2.2765528424219402e-21,Down
ENSG00000136295.16,TTYH3,3211.999,2565.999,2688,1720,1693.999,1757,1819.6812998188589,0.5036070177694949,0.052440834812764896,2.9037845670272594e-22,2.283859373091991e-21,Up
ENSG00000100138.15,SNU13,2832,2427.998,2510,3212,3243,3091.001,3238.731401285986,-0.48880279055863285,0.050884064794436745,2.943615407473818e-22,2.3135529141168604e-21,Down
ENSG00000140943.18,MBTPS1,2054.999,1613,1648.999,2129,2203,2241.999,1998.8376279064348,-0.5016116086601152,0.05227696329750113,3.157639544421387e-22,2.480016333301903e-21,Down
ENSG00000065526.13,SPEN,3956,2773,2912.999,4005.999,4040.999,4859,3857.9077511113046,-0.6166045878290893,0.06449585796552725,3.19936281835553e-22,2.5110150604669163e-21,Down
ENSG00000123143.13,PKN1,7590.99,6492,6660,4537.999,4462,4371.999,5244.458695599443,0.4308794953952138,0.04482465481654919,3.268532530231109e-22,2.5634962527594268e-21,Up
ENSG00000139726.11,DENR,2636.998,2151,2191.972,2772.952,2762.995,2846.989,2729.632948681517,-0.4592757649930682,0.04782413347725583,3.288824005592081e-22,2.5775955630034487e-21,Down
ENSG00000048828.18,FAM120A,4072.35,3161.695,3187.934,3917.522,4075.965,4396.654,4130.198314151813,-0.44726811714033743,0.046566239261651286,3.353786667356239e-22,2.6266611894758393e-21,Down
ENSG00000197471.12,SPN,9527.001,7465.001,8504,9860.536,9631.505,10338.524,8912.504236699564,-0.4218963536184742,0.043894238809391715,3.385244771722847e-22,2.6494357710946837e-21,Down
ENSG00000170791.18,CHCHD7,1021,817.999,834,1275.999,1226.001,1240.999,1164.6330145396144,-0.6734430392103326,0.07063598781714354,3.4308185400053824e-22,2.683218123598311e-21,Down
ENSG00000147650.12,LRP12,1155.999,896,934.001,523,512,493,707.577364864832,0.7456099281365309,0.07852425483181266,3.72083150763371e-22,2.9079930175801143e-21,Up
ENSG00000105254.12,TBCB,1080,1022.001,939.002,1455,1417,1369,1324.0136255621233,-0.662378303534827,0.06951124145285946,3.737639872872703e-22,2.9190810143186038e-21,Down
ENSG00000131370.16,SH3BP5,175,108,114,13,10,18,64.95503368686877,2.8881112001833347,0.3161199385978212,3.7955007725718637e-22,2.9621928594346772e-21,Up
ENSG00000116584.22,ARHGEF2,3089.002,2476.001,2616.002,1658.999,1674,1733.998,2007.6392614219524,0.4845686243339987,0.05059132127028768,3.9118705014890736e-22,3.050875474445645e-21,Up
ENSG00000052802.13,MSMO1,1345,1260.001,1195.999,1676,1688,1701,1531.548309842028,-0.5989649822064808,0.06278825619334254,4.124939153355329e-22,3.2147968755016305e-21,Down
ENSG00000116698.22,SMG7,4347.001,3329.999,3339,2091.999,2176.002,2395.999,2852.7853628902208,0.5144321718026231,0.053795569692733844,4.175233780654098e-22,3.2517187842758524e-21,Up
ENSG00000284776.1,ENSG00000284776,752.667,644.485,655.591,311.602,335.598,306.702,485.25860717321325,0.8792277251099635,0.09356224037726954,4.355772724048062e-22,3.3899539362490055e-21,Up
ENSG00000076826.10,CAMSAP3,132,110,120,10,10,12,48.18510777247793,3.100969118606499,0.34328821308505786,4.36669241014906e-22,3.39607914607752e-21,Up
ENSG00000121895.8,TMEM156,121,108,109,7,14,10,58.76670565121114,3.0549229804789944,0.3375064201332157,4.438392369796581e-22,3.449433065068006e-21,Up
ENSG00000132405.19,TBC1D14,1788.001,1395.999,1420.999,1922,1905,1990,1826.3225833189636,-0.5317832381780995,0.055693624334063684,4.570988483623662e-22,3.550006885782199e-21,Down
ENSG00000135250.17,SRPK2,2426.001,1905.999,1954.001,1135.001,1244.998,1290.001,1569.5370059423153,0.565563592605915,0.05929352891831217,4.583379016102745e-22,3.55714927542413e-21,Up
ENSG00000100372.15,SLC25A17,760,605.019,636,960.999,980.001,920,838.4494029882367,-0.7018290912369277,0.07394163242443834,4.636755909228955e-22,3.596068980576801e-21,Down
ENSG00000186687.16,LYRM7,1500.001,1196.999,1170.999,1687.999,1603.001,1664,1647.3662919331653,-0.5512203296768226,0.05780994302745022,4.925401804212444e-22,3.817272087231314e-21,Down
ENSG00000198830.12,HMGN2,21563.985,18884.72,18931.926,23072.279,23010.761,22469.348,20839.82947961081,-0.40017369506246,0.04178255370874143,5.024775167294211e-22,3.891580044377999e-21,Down
ENSG00000116752.6,BCAS2,641,502,551,880,803.99,821,766.02943525778,-0.7475769345912904,0.07902142422300469,5.146329432591884e-22,3.982951417010133e-21,Down
ENSG00000127838.15,PNKD,536.999,474.999,491,766,730,761,677.4823688907302,-0.7644329843428725,0.08089542965144801,5.263782444994462e-22,4.071023964576619e-21,Down
ENSG00000185504.17,FAAP100,527,458,470.001,803.999,698,789,606.7685511107654,-0.829204286653431,0.08813765755989306,5.468120722041123e-22,4.226124946660096e-21,Down
ENSG00000171421.13,MRPL36,398,353,354,671,641,576.001,581.3550378553565,-0.9407273743147381,0.10090881022467293,5.559640529095054e-22,4.2938777096069085e-21,Down
ENSG00000066583.12,ISOC1,1015,884,889,1224,1258,1254,1189.6114936545162,-0.6092238667304762,0.06412318763224917,5.8019082971247025e-22,4.4778830703449625e-21,Down
ENSG00000165138.18,ANKS6,1257,1015,1099,1525.17,1405,1535.999,1332.5932000112573,-0.5951332379452603,0.06261514806870891,5.830683685807754e-22,4.4969753607230584e-21,Down
ENSG00000105607.13,GCDH,585,473.999,507,756,734,828.001,709.7944452192497,-0.7469431491474009,0.0790647803351583,5.854536198747472e-22,4.512247034287239e-21,Down
ENSG00000113580.15,NR3C1,4144.999,3179,3127,2135.999,2125.999,2068.999,2538.9474405411934,0.5108251615486034,0.05361357153763449,5.900406307351856e-22,4.544455397301357e-21,Up
ENSG00000121060.19,TRIM25,2781,2229.999,2182,2838.001,2814,3108,2687.6361768160045,-0.4798315267486654,0.050315806982432786,5.930861613514755e-22,4.5647550649422135e-21,Down
ENSG00000058668.16,ATP2B4,4543,3345,3348,2064,2083,2386.999,2765.515016497716,0.5670185801981313,0.05964489877549905,6.198368272213394e-22,4.76734996185363e-21,Up
ENSG00000110107.9,PRPF19,5154.999,4462,4571.999,5677.001,5675,5497,5497.940899157656,-0.4404077467675019,0.04615044940311768,6.240308102876911e-22,4.792986989085529e-21,Down
ENSG00000119314.16,PTBP3,8120.999,6112.001,6249,4258,4317.999,4606,5140.708074895052,0.4265658093775995,0.044680227939264086,6.239251333802943e-22,4.792986989085529e-21,Up
ENSG00000154723.13,ATP5PF,2012,1767,1692.001,2531.001,2586.001,2250.999,2247.3590353462473,-0.6172327691361603,0.06503956490224402,6.27816423799699e-22,4.818739842768606e-21,Down
ENSG00000087502.19,ERGIC2,992,804,848.999,1227.002,1251.001,1163.001,1057.1206385191101,-0.6489641894723709,0.0684922213229663,6.567754118483141e-22,5.037539780822778e-21,Down
ENSG00000118197.14,DDX59,581.001,448.999,546,185.001,210,231,317.8686454638283,1.0945159608376913,0.11940659309840264,6.895968209816442e-22,5.2856433553149154e-21,Up
ENSG00000139517.9,LNX2,723,635,611,274,298.913,324,445.09395726296685,0.9084840234872764,0.0974441867526535,7.0926023191411635e-22,5.432621184888249e-21,Up
ENSG00000143977.14,SNRPG,1422.717,1266.66,1244.868,1844.722,1876.798,1648.823,1775.3802288809165,-0.6345803147396826,0.06701850430826872,7.303477500727642e-22,5.590297520660052e-21,Down
ENSG00000103253.19,HAGHL,375.999,304.001,292.999,512.998,546,521.002,496.36607407001856,-0.8748709084194953,0.09367263537758627,7.741864395780234e-22,5.9217818527338235e-21,Down
ENSG00000163320.12,CGGBP1,4688,3653.001,3693,2419,2452,2670.001,3055.8993063278576,0.46601898010687975,0.04901251323085778,8.094765783143302e-22,6.1874678467307456e-21,Up
ENSG00000156502.14,SUPV3L1,847.999,651.999,681,1059,980,1022.999,914.0809048423271,-0.6779345953370748,0.07185335551391941,8.715870369541634e-22,6.657657634127927e-21,Down
ENSG00000100714.18,MTHFD1,5283,4142,4513.002,5375.001,5186.999,5491.993,5524.238004783597,-0.4009623798448008,0.04211885192466881,8.752561933578997e-22,6.681102279250808e-21,Down
ENSG00000145912.10,NHP2,1148.995,1009.001,973.981,1437.992,1546.998,1352,1371.5887115789249,-0.655186905757761,0.06939686205505528,8.889861722891028e-22,6.781259589577902e-21,Down
