gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
PDXK	PDXK	42.57689	44.852337	43.890646	40.094902	42.750773	45.237753	44.599549	45.670611
PDXP	PDXP	1.201408	1.120984	1.806369	1.722443	1.840471	1.645269	1.39521	1.358719
PDYN	PDYN	0.198844	0.241997	0.276277	0.156204	0.134876	0.255177	0.372695	0.251989
PDZD11	PDZD11	84.392831	97.01748	101.23105	94.423143	102.143649	95.47	89.821569	85.704379
PDZD2	PDZD2	2.530758	2.560888	3.023769	2.493683	2.849847	2.477493	2.359861	2.665729
PDZD4	PDZD4	2.46713	2.466996	3.025052	2.670357	2.846953	2.695739	2.388232	2.486523
PDZD7	PDZD7	2.556162	2.594263	3.040615	2.170218	2.485265	2.949631	2.426802	2.264837
PDZD8	PDZD8	49.429774	50.176888	48.613469	49.264233	50.105962	52.924883	49.172711	56.655707
PDZD9	PDZD9	0.637553	0.824254	0.533094	0.548273	0.601897	0.783804	0.766498	0.380193
PDZK1	PDZK1	3.270893	2.771146	2.85231	3.130748	3.044584	2.480537	3.31216	2.685585
PDZK1IP1	PDZK1IP1	4.077566	2.609671	3.845783	3.588215	4.370192	3.976877	3.391948	4.165987
PDZPH1P	PDZPH1P	0.014963	0	0.019805	0	0	0.050569	0.026712	0.024919
PDZRN3	PDZRN3	21.09998	20.346886	22.329524	19.207756	19.845056	18.890508	17.030298	20.116473
PEA15	PEA15	58.972216	54.762827	51.391089	53.440462	56.834982	54.135623	53.660649	54.824264
PEAK1	PEAK1	6.988141	6.708982	6.739794	6.265939	6.819574	6.728422	5.88915	6.840553
PEAK3	PEAK3	0	0	0	0	0	0	0	0
PEAR1	PEAR1	0.518172	0.494662	0.319139	0.408405	0.186439	0.219756	0.413802	0.247122
PEBP1	PEBP1	186.199477	196.343863	204.808595	194.308277	191.755891	200.348343	169.888989	181.995701
PEBP4	PEBP4	0	0	0	0	0	0.067103	0.068631	0
PECAM1	PECAM1	0.176073	0.213412	0.15134	0.375849	0.223903	0.29184	0.296812	0.36357
PEDS1	PEDS1	34.456613	34.384311	35.509522	38.08092	37.114887	35.202911	38.340438	38.251322
PEF1	PEF1	44.992422	51.530902	45.785056	45.789862	44.517492	47.861096	39.501742	47.446496
PEG10	PEG10	4.808097	5.556704	5.634032	5.640763	4.729787	6.701946	4.070798	5.654009
PELI1	PELI1	45.215162	47.120059	48.627954	42.627683	45.81269	45.929236	46.138369	46.342433
PELI2	PELI2	25.485282	23.924726	25.446602	23.843279	23.372316	27.321164	23.651487	25.948755
PELI3	PELI3	0.758785	0.867935	1.196816	1.417624	0.710555	0.989049	1.217149	1.222277
PELO	PELO	37.072473	37.441059	37.571431	34.065271	36.593466	34.312946	33.461513	38.901735
PELP1	PELP1	41.80187	44.95667	47.705931	47.415362	42.187464	44.392625	43.89777	44.433828
PEMT	PEMT	14.623262	10.806616	14.733225	18.757291	15.147867	14.944311	16.562576	13.152395
PENK	PENK	0	0	0	0	0	0	0	0
PEPD	PEPD	13.225896	8.743394	9.726101	9.293536	7.349958	8.726708	8.520095	9.544281
PER1	PER1	5.609323	6.405154	7.153691	7.124398	6.221176	6.86024	6.155116	6.37499
PER2	PER2	0.475713	0.361847	0.184606	0.68073	0.333836	0.527692	0.387014	0.180725
PER3	PER3	13.225226	14.494021	13.569614	13.996296	14.465604	14.811618	12.888193	15.05677
PERCC1	PERCC1	0.397342	0.186156	0.208297	0.246179	0.484349	0.809136	0.240465	0.112401
PERM1	PERM1	0.095839	0.082108	0.271078	0.189267	0.086503	0.14236	0.235238	0.200673
PERP	PERP	144.932651	136.083195	143.185866	149.742102	151.120892	155.029031	152.421101	150.852552
PES1	PES1	90.187968	98.486666	90.789394	91.59164	95.570229	94.779493	86.242666	92.020531
PEX1	PEX1	20.127021	23.957959	23.439042	22.59026	21.848209	23.486785	23.234708	23.431737
PEX10	PEX10	10.12644	12.477137	10.967998	10.141071	11.131476	12.406712	10.688894	11.425851
PEX11A	PEX11A	38.313079	38.717631	39.869073	41.994388	38.370961	44.056081	43.794689	39.194061
PEX11B	PEX11B	23.854978	26.477446	26.962539	25.219094	25.038626	25.389486	26.11845	25.673601
PEX11G	PEX11G	9.792276	8.84476	9.406414	9.729683	10.097791	9.435744	9.090785	9.725978
PEX12	PEX12	61.158304	61.639318	54.743793	54.112112	59.819717	59.187328	55.980382	58.863341
PEX13	PEX13	51.65671	49.921971	48.787497	47.283568	52.457918	51.053288	48.871335	56.029585
PEX14	PEX14	29.363614	35.507972	34.67037	34.039478	31.414003	36.160916	30.340448	30.735694
PEX16	PEX16	4.570554	5.161363	5.05224	5.523727	5.364599	5.517465	4.725897	5.3403
PEX19	PEX19	23.437807	23.687991	21.955538	23.265676	21.871148	24.043964	21.106303	23.551499
PEX2	PEX2	12.006634	12.826837	12.665213	10.966413	11.780288	10.382547	12.331481	13.408568
PEX26	PEX26	27.277907	29.707462	29.18654	27.922059	26.222067	31.909949	28.055176	31.725602
PEX3	PEX3	122.860457	122.560338	118.44589	119.753936	123.887497	116.623296	121.326287	124.723349
PEX5	PEX5	54.750174	58.035915	58.028423	60.699964	56.248424	54.922073	55.355986	54.209233
PEX5L	PEX5L	0.003	0	0	0.018819	0	0	0	0
PEX6	PEX6	9.964953	9.643141	9.879943	10.38516	10.03133	10.167332	10.011943	10.993272
PEX7	PEX7	51.84549	51.300749	47.102991	49.791062	50.025111	53.168911	47.548414	56.238013
PFAS	PFAS	40.799025	44.713265	41.529908	41.249034	40.693162	41.317851	38.69304	41.77063
PFDN1	PFDN1	220.92398	181.523989	189.118262	196.574262	206.029372	173.643944	213.178812	191.779056
PFDN2	PFDN2	254.165019	263.551871	253.572114	271.196998	255.350387	246.266155	250.232396	273.353529
PFDN4	PFDN4	323.214038	282.031128	289.138414	291.120549	311.412144	289.120625	318.164162	302.141248
PFDN5	PFDN5	208.347663	194.369475	191.320384	216.907752	216.950985	174.580082	205.578065	199.541112
PFDN6	PFDN6	143.53671	123.661224	134.623134	141.218416	142.899954	110.394561	149.111977	126.956803
PFKFB1	PFKFB1	0.480845	0.400015	0.299967	0.298596	0.162765	0.6018	1.006398	0.283626
PFKFB2	PFKFB2	13.382877	14.660187	14.05742	13.536062	14.371561	14.41502	13.131505	15.17678
PFKFB3	PFKFB3	22.897975	25.06383	24.464568	25.116673	23.574738	24.804838	24.841756	25.391421
PFKFB4	PFKFB4	17.131058	17.921592	19.921337	19.618463	18.151002	19.871666	21.52303	19.365544
PFKL	PFKL	145.135356	174.089712	161.503476	152.844298	152.342254	161.142381	137.022815	147.600216
PFKM	PFKM	53.44939	57.899627	53.377352	52.378922	52.477995	56.345577	51.207716	55.604811
PFKP	PFKP	3.33259	3.115975	3.11911	2.907654	2.979467	3.161044	3.137686	3.093675
PFN1	PFN1	212.033596	206.370645	209.293693	221.872101	213.454409	200.919946	204.199897	191.579011
PFN2	PFN2	509.407798	497.452082	474.506623	473.37509	487.537565	494.929263	490.833367	495.258052
PFN3	PFN3	0	0	0	0	0	0	0	0
PFN4	PFN4	0.639345	0.34774	0.587356	0.275986	0.555897	0.399734	0.232606	0.639471
PGAM1	PGAM1	588.493068	630.005878	587.819309	613.280782	593.920223	619.913947	579.995418	593.233949
PGAM2	PGAM2	0.047436	0	0	0	0	0	0	0
PGAM5	PGAM5	96.082011	96.683441	90.099501	91.337423	93.225828	98.051733	94.677936	96.030103
PGAP1	PGAP1	25.324319	26.225862	26.661508	24.620727	25.360822	27.799341	26.752621	29.496061
PGAP2	PGAP2	13.926543	13.452283	12.580927	15.336076	12.597403	15.676698	14.425076	13.388171
PGAP3	PGAP3	25.012006	28.181495	29.725328	30.620253	28.633582	26.752381	26.075505	25.752761
PGAP4	PGAP4	1.28501	1.712292	2.38441	1.573123	1.780954	1.846041	1.334498	1.715642
PGAP6	PGAP6	12.23316	13.827273	15.015282	15.909627	13.79989	14.926354	15.081416	14.298358
PGBD2	PGBD2	4.434996	3.889823	4.474838	3.846901	3.82736	4.743648	4.23794	4.338417
PGBD5	PGBD5	0.504254	0.353963	0.3422	0.694241	0.587844	0.693855	0.422938	0.466508
PGC	PGC	0.058576	0.25056	0	0.093885	0.086479	0	0.053624	0
PGD	PGD	309.436023	343.561826	316.136066	315.893796	304.060647	334.676115	293.466795	329.517999
PGF	PGF	0.033945	0.042086	0.107442	0.048079	0.027339	0.078249	0.109332	0.051054
PGGHG	PGGHG	2.211203	2.760078	3.146925	2.441388	2.529218	2.072337	2.539634	2.6161
PGGT1B	PGGT1B	13.595956	12.259481	11.615713	11.628838	10.892096	11.903231	12.167488	12.79592
PGK1	PGK1	584.716268	618.995826	581.994429	586.628298	600.793056	588.050766	567.157019	591.199239
PGLS	PGLS	78.706757	89.87758	88.176794	93.695582	86.984785	76.009907	79.142809	80.345658
PGLYRP1	PGLYRP1	0	0	0	0	0	0	0	0
PGLYRP2	PGLYRP2	0	0	0.059058	0.023339	0	0.101231	0.132663	0.049556
PGM1	PGM1	2.652883	1.711516	1.715806	2.131023	1.91564	0.941157	2.25177	1.928384
PGM2	PGM2	99.002589	99.813931	90.307923	89.857831	94.904936	98.121146	92.575895	97.09579
PGM2L1	PGM2L1	2.850522	3.159235	3.33481	3.217867	3.161591	3.074079	3.351633	3.331718
PGM3	PGM3	287.021163	280.637391	277.334567	266.393302	281.866893	276.453269	264.029032	277.001954
PGM5	PGM5	0.05478	0.075072	0.072657	0.028781	0.091965	0.046452	0.065318	0.091424
PGP	PGP	92.73851	93.119213	85.691289	83.9841	86.020365	87.505721	81.158395	85.913726
PGPEP1	PGPEP1	18.246804	20.057849	19.09471	18.054685	19.681876	20.759125	18.693416	21.017531
PGPEP1L	PGPEP1L	0	0	0	0	0	0	0	0
PGR	PGR	0.597044	0.638473	0.362012	0.549376	0.60623	0.430916	0.563996	0.543888
PGRMC1	PGRMC1	232.372953	233.287534	237.940063	248.815196	262.613857	262.549252	265.790177	270.814901
PGRMC2	PGRMC2	181.393321	169.736887	176.547935	190.563442	205.674722	194.67942	206.677897	191.741506
PGS1	PGS1	20.904275	22.312611	22.238005	20.819556	23.438849	21.86825	21.004929	22.287574
PHACTR1	PHACTR1	0.089874	0.284441	0.09091	0.17904	0.131532	0.117759	0	0.114468
PHACTR2	PHACTR2	2.365063	2.573793	2.414713	2.595254	2.612186	2.357982	2.470171	2.865186
PHACTR3	PHACTR3	0	0	0	0.051484	0.021129	0	0	0
PHACTR4	PHACTR4	13.66208	14.892061	15.120778	14.033706	13.663474	15.525208	14.198326	16.062546
PHAF1	PHAF1	19.52884	22.503574	20.878704	19.527109	20.581061	21.306912	20.555887	20.367565
PHAX	PHAX	128.088112	122.349263	112.905872	104.039641	123.161182	119.758158	116.558484	125.909146
PHB1	PHB1	384.164238	417.34991	387.319228	376.117284	393.427594	417.612536	370.466409	413.623624
PHB2	PHB2	278.153978	313.526571	287.740968	290.953614	276.782717	301.664058	264.125752	269.230804
PHC1	PHC1	31.879369	39.507974	39.281751	37.703845	35.45345	35.901054	36.925625	35.770301
PHC2	PHC2	24.972074	24.874935	24.905834	24.253817	25.986358	25.18392	23.543984	23.80046
PHC3	PHC3	11.05802	11.868717	11.382174	10.771133	11.061917	12.13626	11.22729	12.426477
PHETA1	PHETA1	3.71722	3.338404	4.158635	3.830238	3.503922	3.024273	3.402347	3.563941
PHETA2	PHETA2	0.684681	1.691383	1.668663	1.475807	1.277295	1.998534	1.181646	0.865547
PHEX	PHEX	0.031522	0.035732	0.110956	0.066034	0.060186	0.035339	0.03742	0.078519
PHF1	PHF1	3.519986	4.908419	4.337114	4.465543	4.231736	3.676346	4.160424	4.05838
PHF10	PHF10	129.740331	138.918841	134.452811	132.055433	133.384875	139.984774	137.727304	137.967237
PHF12	PHF12	27.378267	30.699256	31.761209	29.639118	27.306765	28.389607	28.906507	28.881034
PHF13	PHF13	8.083276	7.175977	7.456596	7.934291	6.992703	8.117175	7.984973	7.098286
PHF14	PHF14	26.967816	30.145684	28.152199	25.526246	26.654187	27.411635	23.026215	27.470831
PHF19	PHF19	21.474748	23.277502	22.857191	22.805774	22.396741	25.541695	22.249745	24.234417
PHF2	PHF2	10.360398	10.09305	10.203318	9.650976	9.79098	10.611295	10.013553	10.621571
PHF20	PHF20	43.769347	46.408629	44.048819	42.962574	44.182848	45.176327	46.272184	48.281929
PHF20L1	PHF20L1	19.268049	19.391099	20.432735	19.806669	17.927687	21.204773	20.737144	20.544075
PHF21A	PHF21A	14.664177	16.048346	15.6194	15.404109	15.201458	16.126279	14.275775	14.39432
PHF21B	PHF21B	18.75954	20.771504	24.241491	22.185836	20.806696	22.129505	22.208083	19.793476
PHF23	PHF23	32.290529	33.872921	34.93347	34.343937	33.543083	33.336775	32.011011	31.608646
PHF24	PHF24	3.375052	3.532147	3.515055	3.255274	3.383009	3.501834	3.572297	3.099814
PHF3	PHF3	49.157797	49.813558	50.011673	50.369091	50.083576	51.347919	49.131333	52.835751
PHF5A	PHF5A	225.17382	268.987352	261.408294	242.749036	251.496989	262.168792	248.434449	228.574997
PHF6	PHF6	46.105944	48.270554	47.53849	45.032424	45.991773	48.197213	45.958229	47.472008
PHF7	PHF7	11.667193	13.038647	15.687421	15.805705	14.351423	11.573747	14.7335	12.363712
PHF8	PHF8	20.677562	23.40891	24.094303	24.44657	21.546428	24.341325	22.792054	23.349199
PHGDH	PHGDH	231.547616	267.036252	242.704968	243.479947	225.209938	241.890226	221.527711	225.668345
PHIP	PHIP	18.100092	18.842392	17.695734	18.620349	17.541275	18.495644	17.907735	19.295589
PHKA1	PHKA1	5.428534	6.059252	6.476336	6.210559	6.359249	6.617319	6.851851	6.264418
PHKA2	PHKA2	27.846928	29.583507	27.552927	27.442215	27.622849	29.859231	27.280143	29.151453
PHKB	PHKB	40.306624	40.311536	41.060476	36.480048	41.289044	39.455126	40.567536	41.774381
PHKG1	PHKG1	2.127466	2.404694	2.408478	2.514679	2.267794	2.04651	2.145473	2.505999
PHKG2	PHKG2	87.203988	96.637866	93.358371	98.356813	96.274359	98.111155	86.94074	87.013572
PHLDA1	PHLDA1	7.13303	8.066895	6.744251	6.391653	5.670307	6.867371	6.529742	7.880638
PHLDA2	PHLDA2	37.919294	35.37443	48.700114	47.817747	31.698256	43.220724	35.005573	32.56953
PHLDA3	PHLDA3	25.780987	26.420393	25.107569	23.580844	23.791282	25.178845	22.187076	23.264437
PHLDB1	PHLDB1	10.056186	12.327009	13.205375	12.749287	9.952165	11.373828	11.113665	10.164694
PHLDB2	PHLDB2	53.906465	53.014972	53.208164	52.070672	52.558444	57.119798	56.427241	61.031405
PHLDB3	PHLDB3	0	0	0	0.396938	0	0	0	0
PHLPP1	PHLPP1	3.256491	3.503938	3.483407	3.545809	3.224377	3.28116	3.376208	3.536602
PHLPP2	PHLPP2	22.353631	24.576606	24.900734	23.905552	21.516201	24.878251	24.699812	24.658669
PHOSPHO1	PHOSPHO1	1.143724	0.911272	0.91834	1.272622	1.517111	1.250448	1.444496	1.628413
PHOSPHO2	PHOSPHO2	11.214304	12.252861	11.788112	10.670156	11.782856	11.989082	13.306802	11.623512
PHOX2A	PHOX2A	0	0	0	0	0	0	0.026143	0
PHOX2B	PHOX2B	0	0	0	0	0	0	0	0
PHPT1	PHPT1	257.014887	247.724612	276.900056	272.46224	261.21502	262.996213	252.401297	250.063635
PHRF1	PHRF1	65.761505	79.092203	80.963961	80.565487	62.246878	79.758597	71.352834	71.650806
PHTF1	PHTF1	287.718769	289.259195	276.941939	270.426663	293.466553	289.012078	287.148922	302.240544
PHTF2	PHTF2	29.693918	29.608761	30.621006	30.76701	29.293097	31.463097	31.495654	34.07853
PHYH	PHYH	44.203356	47.488108	40.538557	39.254461	40.154962	45.859825	41.814545	50.759047
PHYHD1	PHYHD1	26.064429	25.154573	24.337715	22.731774	23.621449	24.799553	22.25283	24.640298
PHYHIP	PHYHIP	0.011585	0	0	0	0	0	0	0
PHYHIPL	PHYHIPL	156.862369	143.582053	134.514177	156.89291	139.895712	133.394028	181.978462	141.356166
PHYKPL	PHYKPL	13.921404	14.213026	14.244796	12.07124	13.689668	14.32187	13.031425	11.426914
PI15	PI15	0.011396	0	0	0	0	0	0	0
PI16	PI16	0.036806	0.051358	0	0.029229	0.026793	0	0	0.062171
PI4K2A	PI4K2A	20.194933	23.426984	21.15115	20.631265	19.63355	22.106354	21.376886	21.675692
PI4K2B	PI4K2B	31.249822	29.260193	31.538034	28.68744	29.860027	29.112723	28.638331	31.22446
PI4KA	PI4KA	9.058533	10.905946	10.990058	10.429156	9.890574	10.89431	9.984025	10.340581
PI4KB	PI4KB	26.434704	29.645274	27.933609	29.316871	27.843701	29.928553	25.651618	26.205115
PIANP	PIANP	0.067322	0	0.03591	0.021298	0	0	0	0.022598
PIAS1	PIAS1	25.021947	25.345377	22.949925	23.80539	23.355389	25.420475	24.79684	24.995425
PIAS2	PIAS2	16.616421	14.329997	16.547291	17.52077	14.787297	12.910429	15.307546	11.597525
PIAS3	PIAS3	12.835076	15.881182	16.381278	15.150542	13.270708	14.88821	15.267383	13.876345
PIAS4	PIAS4	12.882734	12.570638	12.719063	13.782457	11.181011	12.077241	11.174136	12.007204
PIBF1	PIBF1	5.349325	4.451503	3.348097	5.508358	4.316272	3.796976	4.010764	4.438446
PICALM	PICALM	98.94088	99.904472	91.948032	87.962584	95.884501	92.113377	93.507095	96.9182
PICK1	PICK1	25.058764	25.375765	23.831913	23.758151	23.306781	26.546	22.360199	23.750024
PID1	PID1	0.93614	0.849455	0.814252	0.686808	0.785296	0.789995	0.837875	0.774289
PIDD1	PIDD1	2.161836	2.291467	2.867553	3.542739	2.683029	3.116843	2.659874	3.177119
PIERCE1	PIERCE1	3.334044	2.432828	1.475301	1.88804	3.592103	2.315988	2.940145	2.070162
PIERCE2	PIERCE2	2.778216	2.400088	2.999666	2.00996	3.456853	1.705099	1.408957	3.070224
PIEZO1	PIEZO1	45.988132	54.762334	54.474217	53.192013	48.105605	55.444815	50.720213	51.951177
PIEZO2	PIEZO2	0.011507	0.003896	0.007573	0.009022	0.008215	0.014438	0.015326	0
PIF1	PIF1	3.938298	4.505401	4.825101	4.737078	3.584746	4.466102	4.853987	4.865002
PIGA	PIGA	13.696973	15.368067	15.773546	13.44919	13.310852	14.817336	14.243355	17.246307
PIGB	PIGB	22.325105	21.844157	22.349222	22.031623	22.157404	23.510506	22.814855	26.483977
PIGBOS1	PIGBOS1	2.52314	1.5002	1.590076	1.913339	1.655636	1.569096	1.87239	1.533319
PIGC	PIGC	24.110514	25.545557	29.739006	25.428242	26.974794	28.308961	27.644613	24.33501
PIGF	PIGF	142.868229	143.185557	142.103542	141.668716	145.915995	174.435312	151.874475	160.701289
PIGG	PIGG	31.289225	29.062847	29.253101	30.46374	28.732246	29.056422	27.672736	30.056013
PIGH	PIGH	6.253906	5.9252	6.586639	5.741475	6.477501	6.070477	6.708881	6.072641
PIGL	PIGL	23.894153	25.25247	27.135178	26.035522	27.261315	27.019459	22.569343	26.448345
PIGM	PIGM	39.913932	39.6525	41.394352	45.998258	42.506893	39.520844	42.791398	42.728663
PIGN	PIGN	10.692969	10.178128	11.010091	10.871971	10.326589	10.986463	11.100293	11.28471
PIGO	PIGO	30.126937	32.376575	33.579577	34.150425	33.377692	34.252046	34.097766	30.959685
PIGP	PIGP	118.909716	109.2813	110.706642	121.897784	117.055561	111.085327	120.908457	117.159649
PIGQ	PIGQ	5.778683	6.039158	5.655157	5.748784	6.049967	6.333982	5.955508	6.042047
PIGR	PIGR	0.078438	0.082283	0	0.031177	0.114377	0.068077	0.0355	0.066352
PIGS	PIGS	112.251078	126.783393	118.971218	127.495472	122.743718	132.944401	120.783504	118.063309
PIGT	PIGT	374.724875	433.053933	442.425798	447.048141	444.750777	488.233937	440.133557	424.153523
PIGU	PIGU	108.323587	112.938609	130.566848	128.807832	120.898899	131.62467	119.528068	117.293024
PIGV	PIGV	9.456045	9.673933	10.944857	8.913163	10.094229	9.25916	9.103335	9.370323
PIGW	PIGW	13.721819	15.801283	13.437086	14.278684	15.729733	15.348102	15.244391	18.697074
PIGX	PIGX	51.515362	50.390145	51.319173	47.979605	51.778816	51.495967	54.434175	54.83014
PIGZ	PIGZ	1.529935	1.544034	1.218747	1.389441	1.374501	1.315965	1.621407	1.372315
PIH1D1	PIH1D1	34.4275	39.533774	33.647786	34.736368	38.201277	38.838598	34.016227	32.438845
PIH1D2	PIH1D2	5.289194	5.414655	5.614632	5.588692	5.81547	5.605833	6.108846	6.638379
PIK3AP1	PIK3AP1	29.400218	28.309238	28.205005	27.591231	27.148267	28.822654	25.943237	29.864127
PIK3C2A	PIK3C2A	56.188103	57.616297	56.974383	55.02168	56.908274	58.368884	57.354734	61.865489
PIK3C2B	PIK3C2B	8.693452	8.641427	8.350381	8.903053	8.738986	8.801557	8.116446	8.183182
PIK3C3	PIK3C3	19.676362	18.881927	17.530152	17.630059	19.190345	17.423128	17.937252	19.729986
PIK3CA	PIK3CA	13.53526	14.074313	13.53444	13.197605	14.092799	13.259223	13.269043	13.880311
PIK3CB	PIK3CB	66.114907	61.677445	68.415126	58.366144	61.679194	62.270323	61.193681	62.302118
PIK3CD	PIK3CD	12.354015	14.926754	16.453	16.128732	13.960532	15.146361	15.351664	14.550051
PIK3CG	PIK3CG	0.182133	0.17323	0.146822	0.349132	0.182044	0.133943	0.141437	0.237516
PIK3IP1	PIK3IP1	0.562405	0.544838	0.404245	0.46714	0.328694	0.274808	0.540541	0.127286
PIK3R1	PIK3R1	9.169347	9.252553	8.822835	9.036187	9.719597	9.320656	9.432922	10.27256
PIK3R2	PIK3R2	9.041158	10.045984	9.876693	10.041123	9.72479	10.241793	9.696406	9.737956
PIK3R3	PIK3R3	7.557463	8.834416	9.533485	8.858193	8.287859	8.557816	7.663663	8.033459
PIK3R4	PIK3R4	16.483812	17.760772	17.219463	14.994625	15.978826	18.075502	16.685875	18.125158
PIK3R5	PIK3R5	0.279218	0.364125	0.329634	0.258755	0.393207	0.277269	0.293336	0.445859
PIKFYVE	PIKFYVE	3.309369	4.192986	3.499069	3.761939	2.906868	3.907623	3.751992	4.312915
PIM1	PIM1	30.924691	30.994246	28.454204	31.550597	30.438975	32.629659	29.716512	31.913271
PIM2	PIM2	0.123053	0.310584	0	0.057373	0.036116	0.129612	0	0.293378
PIM3	PIM3	12.190318	13.919136	15.546949	13.343317	12.928073	14.698805	12.718957	12.406351
PIMREG	PIMREG	25.694112	32.303489	32.511071	30.250581	28.486086	29.307104	26.078527	26.337967
PIN1	PIN1	68.648443	71.519218	65.096254	69.090871	67.261398	64.372624	63.596161	65.423531
PIN4	PIN4	137.953395	152.033545	145.577028	146.898289	157.508188	142.403839	134.896855	154.20031
PINK1	PINK1	30.280296	31.028749	32.436199	30.913371	31.186764	33.315519	29.744124	32.417973
PINLYP	PINLYP	0.289151	0.422419	0.228243	0.401233	0.557426	0.452161	0.306821	0.287674
PINX1	PINX1	39.023202	32.941969	29.196516	33.012836	34.628325	33.414812	35.97544	37.863691
PIP	PIP	0	0	0	0	0	0	0	0
PIP4K2A	PIP4K2A	15.871512	15.706855	14.994321	14.987337	13.712143	14.886303	13.972521	14.987857
PIP4K2B	PIP4K2B	29.797438	32.780887	29.541796	29.343209	30.401895	32.024629	29.146777	32.549047
PIP4K2C	PIP4K2C	32.685742	36.875309	33.299269	34.877383	34.553273	35.771486	32.433406	35.044642
PIP4P1	PIP4P1	21.871035	25.790292	27.705059	26.907729	22.878069	26.550172	25.479061	23.373456
PIP4P2	PIP4P2	1.808481	1.400944	1.901201	1.583742	1.019167	1.40932	1.087788	0.968319
PIP5K1A	PIP5K1A	9.384652	9.987555	8.411102	8.311697	8.791534	9.444111	7.704915	11.648219
PIP5K1B	PIP5K1B	3.190389	2.524225	3.08629	2.422886	2.950069	2.810747	2.736694	2.640206
PIP5K1C	PIP5K1C	3.782082	4.632579	4.712213	4.449393	4.33399	4.627511	4.387152	4.442753
PIP5KL1	PIP5KL1	0.127441	0	0.181437	0	0	0.1226	0	0.114308
PIPOX	PIPOX	0.076127	0.0718	0.137399	0.162156	0.037276	0	0.120052	0.129772
PIR	PIR	24.949841	20.06306	22.8241	21.714456	21.489265	18.709027	21.756793	20.966732
PIRT	PIRT	0	0	0	0	0	0	0	0
PISD	PISD	10.6943	11.875188	12.843755	12.261853	10.47718	12.718959	9.688998	10.219554
PITHD1	PITHD1	46.967797	45.73406	41.84157	45.02185	46.575131	41.549618	42.22614	49.850282
PITPNA	PITPNA	54.900409	59.047016	55.336092	52.904757	55.507368	56.414659	53.316344	52.090594
PITPNB	PITPNB	49.486749	46.755364	45.261111	45.014481	46.144472	45.423898	44.901624	47.202541
PITPNC1	PITPNC1	1.178209	0.949265	1.234537	1.195626	1.159866	0.955267	0.996663	0.869414
PITPNM1	PITPNM1	27.027376	38.379748	42.235527	38.356987	33.529008	38.875956	36.882111	33.814704
PITPNM2	PITPNM2	1.859958	1.968404	1.922487	1.609869	1.383457	2.695891	1.418249	2.094381
PITPNM3	PITPNM3	0.732202	1.399888	1.486102	2.015204	1.491782	1.886162	1.6004	0.982632
PITRM1	PITRM1	125.197221	125.302806	125.121747	121.209756	125.297316	132.359081	123.66269	135.492955
PITX1	PITX1	8.897979	10.225525	9.336039	9.488459	8.660231	10.162553	8.449687	9.476361
PITX2	PITX2	0.020927	0.053852	0.017327	0.041114	0.030567	0.036434	0	0.1064
PITX3	PITX3	0.065368	0.090845	0.087483	0.077735	0.047461	0.253439	0.088418	0.082589
PIWIL2	PIWIL2	1.270871	1.680013	1.350992	1.378456	1.436761	1.347828	1.687837	1.465175
PIWIL4	PIWIL4	0	0	0	0	0	0	0	0
PJA2	PJA2	17.233615	14.839094	15.101279	17.462337	15.700356	14.695392	15.989309	17.565496
PJVK	PJVK	2.503721	2.542138	3.204452	3.531476	2.675123	2.735189	2.322092	3.053213
PKD1	PKD1	3.849609	4.052175	4.17416	4.226944	4.022282	4.260068	4.104301	3.909653
PKD1L1	PKD1L1	0.489986	0.435307	0.52981	0.631147	0.366176	0.619377	0.582249	0.56972
PKD1L3	PKD1L3	2.761275	2.899498	3.147995	2.913197	2.650052	2.360289	2.576427	3.03428
PKD2	PKD2	31.603032	32.120865	30.852292	31.546207	32.055265	33.325795	31.283877	34.397342
PKD2L1	PKD2L1	0	0	0	0	0	0.036224	0	0.035266
PKD2L2	PKD2L2	0.500726	0.390904	0.460317	0.545525	0.408646	0.565364	0.704948	0.579402
PKDCC	PKDCC	12.791499	11.436545	11.768617	13.260155	13.187902	13.532887	12.516888	12.242884
PKHD1	PKHD1	18.661254	19.404805	19.377295	19.003818	18.156853	20.274949	18.576129	20.101305
PKHD1L1	PKHD1L1	0.034612	0.046782	0.068249	0.048206	0.024679	0.041734	0.030698	0.057231
PKIA	PKIA	8.674506	7.270598	7.877997	8.211077	8.207256	9.287379	8.903082	9.017951
PKIG	PKIG	25.570553	26.299075	24.459913	24.615504	26.82722	26.924211	22.335576	25.94238
PKLR	PKLR	80.133623	97.200721	99.9496	92.712026	85.444439	90.762246	88.563537	91.17387
PKM	PKM	1304.845873	1356.937626	1254.137715	1233.963586	1255.366367	1299.306579	1230.435609	1322.986634
PKMYT1	PKMYT1	11.085742	11.695032	12.502681	12.603948	11.871326	12.522182	11.853159	12.243079
PKN1	PKN1	17.027599	21.637063	20.82118	18.687513	17.683435	19.666485	18.898883	18.634339
PKN2	PKN2	40.187697	45.436078	43.585073	42.756002	41.128679	42.467107	42.116998	45.521751
PKN3	PKN3	17.20008	19.056248	18.453596	18.38534	18.717867	18.912307	17.003443	17.255015
PKNOX1	PKNOX1	17.241289	16.952945	16.768893	16.054734	14.746897	16.550814	16.238493	16.639272
