gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
TNIP2	TNIP2	450	379	350	304	322	316	255	277
TNK2	TNK2	1148	970	980	799.999	782.002	779.999	661	758.001
TNKS	TNKS	2493.001	1997	2033	1745.001	1849.001	1622.001	1406.999	1667.999
TNKS1BP1	TNKS1BP1	835	704	591	531	524	554	418	566
TNKS2	TNKS2	4868	3592	3684	2906	3295	2894	2753	2941
TNMD	TNMD	0	0	0	0	0	0	0	0
TNN	TNN	3	2	3	10	5	4	0	2
TNNC2	TNNC2	2	0	0	0	0	0	1	0
TNNI3	TNNI3	221	124	140	127	134	68	98	88
TNNI3K	TNNI3K	0	2	1	0	0	0	0	0
TNNT1	TNNT1	671	371	450	418	451	335	326	302
TNNT2	TNNT2	39	30	30	27	32	20	27	21
TNP1	TNP1	0	0	0	0	0	0	0	0
TNPO1	TNPO1	21721	15499	14903	12966	14244	12138	11367	13163
TNPO2	TNPO2	6666	5382	5465	4333	4822.999	4622	3904.001	4480
TNPO3	TNPO3	8520	6265	6165	4999	5934	4939	4459	5431
TNR	TNR	1	0	0	1	5	1	4	1
TNRC18	TNRC18	5056	4277	3863	3428	3542	3145	2720.999	3230
TNRC6A	TNRC6A	5956	4735.999	4785	3780.001	4082	3703.999	3567	3930
TNRC6B	TNRC6B	6329.999	5230	4923.001	4213	4339	3980.999	3462.001	4059.999
TNRC6C	TNRC6C	1892.001	1323	1448	1225.999	1276	1057	1116	1116
TNS1	TNS1	1596	1284	1036	997	925	1013.999	769.999	1043
TNS2	TNS2	1675	1501	1716	1325	1258.999	1237	997	1150
TNS3	TNS3	11902	8801	9155	7333	7824	6767	6299	7653
TNXB	TNXB	275.001	246.999	252	223.999	159	208	151	196
TOB1	TOB1	2290	1661	1665	1421	1737	1236	1282	1329
TOB2	TOB2	947	655.001	790	661.999	610	529	518	514
TOE1	TOE1	5846	4674	4864	3965	4299	3782	3182	3828
TOGARAM1	TOGARAM1	7694	5781	6467.001	4937	5415	4859	4703.001	4976
TOGARAM2	TOGARAM2	97	71	63	73	47	61	59	42
TOLLIP	TOLLIP	0	0	0	0	0	0	0	0
TOM1	TOM1	302	243	277	218	244	212	180	210
TOM1L1	TOM1L1	1053.999	828.001	797	670	757	585	614.999	707.999
TOM1L2	TOM1L2	1216	1072	901	801	767	821	717	794
TOMM20	TOMM20	2708	1681	1826	1626	1779	1424	1609	1444
TOMM20L	TOMM20L	12	7	4	2	3	3	5	9
TOMM22	TOMM22	5239	3984	4422	3620	3826	3094	3060	3180
TOMM34	TOMM34	230	168	208	165	158	138	98	122
TOMM40	TOMM40	8644	7185	7227	6056	6156	5664	4878	5575
TOMM40L	TOMM40L	1066	867	938	748	800	657	606	629
TOMM5	TOMM5	7774	5001	5209	4419	4912	3861	4190	4469
TOMM6	TOMM6	824	501	540	464	598	443	398	433
TOMM7	TOMM7	320	69	112	94	81	73	67	97
TOMM70	TOMM70	9789	6978	7214	5792	6581	5752	5042	5679
TONSL	TONSL	1315	1174	1045	909	886	918	728	902
TOP1	TOP1	5547	4230	3853	2935	3670	3148	2506	3515
TOP1MT	TOP1MT	2294	1636	1672	1331	1540	1254	1182	1366
TOP2B	TOP2B	7015	5459	5480	4229	4846	4132	3726	4699
TOP3A	TOP3A	1496	1145	1200	1067	1049	948	914	884
TOP3B	TOP3B	1049	953	953	771	877	787	649.999	729
TOP6BL	TOP6BL	0	1	0	2	4	0	5	0
TOPAZ1	TOPAZ1	0	0	0	0	0	0	0	0
TOPBP1	TOPBP1	4180	3259	3194	2668	2783	2613	2382	2594
TOPORS	TOPORS	2451	2104	2001	1482	1657	1566	1445	1724
TOR1A	TOR1A	8041	5344	5848	5088	5684	4686	4643	5117
TOR1AIP1	TOR1AIP1	17440	12629	13204	10819	12529	10946	10114	11494
TOR1AIP2	TOR1AIP2	3858	2823	2910	2435	2698.999	2365	2319	2437
TOR1B	TOR1B	7587	5483	5863	4852	5718	4642	4446	5154
TOR2A	TOR2A	1575	1184.999	1291	1160	1174	1059	976	1038
TOR3A	TOR3A	320	208	220	202	205	183	169	177
TOR4A	TOR4A	2837	2118	2275	2033.001	1943	1786	1692	1790
TOX	TOX	15	6	13	4	20	16	11	7
TOX2	TOX2	445	290	339	254	340	296	228	267
TOX3	TOX3	830	678	711	556	643	599	556	602
TOX4	TOX4	2242	1947	1908	1464	1615	1464	1288	1301
TP53	TP53	8378	6609	6690	5652	5658.001	5197.001	4918	5233
TP53BP1	TP53BP1	4508	3444	3357.001	2753	2980	2765	2467	2882
TP53BP2	TP53BP2	1789	1379	1270	1029	1269	1131	944	1173
TP53I11	TP53I11	12	13	7	9	11	3	7	6
TP53I13	TP53I13	26	19	26	19	17	17	19	23
TP53I3	TP53I3	14	21	20	19	14	9	18	14
TP53INP1	TP53INP1	2028	1606	1677.001	1282	1614	1341.001	1349	1345
TP53INP2	TP53INP2	673	581	562	418	456	429	338	433
TP53RK	TP53RK	1055	605.001	632	639.001	673	478	562	516
TP53TG5	TP53TG5	0	0	0	0	0	1	0	0
TP63	TP63	57	45	61	61	35	31	30	37
TP73	TP73	340	265	247	211	213	198	154	214
TPBG	TPBG	2269.999	1716	1743	1562	1695	1490	1384	1394
TPBGL	TPBGL	0	0	0	0	0	0	0	1
TPCN1	TPCN1	2584	2036	2183.999	1878.999	1845	1721	1568	1808.001
TPCN2	TPCN2	105	87	119	52	61	67	41	65
TPD52	TPD52	4386	3010	3083.001	2478	3008	2353	2347	2470
TPD52L1	TPD52L1	3343	2647	2646	2214	2480	2155	2069	2169
TPD52L2	TPD52L2	8022.999	5909.001	5628	4321	5308.001	4599	4223	4979
TPGS1	TPGS1	321	292	300	236	215	179	165	204
TPGS2	TPGS2	71	45	57	36	38	35	49	33
TPH1	TPH1	9	10	6	3	9	6	2	6
TPH2	TPH2	12	10	12	7	18	5	2	13
TPI1	TPI1	36944	26974	29008	23510	25383	20934	19235	20333
TPK1	TPK1	1001	734	690	577	630	600	542	597
TPM1	TPM1	52020	36947.999	39428.998	31822.999	35201	30521	27881	31851.001
TPM2	TPM2	8	9	4	7	11	7	7	6
TPM3	TPM3	5668	4374	3860	3384	3635.999	3181	2897.001	3601
TPM4	TPM4	8283	6163	6112	4888.001	5508	4819	4555	5139
TPMT	TPMT	990	682	682.999	566	694	544	519	603
TPO	TPO	0	0	0	0	1	0	0	0
TPP1	TPP1	17230	12619	13532	11340	11883	10833	9856	10457
TPP2	TPP2	4936.999	3571	3619	2976	3168.001	2864	2767	2971
TPPP	TPPP	862	649	624	446	621	484	443	539
TPPP2	TPPP2	0	0	0	0	0	0	0	0
TPPP3	TPPP3	55	42	68	42	63	38	35	42
TPR	TPR	17670	13204	12819	10607	12016	10831	9451	10832
TPRA1	TPRA1	2469.999	2021	2177.999	1830	1993.001	1744.999	1535	1543
TPRG1	TPRG1	1	6	2	3	1	4	1	3
TPRG1L	TPRG1L	4091	2852	2661	2400	2672	2183	2086	2470
TPRKB	TPRKB	233	79	89	101	116	61	77	100
TPRN	TPRN	4060	3042	3125	2660	2979	2573	2317	2518
TPST1	TPST1	460	281	292	293	306	264	231	255
TPST2	TPST2	241	161	177	134	184	152	140	151
TPT1	TPT1	59736.846	38842.937	42377.962	35684.97	38526.95	30932.982	32842.984	33380.931
TPX2	TPX2	12257.999	9131.999	9076	7656	8559	7325	6832	7315.999
TRA2A	TRA2A	24005.001	16737	17742	14843.001	16597.001	13967.999	13450.001	14445
TRA2B	TRA2B	13077.999	9497	10027	8058	9036.999	7794	7554	7724
TRABD	TRABD	3287.999	2545.999	2790	2375.001	2351	2195	1917	2244
TRABD2A	TRABD2A	177	119	105	101	107	112	107	107
TRABD2B	TRABD2B	1554	1238	1326	1055	1159	1024	969	1121
TRADD	TRADD	475	333	379	319	433	264	268	321
TRAF1	TRAF1	0	0	0	0	0	0	0	0
TRAF2	TRAF2	3661	2608	2453	2149	2381	2205	1766	2169
TRAF3	TRAF3	3539	2824.999	2927.999	2357.001	2417	2271	2191	2303
TRAF3IP1	TRAF3IP1	1067	745	714	618	733	588	596	649.001
TRAF3IP2	TRAF3IP2	908	729	754	669	616	595	518	574
TRAF3IP3	TRAF3IP3	0	0	0	0	0	1	1	0
TRAF4	TRAF4	1302	1125.001	1272	988	975	945	739	809
TRAF5	TRAF5	1352	1030	1080.001	886	1008	911	815	816
TRAF6	TRAF6	3767	2805	2684	2269	2581	2344	2082	2391
TRAF7	TRAF7	1956	1665	1651.999	1345	1355.001	1383.001	1154	1301
TRAFD1	TRAFD1	1172	978	1007	837	882	829	625	777
TRAIP	TRAIP	1762	1380	1324	1097	1258	1187	959	1131
TRAK1	TRAK1	2431	1878	1972.001	1628	1687.001	1602.001	1438.999	1533.999
TRAK2	TRAK2	2506	2046	1850	1500	1638	1596	1359	1597
TRAM1	TRAM1	16827	11276	11981	10424	11562	9893	9276	9933
TRAM2	TRAM2	6161	4994	4723	4180	4581	4166	3641	4174
TRAP1	TRAP1	24907	18501	18838	15785	18020	15915	14270	16060
TRAPPC1	TRAPPC1	822	687	663	643	635	458	500	465
TRAPPC10	TRAPPC10	2303	1857	1743	1407	1743	1353	1321	1552
TRAPPC11	TRAPPC11	3933	2989	3102	2456	2821	2322	2172	2630
TRAPPC12	TRAPPC12	757	513	520	423	459	395	393	373
TRAPPC13	TRAPPC13	2539	1838	1771	1472	1727.001	1461	1412.001	1473
TRAPPC14	TRAPPC14	236	208	212	175	153	172	162	166
TRAPPC2	TRAPPC2	2519	1907	1952	1567	1834	1505	1337	1570
TRAPPC2L	TRAPPC2L	1065	615	770	622	657	615	563	611
TRAPPC3	TRAPPC3	1142	793	847	692	791	636	647	717
TRAPPC3L	TRAPPC3L	10	3	8	5	10	1	4	10
TRAPPC4	TRAPPC4	968	709	677	585	700	534	536	558
TRAPPC5	TRAPPC5	100	99	76	76	81	71	63	56
TRAPPC6A	TRAPPC6A	73	41	50	21	32	19	13	33
TRAPPC6B	TRAPPC6B	525.128	225.798	289.929	259.412	264.488	202.442	206.648	248.081
TRAPPC8	TRAPPC8	2915	2245	2228	1796	2018	1905	1689	1764
TRAPPC9	TRAPPC9	438	329	286	272	290	226	226	233
TRARG1	TRARG1	19	9	6	17	10	6	5	10
TRAV18.2	TRAV18.2	0	0	0	0	0	0	0	0
TRAV2.1	TRAV2.1	0	0	0	0	0	0	0	0
TRAV37.1	TRAV37.1	0	0	0	0	0	0	0	0
TRB	TRB	0	0	0	0	0	0	0	0
TRBD4	TRBD4	0	0	0	0	0	0	0	0
TRDMT1	TRDMT1	707	536	513	442	491	405	354	463
TRDN	TRDN	0	0	0	0	0	0	0	0
TREH	TREH	8	5	13	7	2	2	4	3
TREM1	TREM1	1	6	1	3	0	6	0	2
TREM2	TREM2	0	0	0	0	0	0	0	0
TREML1	TREML1	0	0	2	0	0	0	0	0
TRERF1	TRERF1	12	4	6	8	3	2	4	5
TREX1	TREX1	10	10	14	16	10	3	8	2
TREX2	TREX2	0	0	0	2	0	0	1	0
TRGC	TRGC	0	0	0	0	0	0	0	0
TRGV1.5	TRGV1.5	0	0	0	0	0	0	0	0
TRH	TRH	1	0	3	0	0	2	1	1
TRHDE	TRHDE	2	0	0	0	0	0	0	0
TRHR	TRHR	0	0	0	0	0	3	0	0
TRIAP1	TRIAP1	1882	1309.022	1390	1093	1299	1057	1083	1114
TRIB1	TRIB1	1980	1538	1528	1257	1335	1218	1047	1181
TRIB2	TRIB2	60	50	47	28	47	54	26	39
TRIB3	TRIB3	373	288	283	275	209	206	179	181
TRIL	TRIL	0	0	0	0	1	0	0	0
TRIM10	TRIM10	5	3	0	1	1	0	2	1
TRIM13	TRIM13	2729.482	2071.306	1951.888	1617.238	1901.77	1503.827	1309.925	1656.234
TRIM14	TRIM14	931	554	642	538	600	523	485	505
TRIM15	TRIM15	15	6	15	7	13	6	9	18
TRIM16	TRIM16	117	80	96	57	74	82	49	87
TRIM2	TRIM2	331	269	280	182	251	192	203	229
TRIM23	TRIM23	1623	1231	1201	1005	1165	997	965	1093
TRIM24	TRIM24	2328	1703	1688	1364	1507	1250	1286	1411
TRIM25	TRIM25	7637	5323	5377	4361	5080	4256	3883	4378
TRIM26	TRIM26	1542	1173	1187	992	1017	866	848	993
TRIM28	TRIM28	8263	6947	7416	6053	5946	5295	4462	5127
TRIM29	TRIM29	1	2	1	0	4	1	0	0
TRIM3	TRIM3	614	475	528	462	426	364	348	371
TRIM32	TRIM32	1206.999	1033	956	769	842	828	733	839
TRIM33	TRIM33	7775	6246	6428	5074	5733	4884	4577	5148
TRIM35	TRIM35	804	669	668	592	581	490	371	503
TRIM36	TRIM36	1928	1444	1461	1169	1272	1167	1138	1183
TRIM37	TRIM37	3573	2903	2887	2442	2539	2296	1989	2353
TRIM39	TRIM39	1212.001	892.001	986.001	854	882.999	757.999	715	781.001
TRIM40	TRIM40	1	1	0	0	1	0	0	1
TRIM41	TRIM41	1372	920	927	804	880	841	665	729
TRIM42	TRIM42	0	0	0	0	0	0	0	0
TRIM44	TRIM44	0	0	1	0	0	0	0	0
TRIM45	TRIM45	1159	1004	959.999	736	856	760.999	681.999	780
TRIM46	TRIM46	163	124	141	101	102	107	93	102
TRIM47	TRIM47	267	246	216	196	189	146	168	198
TRIM50	TRIM50	0	0	0	0	0	0	0	1
TRIM54	TRIM54	0	0	0	0	0	2	0	0
TRIM55	TRIM55	11	2	7	2	2	6	6	7
TRIM58	TRIM58	0	0	0	0	0	0	0	0
TRIM62	TRIM62	328	261	283	187	236	210	192	205
TRIM63	TRIM63	150	127	112	84	98	86	69	75
TRIM65	TRIM65	1089	767	866	666	748	590	638	668
TRIM66	TRIM66	96	107.001	79	68	65	48	47	56
TRIM67	TRIM67	5.001	5	13	6	3.016	6	2	8
TRIM69	TRIM69	43	33	30	39	54	28	32	37
TRIM7	TRIM7	1511	1278	1356	1010	1147	1040	984	1056
TRIM71	TRIM71	1068	912	890	700	724	640	582	762
TRIM72	TRIM72	13	6	2	2	4	2	2	0
TRIM8	TRIM8	2644	2109	2146	1761	1909	1610	1377	1629
TRIM9	TRIM9	983	684	766	601	663	627	614	589
TRIO	TRIO	3628	3101	2925	2410	2483	2371	2129	2520
TRIOBP	TRIOBP	1324	846	915	778	846	625	631	732
TRIP10	TRIP10	909	787	863	701	686	664	575	624
TRIP11	TRIP11	3408	2384	2502	2098	2334	1973	1929	2069
TRIP12	TRIP12	21517.999	16662.999	16840	13417	15025.999	13598.999	12235.999	13636.999
TRIP13	TRIP13	4470	3406	3352	2785	3037	2621	2564	2729
TRIP4	TRIP4	1869	1396.999	1335	1045.999	1179	965.999	1023.999	1086.001
TRIP6	TRIP6	3948	3467	3050	2167	2521	2650	2081	2758
TRIQK	TRIQK	71	48	63	50	42	57	40	40
TRIR	TRIR	5396	3791	3778	3343	3424	3001	2780	3122
TRIT1	TRIT1	3358	2503.999	2531	1980.471	2230	1996	1885.001	1991
TRMO	TRMO	67	56	57	49	47	42	30	44
TRMT1	TRMT1	2005.999	1731	1721	1440	1535	1434	1228	1409
TRMT10A	TRMT10A	551	471	453	311	371	346	301	293
TRMT10B	TRMT10B	35	21	15	18	12.999	9.999	15.999	14
TRMT10C	TRMT10C	3014	2138	2107	1588	1852	1574	1580	1833
TRMT11	TRMT11	1246	843	741	722	855	676	666.001	713
TRMT112	TRMT112	966	743	819	792	700	578	595	584
TRMT13	TRMT13	3485	2569.001	2734	2103.999	2343	2077	1920	2179
TRMT1L	TRMT1L	2440	1914	1944	1620	1753	1499	1282	1541
TRMT2A	TRMT2A	2461	2217	2181	1872	1973	1807	1424	1620
TRMT2B	TRMT2B	1601	1174	1253	1049	1126	952	841	971
TRMT44	TRMT44	886	612	714	544	655	544	515	546
TRMT5	TRMT5	6832	5061	5241	4152	4688	4226	3788	4558
TRMT6	TRMT6	2991	2207	2245	1858	2032	1804	1694	1773
TRMT61A	TRMT61A	728	560	586	535	537	501	345	474
TRMT61B	TRMT61B	2275	1625	1826	1408	1548	1299	1212	1290
TRMT9B	TRMT9B	46	42	25	29	32	30	23	20
TRMU	TRMU	1247	1142	1259	1014	1037	872	694	786
TRNAA-AGC	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_1	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_10	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_11	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_12	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_13	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_2	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_3	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_4	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_5	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_6	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_7	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_8	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-AGC_9	TRNAA-AGC	0	0	0	0	0	0	0	0
TRNAA-CGC	TRNAA-CGC	0	0	0	0	0	0	0	0
TRNAA-CGC_1	TRNAA-CGC	0	0	0	0	0	0	0	0
TRNAA-CGC_2	TRNAA-CGC	0	0	0	0	0	0	0	0
TRNAA-CGC_3	TRNAA-CGC	0	0	0	0	0	0	0	0
TRNAA-UGC	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_1	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_2	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_3	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_4	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_5	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_6	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAA-UGC_7	TRNAA-UGC	0	0	0	0	0	0	0	0
TRNAC-ACA_2	TRNAC-ACA	0	0	0	0	0	0	0	0
TRNAC-GCA	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_1	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_10	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_11	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_12	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_13	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_14	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_15	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_16	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_17	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_18	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_19	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_2	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_20	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_21	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_22	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_23	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_24	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_25	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_26	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_27	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_28	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_29	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_3	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_30	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_31	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_32	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_33	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_34	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_35	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_4	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_5	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_6	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_7	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_8	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAC-GCA_9	TRNAC-GCA	0	0	0	0	0	0	0	0
TRNAD-GUC	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_1	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_10	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_11	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_12	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_13	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_14	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_15	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_16	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_17	TRNAD-GUC	0.5	0	0	0	0	0	0	0
TRNAD-GUC_18	TRNAD-GUC	0.5	0	0	0	0	0	0	0
TRNAD-GUC_19	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_2	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_21	TRNAD-GUC	0	0.143	0	0	0	0	0.143	0
TRNAD-GUC_22	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_3	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_4	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_5	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_6	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_7	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_8	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAD-GUC_9	TRNAD-GUC	0	0	0	0	0	0	0	0
TRNAE-CUC	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_1	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_10	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_11	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_12	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_2	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_3	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_4	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_5	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_6	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_7	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-CUC_8	TRNAE-CUC	0	0	0	0	0	0	0	0
TRNAE-UUC	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_1	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_10	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_11	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_12	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_13	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_2	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_3	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_4	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_5	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_6	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_7	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_8	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAE-UUC_9	TRNAE-UUC	0	0	0	0	0	0	0	0
TRNAF-GAA	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_1	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_10	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_11	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_2	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_3	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_4	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_5	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_6	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_7	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_8	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAF-GAA_9	TRNAF-GAA	0	0	0	0	0	0	0	0
TRNAG-CCC	TRNAG-CCC	0	0	0	0	0	0	0	0
TRNAG-CCC_1	TRNAG-CCC	0	0	0	0	0	0	0	0
TRNAG-CCC_2	TRNAG-CCC	0	0	0	0	0	0	0	0
TRNAG-CCC_3	TRNAG-CCC	0	0	0	0	0	0	0	0
TRNAG-CCC_4	TRNAG-CCC	0	0	0	0	0	0	0	0
TRNAG-GCC	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_1	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_10	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_12	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_13	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_14	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_15	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_17	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_19	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_2	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_20	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_21	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_22	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_23	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_24	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_25	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_3	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_4	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_5	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_6	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_7	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-GCC_9	TRNAG-GCC	0	0	0	0	0	0	0	0
TRNAG-UCC	TRNAG-UCC	0	0	0	0	0	0	0	0
TRNAG-UCC_1	TRNAG-UCC	0	0	0	0	0	0	0	0
TRNAG-UCC_2	TRNAG-UCC	0	0	0	0	0	0	0	0
TRNAG-UCC_3	TRNAG-UCC	0	0	0	0	0	0	0	0
