gene_id,gene_name,cDC1_Tumor_TNFa_1,cDC1_Tumor_TNFa_2,cDC1_Tumor_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000026575.16,Nme7,480.001,584.001,569,306.001,342.999,356,393.1105075970314,0.20502036018399078,0.08628863177971859,0.015678549263166495,0.018583482781682585,NS
ENSMUSG00000021271.6,Zfp839,1038,1233,1238,730,786,690,854.0542269115113,0.17771967878751108,0.07457325195296254,0.01573709384590189,0.01865094938925497,NS
ENSMUSG00000051341.7,Zfp52,1068,1261,1110.784,690,759,739,1030.5649800014455,0.16185873526781225,0.06780763504502058,0.015766344077112256,0.018683687207170282,NS
ENSMUSG00000042390.10,Gatad2b,4815.999,5945,5394,3346,3858.001,3334.999,4444.682609795557,0.12671124052503827,0.05290086919440843,0.015784081302441896,0.018702776348771055,NS
ENSMUSG00000056383.11,AI987944,799.092,990.732,896.345,690.96,737.256,710.926,645.6761193562999,-0.15908144479198605,0.06669238262791051,0.015873152716885358,0.01880637769789461,NS
ENSMUSG00000082575.2,Eef2-ps2,92.929,110.9,122.361,48.571,47.437,67.86,76.04794122847267,0.45743406214199517,0.201482510648796,0.015918072326539166,0.018857652380650906,Up
ENSMUSG00000026388.16,3110009E18Rik,33,54.999,46,52,47,41,42.55348683663557,-0.5066224075400114,0.22594394467128082,0.01603957250844371,0.018999629782799576,Down
ENSMUSG00000024268.17,Celf4,45,41,54,49,45,55,42.08999523516008,-0.5212065902155156,0.2338893356569573,0.016281866208910558,0.01928464875471067,Down
ENSMUSG00000004846.11,Plod3,2239,2787.001,2611,1579,1689,1662,1997.5923486153813,0.1383064627811522,0.058157785454079056,0.01641879669664075,0.01944482698716231,NS
ENSMUSG00000021816.12,Ppp3cb,2860,3262,2909,2233,2461,2295.001,2688.9195494136716,-0.11543663097007906,0.04845285497239175,0.016442910559488138,0.019471376916015498,NS
ENSMUSG00000055633.7,Zfp580,197,218,272,121,146,124,151.6299105548793,0.3114700005301204,0.13453024350795967,0.016660601555722958,0.019727128033034308,Up
ENSMUSG00000061313.11,Ddhd2,1614.999,1979.001,1965,1207.999,1324,1091.999,1419.9563749815984,0.1271378814653888,0.0535658372753832,0.016739605960143265,0.01981863029594031,NS
ENSMUSG00000017418.15,Arl5b,759.001,890,908,527,577,341,705.3882499586525,0.32477521963601774,0.14072391366847412,0.01675953060335535,0.019840174218384483,Up
ENSMUSG00000052658.6,5830454E08Rik,9,12,21,14,28,18,14.189798658855498,-0.8125263238716013,0.40309452473668844,0.01678599805816425,0.01986945837562108,Down
ENSMUSG00000029227.16,Fip1l1,4979.999,6204,5814.001,4162.001,4508.001,4134.001,4728.372261349437,-0.08096145950654401,0.03403624942955018,0.01683199536018757,0.019921851445169433,NS
ENSMUSG00000031887.14,Tradd,1487,1661,1549,1159,1336,1190,1326.979730783104,-0.13359944043220368,0.05637459500592911,0.016839651603581675,0.01992885905018328,NS
ENSMUSG00000020732.14,Rab37,40,61,42,13,15,30,26.941919274871708,0.6817818296494366,0.32289211870480494,0.016859893308981227,0.019950757921169765,Up
ENSMUSG00000055065.8,Ddx17,26254,29527,27853,21383,24049,19524,23098.460106182978,-0.1173028477098384,0.049477402432717026,0.016951282548843954,0.020056834364593004,NS
ENSMUSG00000038838.16,Vars2,1113,1364,1321,795,883,785.001,973.0632202316589,0.13401200355524834,0.05661423533677618,0.016960434433226704,0.020065595363356916,NS
ENSMUSG00000040731.14,Eif4h,18650.001,22136.001,20709,14803.001,16199,14931,17168.981023978195,-0.06699165162120448,0.028189110324943565,0.01696978700232936,0.02007459195917874,NS
ENSMUSG00000054894.7,Dmac2l,255,330.999,306,165.999,196.001,170,222.99657498294323,0.24757273950975928,0.1062991589590139,0.017104154762301413,0.020231459531881654,NS
ENSMUSG00000039318.13,Rab3gap2,2346.999,2893,2716.001,1676,1897,1611.999,2175.842679958243,0.12779406507682353,0.05410200312638626,0.017255259498122764,0.020408089897717963,NS
ENSMUSG00000025735.14,Rhbdl1,88.038,92.675,94.383,45.059,60.311,21.082,60.26218460522222,0.5762072593452051,0.26594173591432035,0.01753555551971995,0.020737464884958208,Up
ENSMUSG00000042198.13,Chchd7,397.001,444.998,448,254,264,269,326.5876118181205,0.21853292097107402,0.09387366518953764,0.01762380552745695,0.020839682717720947,NS
ENSMUSG00000038482.12,Tfdp1,3378.587,4416.79,3979.805,2897.969,3100.93,3053.45,3254.7466602632926,-0.11245033728199935,0.04778522285530635,0.01781649452480353,0.02106536312070829,NS
ENSMUSG00000006315.10,Tmem147,1638.999,1906,2062.001,1482.001,1554,1421,1564.5881960246786,-0.15545706612979449,0.06634883362594644,0.01783521126943657,0.021085321837428204,NS
ENSMUSG00000027652.16,Ralgapb,4123.999,5142.001,4706.001,3084,3286,2887.001,3934.253800985554,0.1033820116807456,0.04392438594269149,0.017871681783750475,0.021126263323327846,NS
ENSMUSG00000115276.2,9930017N22Rik,16,25,17,31,30,13,22.607431558341734,-0.7067341716499148,0.34167512286526197,0.017913949146520357,0.021174048178022983,Down
ENSMUSG00000035759.5,Bbs10,102,133,137,63,72,62,81.04112400062172,0.3979742594265933,0.17670897512809106,0.017928158255227998,0.021188662128940213,Up
ENSMUSG00000003992.16,Ssbp2,907.001,987,992.001,553,657,617.002,580.9927952796801,0.17089444283077784,0.07314995537690906,0.01795302793170088,0.021215871126862323,NS
ENSMUSG00000053964.18,Lgals4,80,78,97,40,57,27.001,60.187684267279955,0.5083957075989531,0.2315123858188184,0.018010559518420975,0.021281668548058044,Up
ENSMUSG00000041886.8,Macc1,12,21,31,26,21,25.001,106.20647226672892,-0.5843791620304667,0.2718509501630065,0.018063316097631895,0.02134181075718768,Down
ENSMUSG00000121485.1,ENSMUSG00000121485,5706.341,5943.731,5535.07,3772.413,4014.482,3252.718,5118.393545384117,0.1558643590084852,0.0666772589516483,0.018090758759767758,0.021372035271441686,NS
ENSMUSG00000084880.2,Tomm6os,70,54,55,48,63,78,65.42173699436522,-0.5033700990366834,0.2291384374277622,0.018099545900041203,0.021380216600161827,Down
ENSMUSG00000042303.20,Sgsm3,1018,1198,1189.001,691,783,664,873.0710820168043,0.18052716329444116,0.07747580270697765,0.018108350552739193,0.021388416930374837,NS
ENSMUSG00000121504.1,Ppp4r1l-ps,866.001,966,957.496,581.999,652.163,445.001,798.8189037201582,0.24232044305576778,0.10502402896678971,0.0182124532816098,0.021509163944536187,NS
ENSMUSG00000028085.13,Gatb,562.999,660,674.001,337,419.999,419.999,498.2152193877459,0.19540064143488012,0.08416137095181567,0.0182876871911971,0.021595795147728948,NS
ENSMUSG00000035295.11,Wdr38,24,29,32,33,33,31,28.38547434914426,-0.5959472868418465,0.2788628312313997,0.018294710359313116,0.021601867255114912,Down
ENSMUSG00000045752.14,Tssc4,1041,1255.999,1276.001,904,1075.999,887.999,1030.1452194743683,-0.16723780703991706,0.0717886148553682,0.01832531137046419,0.021635775289640172,NS
ENSMUSG00000097333.8,Zfp87,416.241,476.716,501.019,253.849,313.808,275.207,328.19040238077133,0.23177822795708086,0.10048788571299996,0.018430130665557508,0.02175729314614957,NS
ENSMUSG00000032026.8,Rexo2,3115.001,3880.999,3722,2244.999,2476.999,2346.999,3012.108326863737,0.10876725833887695,0.04645947625625918,0.01843657058759614,0.0217626583118181,NS
ENSMUSG00000071054.13,Safb,6442.231,7560.87,7669.856,5235.419,6170.782,5376.911,6177.597289344583,-0.11674223066831911,0.049959119947780566,0.01858014854059711,0.02192988443742179,NS
ENSMUSG00000097392.5,Thoc2l,349,387,385,304,334,299,403.66547242254717,-0.2214961655469035,0.09608182190445244,0.0186667182924396,0.022029797137932572,NS
ENSMUSG00000040225.16,Prrc2c,7400,9332.001,8529.985,5578.931,6026.989,4693.001,6938.932547270352,0.14193627120224295,0.06097077155800304,0.018741699473838563,0.02211601429021562,NS
ENSMUSG00000011382.9,Dhdh,154,169,165,135.425,147.931,146,152.64383435415155,-0.2889928251301165,0.12681527763787784,0.01876273970429969,0.02213856761451637,Down
ENSMUSG00000081476.2,Itpa-ps1,68.495,75.088,66.86,38.196,32.3,33.766,47.60423627408561,0.478390824814188,0.21805407732640705,0.01886151901114181,0.02225283291944328,Up
ENSMUSG00000025723.13,Nmb,44.182,40.543,37.689,21,18.737,15,39.313973581081534,0.5934709894805992,0.27917625298782883,0.018886062912777248,0.022279500763038952,Up
ENSMUSG00000030754.10,Copb1,6248,7405,6789,4421,4818,4408.999,5605.987916728114,0.09425429565047261,0.04045028493588353,0.019098367125230567,0.022527637359940688,NS
ENSMUSG00000040687.17,Madd,4740.999,4957,4458.998,3584.001,4018.999,3608,4285.311503150781,-0.1424526095750446,0.06148050097514555,0.019285872095423436,0.022746473836457202,NS
ENSMUSG00000062761.8,Zfp512,1004.001,1226,1144.999,728,752,703,840.9288006744646,0.13702093970876955,0.05912908211303042,0.019339144926533068,0.0228069632526835,NS
ENSMUSG00000034154.16,Ino80,1886,2378,2063,1564,1753,1563,1859.341295949613,-0.11354095623794266,0.048925573707867286,0.019423205225727897,0.022903744671085795,NS
ENSMUSG00000014402.16,Tsg101,2789.518,3497.529,3444.497,2429.862,2566.943,2487.607,2806.7789619379714,-0.11207400245503808,0.0483058747801428,0.01946795096126757,0.022954151441445275,NS
ENSMUSG00000120873.1,3300002P09Rik,94,106,112,50,62,49,73.3892660427756,0.43240187564811083,0.19615970048821324,0.01947356179633719,0.022958409661944554,Up
ENSMUSG00000027670.5,Ocstamp,21,27,16,20,26,33,27.329189838486077,-0.6733856274790174,0.32744414522478754,0.019550568645887955,0.023046830896286973,Down
ENSMUSG00000044813.16,Shb,837,1014,964,684,800.999,740,928.0143768545861,-0.14709660223640023,0.06376526718288555,0.019751719215956483,0.02328156351435314,NS
ENSMUSG00000035268.15,Pkig,935.995,1146,1085,635,699,685.001,779.4814207410727,0.15672415323391425,0.06808571011848301,0.01987819678211836,0.023428239110034395,NS
ENSMUSG00000095115.3,Itpripl2,7754,9461,8307,6396,6894,6265,7026.177677373553,-0.1036678855055883,0.04482273146385476,0.01992165775629931,0.023477052136246405,NS
ENSMUSG00000089706.9,B230216N24Rik,26,31,28,9,17,7,27.68456189692073,0.73101600644984,0.3647202428244324,0.019990752043922554,0.023556060104706282,Up
ENSMUSG00000032376.13,Usp3,3210.002,3847,3539.001,2286,2517,2180,2705.9580645785068,0.11288112655196705,0.04887295979705717,0.02000415530766226,0.023569435193708774,NS
ENSMUSG00000093445.8,Lrch4,7386.017,7716.778,7343.513,4720.214,5092.87,4835.247,6365.841276357454,0.13122560689043408,0.05690985328016133,0.02000638635409802,0.023569645481082133,NS
ENSMUSG00000117959.2,D330050I16Rik,363.391,411.273,412.429,344.13,323.058,312.139,358.071546380408,-0.20674796408437035,0.09055965522147279,0.020059470652161696,0.02362976010451095,NS
ENSMUSG00000044566.16,Cage1,31,31,43.001,14,16,13,23.509287726341253,0.6777117046277431,0.33193435126268667,0.020103419328027287,0.02367910187134448,Up
ENSMUSG00000121655.1,ENSMUSG00000121655,10.832,23.005,15.249,26.22,20.83,17.467,17.51167715937218,-0.7319266991390875,0.36583533044446115,0.020129290578939293,0.023707142945431785,Down
ENSMUSG00000041679.10,Fbxl9,69,92,105,90,70.001,102,83.82873918581825,-0.43995360493287,0.20115594406492757,0.02015838979113903,0.023738979588929288,Down
ENSMUSG00000069272.7,H2ac8,14,25,21,20,22,31,21.99296383970391,-0.6642520898088391,0.32411196375040785,0.02020064987628559,0.023786306658058597,Down
ENSMUSG00000033405.5,Nudt15,177,207.456,197.776,141,199,167.53,204.7593348462182,-0.27801145003363203,0.12341250308543136,0.020309910913683785,0.023912509691564738,Down
ENSMUSG00000036748.17,Cuedc2,2901.001,3535,3541.001,2659,2673,2413,2689.440870235158,-0.12377327999963662,0.05383201460322388,0.020445805064907483,0.0240700409637413,NS
ENSMUSG00000023852.15,Chd1,4042,4718.001,4233.999,2899.999,2967,2650.999,3845.97348092755,0.1206005101987396,0.052456137244195865,0.02049091780083775,0.02412067750968938,NS
ENSMUSG00000071528.5,Atp5mk,5495.99,6177.99,5946.921,4590.99,4530.988,4499.947,4862.881192669536,-0.11572992386754626,0.05032574938479932,0.020513798726189355,0.024145136405579377,NS
ENSMUSG00000054237.7,Fra10ac1,602,751,725.001,431,503,369.999,530.7222480921967,0.18080187083558436,0.07924885088902664,0.02058981934383178,0.02423213031928055,NS
ENSMUSG00000025035.10,Arl3,1610,1991,1786.001,1338,1496,1354.001,1400.292491911985,-0.124385287179506,0.054169252274728096,0.020601833191869725,0.024243784642574307,NS
ENSMUSG00000025428.16,Atp5f1a,30960.001,37640.999,35559,25333,26857,25436,29527.42016159387,-0.06574866448139854,0.028551243888786486,0.02065894775279567,0.024308504667010216,NS
ENSMUSG00000038214.17,Bend3,385,553,574,296,326,289,427.27007413736214,0.22889514756427443,0.10110667338873462,0.02067106219324877,0.02432026712756923,NS
ENSMUSG00000053483.16,Usp21,1425.001,1593.999,1599.001,1120,1290,1220.002,1264.3522530270952,-0.13743274477002881,0.059971311199278315,0.020690318342342258,0.024340428800851976,NS
ENSMUSG00000021116.11,Eif2s1,5422.737,6622,6056.89,4424.999,4668.989,4581.974,5275.531175168137,-0.08538790762629744,0.03712152922474539,0.020730287315626362,0.024384950752441868,NS
ENSMUSG00000020496.11,Rnf187,12572,14918,14439,9151,10202,9190,10626.31872270502,0.06648440490390435,0.028894551282373202,0.020761605512361964,0.024419288753298417,NS
ENSMUSG00000026709.11,Dars2,872,1055,995,768.999,804,715.001,772.4738132901479,-0.13429554743237776,0.05862128643695157,0.020771300599898696,0.02442818975713199,NS
ENSMUSG00000031314.20,Taf1,3051.001,3917.002,3603.001,2216.001,2486,2269,2761.2573803006044,0.10875224609973766,0.047407260490000214,0.020889927447598565,0.024565185548466394,NS
ENSMUSG00000024873.8,Cnih2,27,31,44,18,16,6,21.961208913152596,0.7164667942908388,0.3588679927714153,0.02090048209614306,0.024575080474094898,Up
ENSMUSG00000030780.16,Rusf1,655,726.999,873.999,566.999,697,593,621.5967863760941,-0.20012348364575974,0.08823119134813887,0.020974642326465304,0.02465975405291298,NS
ENSMUSG00000085396.9,Firre,1334.999,1511,1942.998,908,1027.001,637,1220.7193084259713,0.38616207810486886,0.17581914676381505,0.020979403226930406,0.024662826295540733,Up
ENSMUSG00000031982.6,Arv1,153,200,182,102,109.999,96,140.20243543945298,0.2928860198815764,0.13108796236359027,0.02099451037202012,0.024678059433095204,Up
ENSMUSG00000111686.2,Rab7-ps1,23.171,20.654,26.814,24.726,24.108,36.779,24.26078068544088,-0.6520916540452951,0.31953156406562383,0.021059907579190972,0.024752397004283513,Down
ENSMUSG00000003234.17,Abcf3,1954.999,2306.999,2254,1374.999,1513,1428.999,1752.1271347443976,0.10434116228877274,0.04553344888958382,0.02106751559112292,0.024758804782812862,NS
ENSMUSG00000032381.6,Ciao2a,3886,4490,4253,3139,3363,3132,3666.7427044614224,-0.09635838730210519,0.04204298247816305,0.02111418406739394,0.024811110892947665,NS
ENSMUSG00000046139.9,Patl1,2743,3227,2857,1813,2005,1962,2329.9893765655474,0.12135654819383332,0.0530548580569894,0.02112227959494899,0.024818084169528215,NS
ENSMUSG00000025888.7,Casp1,680.999,696,658.999,498.001,619,545.999,686.1025932392762,-0.18554466195384706,0.08201381032902103,0.02155907609002846,0.02532871605706945,NS
ENSMUSG00000036854.15,Hspb6,250,332,335,170,198,179,206.6821265957777,0.24533056659925015,0.10950272548182663,0.021639001683065782,0.025420015992495586,NS
ENSMUSG00000048439.16,Nupl2,330,416,434,217,280,215,301.7150558460457,0.23308787110197862,0.10393929496478184,0.021767359559456703,0.025568186356509957,NS
ENSMUSG00000046707.10,Csnk2a2,3215,3833,3763.998,2338.999,2608.001,2281,2766.0306951100433,0.0921988619772683,0.040446007442998366,0.02184114393544125,0.025652230317139393,NS
ENSMUSG00000025188.16,Hps1,1553,1871,1831,1312,1415,1306,1534.71286420006,-0.10641498604872338,0.04674040378254182,0.02188131537377826,0.025696783026906908,NS
ENSMUSG00000021891.9,Mettl6,749.999,964,904,493.998,589,553,660.1443393474999,0.18340080078436044,0.08125314394659411,0.0218916767100233,0.025706322084180135,NS
ENSMUSG00000085112.3,A530072M11Rik,72.999,89,85,38,50.001,40,58.64566411736044,0.4246575943081089,0.19653253173988172,0.02195518989974447,0.025778266423186685,Up
ENSMUSG00000112980.3,D430020J02Rik,172,199,199,112,112,108,163.6802153866993,0.27884205771035775,0.12553996852819146,0.022021726189212536,0.02585374520301887,Up
ENSMUSG00000020290.16,Xpo1,6968,8323.001,7256,5627,6283,5405.001,6889.748202449176,-0.10461089999952503,0.046000392479588266,0.022047542874184464,0.025881408180766733,NS
ENSMUSG00000027569.16,Mrgbp,992,1198,1217,851.999,947,885,982.9404687896326,-0.1432775451581798,0.06323715866590329,0.02205935592532434,0.02589146426842252,NS
ENSMUSG00000055839.7,Elob,6028.913,6639.973,6398.606,4128.999,4380.778,4200.868,5186.001013823678,0.09814255271539857,0.04314123112701704,0.022060618862862136,0.02589146426842252,NS
ENSMUSG00000058298.11,Mcm9,1022.001,1212,1122,900.999,928,826.999,951.1864039591117,-0.14845373616216984,0.0656291451038022,0.0221959155828034,0.02604759311572115,NS
ENSMUSG00000038637.16,Lrrc56,100,138,124,110.001,118,99,103.18747686742861,-0.3262439071071499,0.14840482300603955,0.022263070873918697,0.026123732152586187,Down
ENSMUSG00000033813.16,Tcea1,4905.419,6103.515,5531.539,4111.119,4409.336,4139.408,4780.503774307076,-0.10364649702531781,0.04567961378132069,0.022354722571285846,0.026228597045680528,NS
ENSMUSG00000005677.15,Nr1i3,20,13,18,18,27,19,20.799389478289267,-0.6740851346228544,0.3374535186016796,0.02246165469384286,0.02635136706675496,Down
ENSMUSG00000074754.5,Smim26,311,365,360,221,229,180,257.1000169685828,0.2231272459918546,0.09991171194776198,0.022501722160234477,0.02639567632709904,NS
ENSMUSG00000003037.17,Rab8a,10381,11816.001,10381,8309,8797,8397,9873.410045270282,-0.13142978555949433,0.05814066290340935,0.022526070623345835,0.026421539220416772,NS
ENSMUSG00000024142.16,Mlst8,1093,1439.999,1328,801,927.002,780.999,998.0870758022527,0.1299123955560098,0.057520287308161916,0.02266395586094545,0.026580554095724296,NS
ENSMUSG00000029012.12,Orc5,610.001,748.958,667,545,590.956,483.999,527.5723628493914,-0.16234516846533198,0.07223118824783475,0.022815541129528705,0.026755602409148094,NS
ENSMUSG00000053877.14,Srcap,4453.889,5117.001,4890.168,3134.031,3378.607,3199.821,4173.144981330598,0.08593134155210065,0.037972801618826664,0.02285125474862418,0.02679474709266328,NS
ENSMUSG00000026223.16,Itm2c,25173.999,28071,26333,17523,18590,17218,23918.398302553665,0.09112150004794797,0.040284574747676626,0.02287625668098743,0.02682132483844994,NS
ENSMUSG00000041935.11,Rimoc1,2324,2902,2645,1735,1885,1511,1886.5541079225125,0.12737788187432778,0.05648269894252416,0.022897883287035316,0.026843940151610672,NS
ENSMUSG00000002319.17,Ipo4,1673.472,2312.132,2249.926,1546.228,1794,1603,1833.5703716755668,-0.15603780223458866,0.0694518014376469,0.022972822054858216,0.026929044064509685,NS
ENSMUSG00000083327.2,Vcp-rs,111.219,147.061,102.833,63.853,61.848,68.014,112.00887697434395,0.37724098804503065,0.17446576028311345,0.023105271006065978,0.02708153791595954,Up
ENSMUSG00000020792.16,Exoc7,2555.999,3033.001,3010.999,1920.001,1969.001,1847.999,2223.2196396950717,0.09385843630426283,0.041573574521788406,0.02311197784747967,0.02708663417254634,NS
ENSMUSG00000037949.9,Ano10,1295,1739,1727.999,948.001,1093,1006,1196.624633854643,0.14876579829093425,0.06624007250836736,0.023141293462527225,0.027118223576916026,NS
ENSMUSG00000006675.11,P4htm,52,51.001,56,42,77,48,50.00948222509144,-0.49213293926548685,0.2339413005317242,0.023198353615292572,0.027182315771878022,Down
ENSMUSG00000090210.8,Itga10,58.295,68.665,92.649,44,33.989,28,53.23655011601888,0.5027813421555988,0.2397269518927025,0.02321733911028313,0.02720178604258557,Up
ENSMUSG00000052681.9,Rap1b,13392,14173.772,12446,10341,10983,10376,13367.12310105066,-0.14426165111359884,0.06428736631331673,0.023322982037449844,0.027322771142219603,NS
ENSMUSG00000038268.5,Ovca2,787.465,860.542,828.025,635.831,701.21,632.375,720.4752716036836,-0.1526172949032833,0.06812000058657029,0.023406409014314507,0.027417708325142662,NS
ENSMUSG00000046691.15,Chtf8,5990.07,7224.889,6918.997,4867.503,5319.01,4943.184,5731.675694324604,-0.07659090900383614,0.03398799557977574,0.02347382204629089,0.02749386970191333,NS
ENSMUSG00000038070.16,Cntln,268,400,327,187,214.999,196,254.99048223103392,0.23307983438837857,0.10539885096601184,0.023586192345075408,0.0276226666699134,NS
ENSMUSG00000036046.15,5031439G07Rik,34126.966,43907.999,42221.999,25501,27883,26357,27819.034183859123,0.09908824420612303,0.04405983160953311,0.023593787960711016,0.02762874435578672,NS
ENSMUSG00000100084.3,2310068J16Rik,44,39,44,17,22,18,30.628508533862544,0.5857478293563338,0.2874333740630651,0.023669272167799453,0.02771431144109729,Up
ENSMUSG00000043279.10,Trim56,3231,3875,3554,2261,2590,2176,2734.783354673324,0.11325657839543295,0.05045509442268943,0.023705778896387284,0.027754227066396325,NS
ENSMUSG00000038225.16,Primpol,596.999,746.999,692.001,570.999,547,516,605.4144614692987,-0.170309463192365,0.07641355991078176,0.023805731250612486,0.027868407783747905,NS
ENSMUSG00000038039.14,Gcc2,1625,2073,1953,1180,1330.999,1207,1462.8699627900448,0.11241573362980666,0.050121563237955816,0.023828542812097977,0.027892268818687165,NS
ENSMUSG00000021103.13,Mnat1,1054,1267,1158,895,915,927,943.3542959192001,-0.1419452022932158,0.06350354255113194,0.02389439262013882,0.027966497855168082,NS
ENSMUSG00000021577.15,Sdha,13761.001,16385.001,15372,9814,10524.999,10115.001,12283.794637783423,0.08987213331049436,0.040031143437527984,0.02391042905358048,0.027982415085840262,NS
ENSMUSG00000061723.20,Tnnt3,51,49.999,56.999,54,60,41.999,63.67744432460845,-0.42759474276025006,0.20135845152399195,0.024010156496292536,0.028096262819415796,Down
ENSMUSG00000048279.20,Sacs,616,762,639,512,576,541,596.7381362967885,-0.17686933403050223,0.07956749148363211,0.024045785988124905,0.02813508869998352,NS
ENSMUSG00000015176.12,Nolc1,2740,3437,3569,2474,2742.001,2344,2913.0390894834245,-0.12238357410015914,0.054778438063077126,0.02424486717828375,0.028365135996763352,NS
ENSMUSG00000007617.19,Homer1,1030.001,1254,1019,860.001,900.999,853,917.1132379222577,-0.14884943336087175,0.06685075145579412,0.02431917558190773,0.028449174124597236,NS
ENSMUSG00000005951.14,Shpk,276,401,345,201,217,196,243.12393104295296,0.23355052537568802,0.10620355132272377,0.024331116208111576,0.02846024319219163,NS
ENSMUSG00000029346.13,Srrd,731,775.001,821,579,686.001,593.001,663.8413131402751,-0.15699183836322606,0.07058700479335875,0.024336244311747503,0.02846044336814305,NS
ENSMUSG00000050471.18,Fam118b,879.999,996.001,948.999,593,655,585,765.670233361483,0.13518450673722845,0.06062591960071212,0.0243348845857084,0.02846044336814305,NS
ENSMUSG00000078816.11,Prkcg,104,117.477,119,129,141,72,94.04632180659162,-0.4457950229394478,0.211401645464293,0.0243505295472434,0.028474249571384516,Down
ENSMUSG00000024666.7,Tmem138,444,498.001,489.001,284.999,313.999,291,353.29913801393565,0.19312924070573917,0.08729788596174012,0.024380450560979844,0.02850633477158452,NS
ENSMUSG00000017737.3,Mmp9,28,37,58,50,37,47,36.90868755132841,-0.5479254920421387,0.26771483914607663,0.024578728473699213,0.028735241199703533,Down
ENSMUSG00000019373.12,Cops3,2098.001,2724,2601,1553,1606,1655,1941.3187028610664,0.12900595878289628,0.057973634486666294,0.024713911139869024,0.028890343237210223,NS
ENSMUSG00000004626.15,Stxbp2,9375.999,10527.999,9826,7400.002,7883,7352,8361.292346442453,-0.09203186002251718,0.041234808421001676,0.024719063253730366,0.028893424607347902,NS
ENSMUSG00000058818.14,Pirb,8504.304,9272.695,8132.425,6720.335,7493.853,6380.051,7963.0718695356345,-0.14800683757663374,0.0667399723606413,0.024897510729248173,0.029099044855364558,NS
ENSMUSG00000040822.8,1700123O20Rik,1185,1346,1310.999,813,884,794.999,1043.5183591440932,0.13564050924173762,0.06118802553783466,0.0251559981153305,0.029398160630810112,NS
ENSMUSG00000029617.11,Ccz1,2628,3130,2953.999,2163,2301,2138.001,2486.128153324959,-0.08809073145048021,0.03960220933736601,0.025232464134260932,0.029484520774775442,NS
ENSMUSG00000064105.14,Cnnm2,616.999,744,697,451.001,466,386,474.79017789282403,0.16765397656566458,0.07613602230419121,0.025547033955197668,0.02984906297390464,NS
ENSMUSG00000120382.1,4930558N01Rik,58,74,81,35,35,37,53.198852897372504,0.4548954445347145,0.21823855280158805,0.025554973633950998,0.029855301886118558,Up
ENSMUSG00000022013.5,Dnajc15,1238,1434,1475,1070,1115,1032.999,1155.9594361012635,-0.12130604851641316,0.05480117535282894,0.02557650812325846,0.029877420425165505,NS
ENSMUSG00000074165.11,Zfp788,353,442.999,417,318.001,397.999,296,351.0215210004297,-0.2185673154293683,0.10005918186832152,0.025605856147559405,0.029908660984887054,NS
ENSMUSG00000020719.15,Ddx5,59956.706,70117.394,64664.268,49541.491,52773.112,45252.679,58690.06795201724,-0.08559533345464301,0.03859071144919582,0.02566601463334284,0.0299758793770012,NS
ENSMUSG00000037730.14,Mynn,866,1231,1145.999,864.001,961,762,939.7650123750302,-0.16347578355808123,0.07428563757242941,0.025718967529984888,0.030034669393554002,NS
ENSMUSG00000028633.8,Ctps1,729,1051,927,487,598.001,570.001,721.2857400130509,0.20881927657401972,0.09556637753186689,0.02578300008286996,0.030106384985925945,NS
ENSMUSG00000003923.15,Tfam,1489,1850,1751.001,1098,1123.999,1100.001,1288.002984027624,0.12290893158489924,0.055627995662535144,0.025822649140050797,0.030149616682786304,NS
ENSMUSG00000021102.5,Glrx5,1974,2578,2466,1421,1595,1528,1756.3321863512122,0.13262979596935295,0.06010199455510062,0.025857909524289614,0.03018771604996113,NS
ENSMUSG00000025271.14,Pfkfb1,41,65.001,55.999,57,40,66,58.340055575104394,-0.4628334462928982,0.2230218815406445,0.025862382620208558,0.030189868824626907,Down
ENSMUSG00000032534.19,Cep63,902.999,1086,968.999,774.999,806,763.001,897.0307018703064,-0.15086330320938565,0.06853110150379699,0.02590457329168339,0.030236045447082777,NS
ENSMUSG00000027272.6,Ubr1,1653,2031,1886,1191.999,1318,1121,1473.3675183813375,0.12715690610429922,0.057620373971665105,0.02593764943359069,0.030271575205399113,NS
ENSMUSG00000022505.10,Emp2,351,372,287,286,286,291,281.2934841541098,-0.24831144080152273,0.11453096928300628,0.02596544684567091,0.030300937614719418,NS
ENSMUSG00000059842.13,Zfp341,338,374,355,194,240,211,267.9931271474289,0.2329915193612572,0.10719431440401596,0.025976317965934786,0.030310543562933556,NS
ENSMUSG00000058388.15,Phtf1,1476.998,1844,1738.999,1292.998,1363,1265,1430.3664576351384,-0.12114220381842822,0.05488647056854341,0.02600239830187066,0.03033789267429189,NS
ENSMUSG00000034327.19,Kctd9,939,1099.001,943.998,753.999,837,775,924.3173792162443,-0.1507058238268844,0.06851182180023452,0.026018505878561943,0.03035360184938807,NS
ENSMUSG00000058402.15,Zfp420,133,120,117,68,75,59.001,86.10071625360384,0.3675585282293394,0.17356853799865693,0.026113509487730686,0.030461339846364434,Up
ENSMUSG00000006010.15,Odr4,1575,2071,1893.001,1159,1233.999,1226,1397.565947833813,0.1197758340049685,0.05431335129266636,0.026145767194143996,0.03049493488670907,NS
