gene_id,gene_name,cDC1_TNFa_1,cDC1_TNFa_2,cDC1_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000055833.15,1700034H15Rik,13,14,11,24,34,26,18.176985456326932,-0.9094868378114611,0.38805424204040395,0.0017189610021360088,0.002639233746159619,Down
ENSMUSG00000020721.17,Helz,1997.999,1787,1903.001,1639.999,1850,1553,2031.9268951090726,0.15353276813093555,0.049638433010147996,0.0017473103958193779,0.002682401774758545,NS
ENSMUSG00000039356.16,Exosc2,792,736,762,839.001,913,822.999,922.4065173011693,-0.1824651122345041,0.059250994069963606,0.0017532283653316101,0.002691127031025649,NS
ENSMUSG00000036916.14,Zfp280c,245,271,248,363,389.999,250,334.304304377852,-0.3695149336694296,0.12654071299246178,0.001757207118255681,0.002696873742171877,Down
ENSMUSG00000040385.8,Ppp1ca,19299,17525.758,18583,19730,21519.001,20453,18535.996476261662,-0.1705466015103813,0.0552955846168754,0.0017577269325088902,0.0026973110204462896,NS
ENSMUSG00000029104.16,Htt,5100,4831,4519.999,4214.999,4630.999,3851,4339.557638872979,0.1665007641013216,0.05395923826246322,0.0017597608101265017,0.002700071269733113,NS
ENSMUSG00000050891.11,Tatdn1,286.001,252,246,297.999,333.999,315,404.6569624401588,-0.2749848625689769,0.09120818668477973,0.001771997482314125,0.00271848324507857,Down
ENSMUSG00000045268.14,Zfp691,132,110,151,173.001,171,169,166.76298040513797,-0.36842617722935894,0.12626164268483933,0.0017766247612720964,0.0027252180248046333,Down
ENSMUSG00000015013.10,Trappc2l,739,671,682,768.999,830,790,863.2140529546368,-0.20366108358310167,0.06649444527121522,0.001785912943430531,0.0027390995498080386,NS
ENSMUSG00000030733.11,Sh2b1,2758.001,2628.001,2862,2919.999,3142,2912,3057.5341404972874,-0.13807927880725454,0.04468792084115302,0.0017978316056182538,0.0027570112616605784,NS
ENSMUSG00000026311.17,Asb1,485,506.999,454,582,658.999,475,870.1610255387328,-0.24944283232625822,0.08233996908760419,0.0018061465537538037,0.0027693925593209943,NS
ENSMUSG00000029145.13,Eif2b4,999.001,919.998,914.001,812,862.001,788.999,1076.644013561604,0.1789424113520753,0.058258756926811525,0.0018105665579160924,0.0027757991701669545,NS
ENSMUSG00000002221.12,Paxip1,1639.001,1624,1650,1663,1937,1867.001,1687.1574668603364,-0.16833838695264,0.05473261270264807,0.0018145626357974171,0.002781554231325823,NS
ENSMUSG00000018428.16,Akap1,414,370,422.999,333,302,336,1578.253395882356,0.276186426844598,0.09188892752929904,0.001820127652894088,0.002789712471727551,Up
ENSMUSG00000030380.18,Mzf1,9,13,8.999,22,24,20,45.29985270117452,-0.8724851337574286,0.3712628029100111,0.0018217401173243582,0.0027918112594735897,Down
ENSMUSG00000072762.10,4930522L14Rik,71.522,71.349,68.527,94.541,112.882,91.856,80.96358769415102,-0.45542610536040357,0.16278826778834093,0.0018225170397741235,0.0027926291923840753,Down
ENSMUSG00000022858.17,Tra2b,12602.512,12224.728,12150.962,11057.821,11997.468,10544.081,10397.20078189202,0.11947019306835915,0.03865763366828317,0.0018260606814877744,0.0027976857645796017,NS
ENSMUSG00000041733.11,Coq5,617,643,695,691,858,708.999,829.162088443534,-0.21552765977173796,0.07069200465381713,0.0018277290128897838,0.002799868230391327,NS
ENSMUSG00000039737.12,Prkrip1,561,541.001,563,465,520,418,768.0878959574836,0.22162509459770338,0.0727888741077831,0.0018292621364430644,0.002801843018910992,NS
ENSMUSG00000024118.15,Tedc2,142,119,153,176,190,170.999,228.63220076585932,-0.35987737210325493,0.1233658054663996,0.0018390337675985378,0.002816434349604429,Down
ENSMUSG00000002111.10,Spi1,18861,17224.001,18654,14672,16256,15290.999,12824.494009096805,0.2170588887608204,0.0713213918169851,0.0018549414939772156,0.0028404178124203715,NS
ENSMUSG00000025899.15,Alkbh8,310.999,324,291.001,392.001,410,334.999,524.9919159548814,-0.29345119620282806,0.0983851619409714,0.0018654389376239501,0.002856111376098109,Down
ENSMUSG00000071653.10,1810009A15Rik,1377.024,1299.81,1465.778,1128.096,1251.321,1169.837,1233.0766566553,0.19854663242035006,0.06504774320732924,0.0018663758277007838,0.0028571648619501533,NS
ENSMUSG00000059674.8,Cdh24,65,71,89,53,43,47,76.20980525921902,0.5409661436140054,0.2022273483978895,0.001868548818277752,0.002860110114673877,Up
ENSMUSG00000029714.12,Gigyf1,1506,1702,1701,1902,2168,1644,1980.922614852873,-0.22384843743071783,0.07371680681762573,0.0018702124654663814,0.0028622750554378857,NS
ENSMUSG00000052102.16,Gnpda1,2427.925,2259.878,2322.775,2480.908,2700.976,2381.94,3084.65232621069,-0.12569338748238226,0.040792214884337784,0.0018723009810995964,0.002865089574355899,NS
ENSMUSG00000050394.15,Armcx6,15,14,18,51,33,21,35.33312402647138,-0.9192513743606449,0.39884786217390567,0.0018797143054917306,0.002876050548962231,Down
ENSMUSG00000029767.17,Calu,3937.001,3450.999,3745,3209.999,3336.001,3221.001,8015.411836375113,0.16507172035024217,0.05384535843777051,0.0018842608218020696,0.0028826228372972507,NS
ENSMUSG00000030512.14,Snrpa1,1800,1685,1688,1480.001,1583.999,1451,1454.8009950962705,0.1736533093854355,0.05671954299977515,0.0018860512265879534,0.0028849775189702235,NS
ENSMUSG00000047213.15,Ythdf3,2384,2401,2373.001,2065,2341,1736,3114.2962655279416,0.20021962360400808,0.06568959533098617,0.0018875994289152696,0.002886961140414763,NS
ENSMUSG00000078768.3,Zfp566,87.47,97,64.832,123,126.883,102,106.78894884030731,-0.45380069290538266,0.1627721946117215,0.0018903860012177596,0.0028908379880121897,Down
ENSMUSG00000051890.14,Klhdc1,118,107,119,78,85,86,201.12630246029886,0.40184305124320185,0.14068087386031994,0.0018922658491277624,0.0028933273962095996,Up
ENSMUSG00000059842.13,Zfp341,313,248,268,194,240,211,267.9931271474289,0.3195711048512055,0.10824527559452245,0.001894445463738743,0.0028962744321810656,Up
ENSMUSG00000098332.3,Pigbos1,190,168,169,213,251,208,218.19375938998988,-0.3385862452312127,0.11548777430988871,0.0018956892350497768,0.0028977901339292582,Down
ENSMUSG00000066415.5,Msl2,4183,3936,3910,4389,4650,4172,3493.1193121997285,-0.15063226071887195,0.0490748385117046,0.001896356780258022,0.0028984247181821996,NS
ENSMUSG00000079083.4,Jrkl,288,337,257,355,419,321,354.9358207004695,-0.30459238365422686,0.10268758868798275,0.0019011233901778588,0.0029053233816093097,Down
ENSMUSG00000029127.16,Zbtb49,290.999,329,295.002,250.999,267,189,268.5646591795919,0.33023057619155693,0.11237393123958364,0.0019090023119020811,0.002916975854633612,Up
ENSMUSG00000039450.12,Dcxr,810,768,849,693.999,748,659,1442.7672959714766,0.18507002241534407,0.06063244217622841,0.0019101697191873505,0.002918371325895203,NS
ENSMUSG00000033953.11,Ppp3r1,6316.477,5752,6357.433,5256.841,5757.713,5494,5828.416829905968,0.13706567719159266,0.04465195412076727,0.001924466202342191,0.0029398224559658613,NS
ENSMUSG00000040794.6,C1qtnf4,18,34,23,49,45,49,28.192622826158956,-0.7632435422930394,0.3154545241083204,0.001930136626141527,0.0029480924285691878,Down
ENSMUSG00000045259.5,Klhdc9,32,23,17,35,55,51,26.08138009678212,-0.7882657969256317,0.3290583269634282,0.001940741287961972,0.0029638957587002695,Down
ENSMUSG00000056153.16,Socs6,1149.999,1059.999,1112.915,1151,1321,1230,1213.3095772965873,-0.16991887329565505,0.05565703469488977,0.0019513720120864126,0.00297973468281759,NS
ENSMUSG00000025940.7,Tmem70,1202.999,1156,1163,936,1082.001,1067,1642.589871307141,0.16875513382302296,0.05534438780795961,0.001979140350040715,0.003021734960712343,NS
ENSMUSG00000027774.17,Gfm1,1252.999,1293,1327,1034.999,1235.001,1095.999,1860.4332946758768,0.18099573927876883,0.05949340360074845,0.001987365173691849,0.003033889163720221,NS
ENSMUSG00000044730.18,Airim,410.999,509.001,438,598.001,632,464.001,565.6160680976765,-0.3098025230629929,0.10517334979788255,0.001997388523727114,0.00304878538056074,Down
ENSMUSG00000073176.5,Zfp449,17,22,19,27,40,35,86.81091436723248,-0.679820790352104,0.2733800023417417,0.0020093168231990217,0.003066584938967885,Down
ENSMUSG00000053768.14,Chchd3,2255,2046,2229,2430,2448.001,2330.001,3214.883482454787,-0.15902198700522868,0.05218258328997358,0.00201759250185134,0.00307880594003441,NS
ENSMUSG00000020547.6,Bzw2,1320,1197.001,1368.001,1453.999,1571,1409.001,1334.1656699046564,-0.20237026809577072,0.0668686165095675,0.0020180793972633775,0.00307913974472168,NS
ENSMUSG00000044149.8,Nkrf,177,160,149,180,225,218,269.55641232475534,-0.345210245606001,0.11892865748375646,0.0020306205973709022,0.0030978632017550248,Down
ENSMUSG00000046056.16,Sbsn,13.75,46.495,19.205,63.62,81.188,30.358,71.24351294093155,-0.8922731517328767,0.38873557262298053,0.0020369531040533295,0.003107111117673271,Down
ENSMUSG00000023018.6,Smarcd1,1610,1574,1535,1322,1544,1322,2383.9529545167884,0.15261530035719656,0.05009517737936574,0.002040289296926925,0.00311178669100968,NS
ENSMUSG00000032425.16,Zfp949,401,401,377,318,350,297.001,438.814680995512,0.2581753317433341,0.08649632720490708,0.0020430698836946324,0.0031156137416288796,NS
ENSMUSG00000044583.14,Tlr7,21,29,18,32,49,45,31.31850089944563,-0.7302633660827001,0.3005778915067682,0.002047962635865793,0.003122660330320927,Down
ENSMUSG00000047719.3,Ubiad1,210,205,222,269,294,223,347.3608446673062,-0.2988853215446487,0.1014148512201316,0.002056658948981411,0.003135503811889743,Down
ENSMUSG00000022594.15,Lynx1,90,89,95,55,66,56,49.07160938956858,0.5248828954019304,0.19717105601870555,0.002069679813772787,0.0031549360548988334,Up
ENSMUSG00000029016.14,Clcn6,773,786,880,910,1056.001,849.999,1049.385681755073,-0.2150111243509458,0.07141112743165294,0.0020715818386957763,0.003157416280029679,NS
ENSMUSG00000001134.10,Uxt,504.954,450.001,473.001,396.999,417.998,379.968,453.5497220416326,0.2288105153948973,0.07626239027203002,0.0020829989807206652,0.003174396455954267,NS
ENSMUSG00000029726.17,Mepce,1612.001,1549,1557,1323,1495.001,1355,2176.756670073122,0.15625562531868145,0.051423012354770814,0.0020841076055638594,0.003175664495049071,NS
ENSMUSG00000042419.9,Nfkbil1,846,795,797,824,1014,996,935.6826062168623,-0.22592597036007098,0.07529465283495249,0.0020943284822186182,0.0031908151733204713,NS
ENSMUSG00000015943.12,Bola1,315,274,251.001,345,353,340,328.3881528543799,-0.30308034674801976,0.10319285531650403,0.002096847244152783,0.0031942288278862304,Down
ENSMUSG00000040040.17,Ift88,230,218,214,254,280,268,373.4089259582627,-0.2780179812733213,0.09404956735368351,0.0021248830960246753,0.003236507838128578,Down
ENSMUSG00000026837.17,Col5a1,2,10,2,14,11,12,418.7474720011465,-1.0627364562073316,0.4914741459480374,0.0021351318589138313,0.003251686888051396,Down
ENSMUSG00000057738.15,Sptan1,11036.999,10870.001,10480,9380.001,10440,9323,14283.382255894661,0.13306532149346553,0.043807507289871275,0.002147834652986587,0.0032705987694264657,NS
ENSMUSG00000026736.4,4930426L09Rik,69,64,64,100,101,90,61.45763579702154,-0.5006640388065744,0.18684628453837276,0.002164776272523613,0.003295959418905946,Down
ENSMUSG00000015697.15,Setdb1,2481.424,2337.566,2472.924,2122.072,2182.332,2203.572,2356.2182831496316,0.1416952646647555,0.04673513523612251,0.002168044243726121,0.0033004974215440864,NS
ENSMUSG00000040663.10,Clcf1,917.999,1284.001,1139.275,1639.999,2012,1242.989,1014.8632783191015,-0.48357429134404695,0.178985811771074,0.0021716232277710825,0.003305507625198216,Down
ENSMUSG00000028790.14,Khdrbs1,12183.999,11187.948,11770.999,12272.987,12977.001,12531.001,10906.114954673638,-0.12256354054334537,0.04035783622174276,0.0021728272145646824,0.0033069019091910203,NS
ENSMUSG00000031570.18,Plpp5,293,333,372,267.998,280,239,368.35988684042275,0.30361516091996704,0.10383840508810753,0.0021823806288280823,0.00332100142603139,Up
ENSMUSG00000045257.11,Morn2,105,82,87,109,130,135,172.27491613243097,-0.4165131690970972,0.14925827747027154,0.0021856458090762044,0.003325529458807745,Down
ENSMUSG00000093483.3,AA465934,47,55,51,80,84,74,80.83164162439792,-0.5534677402097029,0.2124039038932661,0.002188888008834816,0.003330021330875754,Down
ENSMUSG00000030498.16,Gas2,20.999,26,16,40,44,27,65.54658237681078,-0.6779442863342766,0.27621104359688986,0.002218690625568101,0.0033749138234731094,Down
ENSMUSG00000118663.1,Afg2b,737,753,763,599,680,598,643.6281489463079,0.23579730602216584,0.07923930084472847,0.002220272471658204,0.003376872687688895,NS
ENSMUSG00000019996.18,Map7,31,29,30,19,20,11,156.08577363481308,0.6771237669254049,0.27582661481334614,0.002221397382892924,0.0033781361604766844,Up
ENSMUSG00000025359.11,Pmel,39,46,51,69,96,48,58825.77712799735,-0.5553569703875392,0.21376728240356407,0.0022236491701333803,0.003381112741080721,Down
ENSMUSG00000028636.15,Ppcs,267,265,292,321,339,315.001,466.0167807773993,-0.24850701295017896,0.08382765776016814,0.0022344107666728524,0.003397026192731943,NS
ENSMUSG00000074283.6,Zfp109,72,51,73,33,32,52,70.5696980675007,0.5992188008957977,0.23588073775170787,0.0022411898138640822,0.003406881471088331,Up
ENSMUSG00000062929.9,Cfl2,337,392.001,348.999,448,511,345.999,1788.3338171645537,-0.2727440921846572,0.09265467956543115,0.002243454454395163,0.0034098726009026683,Down
ENSMUSG00000020832.15,Eral1,518,470,474.999,526,598,555,613.2248679312333,-0.20920982309115296,0.0699930795396103,0.0022496565217751904,0.0034188467230736514,NS
ENSMUSG00000032294.18,Pkm,43581.787,40447.133,43563.182,43609.492,46848.186,44607.554,71583.54094280883,-0.10053756709044712,0.033174136096914955,0.0022520498128980153,0.003422030964868058,NS
ENSMUSG00000058325.7,Dock1,96,99,110,129,130,137,950.2221955159364,-0.3600962635402173,0.12631425081747422,0.0022623581644566565,0.0034372398521375744,Down
ENSMUSG00000059263.10,Usp47,4464.999,4164,4093.001,3646,4178,3718.001,4768.742883790863,0.1215071557314339,0.04017335382137995,0.002264213650636193,0.003439603829905464,NS
ENSMUSG00000026755.15,Arpc5l,4049,4004,4189,3579,3970.999,3619,3821.316458025326,0.11332045366764508,0.03744476097059521,0.0022655436752113856,0.003441169050588934,NS
ENSMUSG00000097414.3,B130046B21Rik,48,42,19,77,79,75,49.42981949347625,-0.8596028605234882,0.3767588759991362,0.002266837133095739,0.003442678322885647,Down
ENSMUSG00000001052.16,Sec24b,2959.002,2879,3026,3099.001,3412,3075.999,3612.562968511826,-0.12902092824793704,0.04270138080464714,0.0022720791930851774,0.00345018320208901,NS
ENSMUSG00000014592.23,Camta1,367,394,379.999,457,465,450.001,382.3640159817481,-0.26887919795809856,0.09141009311450657,0.0022830848335685114,0.0034664370149236037,Down
ENSMUSG00000044641.8,Pard6b,61,62,68,97,77,94,137.17013930724102,-0.4473672104417209,0.16361080408411788,0.0022849910993477896,0.003468872659150009,Down
ENSMUSG00000028608.16,Czib,1072,1088.998,1069.001,912,993.999,905,936.0954120574603,0.17801107497675078,0.059415549646880395,0.002321868689505131,0.0035243910325958253,NS
ENSMUSG00000001576.16,Ergic1,2451,2204.999,2387,2103,2057,1974,2672.1940649515977,0.17453322322591852,0.05822717513211452,0.0023235338994548253,0.0035264525201479987,NS
ENSMUSG00000042417.6,Ccno,24,30,37,12,16,15,20.441157420202085,0.8335893355959724,0.36368506463788924,0.0023326321513066467,0.0035397931800520976,Up
ENSMUSG00000047141.6,Zfp654,851,847,799,704,802,601,790.8786228756699,0.22095285673454781,0.074436824743071,0.002348735116148615,0.003563758633553719,NS
ENSMUSG00000042289.12,Hsd3b7,2329.406,2285,2319.001,1874,2196,1848.001,2227.637736390386,0.20523945784542755,0.06892060979364292,0.002349499572984674,0.0035644475619742385,NS
ENSMUSG00000045231.6,BC106179,16,18,14,31,30,24,115.21855668976396,-0.6833894655814875,0.2814146207568135,0.0023516592417382972,0.003567252717685716,Down
ENSMUSG00000021458.19,Aopep,94.001,101.999,103,141,160,114.998,155.66027631489203,-0.4331601848055226,0.1579178425423836,0.0023600580111580467,0.0035795200293393015,Down
ENSMUSG00000056498.14,Tmem154,322,290,293,360,395,350,229.8356823340543,-0.28689689037753036,0.09843900577813498,0.0023649649368385757,0.003586488691193524,Down
ENSMUSG00000078154.4,Cdk2ap1rt,57.723,66.107,56.924,83.174,106.259,95.831,92.74913465946665,-0.5634815742543341,0.21969070612962782,0.002376236068914223,0.003603105609314938,Down
ENSMUSG00000053411.17,Cbx7,974.001,1102.001,1063.999,871,967,731,1011.03155595687,0.2609034043355314,0.08890277716915114,0.0023823852274753167,0.00361195267587788,NS
ENSMUSG00000029111.8,Nelfa,665,671,680,688,846,756,783.235413917335,-0.19441378495336079,0.06525876107041073,0.00238688170943663,0.003618292101578987,NS
ENSMUSG00000002660.9,Clpp,794,740,802,840,940,838,1266.9910567266822,-0.17747533662154308,0.05940791870357343,0.0023896311025478887,0.00362198177805668,NS
ENSMUSG00000004356.9,Utp20,962,949.001,849,741,852,769,1125.9940956090481,0.20066611528580022,0.06745793253070069,0.0023943092254679146,0.0036285934850268,NS
ENSMUSG00000061143.16,Maml3,180,169,162,126,138,115,234.298071978767,0.37394611182239923,0.1328173023219984,0.0023949408680784138,0.003629071785186649,Up
ENSMUSG00000037742.15,Eef1a1,591848.664,530702.673,604834.443,608616.373,640795.382,604155.945,504422.1199195788,-0.11998711908071963,0.03990622825776591,0.0024023629302623055,0.003639838174983778,NS
ENSMUSG00000043017.10,Ptgir,38,28,38,22,22,16,119.77750276684601,0.6366720324712203,0.2575961746490603,0.002407011126953805,0.0036463995739855594,Up
ENSMUSG00000018446.9,C1qbp,3573.999,3200,3563,3653,3994,3714,3607.3717747569585,-0.15215453546192342,0.050796662228622204,0.0024119702736887416,0.0036534302404389683,NS
ENSMUSG00000020921.7,Tmem101,379,342,332,391.999,434,427,589.366505102303,-0.2559594128006169,0.0872178752752831,0.002412648954001942,0.003653976251490939,NS
ENSMUSG00000070953.14,Rabepk,320,283,300,327.001,378.001,364,441.31948918610374,-0.24910553160869692,0.08475278388685695,0.002419234121584348,0.0036634663613547497,NS
ENSMUSG00000033933.14,Vhl,5403,5078,5201,5619,6130,5674,4943.380279769364,-0.1664005096405982,0.05568352021852493,0.002421690015322386,0.0036667017993073517,NS
ENSMUSG00000115007.3,5830448L01Rik,54,65,60,39,33,34,43.20737191039955,0.609510342560629,0.24387637146291338,0.002435876393346318,0.003687695270243345,Up
ENSMUSG00000078202.4,Nrarp,26,42,29,10,21,14,345.3196649698022,0.853715041326632,0.3777505819219361,0.002436659466582461,0.0036883944970691274,Up
ENSMUSG00000018677.10,Slc25a39,3387.999,3202,3572,3618,3913,3620,5254.983387121568,-0.14967994477153446,0.05002191587563415,0.002443416807352622,0.003698135652936623,NS
ENSMUSG00000040913.12,Fbxw4,783.001,752.001,718,849,886,790.999,1141.6659361929853,-0.17822416440230968,0.05983044906017182,0.0024539119037763134,0.003713530626128546,NS
ENSMUSG00000047654.7,Tssk6,28,49,36,15,20,21,32.46186079557384,0.7870885538546841,0.34026399558846715,0.002455061702645961,0.003714781068847486,Up
ENSMUSG00000027430.13,Dtd1,298,275,252,298,355,335,481.8171031113119,-0.26297195863283507,0.0899519608002151,0.002455692217957467,0.003715245551884795,NS
ENSMUSG00000079677.3,Fdx2,530.389,489.756,568.754,600.988,631.14,660.414,663.4073411424234,-0.2580645103347263,0.08818143390038864,0.0024631175466766327,0.0037259885111958603,NS
ENSMUSG00000029551.14,Psmg3,527,452.001,503,551,608.001,546,621.7582986515006,-0.2124394610055958,0.07181567613034034,0.002469276206437595,0.003734812786949803,NS
