gene_id	gene_name	16_1	16_2	16_3	A_1	A_2	A_3
ENSG00000020181.18	ADGRA2	3070	2948	2819	2805	2653	2384
ENSG00000020219.9	CCT8L1P	0	0	0	0	0	0
ENSG00000020256.20	ZFP64	337	312	313.999	369.001	373	315
ENSG00000020426.11	MNAT1	439	419.999	411	641	586	548.999
ENSG00000020577.14	SAMD4A	4	1	2	10	4	6
ENSG00000020633.19	RUNX3	1037	1040	976	1901	1656	1458
ENSG00000020922.13	MRE11	1460.001	1405	1272.187	1617	1525	1365.001
ENSG00000021300.14	PLEKHB1	0	0	0	0	0	1
ENSG00000021355.13	SERPINB1	2604	2475.001	2359.999	3272	2981.999	2760.001
ENSG00000021461.18	CYP3A43	0	0	0	0	0	1
ENSG00000021488.13	SLC7A9	0	0	1	2	0	0
ENSG00000021574.14	SPAST	701	662	607	946	857.999	751
ENSG00000021645.20	NRXN3	1	0	0	0	1	2
ENSG00000021762.20	OSBPL5	773.999	796.001	672.001	1040	927	843.999
ENSG00000021776.11	AQR	1665.001	1551.001	1512	1863	1649.999	1622
ENSG00000021826.18	CPS1	13	16	14	41	34	22
ENSG00000021852.14	C8B	0	0	1	0	0	0
ENSG00000022267.19	FHL1	29	40	52	71	65	55
ENSG00000022277.13	RTF2	3703.001	3689.001	3577	4249.999	4032	3564
ENSG00000022355.18	GABRA1	0	0	0	0	0	0
ENSG00000022556.16	NLRP2	0	0	0	0	0	0
ENSG00000022567.10	SLC45A4	1263.001	1284	1125	1227.001	1046.001	934
ENSG00000022840.17	RNF10	3286	3246	3004.999	3983.997	3644.998	3235.001
ENSG00000022976.16	ZNF839	378.499	365.999	358.043	441.002	375	357.56
ENSG00000023041.12	ZDHHC6	1606.001	1516.999	1326	1741.001	1625.001	1629.998
ENSG00000023171.20	GRAMD1B	357	361	362	486	430.001	403
ENSG00000023191.17	RNH1	5221.999	5153	4877.003	4697.998	4373.999	3881
ENSG00000023228.15	NDUFS1	4184.001	3901.621	3803.558	4867.276	4467.001	4030
ENSG00000023287.13	RB1CC1	1273.001	1219.999	1143.999	1650.999	1583	1342
ENSG00000023318.9	ERP44	2075	1976.001	2028.001	2357.999	2155	1991.001
ENSG00000023330.15	ALAS1	1782.001	1863	1723.999	1760	1652	1428.001
ENSG00000023445.17	BIRC3	7.009	11.007	0	14.008	19	7
ENSG00000023516.9	AKAP11	1628	1510	1308	2092	1994	1884
ENSG00000023572.10	GLRX2	850.001	774	755	888.999	835	732
ENSG00000023608.5	SNAPC1	193	181	196.88	297	225	213
ENSG00000023697.13	DERA	742	719	752	1402	1394.999	1210.999
ENSG00000023734.11	STRAP	4102.999	3928	3827.999	4349	3866	3610
ENSG00000023839.12	ABCC2	44	42	45	38	32	33
ENSG00000023892.12	DEF6	2995.001	2985.999	2639.999	2992	2814	2462
ENSG00000023902.14	PLEKHO1	3488	3496.001	3388	4062.001	3620	3342
ENSG00000023909.10	GCLM	582	530	498.001	777	722	674
ENSG00000024048.11	UBR2	1749	1635	1567	2177	2024	1869
ENSG00000024422.12	EHD2	4	6	4	27	28	17
ENSG00000024526.17	DEPDC1	469	423.994	396	1055.988	907.987	867
ENSG00000024862.18	CCDC28A	582	543	556	834	742	633
ENSG00000025039.15	RRAGD	298	294	288	330	296	266
ENSG00000025156.13	HSF2	637	608	557	823	709	656
ENSG00000025293.17	PHF20	1250	1147	1185	1295	1135	1084
ENSG00000025423.11	HSD17B6	6	3	3	9	5	1
ENSG00000025434.19	NR1H3	73.999	88.999	78	105.001	95.001	91.001
ENSG00000025708.14	TYMP	1926.635	1897.512	1724.899	2090.068	1998.246	1886.39
ENSG00000025770.19	NCAPH2	1106.999	1118	979.999	1601.999	1489.999	1471
ENSG00000025772.8	TOMM34	718	716	660	706	614	561
ENSG00000025796.14	SEC63	5068.822	4672.789	4570.799	5463.837	4993.845	4559.941
ENSG00000025800.14	KPNA6	1602	1589	1409	1757.497	1582	1461
ENSG00000026025.16	VIM	14194	14725.001	14158	25893.001	24147.999	21894
ENSG00000026036.23	RTEL1-TNFRSF6B	264.989	264.271	214.018	414.192	394.253	408.294
ENSG00000026103.25	FAS	1123.999	979.003	884.999	1194	1079.001	1110
ENSG00000026297.17	RNASET2	5410.999	5420.494	5119.088	4403.612	4048.084	3692.68
ENSG00000026508.21	CD44	4637.998	4318.001	4304	5713.001	5247.002	4649
ENSG00000026559.14	KCNG1	279	342.999	311.001	249	224.001	203
ENSG00000026652.15	AGPAT4	111.999	142	118.001	194	170	176
ENSG00000026751.17	SLAMF7	11	16	12	6	14	11
ENSG00000026950.17	BTN3A1	521.598	536.227	438.169	619.058	571.904	571.82
ENSG00000027001.10	MIPEP	854	841	790	914	928	804
ENSG00000027075.17	PRKCH	2	0	0	5	5	4
ENSG00000027644.5	INSRR	2	2	0	6	4	3
ENSG00000027697.16	IFNGR1	2053	1995	1848.001	2591	2370.001	2194.001
ENSG00000027847.14	B4GALT7	293	288	283	364.001	344	272.001
ENSG00000027869.12	SH2D2A	75.001	77	81	200.999	171	158
ENSG00000028116.18	VRK2	510.001	460.001	427	611	573.999	529.999
ENSG00000028137.19	TNFRSF1B	1265	1217	1230.984	1860	1604	1406
ENSG00000028203.19	VEZT	778.001	712.003	699	911.002	992.005	829.997
ENSG00000028277.22	POU2F2	449	500.999	406	615.001	552.999	509
ENSG00000028310.18	BRD9	2132.959	2214.398	1948.988	1878.182	1728.882	1614.981
ENSG00000028528.15	SNX1	2494.001	2353	2196.998	3039.999	2844	2611
ENSG00000028839.10	TBPL1	381	324.999	369	410	413	362.001
ENSG00000029153.15	BMAL2	527	448.999	474	562	487	436
ENSG00000029363.17	BCLAF1	8296.756	7582.175	7248.203	9691.052	8871.342	8134.958
ENSG00000029364.12	SLC39A9	888	802	745.001	1028.999	904	876.001
ENSG00000029534.22	ANK1	3	2	1	17	14	14.001
ENSG00000029559.7	IBSP	0	0	0	0	0	0
ENSG00000029639.11	TFB1M	769.73	800.479	822.605	922.468	790.616	742.673
ENSG00000029725.17	RABEP1	1981	1830	1839	1906.001	1739	1568.999
ENSG00000029993.15	HMGB3	1366.992	1339	1299	3267.999	2747.997	2653.993
ENSG00000030066.14	NUP160	2991.001	2770	2649.999	3324.999	2941	2633.001
ENSG00000030110.14	BAK1	1377.961	1274.974	1224.912	1464.989	1357.975	1256
ENSG00000030304.15	MUSK	1	5	0	3	0	0
ENSG00000030419.17	IKZF2	16	8	1	6	10	9
ENSG00000030582.19	GRN	9159.001	9181	9195.002	9188.999	8715.002	7801
ENSG00000031003.11	FAM13B	1415.001	1319	1218	1676	1608.001	1480
ENSG00000031081.11	ARHGAP31	179	171	146	336	306	310
ENSG00000031691.7	CENPQ	301	267	267	358	323	308
ENSG00000031698.13	SARS1	2269	2288	2187	2463	2316	2109.001
ENSG00000031823.14	RANBP3	1882	1868.001	1741	2151.999	1986.001	1813.999
ENSG00000032219.19	ARID4A	702	747.999	669	1025	920.001	882.001
ENSG00000032389.13	EIPR1	1028	993	1003	1139.001	1019.001	949.001
ENSG00000032444.17	PNPLA6	2000	1980	1822	2679.002	2498.001	2214
ENSG00000032742.18	IFT88	160.001	142	133	287.999	263.999	206
ENSG00000033011.14	ALG1	1214.982	1240.958	1180.994	1176.985	1024.995	931.99
ENSG00000033030.16	ZCCHC8	1456.001	1436	1343	1704	1477.001	1470
ENSG00000033050.9	ABCF2	1675.605	1747.861	1548.155	1395.243	1236.158	1146.987
ENSG00000033100.17	CHPF2	1466.86	1451.5	1325.538	1382.153	1260.493	1221.366
ENSG00000033122.21	LRRC7	1	0	3	2	1	1
ENSG00000033170.17	FUT8	125.999	123	123	232	191.999	192
ENSG00000033178.13	UBA6	1166.999	1002	898	1427	1345	1271
ENSG00000033327.13	GAB2	1988	1827	1765	2311	2183	2042
ENSG00000033627.18	ATP6V0A1	1041.998	1220	1012.001	1280	1174	1145.003
ENSG00000033800.14	PIAS1	1592	1369.998	1403	1896.001	1844	1601
ENSG00000033867.18	SLC4A7	355	319	304	407.001	388	347
ENSG00000034053.15	APBA2	1462	1393	1349	1206.999	1115	1026.001
ENSG00000034152.20	MAP2K3	671.999	637.001	675.001	622.001	598.999	498
ENSG00000034239.11	CLXN	0	0	0	0	0	0
ENSG00000034510.6	TMSB10	8514	8386	8590.998	10344	9163	8586
ENSG00000034533.12	ASTE1	224.001	195	164.001	228	200	219.999
ENSG00000034677.13	RNF19A	937	863.999	835.001	1278.001	1175	1179.999
ENSG00000034693.15	PEX3	405.876	325	328	409	357.982	308
ENSG00000034713.8	GABARAPL2	1339	1246	1262.001	1553.999	1443.999	1363.999
ENSG00000034971.17	MYOC	0	0	0	0	0	0
ENSG00000035115.22	SH3YL1	378.001	415.002	315.999	352.999	338	296.999
ENSG00000035141.10	FAM136A	1666.976	1675.542	1537.999	1462.998	1333.934	1268
ENSG00000035403.18	VCL	2581	2387	2397	2704.999	2527.559	2229.999
ENSG00000035499.13	DEPDC1B	600	518	526	1266	1052	1010
ENSG00000035664.11	DAPK2	10.999	5	6	15	16.999	15
ENSG00000035681.9	NSMAF	2237.001	2056.999	1978.998	2362.001	2156.999	1986.999
ENSG00000035687.10	ADSS2	3199.992	2938.991	2786.999	3149.999	2892	2645.999
ENSG00000035720.8	STAP1	24	20	32	44	32	31
ENSG00000035862.13	TIMP2	446	362	385	627	578	471
ENSG00000035928.17	RFC1	1816.002	1607.999	1659.999	2232	2063	1883.999
ENSG00000036054.13	TBC1D23	893	796	734	1159	1152.001	1046
ENSG00000036257.14	CUL3	2434	2276.001	2133	2889	2470.999	2334.001
ENSG00000036448.10	MYOM2	39	24	31	79	69	52.999
ENSG00000036473.8	OTC	0	0	0	0	0	0
ENSG00000036530.9	CYP46A1	0	0	0	1	1	1
ENSG00000036549.13	ZZZ3	1363	1210	1161	1500	1356	1225.999
ENSG00000036565.15	SLC18A1	5	2	4	8	9	14
ENSG00000036672.16	USP2	220.001	198	200	239.001	208.999	214
ENSG00000036828.17	CASR	0	0	0	0	0	0
ENSG00000037042.9	TUBG2	64.102	70.119	73.748	115.831	112.319	113.871
ENSG00000037241.7	RPL26L1	607.982	568.939	553.989	700.99	636.986	551.971
ENSG00000037280.16	FLT4	116	137	86.001	150	153.999	148.001
ENSG00000037474.15	NSUN2	5546.002	5455	5157	4868.999	4435.999	4010.001
ENSG00000037637.11	FBXO42	711	670	709	849.999	776	716
ENSG00000037749.13	MFAP3	811	684	690	1027	905	842
ENSG00000037757.14	MRI1	1657	1591	1574	1464	1311	1197.999
ENSG00000037897.17	METTL1	862.995	836.997	847	692	599	590.996
ENSG00000037965.6	HOXC8	21	27	27	45	35	40
ENSG00000038002.9	AGA	427	359	410	684	670	630.001
ENSG00000038210.14	PI4K2B	708	602	557	982	985	843
ENSG00000038219.13	BOD1L1	1750	1673	1587.972	2193.999	2034.999	1851.999
ENSG00000038274.18	MAT2B	2877.997	2606.001	2577.001	3494.997	3170.999	2908.001
ENSG00000038295.8	TLL1	0	0	0	0	0	0
ENSG00000038358.15	EDC4	2262.44	2291.499	2107.067	2601.403	2353.821	2082.617
ENSG00000038382.23	TRIO	637.005	607.005	563.001	873.02	824	714.002
ENSG00000038427.16	VCAN	1	3	3	4	7	5
ENSG00000038532.17	CLEC16A	878.001	864	900	1086	1028	893
ENSG00000038945.15	MSR1	2	1	0	1	1	0
ENSG00000039068.20	CDH1	0	0	0	0	0	0
ENSG00000039123.16	MTREX	3784	3553.001	3415	3995.999	3533	3056
ENSG00000039139.11	DNAH5	0	0	0	0	1	0
ENSG00000039319.17	ZFYVE16	526.999	431.001	460.001	867.001	781	735.001
ENSG00000039523.20	RIPOR1	372	376	339.999	354	352.999	303
ENSG00000039537.16	C6	0	0	0	0	0	0
ENSG00000039560.14	RAI14	17	17	22	17	14	17
ENSG00000039600.11	SOX30	0	0	0	0	0	0
ENSG00000039650.12	PNKP	516	551.001	458	665	585	577
ENSG00000039987.7	BEST2	0	0	1	0	0	0
ENSG00000040199.18	PHLPP2	56	55	43	42	42	46
ENSG00000040275.17	SPDL1	899.999	807.998	815.999	1322.999	1185.999	1124.999
ENSG00000040341.18	STAU2	1986.768	1772.76	1883.908	2724.685	2439.442	2219.178
ENSG00000040487.13	SLC66A1	1082.001	1013.999	940	1116	921.002	891
ENSG00000040531.16	CTNS	448.998	443	442	488	428	393
ENSG00000040608.14	RTN4R	22	23	28	42	27	32
ENSG00000040633.13	PHF23	1676.998	1511.999	1478.999	1646	1535	1348
ENSG00000040731.10	CDH10	0	0	0	0	0	0
ENSG00000040933.16	INPP4A	1104.999	987	1024.999	1173	1109	966
ENSG00000041353.10	RAB27B	4	1	1	3	5	6
ENSG00000041357.16	PSMA4	6501	6645.001	6146.002	7351	6540	6157.999
ENSG00000041515.16	MYO16	0	0	0	0	1	1
ENSG00000041802.11	LSG1	1691	1616	1568	1515.999	1410.999	1310
ENSG00000041880.15	PARP3	320.001	344	313.001	415	352.001	396
ENSG00000041982.17	TNC	0	0	0	2	0	2
ENSG00000041988.16	THAP3	273.997	264.999	231	293.999	294	250.999
ENSG00000042062.13	RIPOR3	0	0	0	0	0	0
ENSG00000042088.14	TDP1	975.999	1014.001	981	1350.999	1191.998	1131.999
ENSG00000042286.15	AIFM2	405	377	364.999	359.999	344	308.001
ENSG00000042304.14	C2orf83	0	0	0	0	0	0
ENSG00000042317.17	SPATA7	94.001	99.001	92.001	150.999	165.999	120.001
ENSG00000042429.12	MED17	836	793	746.998	827.999	752.999	715.999
ENSG00000042445.14	RETSAT	1337.999	1253.001	1257.001	1718.999	1649	1427
ENSG00000042493.16	CAPG	10310.001	10437	10126.999	11008	10215.998	8965
ENSG00000042753.12	AP2S1	2895.999	2925.999	2848.001	3960	3606	3273.999
ENSG00000042781.14	USH2A	0	0	0	0	0	0
ENSG00000042813.8	ZPBP	0	0	0	0	0	0
ENSG00000042832.12	TG	6	5	8.001	6	5	6
ENSG00000042980.14	ADAM28	119.999	106	70	117.999	116	120
ENSG00000043039.7	BARX2	0	0	0	0	0	0
ENSG00000043093.15	DCUN1D1	1060	893.001	954	1184.999	1087	1085.001
ENSG00000043143.22	JADE2	1543.999	1437	1394.001	1950.002	1729.001	1622
ENSG00000043355.12	ZIC2	1317	1248.516	1234.607	1605	1550	1298
ENSG00000043462.13	LCP2	1523.999	1367.999	1310.001	1692	1541	1389.001
ENSG00000043514.17	TRIT1	396.001	313.999	334.001	373.999	374	308.999
ENSG00000043591.6	ADRB1	274	304	256.133	254	270	238
ENSG00000044012.4	GUCA2B	0	0	0	0	0	0
ENSG00000044090.13	CUL7	712	771.167	683.951	1262.336	1118.544	1001.001
ENSG00000044115.21	CTNNA1	2302.001	2072.999	2075	3072.002	2709	2492.999
ENSG00000044446.12	PHKA2	1051	1018.999	835.999	978.999	895	885.999
ENSG00000044459.15	CNTLN	334.001	278.001	332	518.999	466.001	419
ENSG00000044524.11	EPHA3	0	0	0	0	0	0
ENSG00000044574.9	HSPA5	10093	9904.974	9681.999	14099.993	12440.06	11816
ENSG00000046604.14	DSG2	1283	1046	1023	1389	1344	1121
ENSG00000046647.14	GEMIN8	305.999	254	273.999	310.999	320.001	300
ENSG00000046651.16	OFD1	664.999	652.998	511.999	906	826	860.999
ENSG00000046653.15	GPM6B	2	0	2	2	2	3
ENSG00000046774.10	MAGEC2	0	0	0	0	0	0
ENSG00000046889.19	PREX2	0	0	1	0	0	0
ENSG00000047056.18	WDR37	1159.999	1177.001	1060.001	1263.001	1162.999	1071.001
ENSG00000047188.16	YTHDC2	1162	1083	1006	1526	1401	1307.999
ENSG00000047230.15	CTPS2	386	386	325	421	391	377
ENSG00000047249.18	ATP6V1H	1337	1215.001	1223.999	1519.999	1435	1316
ENSG00000047315.17	POLR2B	5458.998	5199.998	5076.001	5529	4989	4527.998
ENSG00000047346.13	ATOSA	345	339.001	280.001	576.999	553	483.999
ENSG00000047365.13	ARAP2	305	283.999	245	384	387	343
ENSG00000047410.14	TPR	5527.999	5280	5032.178	7465	6763	6149
ENSG00000047457.14	CP	0	0	2	1	1	0
ENSG00000047578.14	KATNIP	435.999	507	404	524	553	499
ENSG00000047579.20	DTNBP1	723	691	677	878.999	783.001	718
ENSG00000047597.7	XK	367	349	357	561	484	403
ENSG00000047617.18	ANO2	0	0	0	0	0	0
ENSG00000047621.12	C12orf4	612.001	604	563	856	815	708
ENSG00000047634.15	SCML1	0	0	0	0	0	0
ENSG00000047644.20	WWC3	4	6	8.218	9	8	4
ENSG00000047648.23	ARHGAP6	0	0	0	0	0	0
ENSG00000047662.5	FAM184B	4	10	4	3	5	5
ENSG00000047849.22	MAP4	3234.001	3271.002	2939	3110	2903.001	2632
ENSG00000047932.14	GOPC	2774.001	2535	2322	2680	2479.999	2368
ENSG00000047936.11	ROS1	61	63	53	106	101	78
ENSG00000048028.12	USP28	214.999	157	160.001	298	258.001	269.999
ENSG00000048052.25	HDAC9	809	682	684	654.998	554	568
ENSG00000048140.18	TSPAN17	603.999	603.999	529.999	514	457	443
ENSG00000048162.22	NOP16	2122	2094	1967	1345.998	1215	1140
ENSG00000048342.18	CC2D2A	0	0	0	2	1	1
ENSG00000048392.13	RRM2B	3390	2996	2742.999	5052	4404.999	4069
ENSG00000048405.11	ZNF800	578	627	530	641.001	583	508.999
ENSG00000048462.11	TNFRSF17	0	0	0	1	0	0
ENSG00000048471.14	SNX29	367.705	373	313.246	655.949	561.001	530.967
ENSG00000048540.16	LMO3	0	0	0	0	0	1
ENSG00000048544.6	MRPS10	3072.998	2838	2762	3481	3019	2845.998
ENSG00000048545.18	GUCA1A	0	0	0	0	0	0
ENSG00000048649.14	RSF1	993.243	965.219	875.79	1376.727	1261.474	1124
ENSG00000048707.15	VPS13D	768.001	720	642	1066.001	952	889.998
ENSG00000048740.19	CELF2	4816.001	4603	4347	6145.001	5669	5200.001
ENSG00000048828.18	FAM120A	4760.658	4556.731	4265.403	5139.598	4763.897	4300.519
ENSG00000048991.18	R3HDM1	1591.001	1470	1439	1691.998	1601.001	1384.999
ENSG00000049089.15	COL9A2	362.001	350	293	568.001	489	490
ENSG00000049130.16	KITLG	1018	923	871	1646	1500	1428
ENSG00000049167.16	ERCC8	344	334	318	348.999	287	278
ENSG00000049192.15	ADAMTS6	9	7	10	24	19	16
ENSG00000049239.13	H6PD	1646	1622	1386	1905	1624	1519
ENSG00000049245.13	VAMP3	558	449	412.001	513	468	500
ENSG00000049246.15	PER3	633	668.999	609	676	625.001	559.001
ENSG00000049247.14	UTS2	61	51	56	62	43	52.001
ENSG00000049249.10	TNFRSF9	1	1	5	5	1	5
ENSG00000049283.19	EPN3	1	0	0	7	4	7
ENSG00000049323.16	LTBP1	0	0	0	2	1	0
ENSG00000049449.10	RCN1	1225.717	1200.391	951.111	1079.495	959.684	862.868
ENSG00000049540.19	ELN	0	0	0	1	0	1
ENSG00000049541.11	RFC2	1260.999	1216	1153.999	1265	1172.999	999.999
ENSG00000049618.25	ARID1B	2472	2505.001	2390.197	3421.001	2957	2655.999
ENSG00000049656.14	CLPTM1L	4851.002	4588	4423.998	4773.999	4127	3868
ENSG00000049759.20	NEDD4L	49	71	48	96.999	76	81.001
ENSG00000049768.18	FOXP3	0	0	0	3	1	2
ENSG00000049769.14	PPP1R3F	119.999	117	115	110	123	121
ENSG00000049860.14	HEXB	2030	1835	1812	2908.001	2673	2392.001
ENSG00000049883.15	PTCD2	369.001	396	314.001	507.001	444	400.001
ENSG00000050030.16	NEXMIF	0	0	0	0	0	0
ENSG00000050130.18	JKAMP	746.999	680	677.001	864.999	869.999	754.999
ENSG00000050165.19	DKK3	8	9	6	13	4	9
ENSG00000050327.15	ARHGEF5	0	0	0	0	0	0
ENSG00000050344.9	NFE2L3	275	222	254	186	182	174
ENSG00000050393.12	MCUR1	1068.999	1007	941.001	1211	1070.999	1022
ENSG00000050405.14	LIMA1	406	397	397	601	543.001	459
ENSG00000050426.16	LETMD1	1776.001	1804.998	1664.001	2170.998	1928.001	1929
ENSG00000050438.17	SLC4A8	164.001	149	116.001	151	129.999	152.001
ENSG00000050555.19	LAMC3	12	17	16	25	16	8
ENSG00000050628.21	PTGER3	0	0	0	0	0	0
ENSG00000050730.16	TNIP3	0	0	0	0	0	0
ENSG00000050748.18	MAPK9	800	791.999	861.001	1013	961.999	930.999
ENSG00000050767.18	COL23A1	399	383	343	361	319	289
ENSG00000050820.17	BCAR1	340	358	309.999	418.001	386	366
ENSG00000051009.11	FHIP1B	433.999	424	365	487	464	444
ENSG00000051108.15	HERPUD1	1548.999	1471.001	1419.999	1822.999	1668.001	1543
ENSG00000051128.19	HOMER3	4624.275	4489.999	4348.519	5018.793	4589.599	4107.999
ENSG00000051180.17	RAD51	753.999	716	722	768	730	675.001
ENSG00000051341.15	POLQ	826	745	705	1072.001	1008	948
ENSG00000051382.9	PIK3CB	1895	1797	1737.999	2209	1988.999	1842.999
ENSG00000051523.12	CYBA	12830	12557.998	12178.998	12670	11603	10821.002
ENSG00000051596.10	THOC3	2280.654	2306.313	2151.079	2543.478	2400.322	2184.158
ENSG00000051620.11	HEBP2	2389.999	2233.001	2205	2720.999	2450	2364
ENSG00000051825.15	MPHOSPH9	1287	1269.002	1147.985	1808.38	1729.002	1602.636
ENSG00000052126.17	PLEKHA5	629.405	572	539.002	1127	1071.909	957
ENSG00000052344.16	PRSS8	2	1	2	2	4	4
ENSG00000052723.12	SIKE1	1431	1276.001	1300.001	1729.999	1417.001	1396
ENSG00000052749.14	RRP12	5395	5602	5306	3605.001	3299	2963.999
ENSG00000052795.13	FNIP2	242	196	215	318	300	282.999
ENSG00000052802.13	MSMO1	687	626.001	657	581.001	501.999	488.001
ENSG00000052841.16	TTC17	2662	2529	2285	2306.001	2273.001	2077.999
ENSG00000052850.8	ALX4	0	0	0	0	0	0
ENSG00000053108.18	FSTL4	0	0	1	1	0	1
ENSG00000053254.16	FOXN3	2841	2678.001	2550.998	3995.001	3743	3462.001
ENSG00000053328.9	METTL24	0	0	0	0	0	0
ENSG00000053371.13	AKR7A2	2553.238	2470.661	2486.644	2986.861	2834.3	2465.405
ENSG00000053372.5	MRTO4	3112	3091	2893	2156	1970	1714
ENSG00000053438.11	NNAT	3	4	2	4	3	1
ENSG00000053501.14	USE1	1462.001	1371	1395.999	1582.002	1419	1344.001
ENSG00000053524.13	MCF2L2	5	5	6	6	7	8
ENSG00000053702.15	NRIP2	1	2	2	2	1	0
ENSG00000053747.17	LAMA3	12	4	3	9	3	1
ENSG00000053770.12	AP5M1	1643	1454	1415	1769	1666	1521.001
ENSG00000053900.11	ANAPC4	813	749	678	955.999	900	864
ENSG00000053918.19	KCNQ1	381	414.999	350	384	294.999	299
ENSG00000054116.12	TRAPPC3	1340.001	1353.001	1233.999	1342	1249	1163.002
ENSG00000054118.15	THRAP3	4421	4446	4306.998	5512	5025	4541
ENSG00000054148.18	PHPT1	2515.997	2524.997	2431.994	2818.709	2754.989	2412.996
ENSG00000054179.12	ENTPD2	0	0	0	1	0	0
ENSG00000054219.11	LY75	1682	1347.696	1328.387	1079.736	967.577	989.546
ENSG00000054267.22	ARID4B	1432.143	1448.54	1411.863	1845.779	1768.979	1631.268
ENSG00000054277.14	OPN3	850.142	910.221	858.305	880.377	716.9	674.513
ENSG00000054282.16	SDCCAG8	726.999	663.002	664	831.001	762	695.001
ENSG00000054356.14	PTPRN	0	0	3	2	3	2
ENSG00000054392.13	HHAT	37	32	27	126	94	114
ENSG00000054523.20	KIF1B	246	238	205	447.435	410.224	339
ENSG00000054598.9	FOXC1	2	1	1	3	3	3
ENSG00000054611.14	TBC1D22A	883.001	883	899.001	1135	1011.001	921
ENSG00000054654.20	SYNE2	3	1	1	23	19	21
ENSG00000054690.14	PLEKHH1	66	51	48	78	69	59
ENSG00000054793.14	ATP9A	363	325	322	767	677	616
ENSG00000054796.13	SPO11	0	0	0	0	0	0
ENSG00000054803.4	CBLN4	0	0	0	0	0	0
ENSG00000054938.17	CHRDL2	0	0	0	0	0	0
ENSG00000054965.11	FAM168A	875	847	737	1542	1454.001	1349
ENSG00000054967.13	RELT	1120.999	1162.001	1010	1111	1078	1042
ENSG00000054983.17	GALC	253	224	222.001	464.001	404	409.998
ENSG00000055044.11	NOP58	3795	3680.992	3309.999	2894.001	2607	2366.999
ENSG00000055070.17	SZRD1	4816	4685	4891	5158	4761.999	4231.999
ENSG00000055118.17	KCNH2	143	144	128.999	264	241	228
ENSG00000055130.18	CUL1	1110	1058	1034.999	1392	1264.999	1174
ENSG00000055147.19	FAM114A2	659.001	612.001	581	893.999	837.001	723.999
ENSG00000055163.21	CYFIP2	1420.001	1281	1310.001	2082.999	1830.001	1783.999
ENSG00000055208.20	TAB2	1553.562	1520	1475.001	2318	2118	1793
ENSG00000055211.14	GINM1	661	605	575	831	754.001	673
ENSG00000055332.19	EIF2AK2	1078	852.001	941	1158	1146.001	914
ENSG00000055483.20	USP36	2120.002	2017	1851.998	1458	1315	1135
ENSG00000055609.21	KMT2C	1454.012	1506.003	1296.999	2172.002	2066.999	1849.999
ENSG00000055732.13	MCOLN3	97	81	72.999	204.001	220	205
ENSG00000055813.6	CCDC85A	0	0	0	0	0	0
ENSG00000055917.17	PUM2	4574.999	4114.999	4144	5794.999	4958	4756.999
ENSG00000055950.17	MRPL43	1733	1724.998	1674.999	1723.001	1612	1518.998
ENSG00000055955.17	ITIH4	23.896	25.275	25.594	34.973	38.133	22.644
ENSG00000055957.11	ITIH1	0	0	0	0	2	3
ENSG00000056050.7	HPF1	401	398	334	550	500	431
ENSG00000056097.16	ZFR	8168.001	7393	7239.001	9728.001	8924	8200.987
ENSG00000056277.16	ZNF280C	148	145	141	193	148	162
ENSG00000056291.19	NPFFR2	0	0	0	0	0	0
ENSG00000056487.17	PHF21B	0	0	0	0	2	0
ENSG00000056558.11	TRAF1	74	64	50	128	134	113
ENSG00000056586.16	RC3H2	863	746	722	1111.001	1051	948
ENSG00000056736.10	IL17RB	1	0	0	2	1	0
ENSG00000056972.21	TRAF3IP2	972	921.998	847	1146.999	991	834
ENSG00000056998.21	GYG2	0	0	0	0	0	0
ENSG00000057019.16	DCBLD2	84.001	91	84	109	87	84
ENSG00000057149.16	SERPINB3	0	0	0	0	0	0
ENSG00000057252.13	SOAT1	1233.001	1218	1126	1550	1337	1270
ENSG00000057294.18	PKP2	0	0	0	0	0	0
ENSG00000057468.7	MSH4	0	2	0	1	1	0
ENSG00000057593.14	F7	0	0	0	0	0	0
ENSG00000057608.17	GDI2	10275	9573.4	9524.001	12104.472	10934.001	10033.964
ENSG00000057657.17	PRDM1	151	159	158	401	406	392
ENSG00000057663.16	ATG5	1043.001	1055	1022	1187	1097	1000.001
ENSG00000057704.13	TMCC3	24	21.007	21.261	55	68	51
ENSG00000057757.10	PITHD1	1019	1020	1022	1257	1130	1031
ENSG00000057935.14	MTA3	459	453	446	800.002	746	706.001
ENSG00000058056.10	USP13	1028.386	929.552	952	1215.719	1144.001	1005.677
ENSG00000058063.16	ATP11B	1960	1763	1616	2628	2448.001	2189
ENSG00000058085.15	LAMC2	0	0	0	1	0	1
ENSG00000058091.17	CDK14	248	194	206	414	364	323
ENSG00000058262.11	SEC61A1	8415.002	8117	7803.002	9583.998	8700	8209.002
ENSG00000058272.19	PPP1R12A	2663.998	2439.999	2353.001	3502.001	3229.001	2976
ENSG00000058335.16	RASGRF1	16	15	7	66	58	47
ENSG00000058404.21	CAMK2B	13	9	5	18.001	15.999	11
ENSG00000058453.17	CROCC	64.504	102.053	64.664	92.382	96.705	96.306
ENSG00000058600.16	POLR3E	1430.999	1437.999	1370.999	1302	1047.001	1050
ENSG00000058668.16	ATP2B4	2451	2245	2100.001	4021	3743	3243.999
ENSG00000058673.17	ZC3H11A	4519.354	4422.654	4123.151	5326.129	5114.725	4703.431
