gene_id,gene_name,ASHL_1,ASHL_2,ASHL_3,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000077942.19,FBLN1,657,685,1012,796.001,674.001,681.001,618,706.5296490304013,0.008118938688644207,0.06668489649739255,0.8913725602481373,0.933752550277792,NS
ENSG00000163389.12,POGLUT1,296.001,352,461,328,354.001,363,260.001,303.53670044557424,0.009296101085068396,0.08101254694296589,0.8917027176377132,0.9339945625358852,NS
ENSG00000178896.9,EXOSC4,175.892,194,305,211.588,214.8,201.707,158.348,193.19752903683025,0.009964072349433464,0.09085095225455615,0.8917362674627012,0.9339945625358852,NS
ENSG00000249853.9,HS3ST5,56,59,92,68,65,64,52,59.277266616511994,-0.011358226148192969,0.13007395655416373,0.8926635083789739,0.9348961938903201,NS
ENSG00000204519.11,ZNF551,131,181.161,249,181.827,161.468,175.083,148.825,174.1047206632382,-0.010072595977183083,0.09444912254464205,0.8928477100918244,0.9349530913109323,NS
ENSG00000272916.5,ENSG00000272916,53.974,74.201,122.83,58.685,41.432,86.881,92.666,76.70909191221708,0.011493990553167051,0.1499468651066257,0.8928506508044239,0.9349530913109323,NS
ENSG00000076344.16,RGS11,133.001,137,281,140.999,151,159,174.999,173.34123835010863,0.01075175521050786,0.10910560277547669,0.8929937540434734,0.9349638628079172,NS
ENSG00000168297.16,PXK,480,634.001,791.001,551.999,584.002,564,537,556.3161195838691,0.007881802381307939,0.06540304138842808,0.8929485532468064,0.9349638628079172,NS
ENSG00000122254.7,HS3ST2,75,95,130,106,80,100,74,77.13893689511643,-0.01106342038098126,0.11885811344928358,0.893097862335251,0.935003331634295,NS
ENSG00000118898.16,PPL,288,331,468,285,346,326,314,339.6649564319944,0.008993136293225158,0.07893767308145239,0.8934130735325567,0.935194249982518,NS
ENSG00000122481.17,RWDD3,116.035,149.607,218.484,154.222,138.79,148.295,121.385,144.0271109272167,0.010351127975180355,0.10079147187569384,0.8934011305950488,0.935194249982518,NS
ENSG00000114544.17,SLC41A3,1233,1466.001,1948,1467.001,1426.998,1375,1258,1275.2286436411634,-0.005565437777161321,0.043828936829832216,0.893926552560088,0.9356621763061095,NS
ENSG00000258461.5,ENSG00000258461,19.39,18.388,18.275,18.289,21.775,15.513,13.403,20.060123663928508,-0.011077529516585796,0.17485153195000017,0.8941266651289554,0.9358020605375086,NS
ENSG00000186862.20,PDZD7,454.999,554,679,478.999,452.999,536.999,516,493.23991979076305,0.009060956671767609,0.08080242014341293,0.8942480259960159,0.9358595077676286,NS
ENSG00000166377.21,ATP9B,359.999,359.999,547,437.001,374,350.999,350,375.0185434581887,-0.00865562795485905,0.07582785046994282,0.8945572013136501,0.9360742845512623,NS
ENSG00000278311.5,GGNBP2,1079,1414,1761.001,1311,1331.001,1298.999,1123,1252.106782290556,-0.006117421272781004,0.04909644520812634,0.8945862276182424,0.9360742845512623,NS
ENSG00000204922.5,UQCC3,187,220,307,199,201,234,200,208.6543230987067,0.009558087794153026,0.08880584493568157,0.8947673776530304,0.9361942560922276,NS
ENSG00000058799.15,YIPF1,390,437.999,710,433,426,467,457,429.14202397883105,0.008620814971037453,0.07597903857394345,0.8951230220745449,0.9362948458237941,NS
ENSG00000124171.9,PARD6B,86,106,154,109,110,120,75,106.65476270114276,-0.010649150246418796,0.11174104586539459,0.8949549594248303,0.9362948458237941,NS
ENSG00000168283.14,BMI1,880.999,1019.321,1489,997.315,1066.907,1044,905.96,1016.3092163281389,-0.006139930492454506,0.04959743020234318,0.8951295280054171,0.9362948458237941,NS
ENSG00000198818.10,SFT2D1,220.001,253,401.999,275.001,261,259,240.999,250.66489178591186,-0.009081807211194358,0.08207224035745293,0.8950641005247668,0.9362948458237941,NS
ENSG00000106346.12,USP42,476,618.001,834.001,646,573,571.999,499,551.9936622718292,-0.007760894572855721,0.06629938007789936,0.8956754205151374,0.9367962443676265,NS
ENSG00000166822.13,TMEM170A,553.919,591.218,802.689,600.207,586.225,597.526,516,613.1718832637355,0.0072257645964476595,0.060742372588564464,0.8959347335810457,0.9369978542629285,NS
ENSG00000172375.14,C2CD2L,697.001,892.001,1108,825,811,784.998,792.001,702.7463389567529,-0.00729987050503338,0.06171068977999853,0.896192667446561,0.9371979919022604,NS
ENSG00000149050.10,ZNF214,94,124,144.001,127.001,114,97,87,107.33460528413288,0.010494031890182805,0.1114833966444636,0.8963885185573193,0.9373331812810827,NS
ENSG00000107951.15,MTPAP,361,387,606,407,408,408.001,360,413.73614778038177,0.008112647522986684,0.07125636456371756,0.8966800354750657,0.9373653926601595,NS
ENSG00000115556.14,PLCD4,80,112,150.999,108,105,103.999,92,118.47290850927693,-0.010352388272019099,0.10858694837407475,0.8967522177526592,0.9373653926601595,NS
ENSG00000132485.14,ZRANB2,1969.999,2306,3127,2263.999,2282,2280,1971,2187.28576907532,-0.004837974133944088,0.038706375936111585,0.8967006992244638,0.9373653926601595,NS
ENSG00000155846.17,PPARGC1B,177,213,275,186,204,241,150,203.3424662901139,0.010055148158123129,0.10124170475081719,0.8966453808083745,0.9373653926601595,NS
ENSG00000198586.14,TLK1,1101,1318,1743,1251.001,1259.001,1175.001,1213,1210.17835376512,0.006248258318472686,0.05147606561514682,0.8966571555600962,0.9373653926601595,NS
ENSG00000198689.13,SLC9A6,2688,3329,4283.999,3067,3121.999,3064.999,2984.001,3107.6343197950573,-0.005267505017973304,0.04257900704482185,0.8969277520079979,0.9374792739807426,NS
ENSG00000184117.12,NIPSNAP1,2663,3177,4550,3189,3156,2992,2847,2959.6138079891825,0.00513504962937646,0.04150811849654035,0.8971643359235013,0.9376569434687086,NS
ENSG00000126243.9,LRFN3,711,866,1184,853.001,804,827,758,679.9994301562817,0.006541730721192286,0.05469687780724953,0.8972600840052842,0.9376874051893108,NS
ENSG00000114023.16,FAM162A,416.999,505.999,746.999,466,524.001,504.001,480.001,485.49032266879357,-0.008361336287393781,0.07527004868477784,0.8975999227994351,0.9379729320190936,NS
ENSG00000112877.8,CEP72,92,125,138,135,105,107,83,100.24861244679707,-0.01045676931540692,0.11454764409887273,0.8977334669616874,0.937975653563266,NS
ENSG00000168781.24,PPIP5K1,540.252,724.657,933.34,678.566,695.104,631.642,573.829,646.391039337956,0.007262227517465618,0.06248111710925574,0.8977357718421058,0.937975653563266,NS
ENSG00000138660.12,AP1AR,824,1037.001,1378.001,986,1015.999,946.999,859,925.225695036855,0.006264104987534329,0.052441473263860686,0.8980290603323875,0.9382124621860852,NS
ENSG00000172554.12,SNTG2,16,21,23,19,15,22,18.001,15.735294299949874,-0.010471509739584576,0.18059072794197625,0.8986093388276852,0.9387490451402376,NS
ENSG00000174796.12,THAP6,207.999,264.001,378,235,257.001,251.999,244.001,257.48945976850354,0.009171396922398118,0.08863944908120767,0.8988914672817823,0.9389741035658267,NS
ENSG00000269556.9,TMEM185A,559.999,744.708,972.537,719.998,660.001,678,613.46,630.439989611384,0.007202028769019675,0.06277906732441256,0.8989589927162146,0.9389749728059636,NS
ENSG00000006128.12,TAC1,436,469,775,474,554,517,440,492.30620148345645,-0.00810466049018587,0.07379768979923894,0.8993422105160415,0.9392358861994918,NS
ENSG00000108370.17,RGS9,329,503.001,593.001,436.999,420,422.001,413.999,448.1745615451065,-0.008188568927532619,0.07485422497515738,0.8993165571571335,0.9392358861994918,NS
ENSG00000197530.13,MIB2,1108,1229.999,1739.999,1196.001,1235.999,1246,1167,1174.7675592501407,-0.006385246235538784,0.054523769412114495,0.8994372373401684,0.9392654550150001,NS
ENSG00000125755.19,SYMPK,1571,1727.741,2423.999,1837.001,1771,1585,1558.002,1653.5592757552693,0.005938495959687552,0.050186964030043024,0.8995842116502732,0.9393492632073126,NS
ENSG00000186417.15,GLDN,17,11,31,19.001,19,18,15,19.482747682073978,-0.010479266889046017,0.17495201464344284,0.8997752797579754,0.9394790984657769,NS
ENSG00000106355.10,LSM5,341.001,358,556,392,380.001,409.999,311.001,369.97378992732035,-0.008110407629125954,0.07485364370662063,0.9002720247638933,0.9398147953271027,NS
ENSG00000116668.13,SWT1,123,136,219,129,147,129,148,128.0928187095501,0.009835681757377368,0.10434853040403969,0.9002485330043268,0.9398147953271027,NS
ENSG00000154229.12,PRKCA,1359,1700,2417,1705.073,1662,1573,1524,1516.5287252444004,-0.005348765751260558,0.04494407679309812,0.9002970484108698,0.9398147953271027,NS
ENSG00000109572.16,CLCN3,3720.001,4617,6242,4371.999,4533.998,4322.001,4032,3469.178898809197,-0.004726850074463284,0.03928659927378527,0.9004287139356344,0.9398825521574583,NS
ENSG00000101203.17,COL20A1,9,23,35,15,24.999,11,21.999,15.959358628969,0.009992162913325709,0.18845357503461238,0.9010803176054129,0.9402838564754378,NS
ENSG00000165516.11,KLHDC2,929,1101,1613,1142.999,1103,1057.001,1003.999,1090.3264376719646,-0.005985025853168812,0.051520785390374184,0.9010617593948406,0.9402838564754378,NS
ENSG00000167840.14,ZNF232,220,243.999,347.001,277.999,233,252.001,206.001,218.73366429350733,-0.008816529617497085,0.08582149768354537,0.9009038129733572,0.9402838564754378,NS
ENSG00000175110.14,MRPS22,409.999,518.001,672,442,515,513.001,435.001,463.3211376025069,-0.00775327680171348,0.07102328316036388,0.9009971230057657,0.9402838564754378,NS
ENSG00000111783.13,RFX4,714,682,1332.001,897.999,809,825,601,685.1895973303772,0.010265861888720416,0.12118341778693476,0.9013057829371312,0.9404494269600436,NS
ENSG00000160199.15,PKNOX1,351,451,616,430.001,427.001,417.001,407,385.7539657094816,-0.007656717364770516,0.07023033319252288,0.9014171310083758,0.9404959083642304,NS
ENSG00000117133.11,RPF1,317,332,474,329,385,341,268,334.7950231567894,0.008338954219731024,0.07974289137583415,0.9017868639431436,0.9407274573043269,NS
ENSG00000134326.12,CMPK2,44,70,112,53,75,77,52,62.05504657056603,0.010436317626211177,0.1341417249331111,0.9018395121270332,0.9407274573043269,NS
ENSG00000144034.16,TPRKB,254,296.999,372.001,285.001,271.001,307.001,244,269.78615408355955,-0.00854318641007405,0.08281863855749586,0.90182076718783,0.9407274573043269,NS
ENSG00000180596.9,H2BC4,7.011,12.054,25.076,12,15.038,9,16,17.6347465596135,-0.010069224470679403,0.1827156670270919,0.9019491912032229,0.9407721635020132,NS
ENSG00000137094.16,DNAJB5,1668.001,1850.999,2566.999,1893,1855.001,1761,1725,1873.3946329773069,-0.004978041959017941,0.0424058542195869,0.9022038149822597,0.940968035494128,NS
ENSG00000101246.20,ARFRP1,549,651,876,613.001,638,631.999,585,619.6732771984235,-0.006586516611431261,0.05866723107264294,0.9023889899877278,0.9410148607167659,NS
ENSG00000104497.15,SNX16,121,148,182,141,145,130.999,113.001,139.02450738080304,0.009564957692559432,0.10402910002847085,0.9028502548875683,0.9410148607167659,NS
ENSG00000112659.14,CUL9,707.717,798.002,1122.001,859.001,809.002,786.001,677,729.1285607395237,-0.006916924027434744,0.06260150155025135,0.9027215603684184,0.9410148607167659,NS
ENSG00000136273.13,HUS1,137,186.999,250,191,169,177,133,171.44237063130996,0.00931708518301629,0.09778719266936818,0.9025851138766048,0.9410148607167659,NS
ENSG00000148943.12,LIN7C,817,1130,1516,1006.996,1044,1022,970.999,1005.4698328288771,0.006368564738388221,0.05662502112061869,0.9028138972936942,0.9410148607167659,NS
ENSG00000171408.14,PDE7B,202,257.295,386,258,236,288,200,237.4028038911967,0.008948531469263834,0.09068582677485643,0.9026124676537156,0.9410148607167659,NS
ENSG00000174669.12,SLC29A2,161,194.999,316.001,197,207,200,189,187.7599700581223,-0.00908158700066408,0.0931038779959261,0.9025925847895119,0.9410148607167659,NS
ENSG00000196455.8,PIK3R4,413,427,627,457,413,442,412,413.886090075857,0.007609957377912519,0.07101977464964981,0.9028145647568698,0.9410148607167659,NS
ENSG00000269335.7,IKBKG,323.086,321.136,463.72,332.745,327.43,305.423,358.506,299.69910674686196,-0.008729207569258837,0.08673349272818684,0.9025019814819033,0.9410148607167659,NS
ENSG00000073921.18,PICALM,2199,2620,3663,2656.998,2556,2532.999,2296.001,2470.976963876758,-0.0041113050764791225,0.03475328821162972,0.9029226927741739,0.9410206966886959,NS
ENSG00000149196.17,HIKESHI,488,548,788.976,556,571.001,536.995,504,509.12489142798654,-0.006958845918433712,0.06331569340285348,0.9030051339851183,0.9410369564305315,NS
ENSG00000141503.17,MINK1,1831.999,2268.766,3006,2136.002,2142.999,2040.999,2034.999,1774.8206693073855,0.005620390781820446,0.049148790167235605,0.9031968024815938,0.9411670329463666,NS
ENSG00000168904.15,LRRC28,378,470,690,483.999,477,475,385,438.1935532308787,-0.0073347746370881475,0.06802944687135982,0.9032799777047154,0.9411840442647045,NS
ENSG00000174444.15,RPL4,15476.073,17760.049,25926.99,17998.949,19200.33,17667.267,15165.29,18220.49920468859,-0.004515966703960658,0.03865614050818935,0.9034262149562293,0.9411971052514986,NS
ENSG00000254122.3,PCDHGB7,309.325,338.282,485.61,416.638,334.253,335.916,269.466,357.02937676527324,-0.00855244639091581,0.08513232438824618,0.90338444698737,0.9411971052514986,NS
ENSG00000110801.14,PSMD9,492.001,604.36,788.864,593.41,583.172,543.001,499.987,524.5658022054738,0.006842732779131731,0.0624065908403246,0.9035223555852155,0.9412276170391602,NS
ENSG00000112234.9,FBXL4,202,249,397,272,241,266,222,249.91937619794717,-0.00846796941777707,0.08517998195477405,0.9043668639188358,0.9419679719696151,NS
ENSG00000189144.15,ZNF573,64,84,141,98,101,74,69,82.02191015070574,-0.010090899554999432,0.12860935053389674,0.9043536424804245,0.9419679719696151,NS
ENSG00000161939.19,RNASEK-C17orf49,64.332,81.594,84.498,59.768,97.815,80.895,34.121,70.09074160812327,0.010177211529536524,0.14806962694589731,0.9050433926842159,0.9425971792098417,NS
ENSG00000164082.15,GRM2,296,301,412,315.001,299.999,302.999,273,282.75565058654024,0.008004239133071378,0.07897546562742781,0.9051048558660308,0.9425971792098417,NS
ENSG00000101888.12,NXT2,45,50,70,43,62,54,40,53.51215367400309,-0.010075160410283114,0.13554127007735456,0.9053587786218052,0.942758234812612,NS
ENSG00000106635.8,BCL7B,422,502.999,731,488,509,485,455.999,456.10628454920123,0.006905454618684268,0.06473254741402507,0.9053934294269002,0.942758234812612,NS
ENSG00000179833.4,SERTAD2,282,305,499,343,303,367,273,332.13010783039715,-0.008087855911429628,0.08071979751800788,0.9054859606984418,0.9427848573194322,NS
ENSG00000147403.18,RPL10,8397.396,9408.963,13921.463,10142.537,10137.288,9800.649,7593.443,9716.12839273841,-0.005446525187652185,0.048857379809145375,0.9056898826232088,0.9429274463840979,NS
ENSG00000139197.11,PEX5,1601.003,1930.002,2445.999,1895.001,1777.999,1827,1574.998,1630.317920417662,0.004930561360419614,0.043762873238647394,0.9058398754521757,0.9429751580634724,NS
ENSG00000143630.10,HCN3,1332.471,1668,2065.891,1574,1443,1456,1501,1512.788280346371,0.006438954162267507,0.05972181769929822,0.9059366423727911,0.9429751580634724,NS
ENSG00000285085.1,ENSG00000285085,21.651,23.163,22.655,21.437,23.764,26.071,14.227,17.823477325599598,-0.009868185491139362,0.17327696754550795,0.9058726854240207,0.9429751580634724,NS
ENSG00000181744.9,DIPK2A,257,278,444,275,291,342,253,264.90873900936214,-0.008567868657103038,0.09006602704735822,0.9063739323254334,0.9433605820366509,NS
ENSG00000111142.14,METAP2,1200.999,1441.001,1785.999,1376.999,1393.999,1343,1176.999,1374.8670982240346,-0.00534202518286533,0.0483116229953238,0.9065787643473237,0.9435040230075376,NS
ENSG00000116984.15,MTR,869.001,1117.999,1501,1109,1023.999,957.001,997.001,1047.9787058547513,0.0062804683912913994,0.05856060238392043,0.9067651844036567,0.943558538892763,NS
ENSG00000285641.1,ENSG00000285641,243.896,231.595,313.922,246.743,289.398,229.779,190.876,250.37746864261183,-0.008864292514986336,0.09654636700781144,0.9067013404673567,0.943558538892763,NS
ENSG00000162972.11,MAIP1,166,191.792,241.598,184,144.879,184,191,171.9166728490196,0.008966359459085594,0.099806338440879,0.9071610872645346,0.9439007425613318,NS
ENSG00000119878.6,CRIPT,389,496,678,466,485,453,448,474.22855322731095,-0.006930066110734177,0.06690059353768024,0.9074290640072589,0.9440400348893961,NS
ENSG00000136270.14,TBRG4,513,605,944,657.001,592,619.999,537.089,579.0652233179438,0.006593378358453708,0.06271692621391145,0.9073857251569949,0.9440400348893961,NS
ENSG00000107404.21,DVL1,2842.999,3365.001,4295,3171,3192.999,3225,2853,3049.4294735648427,0.00441216423776191,0.03952096717050009,0.9075317600349986,0.9440771131618698,NS
ENSG00000185222.10,TCEAL9,629,697,940,702,720,655,599,616.3438252065312,0.0063070296610521605,0.05961268280352349,0.9077186729625792,0.9441320328487112,NS
ENSG00000203943.9,SAMD13,40.001,35.001,50,31,39,41,35,42.39378975744572,0.00988491899194935,0.1446243022935447,0.9076937143918685,0.9441320328487112,NS
ENSG00000132388.13,UBE2G1,966.001,1082,1513,1068,1137,1045,947,987.8037730359025,0.0056458843371259525,0.052380315717185565,0.907954274827055,0.9442308505886853,NS
ENSG00000166128.13,RAB8B,1222.001,1372.999,2041,1415,1433.001,1394,1244,1299.8870795463522,-0.004851263322840563,0.04412558126907169,0.9080304049474033,0.9442308505886853,NS
ENSG00000168522.13,FNTA,973.997,1183,1675.001,1134.999,1146,1188.999,1026.995,1134.9684950523847,0.005187369865214686,0.04758794398056647,0.9080625034153855,0.9442308505886853,NS
ENSG00000266086.3,ENSG00000266086,54.591,137.434,173.381,57.832,69.951,197.207,104.364,120.75428893917348,-0.009322628001181821,0.18694026848530323,0.9080819459457916,0.9442308505886853,NS
ENSG00000130640.15,TUBGCP2,1386.002,1522.999,2173,1578.001,1497,1516,1440,1443.0918406587894,-0.004909194798652179,0.04483827558224338,0.9082605523989804,0.9443468220386415,NS
ENSG00000134250.21,NOTCH2,927.405,904.964,1505.785,1103.632,994.561,1179.829,716.343,965.7486832510065,-0.009027113573077157,0.10566209864838969,0.9088975141747216,0.9449393074926825,NS
ENSG00000067365.15,METTL22,238.999,265.001,401.001,311.999,277.999,244.001,241.999,255.78405204527124,-0.008088016905484337,0.08605783145957914,0.9092058767126563,0.9451901010291285,NS
ENSG00000115947.14,ORC4,1054,1326.999,1829,1239.999,1310.001,1250,1140,1253.7288497768684,0.005160407710267098,0.048060784959366755,0.9093285852947011,0.9452478700800426,NS
ENSG00000102103.18,PQBP1,804.001,859.999,1186,889,895,847,770.001,849.4344390768688,-0.005941251959490745,0.056828489826378885,0.9095747469231374,0.9452943723282538,NS
ENSG00000182973.20,CNOT10,371,454.001,670,422,436.002,458.999,425.998,410.83402747409326,0.00711047600627257,0.07139104216339667,0.9095090005414428,0.9452943723282538,NS
ENSG00000196110.8,ZNF699,296,326,499,377,354,335,267,349.08307685653335,-0.00762784544102179,0.07897583593706331,0.9095478788221367,0.9452943723282538,NS
ENSG00000185658.14,BRWD1,3087.634,3611.961,4972.899,3687.85,3478.875,3464.955,3132.885,3453.5205581429004,0.004225214374517738,0.03877282536885391,0.9098664695304922,0.9455277549837466,NS
ENSG00000124370.11,MCEE,49,78,97,70,64,83,51,63.11350738203354,-0.009497371423030075,0.12867005359991232,0.9099589233294268,0.9455540395272715,NS
ENSG00000082482.14,KCNK2,117.999,123,173.001,116,132,134.999,114,107.87750443632558,-0.00904308196286888,0.11096387247628368,0.9104902927270871,0.9460363713139971,NS
ENSG00000102471.16,NDFIP2,764.999,985,1337,926.999,948,927.001,850.999,836.3361380052773,-0.005546259005377822,0.05337985494909433,0.9110141168650133,0.9463808486739979,NS
ENSG00000160214.13,RRP1,420,423,631,468,433.001,441,414,384.4935305822446,-0.006966853865318414,0.07105430827030432,0.9110234847701324,0.9463808486739979,NS
ENSG00000180917.18,CMTR2,400,505.999,706,510,469,546,389.001,493.7381093638579,-0.007363706095956387,0.07671268817526623,0.9109366466003693,0.9463808486739979,NS
ENSG00000152464.15,RPP38,122,126,201,120,133,145,124.999,129.8356825868071,0.008693226369797538,0.10299647762453501,0.9112743770697408,0.946571636031052,NS
ENSG00000147454.14,SLC25A37,588,665,904.001,644,682,637,579.999,698.5517531902397,0.0060582470065514244,0.06018482262828297,0.9120253952870438,0.9472818546843446,NS
ENSG00000141384.13,TAF4B,18,18,28,26,20,16,12,22.51177222248086,0.00925293822307216,0.17021945170002384,0.9121611446499694,0.9473529621958482,NS
ENSG00000182329.14,KIAA2012,9,15,22,18,7,12,18,15.395187548390359,-0.008910363275777846,0.18473201823118182,0.9126779425316558,0.9477498711390457,NS
ENSG00000183785.16,TUBA8,25.925,44.745,32.682,26.972,41.464,32.991,22.46,31.05066675992818,0.009281745499185978,0.16409097329660408,0.9126160203615085,0.9477498711390457,NS
ENSG00000087884.16,AAMDC,70,76.001,120.999,72,95,86.999,65,74.32898981488512,-0.00916314585853762,0.12932897893952824,0.9132015358072891,0.9482236464806271,NS
ENSG00000119446.14,RBM18,858,1034,1399,956,1010.001,1011.999,894,894.93448913061,0.005444794211604167,0.05410920685755083,0.9136328813690004,0.9486015735098936,NS
ENSG00000134905.17,CARS2,627,686,1018.001,724,708.998,728.001,605,662.8119839100972,-0.005673852651214524,0.057062927317038846,0.9139218981639716,0.9488316793931536,NS
ENSG00000035862.13,TIMP2,8322,10142,14621.999,10178.999,9538,10204.001,8845,8643.495771509133,0.0036858957997935047,0.035281670315640536,0.9141435560441141,0.9489290243224275,NS
ENSG00000111913.20,RIPOR2,2559,3339.999,4285.001,3011.001,3071.999,3061,2921,2943.1528943358253,-0.004933856824558157,0.048609305375915755,0.9141504621695493,0.9489290243224275,NS
ENSG00000134962.7,KLB,67,80,100,70,66,84,69,67.1731189006514,0.008961930679687109,0.12450479437924648,0.9143839254559849,0.9491013923986147,NS
ENSG00000111907.21,TPD52L1,205.001,270,372,210,271,252.999,251.001,235.51430208903517,0.007906153090109275,0.09268233748215501,0.9149391410286772,0.9495376799751399,NS
ENSG00000178229.8,ZNF543,73,114,157.508,108,119.55,99,82,95.49741154808945,-0.00873179339220932,0.11620708635387701,0.9149296731690654,0.9495376799751399,NS
ENSG00000179941.9,BBS10,298,350,482,324,397,347,261,326.7691641422042,0.007476988814565832,0.08462982423064351,0.9151766118230095,0.9497141238192786,NS
ENSG00000184911.15,DMRTC1B,49.999,57.555,67,28.889,90,46,40.249,50.2835784555192,0.008889018675108468,0.17222585614599387,0.915312639159784,0.9497852776187057,NS
ENSG00000244754.9,N4BP2L2,1124.001,1374,1916.995,1362.998,1349,1313.999,1164.003,1339.2921599377325,0.004502257110717514,0.044653239987474544,0.9155241190506791,0.9499347094195969,NS
ENSG00000197859.11,ADAMTSL2,20,20,24,20,20,23,12,16.05068314410365,0.008814972367912963,0.17491608782273121,0.9155942308639293,0.9499374485138734,NS
ENSG00000135334.9,AKIRIN2,1173,1309,1814,1269,1349,1262,1224,1231.6013209975574,-0.004908641807693884,0.049337301843405915,0.9156880211355404,0.9499647520129153,NS
ENSG00000148459.16,PDSS1,78,71,109,103,78.999,59,62,74.93505195106313,0.008908994067825301,0.1320148469810049,0.9159180244624479,0.94999335983548,NS
ENSG00000177283.8,FZD8,147,148,213.621,169,134,157,138,165.13629181602806,0.00821246592403107,0.10222183190072948,0.9158762364950752,0.94999335983548,NS
ENSG00000269343.9,ZNF587B,107.89,94.483,144.897,96.919,93.908,103.467,122.47,112.80884273580546,-0.008653861682278476,0.11702114527266144,0.915872544148225,0.94999335983548,NS
ENSG00000224420.4,ADM5,14,12,21,16,11,14,16,14.454040809224935,-0.008635241175385432,0.18102330775574105,0.9161793867600093,0.9501944446551875,NS
ENSG00000131188.12,PRR7,341,380.999,529,402,352,376,359,359.0472617573725,-0.0066594755896940295,0.07269600578922242,0.9163277192972783,0.9502782822618137,NS
ENSG00000118690.13,ARMC2,105.999,135,203,141,139.999,124,121,131.3476386904483,-0.008203697915183352,0.10379510861817241,0.9165367592018643,0.9503754996203582,NS
ENSG00000171044.11,XKR6,167,177,228,211,159,162,156.999,165.07714842248782,-0.008075915300897477,0.10034334873673233,0.9165564694825785,0.9503754996203582,NS
ENSG00000037280.16,FLT4,14,12,21,17.001,10,18,9,13.359767999795979,0.008339581954581041,0.1888597661283331,0.9172200836871763,0.9509935605148948,NS
ENSG00000234409.7,CCDC188,16,12,43,24.952,20,21,17,19.754617072822512,-0.008596147683426559,0.17439420327231017,0.917760793576952,0.9514841099241463,NS
ENSG00000139679.16,LPAR6,19,20,35,23,25.999,24,16,20.32708884509477,-0.008697391649953081,0.16561593599103372,0.9179401733084546,0.9515299440443036,NS
ENSG00000157014.11,TATDN2,1168.994,1590.693,2030.046,1463.664,1404.989,1433.062,1325.161,1376.3523675619933,0.004930768078873736,0.05116769884723321,0.917938653922009,0.9515299440443036,NS
ENSG00000130940.15,CASZ1,259.001,236,348,356,226.999,238,201,274.6567751676073,-0.008153801895000447,0.11016184403073868,0.9190384399174949,0.9525982622099985,NS
ENSG00000071537.14,SEL1L,2613.999,3146,4318.999,3151,3144,3057,2598.001,2748.1637609877184,-0.0037459251787217585,0.03849344349036718,0.9195204805365162,0.9529575889196623,NS
ENSG00000164627.18,KIF6,35,64,52,50,50.001,40,44,42.41074760132719,-0.008616916549475566,0.1462326362321542,0.9195108975227343,0.9529575889196623,NS
ENSG00000123427.17,EEF1AKMT3,45,50.764,86.918,44.131,59.268,62.827,51,52.915221425776366,-0.008561003672851892,0.13652174458663827,0.9195941685466525,0.9529638082561697,NS
ENSG00000164961.16,WASHC5,693.001,755.001,1122.001,809.001,802,763,650,693.3286643920924,0.0052752651490142,0.05684411957984007,0.9196929561545256,0.9529960351585757,NS
ENSG00000118564.15,FBXL5,1221,1381,1919.002,1382,1389,1376,1188,1330.34034093984,0.004221463420057857,0.04411622492345488,0.9199117697320218,0.9531526204045581,NS
ENSG00000221821.4,C6orf226,79,103,131,95,104,83,84,88.52905559510876,0.00819714479148454,0.11573392693748005,0.9200130773783379,0.9531874395768356,NS
ENSG00000168028.15,RPSA,6997.222,8145.34,12210.819,8479.622,8795.399,8390.837,6642.948,8487.638926832497,-0.0043919619215108735,0.046429596278566666,0.920397925470172,0.9533055537919923,NS
ENSG00000168653.11,NDUFS5,1602,1720.999,2593,1684,1888,1790,1592,1684.737247383011,0.004620015992471646,0.049061730019807195,0.9202402481879655,0.9533055537919923,NS
ENSG00000175806.15,MSRA,71,58,104.999,79,67,71,63,80.91584919409588,-0.008292470748109994,0.12159601419292863,0.9202712358441802,0.9533055537919923,NS
ENSG00000244242.2,IFITM10,256.142,245.863,372.69,270.56,263.062,258.73,237.396,276.00993636463255,0.006952413748438531,0.08332964084548772,0.9203431349802242,0.9533055537919923,NS
ENSG00000082805.21,ERC1,2934.998,3525.999,4796,3557.486,3239.998,3344.001,3120.999,3127.7654166872885,0.003734403669884103,0.03892487439306371,0.9205857924294781,0.9534299964406814,NS
ENSG00000188732.11,FAM221A,160.001,181,266.999,208.001,152,191.029,160,168.3791704258937,0.007585940320930287,0.09801368091463276,0.9207072724595405,0.9534856703904281,NS
ENSG00000083093.11,PALB2,180.999,194,269,197,198,194,169,184.83299742454247,0.007196171169017181,0.08979177716042767,0.9211725273743055,0.9538973236910009,NS
ENSG00000109618.13,SEPSECS,188.001,207.998,305,194.999,219,234.999,185,221.0876565249869,-0.007208918405621581,0.09031728828738726,0.9212946693030626,0.9539536404440553,NS
ENSG00000104883.8,PEX11G,12,19,23,15,17,14,16,18.263309669444958,0.008224890811006183,0.17340110867211175,0.9214407792876709,0.9540347647882863,NS
ENSG00000125409.13,TEKT3,6,10,12,10,4,10,10,9.747203868977603,-0.007601101687783418,0.19899375374453757,0.9216104571793244,0.9541402769782857,NS
