gene_id,gene_name,CHD3_1,CHD3_2,CHD3_3,CHD3_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000168061.17,SAC3D1,305,297.999,319.001,343.999,285,285,282.001,233,319.3625295110591,0.3576934172562069,0.08956371696154748,7.27725455619402e-6,3.316816668716595e-5,Up
ENSG00000177182.11,CLVS1,325.999,247.001,290,262.001,390.999,454.999,414,399.001,364.9734113603672,-0.3474927052294349,0.08649927491229395,7.354633218958682e-6,3.350999388016805e-5,Down
ENSG00000102385.13,DRP2,476,455,422,422,632,667,627,578,551.3423280922578,-0.29140991800635097,0.07000706809853657,7.358247724691112e-6,3.351561621349925e-5,Down
ENSG00000163382.13,NAXE,629,544.999,638.001,621.001,881.999,838.001,790.998,759,772.7722851595571,-0.2357258024877505,0.05498468529829422,7.387780332513257e-6,3.363924945066434e-5,NS
ENSG00000198517.10,MAFK,351,382,336,342,556,519,495,478,519.3206900243252,-0.32272035368911406,0.07915520024570946,7.510118526930772e-6,3.418524369242106e-5,Down
ENSG00000019995.6,ZRANB1,1411.414,1162.485,1289.933,1302.918,1288.674,1313.261,1322.459,1165.681,1356.394359302974,0.18785190889582554,0.04305796568823839,7.527441872335272e-6,3.425302330982815e-5,NS
ENSG00000151079.8,KCNA6,767.36,694.967,759.373,749.651,1045.974,967.514,1012.159,985.062,935.2881440621303,-0.24187284804543333,0.05665299165841015,7.571845947255101e-6,3.444394801014687e-5,NS
ENSG00000080546.14,SESN1,696,601,749,701.001,588,684.001,620,615,662.462877684068,0.27981661484114023,0.06688285740339527,7.6019873244233754e-6,3.4569890032479555e-5,Up
ENSG00000288701.1,PRRC2B,10772,8703.001,9751.001,9856.999,13938.999,12103.002,12464.783,10974.001,11792.044826918298,-0.15944066646202823,0.03628411626106245,7.66027462434069e-6,3.482370243335246e-5,NS
ENSG00000163832.16,ELP6,257.001,187,245.999,223,375,388.999,334.999,283,301.698447419775,-0.3745453771551356,0.09511318476458197,7.724457733570874e-6,3.510414474852949e-5,Down
ENSG00000204604.13,ZNF468,250.111,208.035,190.915,233.192,201.134,181.81,172.639,154.106,186.70068106861322,0.4287855634588086,0.11224819389119126,7.758020513931399e-6,3.5245295519729e-5,Up
ENSG00000140836.17,ZFHX3,4790,4005.593,4079.698,4348,5811.518,5726,5341.804,5006.001,4995.386338075892,-0.1641270149229914,0.03742659024735583,7.789816569597466e-6,3.5378331446246045e-5,NS
ENSG00000005700.15,IBTK,1583,1357,1455,1415,1481,1461.999,1482,1218.001,1444.353498304522,0.20829522374987433,0.04819677626109635,7.882145871730761e-6,3.578611148922844e-5,NS
ENSG00000172733.12,PURG,346,325,409,363,336,326,317,285,346.4900573551352,0.33054946331706814,0.08172031370159813,7.891696514011324e-6,3.581792237935701e-5,Up
ENSG00000165821.12,SALL2,1871,1503,1838.001,2187.999,2960.999,2482,2500,2356,2230.9405319372318,-0.2789232667793487,0.06682066741806339,7.997887479070223e-6,3.628819136894285e-5,Down
ENSG00000041515.16,MYO16,454,363,406,434,567,620,569,559,509.0853084445679,-0.28375307627587126,0.06817623329127337,8.010714349507787e-6,3.633468019546396e-5,Down
ENSG00000254772.10,EEF1G,21914.716,18322.504,22533.033,22560.221,22794.17,22785.909,22313.837,19047.562,21617.42820032673,0.1445947458525002,0.032874337586511766,8.061821684765245e-6,3.655374778686412e-5,NS
ENSG00000276293.5,PIP4K2B,8663.999,7408.999,8136,8524.999,10787,10183,10251,9379.999,9447.620051548207,-0.1326305447713529,0.030079948970022453,8.064204888557424e-6,3.655374778686412e-5,NS
ENSG00000141076.18,UTP4,691,569,696,593,572.999,604.999,619.999,536.001,643.6774304801119,0.2769901271838613,0.06633276372293544,8.1068054621212525e-06,3.672339824632978e-5,Up
ENSG00000158711.14,ELK4,390,270,363,396.001,334,310,303,254,315.0743153833067,0.36746210777332095,0.09317737618814428,8.106848622032316e-6,3.672339824632978e-5,Up
ENSG00000136859.10,ANGPTL2,102,71,99,161,71,66,78,50,90.63552511111112,0.7197544361281352,0.20481241929709856,8.148549789293666e-6,3.690042858908509e-5,Up
ENSG00000130005.13,GAMT,628,536,661.001,602,588,580,580,516.001,602.0757459477181,0.255615997330091,0.06052151160707891,8.15735825483546e-6,3.692843950798342e-5,NS
ENSG00000037637.11,FBXO42,962,880,998,927,943,822,903,874,943.3083684269569,0.24562216321883984,0.05787260116401178,8.182978846011804e-6,3.7032516609771835e-5,NS
ENSG00000184007.22,PTP4A2,3230,2669.999,3005.998,3040,3870,3841,3721,3429.001,3398.5076092137065,-0.1371558311279269,0.031174231586342867,8.275446295181442e-6,3.7438948711394454e-5,NS
ENSG00000101152.12,DNAJC5,5296,4725,5196.001,5236.001,6863.724,6472,6332.001,5958,6048.3693429865325,-0.14542414200203102,0.033117975358074606,8.30620181945992e-6,3.756601844400136e-5,NS
ENSG00000105409.19,ATP1A3,15249.307,13949.794,14708.316,15503.998,19594.326,18567.738,18676.944,18265,17578.102757061544,-0.15827879562122388,0.03616047706251012,8.332610598290732e-6,3.767335408263816e-5,NS
ENSG00000138119.17,MYOF,113,107,128,113,208,180,215,157,199.2462847395191,-0.4701525142623965,0.12595261763813329,8.374492928879648e-6,3.78505572859379e-5,Down
ENSG00000186409.19,CCDC30,334,273.999,290.998,293.312,446.257,447.999,407.847,403,398.8414478140942,-0.3097712143174195,0.07582655163420524,8.384545962403164e-6,3.7883832671589905e-5,Down
ENSG00000145246.14,ATP10D,159.001,130.001,139.001,127,245,211,257,190,207.47186513924578,-0.45609184626084426,0.12150658058521409,8.39188627604297e-6,3.790483377619794e-5,Down
ENSG00000162374.18,ELAVL4,2421,2187.001,2337,2340.001,2318.999,2352,2261.999,2214,2280.4750763287393,0.1881411594450507,0.0433771767654064,8.433006062086716e-6,3.807834905327738e-5,NS
ENSG00000151208.17,DLG5,4539,3548.999,4341.999,4307.001,4573,4217.999,4328.999,3595,4283.894372352168,0.1706820978999108,0.039179709001092716,8.579505724953492e-6,3.872743222238545e-5,NS
ENSG00000183255.12,PTTG1IP,3033,2400.999,3083,2930.001,3011.001,2908.999,2911.999,2421,2975.79139799056,0.19081519524217677,0.04408511370021323,8.633639809528261e-6,3.895929964049628e-5,NS
ENSG00000204590.13,GNL1,4306,3503,3909,4082,5294,5066.001,4940,4676,4642.319853149891,-0.15947611339417728,0.036511435960966565,8.64106411938512e-6,3.898030815021567e-5,NS
ENSG00000172164.15,SNTB1,237,204.001,237,202,174,188,196,165,219.26443244265633,0.40291896193588134,0.10484858763886666,8.753718880186603e-6,3.947585141388442e-5,Up
ENSG00000198728.11,LDB1,2819,2344,2799.889,2776,3604.001,3471,3270.999,3165,3182.4702582992904,-0.15275862928131279,0.03493941455479719,8.75863516624269e-6,3.9485374481437984e-5,NS
ENSG00000013016.16,EHD3,748.269,708,690,695,629,696.575,630,644,703.4692411595089,0.278750662457231,0.06715848837337483,8.8765421575199e-6,4.000410916636449e-5,Up
ENSG00000143224.18,PPOX,316.998,265,328.001,300,457.998,491.001,406.002,391.001,380.8595474973414,-0.31900692193059926,0.07889231010960958,9.031656195821114e-6,4.0685832740816185e-5,Down
ENSG00000165300.8,SLITRK5,1199,1106,1128,1118,1466,1539,1565,1530,1314.670568274065,-0.233191041691022,0.05490935158019364,9.033589967170353e-6,4.0685832740816185e-5,NS
ENSG00000205423.12,CNEP1R1,286,296.001,302,301,250,250.999,262.999,241.999,279.9297805082572,0.36668386036962197,0.09358056557947453,9.085044210418872e-6,4.090448910728727e-5,Up
ENSG00000189339.12,SLC35E2B,4074.578,3402.322,3798.503,3916.409,5083.45,4831.076,4665.08,4545.666,4318.558606356642,-0.1537070478342505,0.03524024172201885,9.14274116352034e-6,4.1151103849489405e-5,NS
ENSG00000171798.19,KNDC1,783,668,646,712.001,938.999,1010.999,976,952,889.0139738375115,-0.2688597277690249,0.06452164079274879,9.161951181845355e-6,4.1224388203643585e-5,Down
ENSG00000104856.15,RELB,16,14,27,19,49,38,59,43,43.778979877181584,-0.8730966395232662,0.2640411824223641,9.195143001271566e-6,4.136051703351514e-5,Down
ENSG00000134970.14,TMED7,1258.279,1130.248,1243.044,1227.706,1246.819,1257.02,1214.771,1067.177,1280.8899773765336,0.18988495818835577,0.04401269271533682,9.252198890241488e-6,4.1603867191220025e-5,NS
ENSG00000123240.17,OPTN,2611.001,2326.858,2505,2589,2624,2502.934,2548.999,2351,2582.765650395366,0.16998114148671828,0.03916715996239081,9.282574439786102e-6,4.1727128204900555e-5,NS
ENSG00000085831.16,TTC39A,231.001,240,228,234.999,210,184,189.001,190,241.64908605939561,0.3960858265040703,0.10309480950592619,9.347739543571363e-6,4.200664699455513e-5,Up
ENSG00000103540.17,CCP110,1505.999,1232.999,1405,1327.001,1419,1420.001,1327,1218,1421.1472915327504,0.18966087867109752,0.04399281705752927,9.3975976080767e-6,4.221722294962089e-5,NS
ENSG00000111229.16,ARPC3,1268.947,1049.933,1182.949,1278.976,1596.98,1564.988,1581.939,1453.874,1436.7142052407262,-0.19164573460027906,0.044528778377435546,9.587821653625692e-6,4.3058035426282655e-5,NS
ENSG00000139990.18,DCAF5,1807.999,1519,1677,1728.999,2316.999,2105,2179,1970.001,1966.0875860775948,-0.167092325420269,0.03853617153115249,9.597876587100287e-6,4.30894465783753e-5,NS
ENSG00000131941.8,RHPN2,217,234,242.001,253,216,188,193.957,171,222.45422063112318,0.41828508995012703,0.11041383680889706,9.606007503804795e-6,4.311220262864766e-5,Up
ENSG00000108578.15,BLMH,920.001,810,927,1001,877,868.999,883,829,793.0446978157759,0.23852228694788397,0.056498087188428345,9.631862211285644e-6,4.3214464012967044e-5,NS
ENSG00000137404.15,NRM,197.001,153,215,208,173.001,162,156,111,181.36393033970427,0.4652091190089005,0.1255668861142784,9.65635991360153e-6,4.331057382083337e-5,Up
ENSG00000177030.19,DEAF1,1616.999,1408.761,1594.999,1534.998,2080.998,2000.999,1923.999,1975.002,1690.6347331299198,-0.19217600974395557,0.04469691567858229,9.742038860008516e-6,4.3668830319316676e-5,NS
ENSG00000178234.13,GALNT11,1339,1187,1309.716,1350.999,1724.001,1698.001,1674.735,1586.999,1550.7707921551091,-0.18314503087390388,0.0424708924972792,9.74243881191659e-6,4.3668830319316676e-5,NS
ENSG00000039523.20,RIPOR1,1800,1605.001,1747,1670.999,1736.999,1683.001,1689.001,1589.001,1718.7619290156501,0.1929014695203682,0.044880865317252897,9.759379294893573e-6,4.3730840576959454e-5,NS
ENSG00000147274.14,RBMX,3530.917,2802.986,3668.063,3652.982,3594.465,3378.959,3276.468,2993.789,3339.4472607086004,0.20627143623626748,0.048226923797326335,9.773390461784737e-6,4.3779689567759246e-5,NS
ENSG00000167283.9,ATP5MG,1687.608,1564.21,1801.851,1681.365,2165.785,2400.151,2170.924,2046.98,1988.3128873265796,-0.19760013161696008,0.04606589103630292,9.827133876534373e-6,4.400643061314486e-5,NS
ENSG00000188779.12,SKOR1,129,73,96,136,239.999,188,236,150.008,142.19785230664527,-0.6138801130583498,0.1731208121613745,9.848726313232374e-6,4.408909944801227e-5,Down
ENSG00000068831.19,RASGRP2,265,248,279.001,302.001,222,207,221.999,240,236.4149307488463,0.4097044852701744,0.10785138047896543,9.890081446139428e-6,4.4251888545156764e-5,Up
ENSG00000124570.21,SERPINB6,302.999,263,291.999,284.999,266.999,250.001,266.001,204,299.24323050712565,0.3470495381019541,0.08790316570833864,9.891376749173118e-6,4.4251888545156764e-5,Up
ENSG00000253305.3,PCDHGB6,2820.441,2416.353,2746.722,2824.484,2925.484,2784.129,2595.434,2493.146,2785.1311700035726,0.17025156664810975,0.03937377604772433,9.960062454885152e-6,4.454501883809659e-5,NS
ENSG00000067082.15,KLF6,733.999,577,689,661.999,972,906,868,803.999,868.0491199609984,-0.22628014152972806,0.0533956692246734,9.965838781548682e-6,4.455669869972178e-5,NS
ENSG00000147140.17,NONO,7282.668,6186.933,7480.949,7561.928,7869.753,7380.882,7101.82,6261.699,7391.923424647679,0.16536735777929482,0.03820643106705676,1.0031303952858067e-5,4.483515185786944e-5,NS
ENSG00000166188.3,ZNF319,299,256,298,348,494,444,411,403,395.0364581860865,-0.3314385406060593,0.08316192106420592,1.0046315434412312e-5,4.4887995874671836e-5,Down
ENSG00000180537.13,RNF182,322,300,305,364,275,262,317.001,240,336.5894210709918,0.3683210472487511,0.09468811936998324,1.005810827540244e-5,4.4926429698410835e-5,Up
ENSG00000067842.19,ATP2B3,1168.001,1008,1054,1108,1038,1053.999,999,1026.001,1053.608238294728,0.23321615348004487,0.0552347159339544,1.0066425747970488e-5,4.494932068051903e-5,NS
ENSG00000150347.17,ARID5B,626.999,532,589.001,602,798,836,780,756,757.2928496650197,-0.2405347186688673,0.05717194329045732,1.0086027304165522e-5,4.502256766497983e-5,NS
ENSG00000187244.12,BCAM,132,109,104,117,189,203,186,170,162.3036957484664,-0.45031712905632076,0.12115534984848259,1.0121419903991303e-5,4.516623481086959e-5,Down
ENSG00000109790.18,KLHL5,1477,1173,1342,1331.999,1341.999,1402,1340.999,1102,1365.154654201143,0.20292662403179254,0.04748152072720331,1.0158768856238978e-5,4.531853825316495e-5,NS
ENSG00000182963.11,GJC1,759,572,647,754,704,649,564,494.001,649.0571286577962,0.32135223264986884,0.08016714343120636,1.0203789696758949e-5,4.550495886622403e-5,Up
ENSG00000165637.14,VDAC2,2880.267,2559.292,2854.971,2863.924,2739.516,3031.481,2811.296,2606.042,2887.4165288625763,0.16546912700502822,0.03827121412968354,1.0239519546644936e-5,4.56498403094408e-5,NS
ENSG00000143815.15,LBR,770.001,609,717,772,1073.001,1037.001,1048.001,812,889.8833379512737,-0.2691925839075494,0.06501827150344225,1.0251855748733896e-5,4.569036944806095e-5,Down
ENSG00000197728.11,RPS26,2119.496,2016.695,2316.468,2234.785,2063.426,2313.553,2202.004,1789.848,2176.309765145749,0.21942979174130167,0.05171952648121242,1.0307895427386924e-5,4.592558851967737e-5,NS
ENSG00000172638.13,EFEMP2,116.999,100.001,105,93,185,172.999,174.999,161.999,178.64301902846847,-0.48842342151342977,0.13374752018972638,1.047290620534597e-5,4.664601280134954e-5,Down
ENSG00000175348.11,TMEM9B,677.001,617,659,678,912.001,890.999,909,787.999,835.5957988309755,-0.22158873571391968,0.0523435057497962,1.0558906775139204e-5,4.70141835822849e-5,NS
ENSG00000203705.11,TATDN3,501,449,502,505,476.001,480,450,393,479.86671095636706,0.2740592001186741,0.0665183499928747,1.0639094882150223e-5,4.735624939797439e-5,Up
ENSG00000125124.14,BBS2,1132,809.895,1042.035,986.001,970,984.001,942.001,876,969.7308693953024,0.2300995073458669,0.054618698678822894,1.0775871032453651e-5,4.7949901474688664e-5,NS
ENSG00000164961.16,WASHC5,600,482,581,567.001,809.001,802,763,650,693.3286643920924,-0.24544174026251098,0.058707742914611796,1.0831484623155406e-5,4.818213965542021e-5,NS
ENSG00000138434.17,ITPRID2,998,769,870,820.998,854.998,822.999,853.001,726.001,884.3368607795675,0.2431299441212,0.058094606200736976,1.0855631450017522e-5,4.82743004373963e-5,NS
ENSG00000167384.11,ZNF180,238,201.001,246,223.999,188,212,198,152,199.2228547476819,0.3982715168729397,0.10482650337926767,1.091574776645333e-5,4.851098889011883e-5,Up
ENSG00000182512.5,GLRX5,421,386,426,460,610,575,639,533,537.0386551731269,-0.2764212414163339,0.067282373248513,1.0914926382750754e-5,4.851098889011883e-5,Down
ENSG00000173163.11,COMMD1,167.708,172.335,181.921,188.985,282.723,296.145,250.594,258.788,247.09419354508194,-0.38562701703931507,0.10074895507886943,1.0942260386473e-5,4.86134692272494e-5,Down
ENSG00000136535.15,TBR1,738,680.6,708.568,722.611,553.322,688.136,688.691,608.107,633.1912464139882,0.30960543622823866,0.0770018185416516,1.104985827043429e-5,4.907601091149665e-5,Up
ENSG00000169692.14,AGPAT2,184.001,154,181.999,155,109.001,146,149.999,110.001,144.54235289519193,0.4859219485655238,0.133444353099249,1.1061293526899458e-5,4.911130607543913e-5,Up
ENSG00000147604.14,RPL7,9571.385,8366.734,10045.721,10264.615,9701.742,10407.97,9630.75,7712.984,9630.307680236601,0.19888110561711292,0.04669872851296783,1.117105206008837e-5,4.958298926670371e-5,NS
ENSG00000176641.11,RNF152,1508,1204,1365.001,1409.999,1387,1423,1347,1243,1353.46788445885,0.18847809176986907,0.044111150982470614,1.1245563642381352e-5,4.989797999403941e-5,NS
ENSG00000135521.9,LTV1,334,276.627,302.083,321.711,266.197,292,259,256,291.66007969743225,0.3368905754110057,0.08549336911190102,1.1410714918217122e-5,5.061482524687425e-5,Up
ENSG00000088882.8,CPXM1,750,566,733,701,650,653,696,517,665.3150422462509,0.27782154181780244,0.06786147960867796,1.1441817286367026e-5,5.073680175583035e-5,Up
ENSG00000105656.13,ELL,134,108,106,135,203,206,192,182,168.59794045055318,-0.4516885856798845,0.12260979277416388,1.144924800923111e-5,5.075376660011487e-5,Down
ENSG00000172732.12,MUS81,744.998,614.999,714.003,660.999,916.001,923,929,915.001,847.9693842761616,-0.23980207940065387,0.0573814711462298,1.1481733008389518e-5,5.0881749771833815e-5,NS
ENSG00000164066.13,INTU,890,748.999,859,852,873,863.999,791,668.999,839.6421916222045,0.22950216471711554,0.05466247175832844,1.1531739981725499e-5,5.1087277282162773e-5,NS
ENSG00000178307.10,TMEM11,221,211,229,241,339,353.002,327,319,298.1769113876383,-0.3497585442531563,0.08958858896644512,1.1535581282591e-5,5.108821921283381e-5,Down
ENSG00000074755.15,ZZEF1,1107,894.001,982.001,966.001,1372.999,1304,1282,1189.001,1170.5102760238808,-0.19785892865703264,0.04652602848127899,1.1561846843716421e-5,5.118844079015204e-5,NS
ENSG00000006210.7,CX3CL1,962,918,929,974.999,921,932,916,859,966.1598665678481,0.22321370657787085,0.05304207397116592,1.1640515416930312e-5,5.1520533340132625e-5,NS
ENSG00000106070.20,GRB10,2096,1773,1925.001,2001.997,2611,2460,2441.002,2359.001,2374.535248559408,-0.16080338407548603,0.03740258707456289,1.1706561966861596e-5,5.179657006016481e-5,NS
ENSG00000248643.5,RBM14-RBM4,245.631,161.949,149.899,177.839,156.784,140.868,113.21,117.321,157.5653620087222,0.5521632662483021,0.15545325474684177,1.173537116429747e-5,5.190772561173236e-5,Up
ENSG00000103249.19,CLCN7,1205.999,992,1116.999,1108.001,1510,1451.999,1388.999,1422.999,1338.4181291700527,-0.20118176738101984,0.047422016563734806,1.1826197036279745e-5,5.229303645533371e-5,NS
ENSG00000257594.4,GALNT4,49.388,18.979,48.229,40.863,82.391,87.926,116,69.322,68.78596932224298,-0.7928987565963577,0.23827402096521197,1.1875624528139882e-5,5.249510760806323e-5,Down
ENSG00000156599.11,ZDHHC5,692,586,592,639,928,906,802,762,857.2798765783677,-0.24304622572157408,0.058414534022082965,1.207919433611227e-5,5.337820999941138e-5,NS
ENSG00000171206.16,TRIM8,2131,1784,2198,2148.999,2195.673,2103.999,2042.998,1864,2082.7634128136956,0.1770536295811841,0.04144375078573636,1.209321822093871e-5,5.3423413659427716e-5,NS
ENSG00000154978.13,VOPP1,2478.533,2195.697,2496,2534.916,3170.924,3082.528,3196.749,2809,2867.1247861362554,-0.15645670818287707,0.03641576496345449,1.211927401138171e-5,5.352172484512017e-5,NS
ENSG00000138375.14,SMARCAL1,412,323.999,342.999,372.001,324.999,318,328.999,309.999,348.4950191112671,0.3166965310097064,0.07957565865368225,1.2125777240508726e-5,5.353365248326195e-5,Up
ENSG00000177697.19,CD151,1181.999,986.001,1186,1143,1024.001,1080.002,1153,983.001,1181.8330132273518,0.24085512372170373,0.05784800278353894,1.2167863775863177e-5,5.370261884024378e-5,NS
ENSG00000036672.16,USP2,78.001,50,80,68,121,109,133,127,116.36665636938973,-0.5570376435199142,0.15762411894869166,1.2349120952018112e-5,5.4485513595569723e-5,Down
ENSG00000113312.12,TTC1,611.999,504.999,568,618,789.001,816,801.999,701.999,720.2654518861731,-0.2405801427844589,0.05785967652194041,1.2497760862826564e-5,5.5124052377110024e-5,NS
ENSG00000127452.9,FBXL12,143.001,113.999,129,146.999,245,219.001,202,190.001,171.13849379291145,-0.4396305220296733,0.119444792266442,1.261271612940369e-5,5.561366438643112e-5,Down
ENSG00000105669.14,COPE,1552.999,1467.991,1521.001,1525.001,2046.001,2081.999,1945.999,1770.466,1884.3743124364375,-0.18445345332999466,0.04337735062970195,1.2635481083756143e-5,5.569659930438407e-5,NS
ENSG00000158062.21,UBXN11,217.001,148.001,220,176,331,285,285.001,262,259.97665646003014,-0.3856394921516236,0.10171879048670526,1.2693823086404853e-5,5.5936255159153024e-5,Down
