gene_id,gene_name,16_1,16_2,16_3,A_1,A_2,A_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000078699.22,CBFA2T2,455,432,383,524,488,500.001,461.3529319787491,-0.07412430126881087,0.08405349833559723,0.3385880044825841,0.43066113095471625,NS
ENSG00000103381.12,CPPED1,931,887,831,1105,1050,948.001,953.3232546482586,-0.05376588057396032,0.0592958043379511,0.33867301595744725,0.4307233453852335,NS
ENSG00000085840.13,ORC1,1000,951,941,1141,1048,940,1000.102233863073,0.052890722205571304,0.05830290302325741,0.33886717163169117,0.4309243410326483,NS
ENSG00000141428.17,C18orf21,352.008,297.299,316.931,364.279,342.701,308.261,329.3628132254236,0.08264497642238923,0.09536624036065758,0.3389041905885489,0.430925490420137,NS
ENSG00000184470.21,TXNRD2,726.002,796.999,740.001,994.999,878,800,817.8523533401445,-0.06050178477118284,0.06728558507204764,0.3389892341264998,0.43098769755965854,NS
ENSG00000176986.16,SEC24C,6410,6512,5877.001,7514.999,6837,6365.001,6560.773786235534,0.028583427914029444,0.03089583300974243,0.3390284109711784,0.43099158317793534,NS
ENSG00000106351.13,AGFG2,181,163.001,164.999,206,184.001,132.001,170.9459202594618,0.10446851872136731,0.1283684013852631,0.3390949039487037,0.4310301900411135,NS
ENSG00000105996.7,HOXA2,19,15,9,17,6,11,12.781164537562724,0.13010990823326468,0.2791588664545449,0.3396608306907502,0.43170356112079583,NS
ENSG00000157538.14,VPS26C,1022,928.002,906.999,1145,1023.001,921,986.8704715599151,0.0535874992315808,0.059226097636356403,0.3397419367650678,0.43176065496653415,NS
ENSG00000136522.14,MRPL47,1405,1256,1104,1474,1353,1241,1299.6208276492175,0.05179585343083516,0.057162870512791356,0.33991034872075,0.4319286774159733,NS
ENSG00000131652.14,THOC6,1189,1155.002,1096.001,1408,1205,1120.001,1190.478319279744,0.049930895208476,0.05501282909796805,0.33997316887324674,0.431962501437076,NS
ENSG00000204305.16,AGER,88,99.999,80.999,107,112.999,121,101.2950732030484,-0.11832939918536267,0.15564044316753792,0.34049716611090314,0.4325822174228382,NS
ENSG00000174514.13,MFSD4A,13,6,10,16,15,15,12.329817900057872,-0.13040382277258,0.27739894092852563,0.34063056969113414,0.4326595654199077,NS
ENSG00000261732.1,ENSG00000261732,22.953,26.064,15.16,20.336,41.784,30.064,25.84432449867159,-0.13685632036106826,0.24432603659757726,0.3406088248162288,0.4326595654199077,NS
ENSG00000091164.13,TXNL1,1575.999,1470,1497.001,1935.999,1699.002,1653,1630.3073713446702,-0.045018407034382923,0.04946602851608266,0.3407434936615315,0.4327148768001133,NS
ENSG00000105379.10,ETFB,1470.793,1537.375,1415.286,1903.259,1705.748,1545.736,1587.2244892303768,-0.04548373607640885,0.04999731084036139,0.34074664619626754,0.4327148768001133,NS
ENSG00000005379.17,TSPOAP1,4008,4012.999,3213.999,4064,3966,3858,3845.5910707729236,0.07102769218073138,0.08058535584686068,0.341096211050621,0.43311269450420453,NS
ENSG00000198673.11,TAFA2,12,13,8,25,11,16,13.857178155566974,-0.13142945740903453,0.2732425303922675,0.3415077898305232,0.4335891624024051,NS
ENSG00000127423.11,AUNIP,233,227,222,262,235,213,231.4548789147921,0.0912311389913921,0.10821269310358343,0.3415655956740594,0.433616415318957,NS
ENSG00000141646.16,SMAD4,1580.558,1364.829,1353.851,1832.18,1614.257,1562.614,1542.47073620972,-0.04728442537915162,0.05216039319732355,0.3416599382184565,0.4336439083951306,NS
ENSG00000150712.11,MTMR12,1600.999,1469.292,1414.801,1809,1598,1477,1554.8936676368567,0.04452002421459869,0.048991847807025486,0.341637897191555,0.4336439083951306,NS
ENSG00000159714.12,ZDHHC1,12,15,18,20,22,25,18.610179396531144,-0.13516442946330004,0.2555066357703006,0.34214362643149926,0.4342116305659061,NS
ENSG00000177096.9,PHETA2,211,190,183,213,193,196,197.43978039997722,0.09647283476516161,0.11639086442749633,0.34225050071853963,0.4343010714212076,NS
ENSG00000165704.15,HPRT1,1715,1595,1595,2046,1913,1737,1757.766368308037,-0.042327680192655565,0.04656172804569041,0.3422981777569397,0.43431538249636376,NS
ENSG00000102554.14,KLF5,20,27,21,40,31,26,27.093113925563777,-0.13639614862345908,0.2320762825543239,0.3431424077817009,0.4353402668422387,NS
ENSG00000151413.17,NUBPL,258,255,239,316,327.999,267,275.3861529452241,-0.08712840665949717,0.10270733837430318,0.343309710947739,0.43550621635428677,NS
ENSG00000185798.8,WDR53,212,179,200.999,217,202,191.999,200.32457467840848,0.09656677638705817,0.11698847048737779,0.343681709962432,0.4359317703063398,NS
ENSG00000115091.12,ACTR3,9018,8729.001,8112,10764,9801.998,9040.001,9196.250531826368,-0.02398388210562746,0.02608395292074222,0.34395306905438117,0.4362295939580013,NS
ENSG00000154914.17,USP43,75,74,55,73,67,58,66.81710708384135,0.12552830150838457,0.17604802967208613,0.34422540680846236,0.43652859539149463,NS
ENSG00000160223.18,ICOSLG,3218.099,3243.291,2974.375,3675.071,3569.754,3098.558,3284.5854249028757,0.0354771883077301,0.03905016217584743,0.3450624923216768,0.43754364063573303,NS
ENSG00000103121.9,CMC2,431.835,395.634,343.668,512.604,440.862,444.894,425.54494009306643,-0.07519403421189741,0.08675337673558185,0.3451140032452109,0.4375624574138621,NS
ENSG00000104369.5,JPH1,50,61,64,64,48,56,57.35407459912252,0.12896878934577388,0.1880424917790236,0.34541336150392893,0.43789547699371867,NS
ENSG00000197841.15,ZNF181,345.001,308.999,305.001,428.001,383,340.994,349.2193860077658,-0.07887451513201083,0.09174463992696787,0.3454909921813972,0.4379473620215056,NS
ENSG00000138115.15,CYP2C8,13.999,17,14,17,11,9,13.661045099433688,0.13079220826464846,0.2705306088510037,0.3460788950127224,0.43859940258011715,NS
ENSG00000176715.17,ACSF3,1125.392,1098.76,972.787,1235,1139.125,1084,1105.5752678259869,0.05079124616417283,0.05675322516119876,0.34607263826513884,0.43859940258011715,NS
ENSG00000163110.15,PDLIM5,746,748,696.001,937,898,746,790.0386308340225,-0.058774683446228805,0.06631895589661628,0.34647761827422624,0.4390580863687412,NS
ENSG00000245680.11,ZNF585B,9.155,13.342,8.126,16.32,15.321,16.253,12.683671668035743,-0.12945164174849225,0.2746181321607552,0.3466061435060018,0.43917431287178643,NS
ENSG00000063176.16,SPHK2,433.999,440.998,387.999,548.998,458.001,499.001,459.02436430600915,-0.07389745955255612,0.08542970440921625,0.34699330767022163,0.43961819357836956,NS
ENSG00000143514.18,TP53BP2,1948.999,1761.001,1836,2314,2176,1950.999,1987.6468935031826,-0.042028354490498035,0.04672383061314957,0.3473567409500982,0.44002130835537423,NS
ENSG00000198718.13,TOGARAM1,120,123,107,140,105,108,116.82948811238174,0.11120901165435323,0.14417130241332166,0.34738524343845334,0.44002130835537423,NS
ENSG00000136059.16,VILL,311,353,338,364.999,350,338,342.5364164434253,0.08211321872892689,0.09673483841503974,0.34784310508213173,0.44055449844390143,NS
ENSG00000164329.15,TENT2,1569,1452.002,1460,1735.003,1646,1497.001,1555.158815798603,0.04419271002602204,0.04927686280828575,0.347911142400139,0.44059390268716386,NS
ENSG00000175087.10,PDIK1L,261,258.999,232,350,281.999,279,275.00334587405985,-0.08601995529039085,0.10244628299435594,0.34848039319113194,0.44126796684246905,NS
ENSG00000135148.12,TRAFD1,1558.001,1560.999,1476.001,2020,1731.999,1600,1647.6036176929558,-0.04406885116744125,0.049215608286219396,0.34868813532930815,0.44148417134436596,NS
ENSG00000143570.19,SLC39A1,1645,1701.944,1534.809,2068.999,1853.989,1747.799,1749.5186028618546,-0.042536616406041644,0.04751812188226178,0.3494214917237665,0.44236575482737206,NS
ENSG00000185475.11,TMEM179B,703,635.001,547.001,727,673.001,614,647.0947838313314,0.06433235279582335,0.07366544755414886,0.34968931495296385,0.4426578512644563,NS
ENSG00000178252.19,WDR6,4118.998,4094.001,3649.999,4553.001,4361.999,4089,4131.630171589637,0.03331747249802376,0.03699483366147931,0.3499556186329984,0.44294796239831724,NS
ENSG00000188070.9,ZFTA,1176,1109,1017,1317,1192.001,1072,1142.207044317073,0.04921366697916596,0.0554107097789959,0.3502932189348075,0.4433282444134624,NS
ENSG00000067182.9,TNFRSF1A,2860.002,2843.999,2692,3406,3064,2750.001,2923.816959927042,0.03482848593341062,0.038756761712853006,0.35043476541677865,0.44346034796404743,NS
ENSG00000155868.8,MED7,234,222,172,268.999,252,243,230.28505832630822,-0.09245963114880489,0.11280909954890568,0.3510304066809028,0.4441670002668645,NS
ENSG00000131732.12,ZCCHC9,862,757.999,751.999,947,835.999,773.001,818.0419699785884,0.056886532041576024,0.06472322472899603,0.35126099344274836,0.444411639673298,NS
ENSG00000197943.12,PLCG2,3557.546,3619.495,3166.588,4161.204,3875.197,3304.782,3596.987379631648,0.03651452679377697,0.04076599872217998,0.35136630348290504,0.4444977452457616,NS
ENSG00000213516.10,RBMXL1,624.376,585.689,591.97,748.942,630.113,554.099,619.656703823904,0.06480190610137407,0.07462909943850435,0.3519030669796426,0.44512958710920125,NS
ENSG00000203872.7,C6orf163,14.999,16.999,19.001,10,14.001,18,15.757035148111507,0.13028850042061818,0.2651152807614168,0.35219611363042513,0.44545304513867207,NS
ENSG00000147439.14,BIN3,532,511.999,527.001,613,545,521.001,540.4727083541649,0.06643857390066568,0.07678367271274285,0.35234291137398627,0.4455914804996719,NS
ENSG00000117245.13,KIF17,55.001,57,63,95,76,59,66.69843979783477,-0.1242715000524271,0.17875733411842606,0.35246266987991537,0.4456956948926611,NS
ENSG00000197020.12,ZNF100,814.476,701.996,652,824.704,752.5,744,745.8136629591004,0.061104680513163916,0.0701514626058644,0.3528652877641754,0.4461102578514666,NS
ENSG00000256223.6,ZNF10,163,149,129.999,190,193,162.001,163.1960254410789,-0.1004163547580177,0.1264258606037069,0.35283626692810044,0.4461102578514666,NS
ENSG00000166902.5,MRPL16,1549,1549,1535,1936,1594.001,1516,1606.7390934429338,0.04695665028120929,0.053070089602112076,0.3530334460994025,0.4462755672060675,NS
ENSG00000141219.16,C17orf80,800,705,690,846,772.999,740,756.6715011279977,0.05832627443464713,0.06676434593746453,0.35318391053318554,0.4464184767459714,NS
ENSG00000196428.13,TSC22D2,325,300,292.999,400,373,329,334.38094297337807,-0.07826846062092443,0.092875338206039,0.35428308339410325,0.4477603803684398,NS
ENSG00000171914.17,TLN2,61,48,56,76,69.999,69,62.85815440334876,-0.12390415308274237,0.17913163231306964,0.35432939500380867,0.44777148286225854,NS
ENSG00000185437.16,SH3BGR,29.083,34,27.228,24.08,30.725,26,28.647422228614957,0.13295111910222862,0.22787290818725997,0.3544104086057995,0.44782643179968223,NS
ENSG00000214562.15,NUTM2D,232.072,253.273,210.935,282.619,289.193,270.701,255.24361264214747,-0.08821637166714481,0.10732143474502247,0.3545717784308514,0.44798289498484956,NS
ENSG00000034510.6,TMSB10,8514,8386,8590.998,10344,9163,8586,8901.113696314309,0.03102967202556157,0.03475077519019843,0.3548337095046661,0.4482663654642325,NS
ENSG00000168397.17,ATG4B,1249.002,1221,1083.001,1294,1285.001,1253.002,1228.6587231162082,0.05164761817116701,0.05890337436067558,0.3550527555166175,0.44849560436420505,NS
ENSG00000100815.12,TRIP11,569,556,559,695,695,602.001,609.6385803862769,-0.0637518055734065,0.07385629336995661,0.3552011310543773,0.44863553463965594,NS
ENSG00000170142.12,UBE2E1,1984.001,1985,1961,2354.001,2154.999,1976,2062.7777904352724,0.039819883536866274,0.04494896713157975,0.3553213227539449,0.4487398415643597,NS
ENSG00000196646.12,ZNF136,371,370,377,445.001,362,376,382.7833204411472,0.07668778137854068,0.09094286024225014,0.35540585727832724,0.4487990992745265,NS
ENSG00000205111.10,CDKL4,16,10,17,13,10,12,13.104161524834375,0.12728447342605081,0.2729357639617617,0.355452183165099,0.4488101004789377,NS
ENSG00000161509.14,GRIN2C,25,30,24,22,22,26,25.00876219020745,0.13274450931080717,0.2357998227039969,0.3554949425719187,0.448816596631905,NS
ENSG00000103353.16,UBFD1,1179.999,1142.999,1066,1312.001,1233.001,1133,1174.0851862068612,0.047483138346378434,0.05406878958763985,0.35626423423596504,0.44970549962326944,NS
ENSG00000162300.13,ZFPL1,382,402.999,347,510.001,424,419,411.3431477195144,-0.07392878957281536,0.08736699882492807,0.3562743955697926,0.44970549962326944,NS
ENSG00000283765.1,ENSG00000283765,27.615,6.479,26.164,16.231,14.431,0,15.108567529559332,0.0776533740082265,0.3429918256665563,0.35645587865371375,0.4498869837207651,NS
ENSG00000124198.10,ARFGEF2,1773.001,1587.002,1463.999,1950.999,1719,1580.999,1670.993826524798,0.04420840437845528,0.05022789298094999,0.356627549419603,0.45005604650181946,NS
ENSG00000204899.6,MZT1,1524.417,1414,1361,1845,1647,1505,1539.9165046995154,-0.04294718831235036,0.04876391850820743,0.3568425456693834,0.45027974354135814,NS
ENSG00000100505.14,TRIM9,694,624,610,757,698.999,615,663.9109764522942,0.06040654652256055,0.06994019199613423,0.35706177434380526,0.45041079913133747,NS
ENSG00000141480.18,ARRB2,2883.999,2887.999,2889.001,3728.001,3289.001,3016,3099.3598950216324,-0.03662715539866621,0.04138945652351492,0.35700545861942123,0.45041079913133747,NS
ENSG00000141971.14,MVB12A,600.981,587.573,583.051,761.606,693.644,636,640.4095512665722,-0.06091450995705275,0.07057443299893464,0.35703989344731646,0.45041079913133747,NS
ENSG00000173960.14,UBXN2A,511,453,432,605,590.001,467,505.6714741919018,-0.06980024959374836,0.08201773402481227,0.3570973985737892,0.45041079913133747,NS
ENSG00000050438.17,SLC4A8,164.001,149,116.001,151,129.999,152.001,143.52264966266566,0.10595390131554888,0.13834497370133433,0.3574902374425998,0.4508109821565314,NS
ENSG00000213523.12,SRA1,1054,991,909.999,1197,1024.999,977,1021.2581835687952,0.051287110452843586,0.05878020479712288,0.3574726389708699,0.4508109821565314,NS
ENSG00000213563.7,C8orf82,769.898,793.999,726.001,908.87,811.999,749.001,790.6628743566315,0.05621521863675312,0.06484424169472659,0.3578268110733972,0.45118773219145886,NS
ENSG00000100122.7,CRYBB1,21,21,27,31,29,37,27.58718054975722,-0.13203866280069368,0.23206344747135205,0.3579233437716067,0.4512617643578625,NS
ENSG00000095209.12,TMEM38B,846,700,739,960,799.001,696,785.6492961954186,0.0627840111719215,0.07309064266145784,0.3579799701693067,0.45128547322347257,NS
ENSG00000083457.12,ITGAE,375,348,360,435.999,352.001,357.999,370.499697656561,0.07652550660917014,0.0914060323344493,0.3585339510047056,0.451936097970436,NS
ENSG00000278535.5,DHRS11,112,85,103,127.999,122.001,126.999,112.25816631033516,-0.11079165815795067,0.1487511953106812,0.3587767761330761,0.45219441141014727,NS
ENSG00000132570.15,PCBD2,241.867,248.065,237.202,311.013,322,248.999,266.34743247572976,-0.08629189524911976,0.1055830596515684,0.3588355451936379,0.45222071453849677,NS
ENSG00000181450.18,ZNF678,276,239,221,308.117,311.999,269,268.94775304138295,-0.08529876631921682,0.10413341502997145,0.3589895884666893,0.45236706828435286,NS
ENSG00000035720.8,STAP1,24,20,32,44,32,31,30.166039426989265,-0.13158294491570016,0.22732780261753063,0.3590624563912038,0.4524111118964988,NS
ENSG00000175309.15,PHYKPL,518.001,489.999,417,562,576,551,516.5102533145952,-0.07014883873537144,0.08289656962605178,0.35926129328473033,0.4526138476901492,NS
ENSG00000120370.14,GORAB,445,400.001,400.999,541.999,484.999,455,451.8218386077808,-0.06945748966887473,0.08198912626852159,0.359317554042853,0.452636935688273,NS
ENSG00000116679.16,IVNS1ABP,2596,2603,2369.001,2961,2704,2620,2634.0693533719286,0.03602445858560872,0.040919112211955246,0.35964674557134046,0.4529968431947811,NS
ENSG00000163393.13,SLC22A15,934,919,830,1098.001,1007,1034,966.1679549135671,-0.05416590895715717,0.06258298952427266,0.3596791897776866,0.4529968431947811,NS
ENSG00000166716.10,ZNF592,2069,2040,1802,2473,2288.999,2079,2113.1385474821213,-0.03859399912049699,0.0439563673488652,0.35996040506903154,0.45330317185052077,NS
ENSG00000175106.17,TVP23C,53.404,46.847,38.629,69.745,66.652,46.96,53.087516278329254,-0.12569027445776015,0.1908435671842695,0.3603439510245954,0.45373828868989785,NS
ENSG00000104324.16,CPQ,681,637,621,872.999,700.999,715,700.1453920360664,-0.06077103478389334,0.07094552625373565,0.36050126575691643,0.4538884776840273,NS
ENSG00000149927.18,DOC2A,20,17.999,17,23,12,12,16.93969483351627,0.1290212850154857,0.2590353695735455,0.36061885382549674,0.4539407283306074,NS
ENSG00000248712.8,CCDC153,10,7,7,18,10,11,10.260930371155364,-0.12161359267796014,0.2850507719301944,0.360583757394809,0.4539407283306074,NS
ENSG00000163635.20,ATXN7,598,633,562,746.999,716.999,650.999,647.9314641337734,-0.06119460103101985,0.07152453201968444,0.36075774056036863,0.45406765404708,NS
ENSG00000198951.12,NAGA,2133,2043.999,2085,2615,2468,2176.999,2242.483138137673,-0.03898060158272832,0.044514072656752425,0.36104832733122666,0.454385470068157,NS
ENSG00000109536.13,FRG1,821.05,864.491,867.173,1008.661,866.079,875.247,882.1249849451849,0.057653124737945906,0.0671388087408815,0.36128267225790267,0.45458729022880817,NS
ENSG00000196476.12,C20orf96,177,174,149,157,174,178,168.45483258070968,0.10036127073848887,0.1294424618482799,0.36128488713038787,0.45458729022880817,NS
ENSG00000171791.14,BCL2,2770.999,2629.001,2536,3339.66,3141.001,2692.001,2834.8413101249494,-0.035224260096625805,0.04016176604451361,0.36171268604114004,0.4550775801183976,NS
ENSG00000139508.15,SLC46A3,29,38,49,39,38,30.999,37.54544091427828,0.1298409416694999,0.21594601880719014,0.3621023314120103,0.4554717497794758,NS
ENSG00000196357.12,ZNF565,82,85,86.99,73,94.999,81.999,84.3681846423782,0.11731474818299667,0.1659885339792635,0.36209109242490745,0.4554717497794758,NS
ENSG00000086504.18,MRPL28,2015,2068.063,2039.999,2538.174,2468.001,2111.029,2196.07403507064,-0.04174499726978341,0.04790656428601246,0.3622746917330158,0.45554448537868525,NS
ENSG00000102755.13,FLT1,84,90.001,79.999,85.999,85.999,80,84.40080283185132,0.11516908989990393,0.16064690254378067,0.3622603457584595,0.45554448537868525,NS
ENSG00000125520.14,SLC2A4RG,1012.001,1002,936.999,1179,1081,940,1021.0113536258687,0.0503702373908805,0.058275996319652607,0.3622238548863982,0.45554448537868525,NS
ENSG00000147465.12,STAR,802,778,739,973,909.999,835,835.0018353832445,-0.05373734384800764,0.06242094735837061,0.36232845599670116,0.4555640818706679,NS
ENSG00000140323.6,DISP2,96,92.039,61,114,100.999,101,93.23758626939028,-0.115027697270196,0.16036339420907017,0.36236740629172504,0.45556505024474375,NS
ENSG00000147570.10,DNAJC5B,21,14,16,16,15,12,15.684416433559035,0.12798030855332249,0.2614967941625719,0.3625642094864499,0.4557644487560388,NS
ENSG00000164520.12,RAET1E,57,51,46.001,82.005,72,49,58.62049862917922,-0.1237426869028748,0.18585233671139206,0.3626585810560967,0.4558350562689715,NS
ENSG00000167995.17,BEST1,241.142,248.581,231.51,351.796,258.835,267,264.4903435826005,-0.08678897072192493,0.10742187758612813,0.36278101381645644,0.4559409160372823,NS
ENSG00000184277.13,TM2D3,621.002,656.999,580.001,758,638.001,599,639.6310952935102,0.06195117057245283,0.0729244597540698,0.3634018673851123,0.4566730996987004,NS
ENSG00000068650.19,ATP11A,2357,2382.999,2066.999,2684,2429.001,2326,2365.710300042659,0.03817866105102759,0.04381014588234195,0.3636143950837507,0.45689205582764464,NS
ENSG00000049769.14,PPP1R3F,119.999,117,115,110,123,121,117.98965014369087,0.10789398796833201,0.14501712752175777,0.3637150523741277,0.4569357850997173,NS
ENSG00000151687.15,ANKAR,56,50,45,64,59,73.999,57.71886406522255,-0.1237625862133544,0.1869372826350655,0.36372578669771327,0.4569357850997173,NS
ENSG00000122188.13,LAX1,16,12,7,18,17,18,14.448722538968044,-0.12606324260179003,0.2679905990075246,0.3641141023017984,0.45737545727603524,NS
ENSG00000099840.14,IZUMO4,190.001,218,134.001,218.001,218,230.002,200.19029069909172,-0.10071437645680002,0.1313009404932939,0.36446512987399793,0.4577682031217414,NS
ENSG00000166762.19,CATSPER2,92.42,99.939,66.369,118.357,95.233,113.64,96.74543077859242,-0.11439523566460967,0.16029970343285865,0.3648868731748981,0.4582496758996825,NS
ENSG00000284292.1,ENSG00000284292,59.145,37.505,121.056,38.701,57.597,0,53.81098251898188,0.06791416438211603,0.34770306609058904,0.36501081962091425,0.45835709321371804,NS
ENSG00000259112.2,NDUFC2-KCTD14,81.363,88.634,72.096,96.715,73.767,69.155,80.05351708036203,0.11630778387578072,0.16543160130087656,0.36532766868985767,0.4587000493952005,NS
ENSG00000285641.1,ENSG00000285641,287.682,403.141,387.263,361.703,407.228,302.198,358.91106945758617,0.11642853548732612,0.16577075764980226,0.3653608170844775,0.4587000493952005,NS
ENSG00000155666.12,KDM8,88,83,98.999,126,124.001,92.999,101.33619878562784,-0.11169388739251807,0.15426329179223675,0.36557820401845736,0.458876407568718,NS
ENSG00000160953.17,PWWP3A,1413.001,1359.999,1212.002,1563,1437.997,1332.999,1381.1676120481625,0.04444227796517221,0.051488199089709204,0.36555915393624194,0.458876407568718,NS
ENSG00000198855.7,FICD,105,107,118,142,160,113.001,123.32965457878518,-0.10775006264652079,0.1456726234657952,0.3657410883137767,0.4590325723950756,NS
ENSG00000010295.20,IFFO1,474,496,413.999,589.999,541,510.001,501.10533499134357,-0.06703613609583596,0.080012211974849215,0.365891780309212,0.4591734037283885,NS
ENSG00000138614.16,INTS14,1000.999,958.001,976.999,1137,1041,1000.999,1016.9108145661552,0.05072946891443027,0.0592312241993378,0.3662175908852645,0.459533946202858,NS
ENSG00000039560.14,RAI14,17,17,22,17,14,17,17.488708600421813,0.1278636765577921,0.2559756416739365,0.366346210219336,0.45964700108697343,NS
ENSG00000076201.16,PTPN23,949,856.999,821,985,962.998,886,907.6628492876041,0.05310866299618993,0.062212946399123635,0.36647551339379625,0.45971105404622686,NS
ENSG00000112335.15,SNX3,8346.999,7796,7553.82,9921,9085.999,8150,8429.58554267116,-0.02444134699105716,0.027894444433702984,0.3664521942611625,0.45971105404622686,NS
ENSG00000172292.15,CERS6,1608,1555,1432,1938,1814,1582,1644.8520767740445,-0.041395660259504,0.04792678356691547,0.36651284421234964,0.45971105404622686,NS
ENSG00000135392.19,DNAJC14,1519.971,1404.828,1487.116,1834.894,1770.244,1534.647,1584.0659460647857,-0.045103110517130396,0.05240782123217731,0.36663170158776004,0.4598117998050402,NS
ENSG00000094914.14,AAAS,1213.001,1204,1156.001,1524,1397.002,1243,1282.2026152392243,-0.04541544673923017,0.05280029260868962,0.36675293890345917,0.45991550888030214,NS
ENSG00000066032.19,CTNNA2,28,20,34,42,41,31,32.340647010929146,-0.129046699415598,0.22308580298250896,0.3671711231311865,0.46039153438433345,NS
ENSG00000151773.13,CCDC122,36.001,43,30.002,50.999,50,45,42.091699920821156,-0.12659688279016182,0.20361287934284256,0.3673047757702174,0.4605107265409514,NS
ENSG00000121406.9,ZNF549,364,298,327,364,363,315,337.76150893216993,0.07847313198500729,0.09620798473237109,0.36744736044491394,0.4606410910725692,NS
ENSG00000078142.14,PIK3C3,1316,1164,1209.999,1399.999,1351,1251,1278.827351026782,0.047641055917211565,0.055602324826095166,0.36752183906891667,0.4606860577550492,NS
ENSG00000185513.18,L3MBTL1,83,88.795,81,81.001,79.999,88.999,84.11340964600349,0.11490485771155712,0.16321151144415708,0.3675801105510213,0.4607107015855868,NS
ENSG00000102003.12,SYP,21,17,11,19,29,23,19.799078217200215,-0.1280161067796528,0.25229471063006365,0.36765963106657557,0.46076197015926684,NS
ENSG00000163479.14,SSR2,6156.031,5908,5854.999,7433,6906.998,6233.001,6384.455547152358,-0.026712719129977143,0.03063977742907541,0.36779308769279634,0.46088081520168517,NS
ENSG00000100150.20,DEPDC5,660.308,641.001,569,811.001,783.001,617.001,674.905926982455,-0.061863741248983944,0.07355273180406405,0.3678496478167394,0.4609032865430363,NS
ENSG00000269313.6,MAGIX,27,18,22,32,35,27,26.52747710138027,-0.12912205263030418,0.23203004750185657,0.3680731625537573,0.4611349197387056,NS
ENSG00000274736.5,CCL23,35.001,43,27,40,34.001,23,33.50589292417902,0.12854252943457212,0.22054726719991313,0.3683067748829151,0.46137915358561077,NS
ENSG00000099822.3,HCN2,57,66.031,54.004,93,63,73.978,67.17392547447382,-0.11985697643002113,0.17776108976659508,0.368355669861758,0.4613919643911922,NS
ENSG00000120992.18,LYPLA1,3671.001,3137.987,3142.984,3922.994,3550,3413.991,3460.3090339695373,0.036392968394532293,0.0421363052537604,0.3684617187259638,0.4614763543443056,NS
ENSG00000078403.17,MLLT10,1421.998,1363.002,1325.002,1638,1503.999,1340,1426.5554701370568,0.04302897278819654,0.050141833278386685,0.3688457794667467,0.4619088833540325,NS
ENSG00000145365.12,TIFA,893,770.999,733,962.999,964,882,863.1048236878372,-0.05626034771749793,0.06651935407440361,0.3688866514246781,0.4619115882883051,NS
ENSG00000259030.8,FPGT-TNNI3K,39.143,34.937,36.177,49.412,15.435,36.329,34.97017381663224,0.1288073012824792,0.2302187350947605,0.36909400604269366,0.4621227366318385,NS
ENSG00000104814.13,MAP4K1,39,36,22,44,40,47,37.64436647128303,-0.1276109205114005,0.21402961067438558,0.3693107681279146,0.4623456180151376,NS
ENSG00000149196.17,HIKESHI,533,510.992,460,653.994,595,529.999,543.3633727249733,-0.06332958817056002,0.07578476386893639,0.36968204951250827,0.4627133341847528,NS
ENSG00000156030.14,MIDEAS,477,435,400.999,554.001,516.999,485,475.25714238936126,-0.0668937360198675,0.08052350295998648,0.3696491299911646,0.4627133341847528,NS
ENSG00000164244.21,PRRC1,1257,1264.001,1230,1456.001,1387,1238,1301.6519640472843,0.045572863172987886,0.05333670254937433,0.36974148565493914,0.4627391867877841,NS
ENSG00000088448.14,ANKRD10,1230,1249.999,1040.001,1473,1362,1267.001,1262.8817960450372,-0.04800451691795352,0.05633477365426299,0.3698613627035067,0.46284066909053406,NS
ENSG00000136699.20,SMPD4,2153.869,2026.446,1902.952,2577.096,2306.571,2146.779,2173.1814270486825,-0.036371783729107265,0.04224238140966641,0.3699146288420861,0.4628587826493049,NS
ENSG00000167968.13,DNASE1L2,50,53,53,66,71,66,59.52748003890118,-0.12078319401787303,0.1822017945626387,0.3700381917856527,0.4629648426534978,NS
ENSG00000198920.11,KIAA0753,518.262,447.497,428.78,506.498,478.812,492.791,477.93960729959724,0.06967753565727618,0.08442481218063351,0.3702685527687709,0.4632044843402154,NS
ENSG00000165389.7,SPTSSA,1440,1331,1398,1736,1447,1356,1445.3881476605302,0.047042350445435206,0.05523680224492482,0.3705715234764843,0.46348631217205566,NS
ENSG00000197226.13,TBC1D9B,3358.001,3276.001,2999.002,3815.001,3542,3235,3357.629983401507,0.03104764510837924,0.035953816452398354,0.37054483533590954,0.46348631217205566,NS
ENSG00000106049.9,HIBADH,639,625,610,824,729,656,676.1839894340727,-0.05815471460711532,0.06922268888147712,0.3707395848790865,0.4636479118307578,NS
ENSG00000111981.5,ULBP1,45.621,38.299,44,66.807,56.731,46,49.07544762615677,-0.12357933777175838,0.19412553358463813,0.37129154226604616,0.4642895286437291,NS
ENSG00000123739.11,PLA2G12A,177.974,176,163,238,193,201.001,190.161662759792,-0.09201708115220208,0.11842736398265155,0.37138194753267384,0.4643539136497814,NS
ENSG00000089723.10,OTUB2,22,31,25,22,18,29,24.745874243169176,0.12801652094984478,0.2394569704694281,0.3715154085953384,0.46447211393122145,NS
ENSG00000128335.14,APOL2,317.664,278.892,277,321,329,269,297.9893305599919,0.08013465992375539,0.0996852201746219,0.37168125219939635,0.4646307701669143,NS
