gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000177076.6,ACER2,102,162,62,110,90,95,99.69097662955785,0.08595927909632245,0.21707214646211587,0.652518742869653,0.7042474394703443,NS
ENSG00000213066.14,CEP43,806.661,1003.898,627.828,985.446,670.3,701.067,768.2378114622463,0.05505871829981988,0.1284582392392757,0.6535029520783503,0.7052409888920321,NS
ENSG00000182183.15,SHISAL2A,59,85,35,81,43,71,57.21867141400201,-0.09645927123791413,0.25681302654712546,0.6536999467983391,0.7053848890378962,NS
ENSG00000077585.14,GPR137B,91,179,68,129.999,116,107,119.68253075686373,-0.08420491753033628,0.2123462500433587,0.6538005981431477,0.7054248104977473,NS
ENSG00000168283.14,BMI1,1862,2127.446,1835.939,2341.849,1890.538,1846.536,1802.5783343387468,-0.03632213357569061,0.08259283539275412,0.6538986879438917,0.7054619606497478,NS
ENSG00000143376.14,SNX27,1298.999,1642.083,1197.001,1673,1237,1358.999,1359.3787034783675,-0.03214590971296989,0.07284701553624413,0.6541724306816377,0.705688589196331,NS
ENSG00000169359.16,SLC33A1,713.145,973.999,630.001,881.602,688,694.999,733.1566515967284,0.03353278629922767,0.07613009035790405,0.6543226867594039,0.7057819753423898,NS
ENSG00000080802.21,CNOT4,329,439.999,313.001,428,335,359.001,351.5484192435507,-0.04405152090879466,0.10147523677396879,0.6549410382156452,0.7063802029689323,NS
ENSG00000270231.5,NBPF8,477.342,583.018,418.087,527.825,439.577,456.522,471.1298077042192,0.054383259856208524,0.1275984498677812,0.6555174404805633,0.7069330746794085,NS
ENSG00000185010.15,F8,34,36,24,38,28,39,29.017568468149438,-0.10111923044630222,0.2795942229059297,0.6556509491302756,0.7070082532121935,NS
ENSG00000268790.5,ENSG00000268790,97.095,114.137,136.831,118.833,128.589,134.196,118.68076316545061,-0.08530771716923663,0.21794707034270916,0.6559563543792644,0.707268760384414,NS
ENSG00000137504.15,CREBZF,1505,2192.001,1429.999,1957.001,1633.001,1644,1693.35409695949,-0.03297261763383637,0.0758499989895717,0.6585921167675586,0.710041622533134,NS
ENSG00000145331.14,TRMT10A,352.001,360,306.999,370,331,375,318.187652808224,-0.056603409402328594,0.13503295764456003,0.6591268888624007,0.7105490449779304,NS
ENSG00000154719.14,MRPL39,829,998,780,937,821,799.999,786.3163204611317,0.036415051712980526,0.08450745317071469,0.6601469418104347,0.7115794581405736,NS
ENSG00000131263.13,RLIM,1827.017,2506.024,1756,2401,1769.988,1844.044,1938.4851482688139,0.025386009411567555,0.05833282235694634,0.6603553283397621,0.7117348520386347,NS
ENSG00000008382.16,MPND,403.001,817,339,515,461.001,449,504.8958111251804,0.06791736913824065,0.16741127470721986,0.661066013108236,0.7124315430580056,NS
ENSG00000276966.3,H4C5,5,17,10,11,5,22,13.764523287642682,-0.11471880821192314,0.4195165110394352,0.6617348563209566,0.7130830102828511,NS
ENSG00000152454.4,ZNF256,108,161,85,145,99,129,122.54965835501243,-0.07114990199855126,0.1776539578197817,0.6621409880326021,0.7134512814173356,NS
ENSG00000116984.15,MTR,2694,2837,2444,3220.999,2273.001,2404,2441.3294999357786,0.04537333229767268,0.10743768702214068,0.6626318273191593,0.7138413444493946,NS
ENSG00000134627.12,PIWIL4,54.847,82.647,44,49.885,67.488,47.239,58.88101629383805,0.08949788403230866,0.23957833717897106,0.6625800039958878,0.7138413444493946,NS
ENSG00000143398.20,PIP5K1A,2425.986,2721.964,2355.984,2778.937,2327.937,2319.978,2268.760766170218,0.03597865358319253,0.08417701648409812,0.6627803540014916,0.7139319481963967,NS
ENSG00000151694.15,ADAM17,1302.001,1470.001,1276.001,1597.002,1194.002,1217.999,1215.5064172922919,0.04003746755554675,0.09423716640080658,0.6630873897852991,0.7141932601419657,NS
ENSG00000276234.5,TADA2A,823.002,926.001,734.001,1045.998,766,788,780.1037894713514,-0.041446171259254865,0.09777616161882025,0.6632095291475928,0.7142553937816932,NS
ENSG00000072958.9,AP1M1,1865,2561,1842.001,2366.999,1940,2079.059,1957.480316722702,-0.023157368802443522,0.053636784006901105,0.6633507746927493,0.7143380900928041,NS
ENSG00000169919.17,GUSB,1315,2323.405,1181.999,1849.727,1536.001,1507.999,1606.0691995984544,-0.04666958288993666,0.11106596404449168,0.6635302633815096,0.7143935421694472,NS
ENSG00000173614.14,NMNAT1,244,337,223,305,243.138,226,253.1898796082509,0.053040315461397106,0.12761412553322343,0.6635311973966901,0.7143935421694472,NS
ENSG00000102401.20,ARMCX3,681.999,904.001,722,897,724,763.001,751.4918808060474,-0.034408359132539625,0.08076901152805305,0.664320632559269,0.7150565227437641,NS
ENSG00000137496.19,IL18BP,148,173.999,125,193,140,140,143.97318206057543,-0.05998449990382152,0.14679432103663642,0.6643405484722789,0.7150565227437641,NS
ENSG00000179240.13,GVQW3,300,320,261,396.001,272,281.001,277.02931127436597,-0.06644641633138063,0.16514577019501447,0.6643277518807803,0.7150565227437641,NS
ENSG00000134480.17,CCNH,1024.001,1187.999,1036.999,1313.001,1031.999,1051.001,1005.7804309022329,-0.03821457490222485,0.09022006860373422,0.6646999061372627,0.7153357484254574,NS
ENSG00000169871.13,TRIM56,1579,2248.993,1352,2056,1445,1516.999,1673.8898398039396,0.0435382795142343,0.10354249541786897,0.6647290685151923,0.7153357484254574,NS
ENSG00000161558.11,TMEM143,151.999,194,140,178,169,165,155.8941903554901,-0.06474605918105154,0.16107321423399626,0.6657573265289479,0.7163727247882125,NS
ENSG00000126214.22,KLC1,2455.15,3285.501,2255.19,3056.221,2315.081,2512.769,2493.678547955089,0.025359884822641572,0.059650682947830574,0.6675876651353843,0.7182724762165368,NS
ENSG00000024422.12,EHD2,8,30,11,15,10,15,15.754701871585622,0.11067688773616946,0.37819558863904174,0.668584026206587,0.7192746508515092,NS
ENSG00000140326.13,CDAN1,676,854,605,827.001,663.001,707.999,679.8594129644724,-0.034378873243551815,0.0819062147959755,0.6688069480609851,0.7194446319561092,NS
ENSG00000147874.11,HAUS6,1670.968,1814.721,1570.907,2114.789,1622.881,1570.882,1589.2937496245877,-0.03880525147386213,0.09314918885725258,0.6694273831057949,0.7200229327010993,NS
ENSG00000254505.11,CHMP4A,967.917,1353.539,994.895,1239.331,1053.803,1107.863,1046.6137530415292,-0.03249633925222876,0.07743193377815777,0.6694744900335794,0.7200229327010993,NS
ENSG00000105708.9,ZNF14,180,323,185,243,199,209,213.99989020913063,0.05699509373025243,0.1412570514669296,0.6696699219599179,0.7201632290305493,NS
ENSG00000140675.13,SLC5A2,56,58,52,46,78,23,51.758831975960994,0.10434810785943441,0.3229398760343927,0.6697373683137446,0.7201658757668269,NS
ENSG00000116574.6,RHOU,14,45,19,23,23,20,24.37128495672022,0.10513542886925029,0.33024641621830564,0.6704578271348645,0.7208706355203811,NS
ENSG00000188186.11,LAMTOR4,746,959.001,726,852,835,818.001,765.9490799347718,-0.0402884807258269,0.09741881150275315,0.6709889863257237,0.7213717449031499,NS
ENSG00000175634.15,RPS6KB2,1442,2234,1219,1758,1621,1596.001,1552.9633418508965,-0.04471152117846268,0.1093647005045351,0.672417283719519,0.7228371654068979,NS
ENSG00000124459.12,ZNF45,399,506,380.001,471.999,385,400,413.342372714955,0.03816677617130532,0.09266862897269282,0.6730387254754211,0.7233738397526875,NS
ENSG00000163191.6,S100A11,755,1429,751,1030,853,879,950.0217884842758,0.052858904348600626,0.13147861096053215,0.6730470728830501,0.7233738397526875,NS
ENSG00000102158.22,MAGT1,2066,1318,2208.999,2394.001,2014,2052.992,1650.1503647103884,-0.09049543675995918,0.25615770876023414,0.673316086532747,0.7234524792472272,NS
ENSG00000122008.16,POLK,832.999,846.999,751.001,1075.001,751.999,757,761.9449238281501,-0.047382729765682925,0.1167656042874124,0.6732837519936767,0.7234524792472272,NS
ENSG00000271741.1,ENSG00000271741,134.768,220.488,132.545,183.673,171.589,150.528,158.31125851012644,-0.05919105541910271,0.14932861311199258,0.673186183066583,0.7234524792472272,NS
ENSG00000136379.12,ABHD17C,45,207,42,114,98,93,116.46426276751723,-0.10309679016108911,0.3228974104899237,0.6734392569186081,0.7235146723385375,NS
ENSG00000022267.19,FHL1,759,527,708,877,655,694,579.6803474164891,-0.07310167985555499,0.1924124460514406,0.6740523215638443,0.7240329386033268,NS
ENSG00000166974.13,MAPRE2,955,1161.998,988,1174,935,958.999,961.3136680744554,0.035260963243290484,0.08558383622600974,0.6740217434146196,0.7240329386033268,NS
ENSG00000103248.19,MTHFSD,328,359.999,315,364.001,288,327,301.8933320674943,0.0510407758889489,0.12750160964785479,0.6752340687906293,0.725161735666029,NS
ENSG00000172667.11,ZMAT3,839,883,817.999,1020,764,731,775.2479424270215,0.046256514012841726,0.114540489732908,0.6752002594609743,0.725161735666029,NS
ENSG00000187189.11,TSPYL4,967,1209,898,1198,945,1025,984.816435517726,-0.032469708487595644,0.07897644325111865,0.6756091105311937,0.7254942018320435,NS
ENSG00000267618.5,ENSG00000267618,0,96.763,40.123,32.983,26.626,17.471,25.733742419074503,0.0849890444499075,0.5980619758758886,0.6758432684353415,0.7256753319252451,NS
ENSG00000070718.13,AP3M2,263,176.001,256,304,256.001,225.999,196.7916482530881,-0.0822975711039385,0.22654978614525784,0.6762199002355322,0.7260093910492316,NS
ENSG00000115998.8,C2orf42,184,249,206.999,225.001,185,208,196.88282021180623,0.05448551988053009,0.13763362257874343,0.6763893142025774,0.72612093189896,NS
ENSG00000154640.15,BTG3,351.999,589,365,527,421.001,397.001,407.52591158651114,-0.04604359153730623,0.11457185199485419,0.6766880979545413,0.7263713194045164,NS
ENSG00000115325.14,DOK1,465,385.001,435,449,392.001,412,371.85819835100295,0.06744276434379806,0.1762833430130057,0.6767797250228402,0.7263993135789942,NS
ENSG00000140939.15,NOL3,54,85,46,61,46.999,62,57.99124357969278,0.0817549241585503,0.22527199529374717,0.67697495548326,0.7265150318425518,NS
ENSG00000172732.12,MUS81,1248.999,1503.001,1018.001,1420.999,1173,1275,1181.17785071643,-0.032511338667767155,0.07946076229465204,0.6770186549213167,0.7265150318425518,NS
ENSG00000204839.9,MROH6,68,52.001,68,66,69,41,58.28089513903921,0.09518267175282348,0.283621392104506,0.677221726625553,0.7266625846692853,NS
ENSG00000260537.2,ENSG00000260537,29.056,38.176,28.067,71.986,7.606,0,33.06402459206504,0.10509521320213766,0.4965427049948196,0.6776535418372724,0.7270555281867221,NS
ENSG00000180425.11,C11orf71,133,226,135,157,155,150,161.39538723484418,0.06529040383902891,0.17023168781612802,0.6777350952705821,0.7270726356039293,NS
ENSG00000056972.21,TRAF3IP2,303,761.032,291.999,492.001,452.086,435.001,466.55641253852787,-0.07405895072441698,0.19863936444454802,0.6778347203637713,0.7271091250674004,NS
ENSG00000132781.21,MUTYH,407,484,334.997,431.776,418.997,415,389.21988917911136,-0.043968530077682894,0.10968112627526122,0.678372104233143,0.7275892793776257,NS
ENSG00000285238.2,ENSG00000285238,52.11,61.07,61.962,64.154,44.293,0,47.744772284082366,0.08039020114014954,0.6092280900260431,0.6784136458950556,0.7275892793776257,NS
ENSG00000285625.1,ENSG00000285625,39.181,54.876,21.64,91.116,25.039,22.639,38.20725876062141,-0.10649868093871409,0.3704816629632842,0.6787793344390542,0.7279110300226049,NS
ENSG00000081014.11,AP4E1,628,808,655,837.001,606,620,658.8402382845077,0.03705931774402121,0.09177344831986987,0.6792097586480361,0.7283021330757172,NS
ENSG00000112210.12,RAB23,190,452,200,347,271,250,284.3228407777241,-0.07062518913876137,0.18854490304453406,0.6795681163477152,0.7286057429593309,NS
ENSG00000204237.5,OXLD1,844.999,1178.001,801.999,986,936.999,823.999,877.5892238337916,0.03491309517091648,0.0863426130766252,0.6796243967668836,0.7286057429593309,NS
ENSG00000103121.9,CMC2,777.931,986.828,736.942,959.968,772.815,837.983,790.8362716589006,-0.030147236763221365,0.07421249931266004,0.6798829635048087,0.7288124396943596,NS
ENSG00000196912.13,ANKRD36B,146.141,152.834,111.007,181.474,81.34,127.606,128.17439663526184,0.08236565073937535,0.23123216190366086,0.6804753675102102,0.7293769245331414,NS
ENSG00000144152.13,FBLN7,25,53,18,29,34,19,28.38122068273474,0.10029825804575494,0.32050898107672743,0.6807707546608608,0.7296229693570271,NS
ENSG00000163644.15,PPM1K,1476.999,1514,1222.999,1648.999,1280,1489,1348.6712547814618,-0.04324859208957618,0.10882026972440284,0.6811407280721034,0.72994889744657665,NS
ENSG00000132481.7,TRIM47,168.001,283,155,194,176,198.999,182.5910407338439,0.05929550562645078,0.15430520856616012,0.6813835695736778,0.7301385339407753,NS
ENSG00000132541.11,RIDA,323.999,391,283,350.001,309,309,319.8547281644358,0.04581290760156749,0.11639216025916779,0.6826250926380331,0.7313274629364542,NS
ENSG00000156313.15,RPGR,578.999,669,573.999,678,519.999,590.999,555.2343122823191,0.044410874487276444,0.11253776610204665,0.6825803271562683,0.7313274629364542,NS
ENSG00000104164.12,BLOC1S6,1235.001,1589,1113.954,1528.998,1194,1161.197,1222.6983381388116,0.027831060594126183,0.06929989248785193,0.683924107854246,0.7326483289744565,NS
ENSG00000171222.11,SCAND1,917,1687,903,1266,1098,957,1132.4069087498517,0.04825123991743338,0.12409491661208151,0.6847516497646821,0.7334639264152529,NS
ENSG00000141447.19,OSBPL1A,456,611,486.988,576.958,478.97,467.001,478.7721849881593,0.037790468748988705,0.09589251966880837,0.6858749249799307,0.7345956689563726,NS
ENSG00000173272.16,MZT2A,1417.545,2227.398,1254.953,1786.613,1578.82,1602.923,1536.7804167601876,-0.038693010488603616,0.09833466609831182,0.6859408033171398,0.7345956689563726,NS
ENSG00000180855.16,ZNF443,192.726,303.441,178.6,253.001,192.649,201.009,211.88586590683715,0.050265512956338354,0.13052912983155013,0.6862821491531312,0.7348902093839984,NS
ENSG00000205302.7,SNX2,873.999,1237,786,1104,945.001,903.999,924.9289712015238,-0.03067789710440885,0.07769915168265568,0.6879472179510223,0.73660203568437,NS
ENSG00000033178.13,UBA6,2261,2756,2085,2806.001,2180.999,2294,2254.7185342875277,-0.022174820932193674,0.05574881933289986,0.6882039715491766,0.7368057591254927,NS
ENSG00000250021.7,ARPIN-AP3S2,85.072,108.636,82.993,124.358,114.264,67.43,85.8876712653015,-0.08687790516533635,0.25968447542624357,0.6883092940851925,0.7368473335637656,NS
ENSG00000284691.1,ENSG00000284691,118.279,209.974,82,149.663,145.493,128.539,144.02514850941142,-0.0735268758438728,0.20600619515511287,0.6885435197106433,0.7370268796902684,NS
ENSG00000084676.16,NCOA1,776,905,800.999,1089,771.001,760,783.8061454847048,-0.04291417314308069,0.11090591961990441,0.6887364746194049,0.737149779030192,NS
ENSG00000124831.20,LRRFIP1,3447.842,4105.988,3140.93,4428.447,3232.363,3385.6,3370.5218643596077,-0.026100697331866807,0.0659815448874818,0.6887913699564734,0.737149779030192,NS
ENSG00000183153.7,GJD3,5,32,11,13,16,9,15.905225096059763,0.10454870969433233,0.40250641901573614,0.6889436289923199,0.7372415311406806,NS
ENSG00000149930.18,TAOK2,1988,2540.999,1751,2260.999,1921.001,2000,1975.2347697060168,0.024152638013263648,0.06099712284133486,0.6890300303362059,0.7372627977392908,NS
ENSG00000167977.9,KCTD5,1288.886,1515.292,1242,1434.729,1250.611,1299.735,1251.2392370572315,0.033699068835551196,0.08606424983141216,0.6892669346830522,0.737373894213494,NS
ENSG00000169084.15,DHRSX,149.625,35.252,217.215,30.249,207.317,26.93,90.65906190930683,0.08254136728537621,0.5932069806620155,0.68926656756306,0.737373894213494,NS
ENSG00000166579.16,NDEL1,686.001,847.001,604.001,795.001,661.999,633,666.2190475944116,0.03795681149876167,0.09754245685349666,0.6893597913441191,0.7374020470729273,NS
ENSG00000232653.9,GOLGA8N,118.909,330.978,125.297,241.027,183.98,168.77,212.66069412307468,-0.0788494220833505,0.22715298302361547,0.6896369045265434,0.7376272730395863,NS
ENSG00000117480.16,FAAH,22,25.001,22,22,26,14,22.189477365519412,0.09718723657396526,0.31974580963269,0.6898062578117915,0.7376697328718307,NS
ENSG00000160299.19,PCNT,2386.001,2642.998,1981,2784.137,2026.001,2115,2201.0395220308255,0.03747539714577091,0.09639259753940631,0.6898097312534544,0.7376697328718307,NS
ENSG00000060237.19,WNK1,8930.999,9451,8045.001,11800.998,8038,8142,8310.456831482237,-0.04166932466529932,0.10796094162511287,0.69000702206652,0.7378095154902716,NS
ENSG00000146263.12,MMS22L,1628,2332.003,1552.001,2272,1710.051,1655,1785.973459742774,-0.027128848309792505,0.06902122972983246,0.6903347415389895,0.7380887222127431,NS
ENSG00000173166.18,RAPH1,95,220,106.999,183,137,121,149.87161552571888,-0.07295350149128027,0.20601826777230173,0.6908606432700548,0.7385797461623334,NS
ENSG00000161681.17,SHANK1,30.999,16,22,25.001,26,30,20.53341859931988,-0.09991830525879732,0.3452803524241133,0.6910719032172141,0.7387343331198194,NS
ENSG00000129116.20,PALLD,13,102.999,5,57,30,43,50.89961577614893,-0.10383080092191835,0.4345934212401275,0.6915357261901054,0.7391588462228731,NS
ENSG00000151876.13,FBXO4,342,373,352,365.999,351.999,322,318.99269530646313,0.05187533467820597,0.13817219415720772,0.6921002077049812,0.7396195276554098,NS
ENSG00000166343.10,MSS51,17,33,18,29,23,23,21.43537290648685,-0.09479464636374273,0.3085741769937342,0.6920761157956543,0.7396195276554098,NS
ENSG00000144214.10,LYG1,42,39,24,26,45,21,33.53034182718277,0.0981878118282527,0.3341541042485528,0.6924464930972762,0.7399182370556374,NS
ENSG00000113194.13,FAF2,1197,1319.999,1086,1368.999,1049,1150,1098.5216626526474,0.03429664815986132,0.0887488752302224,0.6927320510664754,0.740152004427177,NS
ENSG00000014216.16,CAPN1,2316,2953.999,2155.999,2820.001,2355.001,2383.999,2268.993738616467,-0.018716807558450243,0.04780502235496677,0.6935230210689329,0.7409256839377147,NS
ENSG00000205307.12,SAP25,16.369,24.736,11.428,13.364,28.191,18.477,15.1674384602303,-0.1029068290263703,0.40757942094507593,0.6938885101828671,0.7412446953775337,NS
ENSG00000151882.11,CCL28,148,185,145,178.999,150.999,132,149.73886330527338,0.054293991159088804,0.1468790116453214,0.694650544063367,0.741987212463637,NS
ENSG00000204435.15,CSNK2B,2491.27,4682.245,2317.017,3316.351,2837.24,2793.294,2981.616436860299,0.045440155973059816,0.12070058669939329,0.6949220789504752,0.7422057130810685,NS
ENSG00000040608.14,RTN4R,18,11,27,14,19,17,16.12853214460139,0.1018405751410332,0.3910831431722007,0.6953844805246286,0.7426280055096786,NS
ENSG00000175063.17,UBE2C,3681,4891,3444.999,4331,3563.999,3936.001,3700.597611884536,0.024064854405284847,0.06221404085453249,0.6957351384448951,0.7429308926812803,NS
ENSG00000115866.11,DARS1,4626,5376.999,4559.999,5580.001,4419.001,4506,4392.066013874389,0.028330454926956055,0.07384079899134355,0.6967972714284579,0.7439933868359351,NS
ENSG00000065559.15,MAP2K4,813,1060.998,829.999,1019,813,838,847.9092353501536,0.028714809735311674,0.07492037038060743,0.6969661841876815,0.7441020475113572,NS
ENSG00000101079.21,NDRG3,1983.999,2524,1860,2458.001,1991.001,2042.999,2007.5811041471907,-0.019157150172774244,0.049588219005116646,0.6972487209345448,0.7443319839511248,NS
ENSG00000056558.11,TRAF1,5,66,8,35,24,26,29.9250480073593,-0.10159673105487171,0.4302719674830604,0.6979119806980756,0.744951247576705,NS
ENSG00000121966.8,CXCR4,2979,5304,2748.999,3800.001,3305,3362,3545.3029819162953,0.04087700249826436,0.10894394307408926,0.6980457013044832,0.744951247576705,NS
ENSG00000139734.19,DIAPH3,834.999,795,835,1048,818.999,777,754.1853744591135,-0.0505650549795014,0.13739955846992774,0.6980554856541599,0.744951247576705,NS
ENSG00000198818.10,SFT2D1,861,1352,820,1086,921.001,933.999,942.6420141988799,0.03167994118098032,0.08329238372760936,0.6980976995203105,0.744951247576705,NS
ENSG00000196628.20,TCF4,507.001,656,549.001,671.999,501.999,513,536.9633555244004,0.038427407860628066,0.10206934654450255,0.6982328628641521,0.7450237421779832,NS
ENSG00000121903.15,ZSCAN20,283,353.999,216,324,233,267,283.0568801919295,0.04829823292926248,0.13081670265533574,0.6985184062012996,0.7452566648236066,NS
ENSG00000164221.13,CCDC112,536,505,427,613,459,482.999,463.4980518303303,-0.047929929376672224,0.12980232131463482,0.6986895763106631,0.7453675283668434,NS
ENSG00000174483.20,BBS1,290,350.999,210,326.999,265.001,288.999,272.7296055038529,-0.04682367421005129,0.12663508870492543,0.6989425744538963,0.7455656569542862,NS
ENSG00000273294.1,C1QTNF3-AMACR,17.878,36.118,0,24.539,11.867,0,14.35485049949086,0.09027109589342852,0.5476645927317528,0.6992338940402094,0.7457968743420196,NS
ENSG00000292338.1,DHRSX,32.845,285.26,1.785,235.924,1.045,200.129,134.63830041017152,-0.08099633018616546,0.5882385247532833,0.6992939290099194,0.7457968743420196,NS
ENSG00000171150.9,SOCS5,407,498,342,473,387,360,393.272130107949,0.03679944854318968,0.09843196097085793,0.7008157875464114,0.7473480136248395,NS
ENSG00000263620.1,ENSG00000263620,120.661,112.084,108.534,157.018,123.441,93.644,101.61989191435626,-0.07056783973125542,0.2064377954402835,0.7009254052206038,0.747392989575169,NS
ENSG00000125266.8,EFNB2,346,388,375,425,343,323,335.2272455507384,0.048517157943084116,0.13284467218513854,0.7012010380141063,0.747543040237838,NS
ENSG00000233493.4,TMEM238,123,414,170,193,225,196,225.93581268503937,0.08267669520147856,0.2575820247881224,0.7011411923579122,0.747543040237838,NS
ENSG00000119760.16,SUPT7L,835,871,833,938,811.001,758,775.5823963851226,0.04454047808697559,0.12101703151670093,0.7013536620679381,0.7476338286876577,NS
ENSG00000119715.15,ESRRB,21,10,9,16.999,12,19,13.006809741418868,-0.09958877885455981,0.38952192532809254,0.7015552612242709,0.7477768014703636,NS
ENSG00000135519.8,KCNH3,108,217,76,127,107,127,133.73478211207873,0.07410437448567832,0.22101844388747818,0.701754678627512,0.7479174214801008,NS
ENSG00000155252.14,PI4K2A,251,366,258,344,271,288,276.764496239036,-0.03984961477569869,0.10768471576263475,0.7022083204144516,0.7483289361316426,NS
ENSG00000129484.14,PARP2,1121,1308,1024.001,1282,1095.001,1175.998,1078.987230724714,-0.02918331190778843,0.07774941513056008,0.70258329429146,0.7486565449363423,NS
ENSG00000169220.18,RGS14,311,261.999,308,323,270,272,254.390897364452,0.0621176618798902,0.1775788696271656,0.7027564436320866,0.7487690518537432,NS
ENSG00000156958.15,GALK2,295.001,391,290.001,425.001,308,285.001,298.6326337012776,-0.04256893546586898,0.11590938611596766,0.702913040949994,0.7488639030770845,NS
ENSG00000151532.15,VTI1A,824,938.999,770,985.001,777,745.999,787.2975261946856,0.033771194439702563,0.09092092848477007,0.7037855149445468,0.7496545045475271,NS
ENSG00000288683.1,ENSG00000288683,38.205,160.891,68.8,102.335,32.562,89.119,78.62943969057903,0.09835900540891292,0.38064112173113324,0.7037904227858214,0.7496545045475271,NS
ENSG00000179144.5,GIMAP7,389,216,329,357,276,285,254.2438732958682,0.07692005382712756,0.23523167742879833,0.7040244312579103,0.7498316912253881,NS
ENSG00000274290.3,H2BC6,30.02,19.006,22,31.046,14.006,21.016,20.805675113636756,0.09423476208942827,0.3374176028028912,0.7053000512727272,0.751118121103629,NS
ENSG00000101464.11,PIGU,868.001,1096,801,1006.001,900.001,924.003,875.4590119448858,-0.02920843773154865,0.07863074797716574,0.7054103102260676,0.7511633571562679,NS
ENSG00000147421.18,HMBOX1,393.001,510.999,350,618.001,360.999,352.999,418.39966958085466,-0.05435432072541022,0.153682848198709,0.7056681213033158,0.751365691802781,NS
ENSG00000129535.13,NRL,43,88.001,46,65,58,63,59.24207534134875,-0.07448560589353181,0.22688882038202385,0.7057565420898504,0.7513876452531196,NS
ENSG00000163110.15,PDLIM5,699,845.999,658.001,875,715,682.001,686.8606034020128,-0.02990811897843039,0.0808025779871363,0.706139676007899,0.7517233323265645,NS
ENSG00000186283.14,TOR3A,1254,1928.001,1112,1432.001,1322.999,1367.001,1322.5905550197347,0.03593335299215144,0.0982261130045299,0.7069765367056731,0.7525419248652645,NS
ENSG00000111860.14,CEP85L,831,1043.001,772.999,1079,772,768,815.5154682879828,0.030745898722957025,0.08371603376005568,0.7079416125924899,0.7534968258499782,NS
ENSG00000131773.15,KHDRBS3,216,801,174,452,366,381.999,439.84902223133247,-0.08482365050769745,0.27989911688652186,0.7085037336711626,0.7540227001386559,NS
ENSG00000066923.19,STAG3,88.44,58.538,72.716,79.301,73.185,93.498,66.12702453464024,-0.0801469978043184,0.25711212479913026,0.7095327470394435,0.7547554139653592,NS
ENSG00000121741.17,ZMYM2,2499.999,2273,2296,2978,2237.999,2339.999,2131.0442486882357,-0.04592597723778873,0.12906421234828533,0.7092760905031473,0.7547554139653592,NS
ENSG00000148057.16,IDNK,51,101,55,84,72.999,61,61.40745490514067,-0.0720499276691911,0.22072240488257558,0.7093685232642132,0.7547554139653592,NS
ENSG00000153165.19,RGPD3,19.797,100.231,16.321,33.669,37.548,35.023,47.001253984794346,0.09575485955317285,0.37032559105924523,0.7094355790885054,0.7547554139653592,NS
ENSG00000168876.9,ANKRD49,366,473,343.001,480.999,348,393.001,379.0346481755912,-0.03589907866543157,0.09907560410240927,0.7095094292887864,0.7547554139653592,NS
ENSG00000122515.16,ZMIZ2,1153,2069.999,980,1510.001,1245.999,1211.001,1347.793113593865,0.0457882579747614,0.12912134729032773,0.7102198298913706,0.7553978787716193,NS
ENSG00000161914.10,ZNF653,149,204,147,161.001,144,174,158.2801938415834,0.05252506213236602,0.15060091991441346,0.7102730460927877,0.7553978787716193,NS
ENSG00000168792.5,ABHD15,323,474,281,397,308.792,338,345.50930363605033,0.03813824946138584,0.10613770959258831,0.7107028030389921,0.7557824069933894,NS
ENSG00000106603.20,COA1,1414.999,1702.001,1203.999,1534,1335.999,1385,1313.7931767067985,0.025748078282083753,0.07072959284981915,0.7119499455938129,0.7570360100816191,NS
ENSG00000155363.19,MOV10,2673,4112.001,2282,3360.998,2846.999,2937,2949.9266447645873,-0.03027427274362511,0.08366687714654557,0.7120655221846093,0.7570448449522706,NS
ENSG00000239857.7,GET4,1180,1888,1093,1526,1364.001,1324,1292.0747752017185,-0.035264420703216205,0.09819154501094549,0.7120948803268787,0.7570448449522706,NS
ENSG00000111790.14,FGFR1OP2,969,1201,964,1310.996,985.001,951,988.572821398286,-0.02987028322292196,0.08310199724633402,0.7139647397789696,0.7588545685180292,NS
ENSG00000172725.14,CORO1B,3542.297,5987.582,3275.501,4503.438,3957.637,3798.258,4073.5963269012827,0.03551489258992527,0.09965995371783584,0.7140025794926449,0.7588545685180292,NS
ENSG00000258728.2,ENSG00000258728,13.355,30.872,24.271,22.54,17.645,34.58,21.016994871152047,-0.09280128709425911,0.3521038994040197,0.7138711802079705,0.7588545685180292,NS
ENSG00000264058.2,ENSG00000264058,19.184,12.691,17.492,17.685,14.453,25.076,17.79275329912792,-0.09289851297389716,0.3557080805428329,0.7145033364037894,0.7592411519826248,NS
ENSG00000288698.1,ENSG00000288698,51.601,115.963,0,66.418,55.284,119.168,48.434293333227984,-0.0712533825779814,0.6065882741279444,0.7144497684446038,0.7592411519826248,NS
ENSG00000111344.12,RASAL1,191,951.999,203.998,478.002,472,433.999,513.4587930505011,-0.09292160784199131,0.357768133027794,0.7149363431872862,0.7595556087816608,NS
ENSG00000135144.8,DTX1,16,25,11,14,15,16,15.758224029127154,0.09234895027383884,0.35108789004856544,0.7149331127022029,0.7595556087816608,NS
ENSG00000130768.15,SMPDL3B,18,14,10,19,11,18.999,12.25384834008668,-0.0940830618553918,0.3744093353957372,0.71500812388362045,0.7595590518479948,NS
