gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000167774.2,ENSG00000167774,339.044,383.458,277.025,388.923,468.121,371.292,350.64171904005235,-0.1550455932610605,0.11455769132660411,0.013183590964147254,0.09737313914588576,NS
ENSG00000198015.14,MRPL42,1929,2198.276,1796.666,1493.758,1560,1508.67,1629.206098543554,0.1442790309134922,0.0693539687036249,0.013156758906291414,0.09737313914588576,NS
ENSG00000164045.12,CDC25A,2899,2823.999,2836,2062.999,2079,2052.999,2303.596412204452,0.16541744060513985,0.09319647524819351,0.013235514622320038,0.09742087353585134,NS
ENSG00000197128.13,ZNF772,244.436,559.602,242.001,408.562,396.001,425.999,370.9238898463192,-0.15548992776034487,0.1141967845669337,0.01322818329783734,0.09742087353585134,NS
ENSG00000017797.13,RALBP1,1942,2935.853,1922,2123.1,2171.001,2254.999,2407.6019775658274,-0.12360022895873274,0.056388653148913864,0.013313028228193203,0.09755484987696682,NS
ENSG00000103326.12,CAPN15,1598.999,2661.001,1399.999,1908,1792.001,2181,1751.7458581928288,-0.1632130474779279,0.08840518959536754,0.013273330039271232,0.09755484987696682,NS
ENSG00000129460.17,NGDN,930.999,899.998,944.999,658.999,626,646.001,738.120237921392,0.16540449597963658,0.10209615976353181,0.01333620936058593,0.09755484987696682,NS
ENSG00000143977.14,SNRPG,2484.826,2565.303,2309.808,1844.722,1876.798,1648.823,1848.411189149679,0.16359025015964937,0.08930487992423966,0.01333700775799301,0.09755484987696682,NS
ENSG00000163002.13,NUP35,844,726,814.001,529,559,517,568.9564517959423,0.16194758589326647,0.10838304332077647,0.01330725710907575,0.09755484987696682,NS
ENSG00000171863.15,RPS7,24230.62,30227.471,22887.195,20592.437,20582.484,18155.689,22299.25207053403,0.14330130063972546,0.06884640728729996,0.013321924293557183,0.09755484987696682,NS
ENSG00000175198.17,PCCA,575,611,552.001,424.999,410,424,535.3363255512295,0.16433508154470097,0.09076201619971813,0.013319230696881727,0.09755484987696682,NS
ENSG00000276023.5,DUSP14,554,567,489,369,411,362,415.30143369405255,0.165812272179038,0.09566603728931602,0.01333155383802931,0.09755484987696682,NS
ENSG00000143621.17,ILF2,10235,12992.999,9640.001,8850,9014.001,8648.001,9242.047835661042,0.10431099777391245,0.0461856706053188,0.013388332267536102,0.09783640936406993,NS
ENSG00000172673.12,THEMIS,378.001,964,375,641.001,704,710,737.5099978127322,-0.15052673165252756,0.11706830589328933,0.013396383480693887,0.09783640936406993,NS
ENSG00000170515.14,PA2G4,10875.723,12278.069,10098.634,8578.209,8822.982,8461.374,8613.11799609358,0.13933573734242966,0.06621004141067273,0.013436323387665849,0.09797536976064514,NS
ENSG00000204922.5,UQCC3,709,760,684,528,516,499,537.0941865469995,0.16515879985146253,0.09356547857884114,0.013430354865046566,0.09797536976064514,NS
ENSG00000113263.14,ITK,2638,4252,2542,2970.999,3109,3165,4269.33298149602,-0.14005796372461776,0.06671513957880888,0.013447998818022546,0.09798425266319694,NS
ENSG00000160193.12,WDR4,762,736,796,479,509.001,564.001,490.685134414705,0.1623939674170099,0.10733475643714113,0.013508363933928354,0.09827125004728934,NS
ENSG00000173848.19,NET1,1358,1542,1295,1063.001,1082,1052,1298.7960128951386,0.14956176507244642,0.07388662480577822,0.01350417583406947,0.09827125004728934,NS
ENSG00000072756.18,TRNT1,934,987,925,694.001,667.001,697,678.6748491026251,0.16444245216670367,0.09212274937775054,0.013560013986201437,0.0983949980555367,NS
ENSG00000110108.10,TMEM109,2693,3225,2681,2225,2203,2260,2105.7465292819893,0.13840684488639646,0.06574093168642087,0.013583463764675547,0.0983949980555367,NS
ENSG00000127334.11,DYRK2,891,1237,855,1031,943,1022,973.6050846930563,-0.14733401619760297,0.07220681929227406,0.013588380734670703,0.0983949980555367,NS
ENSG00000143486.16,EIF2D,1243,1628,1205.001,1078,1082,999.999,1297.7183547194766,0.13532799734418052,0.06370278652612678,0.013572561632111993,0.0983949980555367,NS
ENSG00000160185.15,UBASH3A,170,459,179,313,344,350,336.21748883173,-0.14298854070289263,0.1206890413532413,0.01356024400389242,0.0983949980555367,NS
ENSG00000175105.8,ZNF654,518,869,483,621,659,702,682.7361546245501,-0.1647381140583366,0.09288903188066057,0.01354450505078083,0.0983949980555367,NS
ENSG00000204256.14,BRD2,6747.001,10004.141,6259.589,7245.332,7061.055,7643.001,7196.77842852717,-0.11725516141632551,0.0531196451028303,0.013650671712657235,0.09876972505606046,NS
ENSG00000102543.14,CDADC1,363,341.999,375,236,236.001,249.999,313.4534881010777,0.16075438589892427,0.10897601983345329,0.013665651483675474,0.0987713518364007,NS
ENSG00000115392.13,FANCL,1025.002,707.001,794.999,418.001,478.002,656.996,634.0428624036014,0.14485949182360358,0.11971646991349992,0.013672458003918475,0.0987713518364007,NS
ENSG00000186187.12,ZNRF1,402,717.001,376.999,530.002,551,513.999,650.2026274265843,-0.1651177132626121,0.09544791825487253,0.013682520243719116,0.0987713518364007,NS
ENSG00000128626.12,MRPS12,1375,1522.001,1348,1004,1086.001,940,1026.3008208641472,0.164907416292744,0.09452304600712133,0.01369695753298758,0.09879945503009517,NS
ENSG00000256771.5,ZNF253,92.344,211,98.197,163.429,168.137,161.538,165.5948836482463,-0.1479297115465457,0.11813850764167046,0.013720386796833982,0.09889232637410339,NS
ENSG00000073849.16,ST6GAL1,545.001,1408,629.999,945,1017.001,1063,934.8308480709779,-0.1544606619529788,0.11423234483424972,0.013742966821858708,0.0989029179115331,NS
ENSG00000138180.16,CEP55,1577,2409,1440,1748,1768,1797,1845.4967470546123,-0.13804133874278762,0.06566050117172091,0.013740028114235388,0.0989029179115331,NS
ENSG00000060688.13,SNRNP40,2578.001,3261.999,2404,2219.001,2174.001,2042,2249.3344562111997,0.13118317548419833,0.06128209682379233,0.013777139727212059,0.09907275460013583,NS
ENSG00000084733.11,RAB10,4268,4505,4067,3249.999,3268,3165,3748.2771782097984,0.1555234885071327,0.07983111861135139,0.013821101134429926,0.09928676872609617,NS
ENSG00000101019.22,UQCC1,1668.999,1644.001,1565.999,1208.999,1159,1178.999,1245.0483463044366,0.1636508786316429,0.09164634998405372,0.013891670629659774,0.09928676872609617,NS
ENSG00000108797.12,CNTNAP1,79,212,59,149,140,206,172.0100546886823,-0.11949451042971997,0.12960061053815797,0.01386307889361538,0.09928676872609617,NS
ENSG00000129680.16,MAP7D3,583.999,583,564,395,408,414.999,440.76718893173785,0.16499205249138119,0.09904745318129524,0.013850605425269476,0.09928676872609617,NS
ENSG00000139496.18,NUP58,3627.999,3626,3480.998,2552.001,2581.999,2776,3359.513357965623,0.16207804982225157,0.08839004688052653,0.013887358047630706,0.09928676872609617,NS
ENSG00000144043.13,TEX261,2362.006,2949.878,2230.023,2008.683,1969.308,2046.074,2030.81103888102,0.11424600738642716,0.05162800728257632,0.013838843221486407,0.09928676872609617,NS
ENSG00000163104.18,SMARCAD1,2268.999,2461,2146,1609.001,1737,1796,1772.3191308827277,0.15749046637200517,0.08199864389554705,0.013844540612099915,0.09928676872609617,NS
ENSG00000197555.10,SIPA1L1,1259.999,1751.001,1149.999,1315.999,1288,1450.999,1442.0416557078784,-0.13014296780274742,0.0607399346939791,0.013885175079219084,0.09928676872609617,NS
ENSG00000066279.19,ASPM,3220.001,4845,2925.001,3441,3545.001,4179,3534.7066586601886,-0.15458941495101247,0.07913428796883287,0.013964109569329695,0.09952062549590696,NS
ENSG00000111728.11,ST8SIA1,829.001,800.998,742.001,561,534,589,566.4098358211753,0.16480453671323325,0.09710200900782928,0.013956800051409389,0.09952062549590696,NS
ENSG00000169515.9,CCDC8,290,433,245,365,336,341,280.9247122408065,-0.16467016931864936,0.09578708460131045,0.013954941021085474,0.09952062549590696,NS
ENSG00000186638.17,KIF24,420,620,356,469,474,502,499.55161525125203,-0.15975453548561283,0.08506366896856668,0.01396687540310754,0.09952062549590696,NS
ENSG00000136243.18,NUP42,964.999,896,825,623,654,623,675.8111934012001,0.16477136711266982,0.09799683852417371,0.013990554175003195,0.09953795946832189,NS
ENSG00000147586.10,MRPS28,513,562.817,538.873,421,347.783,319,408.8977892429512,0.16211715067633944,0.1064740572687208,0.013981906891412465,0.09953795946832189,NS
ENSG00000086232.13,EIF2AK1,2153.999,4099,2056.999,2852,3001,2876.001,2922.8062167408266,-0.16396488373263615,0.0937602978791407,0.014109071997612731,0.09967943258594687,NS
ENSG00000089220.5,PEBP1,6681.999,8829,6277,5844.045,5916.999,5645,5872.815489701367,0.11036319529351107,0.04978980881640888,0.014168708810728998,0.09967943258594687,NS
ENSG00000107566.14,ERLIN1,1294,1526,1277,1020,1023,1099.001,1150.1738879541117,0.14581271379113944,0.07168305130524552,0.014107933604640853,0.09967943258594687,NS
ENSG00000114742.14,WDR48,926,1374.001,909.999,1092,997.001,1070.999,1103.5536018508394,-0.13771712152580803,0.06582817475202715,0.014110826371436442,0.09967943258594687,NS
ENSG00000114767.7,RRP9,1944,2058,1917,1497,1432,1386,1334.4192903574656,0.16281620868313096,0.09027937555604269,0.014025636369189987,0.09967943258594687,NS
ENSG00000130758.8,MAP3K10,321,654.999,301.001,458,463,521.001,529.730343429359,-0.1606626508549033,0.10820896265044155,0.014073204059175417,0.09967943258594687,NS
ENSG00000139620.13,KANSL2,1085,1135,1044,806,785,778.998,919.6737557744705,0.16305921755917582,0.09118761465173633,0.014116123672907942,0.09967943258594687,NS
ENSG00000139826.6,ABHD13,766,692,703,512,498,493,614.4727801088585,0.16396006414945496,0.10233089683114607,0.014072058085119308,0.09967943258594687,NS
ENSG00000148429.15,USP6NL,361,639,351.999,452,546,466,476.35455548167096,-0.16443054911798205,0.09867731529470114,0.014170011121075904,0.09967943258594687,NS
ENSG00000152223.16,EPG5,290,526.999,244.999,384,362,479,419.18011629817363,-0.15833645514829794,0.11056520000663599,0.014135685017698676,0.09967943258594687,NS
ENSG00000159176.14,CSRP1,1718.999,2100.001,1732,1459.001,1399.001,1448.999,1643.9080469658784,0.1386494117579501,0.0664816039267616,0.014127743442265011,0.09967943258594687,NS
ENSG00000164308.17,ERAP2,1942,2124,1758,1419,1425.001,1568,1756.2618005983682,0.1520816291250289,0.07691815646904329,0.01407729143616021,0.09967943258594687,NS
ENSG00000181652.20,ATG9B,249.001,435.999,175.001,311.999,296,431,333.78317918088226,-0.15030364014300596,0.11645686999283318,0.014083443446314525,0.09967943258594687,NS
ENSG00000268350.8,FAM156A,755.55,644.091,411.41,483.872,239.806,278.138,437.0409141256029,0.13086537502726917,0.1251801245741139,0.01416905126458329,0.09967943258594687,NS
ENSG00000285901.2,ENSG00000285901,199.653,284.314,182.902,147.949,158.383,98.784,151.8657665328097,0.14970296583288867,0.11671286251754599,0.014169260477170915,0.09967943258594687,NS
ENSG00000160087.21,UBE2J2,2048.999,2374.001,1898.001,1649,1583.001,1613.999,1767.6674154984155,0.1451640144799147,0.071292118424348,0.014198157487902511,0.09973247284655079,NS
ENSG00000228300.14,FAM174C,1038.999,1219,961,814,850.001,728.999,800.7909746804829,0.1563915370017699,0.0814526105207707,0.01419883871689421,0.09973247284655079,NS
ENSG00000197448.14,GSTK1,615.998,688,563,459,456,447,525.719307660023,0.16124433705740998,0.08795956168927625,0.014215273508298926,0.0997731181818434,NS
ENSG00000143398.20,PIP5K1A,2425.986,2721.964,2355.984,1957.96,1883.985,1888.939,2268.760766170218,0.14889887639223243,0.07436333121210599,0.0142451105287635,0.09982338863090617,NS
ENSG00000164162.14,ANAPC10,239.187,304.654,247.041,195.131,179.529,172.316,223.79631858548365,0.1641743102282351,0.09983533593520903,0.01425673383326063,0.09982338863090617,NS
ENSG00000165669.14,FAM204A,802.001,933.001,804.999,616.001,678,549,828.5017736062389,0.16220042142346222,0.08979630666990591,0.014240369737804775,0.09982338863090617,NS
ENSG00000179750.16,APOBEC3B,79.448,250.745,76.124,205.953,170.881,188.437,175.80952183078875,-0.12021401643609521,0.12901665146822294,0.014265049880126293,0.09982338863090617,NS
ENSG00000008441.19,NFIX,261,486,241,367,357.001,370.837,381.482685526192,-0.1626204617112083,0.10422532400404588,0.014404816828157235,0.09984935843991137,NS
ENSG00000010361.14,FUZ,800.999,1071,752,670.001,663,694.998,820.8542571358815,0.13561326345242541,0.06464868136118189,0.014337997924108684,0.09984935843991137,NS
ENSG00000032444.17,PNPLA6,1071,1998.999,997.999,1442,1402.001,1444,1392.5935995686618,-0.16338594928754338,0.09451281077707595,0.014539972823281752,0.09984935843991137,NS
ENSG00000066557.6,LRRC40,501,540,471,350,333,395,471.26827952905364,0.163657997059315,0.09512166505017525,0.01445675929772689,0.09984935843991137,NS
ENSG00000083857.15,FAT1,1317,2762.999,1311.999,1883,1942,2034,1657.9792920421773,-0.16312772738991463,0.10230649880063605,0.014539921595420079,0.09984935843991137,NS
ENSG00000085644.15,ZNF213,225.001,522.001,253,378,368,407.999,454.32401763278597,-0.15643710732554558,0.11156170472180096,0.014579363232264494,0.09984935843991137,NS
ENSG00000099899.16,TRMT2A,1486.001,1414.998,1341,996,1019,1052.999,1091.9069390743266,0.16339005699038844,0.09341383815121565,0.014376548732853794,0.09984935843991137,NS
ENSG00000100109.17,TFIP11,1295.001,1626.001,1206.999,1108.998,1042,1056,1231.1008514651433,0.1343082216906961,0.06377899217931887,0.014325000489805501,0.09984935843991137,NS
ENSG00000100348.10,TXN2,1293.999,1544,1311,1072.999,1054,974.999,1250.113417624257,0.1552477692599364,0.08084091410427796,0.014546137039918638,0.09984935843991137,NS
