gene_id,gene_name,J_904,J_897,J_899,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000054477.18,Kcnn2,25,32,33,15,39,18,19.783929372520735,0.07167286598407674,0.24134881973464714,0.4652965565038953,0.671096899988666,NS
ENSMUSG00000049939.7,Lrrc4,48,26,44,55,75,29,38.30031019576065,-0.07851929252136831,0.22063881960931944,0.46554902989533364,0.6712988983181817,NS
ENSMUSG00000068699.13,Flnc,6994,8874,8977,10103,8949,4473,7905.926779929941,0.0840813732294388,0.18399938581666295,0.46574803830692746,0.6715170486736766,NS
ENSMUSG00000035640.20,Cbarp,35,37,33,35,27,33,38.11794985472122,0.08183108936755687,0.20519969999446852,0.46580710196836445,0.6715334022025228,NS
ENSMUSG00000090164.9,BC035044,74,87,79,87,73,62,69.6321749766236,0.08317160657774551,0.19538281448293746,0.4660345955313461,0.6717925454125284,NS
ENSMUSG00000027778.17,Ift80,589,576,631,759.001,622,739.001,569.98774361581,-0.07852729921884621,0.13685562567728202,0.46615332303018797,0.6717968124877838,NS
ENSMUSG00000037679.10,Inf2,1132,785,978.993,1232,1116,1045,1032.1605421316049,-0.07502322746165961,0.12539489261676398,0.4661807755786817,0.6717968124877838,NS
ENSMUSG00000050379.16,Septin6,741,726.999,822,843,843.001,975.001,720.770265291818,-0.07526263524319944,0.12606907581697643,0.46611299508334053,0.6717968124877838,NS
ENSMUSG00000086382.3,Chrna1os,33,53,24,30.001,38,25,32.62469677118607,0.07441579191227009,0.2335800444319542,0.46631419268501945,0.6719202661748509,NS
ENSMUSG00000042087.6,4933440N22Rik,58,51,63,70,55,33,54.135633402006924,0.0824485323059464,0.20036934191116682,0.4665151505877678,0.6721410053313268,NS
ENSMUSG00000109251.2,E230032D23Rik,41,25,18,21,23,27,22.13386363820464,0.07479562963435392,0.2323044925819319,0.4666309129065117,0.6722389646212564,NS
ENSMUSG00000025532.14,Crcp,705.999,804,886,1087,840,853.001,772.2400238641981,-0.0706379855370466,0.1139488792430551,0.4668788698280176,0.6725273268727467,NS
ENSMUSG00000107402.3,4732416N19Rik,47,35,52,63,28,29,35.86698985577294,0.07966217958945918,0.2148098266380448,0.46708559150707457,0.6727562378390536,NS
ENSMUSG00000027030.16,Stk39,349,330.001,506,327,411,397,335.9677061717839,0.0822301382920983,0.15530413740281263,0.4671366335183667,0.6727608951868239,NS
ENSMUSG00000020546.15,Stxbp4,608,613,643,734,481.001,566.001,510.6832765256508,0.08388071704374453,0.1761599744031945,0.4673301161780133,0.6729706707794723,NS
ENSMUSG00000025980.15,Hspd1,8684.776,8577.142,10100.731,9090.704,8511.693,8970.64,8476.30127339382,0.08196197026554632,0.15408422986466128,0.46756895098805623,0.6731768240540135,NS
ENSMUSG00000028907.8,Utp11,1472,1456,1725,1597,1402,1676,1363.4466574122557,0.07198554874279241,0.11763812086030896,0.46755776932332493,0.6731768240540135,NS
ENSMUSG00000013160.8,Atp6v0d1,3561,3398,3335,4019,3596,2889,3259.81892663565,0.07020322825093848,0.11327236190562007,0.4678879529050465,0.6735671890823339,NS
ENSMUSG00000006445.4,Epha2,77,83,139,99,99,72,84.0993049956899,0.0822325623251627,0.19983089058418607,0.4680146363302171,0.6736653133380974,NS
ENSMUSG00000038212.17,Mfsd14b,2565,2389,3136,3172,2956,3319,2642.349078793051,-0.07715481760311009,0.13318163796135474,0.46809973236355285,0.6736653133380974,NS
ENSMUSG00000045875.14,Adra1a,76,106.001,63,118,102.999,135,102.72749653336446,-0.0709175377654331,0.24195590745805695,0.4680697017621456,0.6736653133380974,NS
ENSMUSG00000001082.13,Mfsd10,235,264,217,296.001,318.001,249,275.3369475926057,-0.08172955224980054,0.1533208623373167,0.4681627767771166,0.6736871453939651,NS
ENSMUSG00000005054.8,Cstb,10935,9284,8830,8635,9833,9447,9122.362254845852,0.08324929816832737,0.16607265194757942,0.4682528950096078,0.6737446764644828,NS
ENSMUSG00000050064.16,Zfp697,81,72,109,78,126,117,81.15324951434415,-0.08361668697474575,0.18318247731584672,0.4682985133953316,0.6737446764644828,NS
ENSMUSG00000048138.11,Dmrt2,152,130,145,140,155,104,140.20728860499025,0.08342320421425055,0.18714330441031174,0.4683469369182371,0.6737454606740372,NS
ENSMUSG00000118132.2,4833408A19Rik,28,23,21,13,30,19,25.854442909282284,0.07764601883541276,0.22185670106518166,0.4684117348341831,0.6737697978724956,NS
ENSMUSG00000042529.15,Kcnj12,393,430,337,403,353,286,330.1415267375608,0.07990574552264904,0.21248331110102892,0.468499487099281,0.6738271445687942,NS
ENSMUSG00000022791.20,Tnk2,492,657,565.002,595,572.999,447.001,524.2062258465887,0.08343812058260668,0.184012414470304,0.46906529622952237,0.6745719824774491,NS
ENSMUSG00000043923.9,Cenatac,302,258,340.999,280,280,321,257.330773296619,0.07990287544219096,0.14472144283113061,0.4691962951985063,0.6746914230567526,NS
ENSMUSG00000025375.16,Aatk,182,133,126,162.001,120,119,166.95272240324525,0.08066023760546961,0.207886632603273,0.4693708578454481,0.6748734762032436,NS
ENSMUSG00000040860.17,Crocc,68.999,36,41,67,63.999,55,52.12665511835888,-0.08285500375694459,0.19165472651122026,0.4695696239084923,0.6750902888884658,NS
ENSMUSG00000035458.16,Tnni3,67,53,35,17,37,69,46.59684055252235,0.06981026190187704,0.24392821068236661,0.46962632030495927,0.6751028275954016,NS
ENSMUSG00000025086.14,Trub1,301,269.001,321,345,368.001,321,274.62570989104574,-0.07298185367464317,0.12123580801381184,0.46967504522445935,0.6751039056586917,NS
ENSMUSG00000020015.11,Cdk17,1031,1124.001,1429,1437,1380,1349,1135.8134322702924,-0.07516875587148958,0.12771024637518136,0.469865968076596,0.6752403903976572,NS
ENSMUSG00000039131.16,Gipc2,43,33,31.001,26,46,23,29.30013573259117,0.07967961426565599,0.2123533865364195,0.46982008943395565,0.6752403903976572,NS
ENSMUSG00000020707.7,Rnf135,358,312,361,416,362,411,327.9335411730679,-0.06884286168703033,0.11085172724368923,0.4701835437032791,0.6755587938526183,NS
ENSMUSG00000040751.13,Lat2,5476,4065,4308,5642.001,5987.001,5220.999,5156.547559618051,-0.08264475656184524,0.1632833642457609,0.47016179341616743,0.6755587938526183,NS
ENSMUSG00000033847.16,Pla2g4c,21,23,41,22,44,49,31.794340534859796,-0.07376881164231222,0.2332837142709725,0.4703388541998486,0.6755750082984863,NS
ENSMUSG00000052214.10,Opa3,1402,1399,1618,1673,1434,1280,1309.9087523645812,0.07844207492147631,0.13936831059484395,0.4703351683025791,0.6755750082984863,NS
ENSMUSG00000058690.15,Ccser2,3009.001,2793,3643.001,4606,2956,3653,2937.997592165418,-0.0787988606184727,0.1407778698589046,0.47028674448521934,0.6755750082984863,NS
ENSMUSG00000031090.15,Nadsyn1,122,117,162,182,139.999,153,142.45695997285776,-0.07928997720046164,0.1429594524158967,0.4704146919710579,0.6756149770786616,NS
ENSMUSG00000032470.18,Mras,526,453,503.001,532,421,528,447.8495318807081,0.0761489343770253,0.13121972051771494,0.4705518948631949,0.6757430619976403,NS
ENSMUSG00000037366.15,Pafah2,211,155,200,204,240,229,200.3031362856825,-0.08083116644996009,0.15073612517848875,0.4706459766229997,0.6758092023509031,NS
ENSMUSG00000035681.8,Kcnc2,39,40,64,61.999,42,25,42.640846288593465,0.08034664067154353,0.20807473497003157,0.4708153860168263,0.6759834825047221,NS
ENSMUSG00000038312.11,Edem2,1458,998,1191,1595,1543.999,1183.999,1274.1191934314775,-0.07751294718230364,0.13631583005449158,0.4710900204304452,0.6763087908077152,NS
ENSMUSG00000000126.12,Wnt9a,389,430,455,384,369,467,346.3266572778077,0.08253146025463043,0.16465017389610148,0.47142482724662493,0.6766767998699895,NS
ENSMUSG00000062210.15,Tnfaip8,4519.999,4073.999,4068,4313,3917,4336,4082.121209685316,0.07825114965277206,0.1393895307010737,0.47144253453136564,0.6766767998699895,NS
ENSMUSG00000059142.17,Zfp945,778,616,875.999,1065.475,763.999,833,731.1680987146257,-0.07520367237824191,0.1287338845155252,0.4715890904183354,0.6768181214040608,NS
ENSMUSG00000046010.8,Zfp830,597,554,820,692,631,659,581.3047652584889,0.0696570739368726,0.11349652253081842,0.47193354540245647,0.6772434071898192,NS
ENSMUSG00000017314.13,Mpp2,44,35,45,33,44,36,38.19815671338218,0.08172340904618922,0.19756456103152148,0.47218200103597524,0.6774361984331264,NS
ENSMUSG00000029528.20,Pxn,2685,2775,3204,3563,3476.001,3139.001,2958.8063960212708,-0.07706659711686539,0.13539814119467455,0.4722123131346317,0.6774361984331264,NS
ENSMUSG00000097754.3,Ptgs2os2,9,23,21,20,20,33,18.148953917676206,-0.07338893445807464,0.2334072161269883,0.47215870533008447,0.6774361984331264,NS
ENSMUSG00000041025.16,Iffo2,446,319,491,461,558.934,495.967,407.87765072120965,-0.08258849673092815,0.16771047073066056,0.4723615735180071,0.6775812500046275,NS
ENSMUSG00000030722.8,Nfatc2ip,305,263,371,390,324,377,306.2310046038637,-0.07387577947806932,0.12509501005385962,0.472417252346343,0.6775920471937356,NS
ENSMUSG00000044433.17,Camsap3,44,38,64,58,40.001,29,48.156832950054,0.07664074634014428,0.22261784899808015,0.47261753849579113,0.6778102325430874,NS
ENSMUSG00000003421.14,Nosip,858,876,857,1239.999,957,861.999,906.5136673360386,-0.07484802029829009,0.12827725258170455,0.4728326166037684,0.6778423574621261,NS
ENSMUSG00000019960.9,Dusp6,2869,2408,3259,2064,3058,2996.999,2662.316251187216,0.08202472153699263,0.1620071769451009,0.4727809585444354,0.6778423574621261,NS
ENSMUSG00000037643.15,Prkci,937,969,1142,1257,1060,1288,991.1110001616357,-0.07916622684187147,0.14427310304547825,0.4727411971405465,0.6778423574621261,NS
ENSMUSG00000051285.18,Pcmtd1,4286,3695.999,5049.001,5594,4363,5215.999,4162.517856762912,-0.07414959674365527,0.12611927212407487,0.4728244297494996,0.6778423574621261,NS
ENSMUSG00000005882.19,Uqcc1,1983,2193.001,2516.001,2545,1993.002,1973,1994.91388843654,0.08161013654331145,0.15878622124633435,0.4730310295056463,0.6780577210149185,NS
ENSMUSG00000021025.9,Nfkbia,2469,2794,3210,1403,2511,3692,2471.6470083904755,0.08189912884585741,0.19432694467928502,0.4731886873874802,0.6781409473432836,NS
ENSMUSG00000025475.18,Adgra1,61,51,77,46,47,75,40.67627754772618,0.08035629674109575,0.20545605123253613,0.4732131521183391,0.6781409473432836,NS
ENSMUSG00000057101.9,Zfp180,973,1012.869,1102.999,1080,873,1126,928.7825184548802,0.0756671190880631,0.13114802911602022,0.47323366279924983,0.6781409473432836,NS
ENSMUSG00000001986.17,Gria3,589,491,540,408.001,538.999,1074,478.6084312816543,-0.08169018757725727,0.19606259689061448,0.4732855220256017,0.6781462036395751,NS
ENSMUSG00000024359.11,Hspa9,11776,12245,14377.001,13843,12248.999,12010,11776.576821673953,0.07717493925152229,0.13665635087293146,0.4735418529834865,0.6783174227478694,NS
ENSMUSG00000026313.17,Hdac4,675,993,843.001,882,759,757,798.3716892407479,0.08266574980763242,0.17473722032543837,0.47354962770573256,0.6783174227478694,NS
ENSMUSG00000029166.15,Mapre3,1024,1409,1158,1396,1088,919,1063.1959261902946,0.08253718732913017,0.1851475596380276,0.4734846887648376,0.6783174227478694,NS
ENSMUSG00000074736.11,Syndig1,60,77,33,53,46,48,42.563337205718916,0.07439745004333953,0.22951703944984078,0.47367435729003377,0.6784270285786621,NS
ENSMUSG00000039519.7,Cyp7b1,246,214,212,191,319,308,242.4014967090033,-0.08262168685251736,0.17472658108965525,0.4737795218937168,0.6785085927222047,NS
ENSMUSG00000025484.10,Bet1l,809.095,847.029,913,840.86,793,957.002,805.5454807786549,0.06942071444851215,0.11367664445607564,0.4738986140186441,0.6786100841020005,NS
ENSMUSG00000002372.10,Ranbp3,1197,1376.001,1275.999,1673,1521.999,1323,1339.1737986281896,-0.07418384867977754,0.12685317371590324,0.4740546930339146,0.6786248035416325,NS
ENSMUSG00000020741.18,Cluh,2532,2542,2770,2924,2695,2181,2615.073709291302,0.07780651397408914,0.1394417433743257,0.47403033433212,0.6786248035416325,NS
ENSMUSG00000029627.13,Zkscan14,387.001,413,405,458,353.999,408,349.5231923512618,0.07154043033483466,0.1192680250026109,0.47410179388983714,0.6786248035416325,NS
ENSMUSG00000041650.16,Pcca,722,577.999,717,1033,862.999,758.999,769.3421566280522,-0.07927642621136506,0.2103441083282712,0.4740959651319192,0.6786248035416325,NS
ENSMUSG00000039787.14,Cercam,465,502,525,766,555,506,502.0093931642558,-0.08199305231800985,0.16436899647853268,0.47415328259199707,0.6786294744339486,NS
ENSMUSG00000024776.19,Stambpl1,438.999,385,448.001,528.001,434,552,400.19469407660324,-0.07972219348371433,0.14834783240165544,0.4742995848421535,0.6787698319840114,NS
ENSMUSG00000037049.10,Smpd1,1369,1546,1556,1806,1382,1260,1383.0488584392137,0.07867015746253704,0.1434307259705785,0.47446937234167813,0.678874733868032,NS
ENSMUSG00000108207.3,1810059H22Rik,17.276,27,18,22,14,17,21.23264845137208,0.07370157367665361,0.2312114399775609,0.47446824445462327,0.678874733868032,NS
ENSMUSG00000021076.7,Actr10,2508.999,2748,3088.001,3320.999,2654,2626,2448.7344000298294,0.059821146753040656,0.09275415401408219,0.4745955613574909,0.678985665898703,NS
ENSMUSG00000025266.12,Gnl3l,1081,1085,1292,1580.001,1151,1239,1082.6610787638758,-0.06366200244181579,0.1006737536856238,0.47464340502029145,0.678985665898703,NS
ENSMUSG00000086150.2,Bach2os,15,15,28,24,32,26,28.554631199014867,-0.0695729080891433,0.2422893560770689,0.474747740893681,0.6790658883773001,NS
ENSMUSG00000053536.8,Cstf2t,1947,2116,2407,2355,2122,2110,1987.4273029207864,0.065573288311354,0.10492425673918322,0.4748354720884515,0.6791223460949984,NS
ENSMUSG00000019978.17,Epb41l2,4284,4006.001,4734.001,5387.001,4665,5048.001,4149.477194256147,-0.07148183551887129,0.11949488545791015,0.4749795572712173,0.6791277907945695,NS
ENSMUSG00000026069.16,Il1rl1,534,590,509,556,542,547,487.8886267342368,0.07306687153681937,0.12399740931583476,0.47504280277465555,0.6791277907945695,NS
ENSMUSG00000028015.4,Ctso,1865,1553,1910,2052,1949,2253,1670.9424882703165,-0.07717959866310939,0.13770010008025899,0.47508058361155076,0.6791277907945695,NS
ENSMUSG00000032030.18,Cul5,2490,2759.999,3184,3801,3034,2997.999,2562.3606220237525,-0.0727597459688243,0.12311641832440634,0.47506791641851653,0.6791277907945695,NS
ENSMUSG00000038271.18,Iffo1,576,624.999,686,874.001,744,646,626.5132772043287,-0.0801735647763762,0.15157929721712482,0.47504052665358,0.6791277907945695,NS
ENSMUSG00000026893.5,Gca,154,190,192,215,145,168,152.6238075443452,0.07996108920156166,0.15063208675761436,0.47530234502061797,0.6793757845739091,NS
ENSMUSG00000038014.8,Fam120a,6526,5794,7460,7841,7184,7354,6377.813833816063,-0.057565497787438656,0.0885604605964918,0.4753739446198339,0.6794091152437846,NS
ENSMUSG00000029571.15,Tmem106b,4616,4207,5512,6276.001,4597,5921,4442.29967592212,-0.0757602230876822,0.13279535541116316,0.47551776903101695,0.6794862321529664,NS
ENSMUSG00000056999.17,Ide,2776,3023,3634,4592.001,3310.001,3277,2995.2901187864945,-0.07744258614407425,0.13903910964432972,0.47552447514514024,0.6794862321529664,NS
ENSMUSG00000035878.14,Hykk,120,103,125,176,92,162.001,103.81213573189618,-0.08228318645517375,0.17494954142119842,0.47557879258922053,0.679494849153773,NS
ENSMUSG00000039942.16,Ptger4,531,656,587.999,802,664,671,626.906379128533,-0.08032636734551261,0.15330663528443422,0.47576320537546124,0.6796893224409635,NS
ENSMUSG00000011306.8,Sugp1,574.999,595,611,798,640,611,611.2667814488842,-0.06355514880468015,0.10085725060791853,0.47597863830335163,0.6799280680341858,NS
ENSMUSG00000054715.12,Zscan22,191,184,193.001,231.999,130.001,188.001,160.60682299036637,0.08192058113225212,0.16839332135604967,0.4761245310447231,0.6800171661785622,NS
ENSMUSG00000074874.11,Ctla2b,352.572,383.986,512.539,545.961,588.334,383.498,452.08148148596416,-0.08189932859449353,0.1680895355426819,0.47613765906462296,0.6800171661785622,NS
ENSMUSG00000036304.15,Zdhhc23,196,147,189,156,141,187,192.75807882330642,0.080674457759459,0.1995641107853185,0.4762817085809349,0.6801538667699325,NS
ENSMUSG00000027456.9,Sdcbp2,42,29,33,44,31,57,47.715704189767486,-0.08114739135026863,0.19522767384209083,0.4765965757032616,0.6804654031347703,NS
ENSMUSG00000034685.5,Fam171a2,72,167,100,250,163,62,123.05866052879999,-0.07519144286437594,0.22511517758911762,0.4765844076490857,0.6804654031347703,NS
ENSMUSG00000043572.8,Pars2,79,89,81,92,130,82,80.94314934727826,-0.08193274972826806,0.17074405791966255,0.4767206198004366,0.680504418932009,NS
ENSMUSG00000063884.7,Ptcd3,1647.001,1780,2171,2101.001,1848,1699,1672.6909395461303,0.07054395226552028,0.1177109818100094,0.47668884170362125,0.680504418932009,NS
ENSMUSG00000027655.15,Dhx35,394,411,378,420,391,383,361.07468732963304,0.07240860046227082,0.12296042331589525,0.4768724951561173,0.6805831391315297,NS
ENSMUSG00000030249.16,Abcc9,3030,3439.999,4546,6052,3670,3797,3192.4020095106607,-0.0818335391267793,0.16929372171342974,0.47686150115173537,0.6805831391315297,NS
ENSMUSG00000056290.17,Ms4a4b,247,130.249,178,176,227,298.572,167.83710157726557,-0.08063004393751845,0.19890619530220363,0.47697380924702293,0.6806587003066734,NS
ENSMUSG00000024187.16,Fam234a,2156.001,1522,2012,2614,2066.001,2074,1948.4201149292157,-0.07753390770570186,0.14060275788589932,0.477178721565046,0.6808820695460684,NS
ENSMUSG00000035062.14,Zc4h2,261,215,284,308,278,294,244.1364520268136,-0.07118686946964124,0.11979458809622176,0.477478852321995,0.681241246058513,NS
ENSMUSG00000001157.14,Gmcl1,899,898,1035,979,931,940,859.7256578502883,0.07103038798459103,0.11943637029107007,0.47763960939528777,0.6814015189994413,NS
ENSMUSG00000026209.16,Dnpep,723.001,900.001,877.001,960,856,704,827.6356351036098,0.07326205366280414,0.12594722956366705,0.47779570129712917,0.6815551047798482,NS
ENSMUSG00000030801.11,Kat8,532.999,654,626,701,484,604,550.1302246638202,0.07928149052642262,0.14952804482521528,0.477948764701707,0.6817043398421266,NS
ENSMUSG00000037989.17,Wnk2,227,331.999,248.001,275.999,208.001,220,253.69284567168572,0.07501321619918447,0.22467494310495742,0.4782183427709363,0.6820197141453952,NS
ENSMUSG00000030555.17,Ttc23,318,328.001,349.999,495,307.999,389,301.5549739628398,-0.07859811859679257,0.14635764231281784,0.47835018359885134,0.682138607985715,NS
ENSMUSG00000020064.10,Herc4,1889,1794.001,2167.002,2592.002,1991.001,2104.999,1884.9345082841855,-0.06113606490487361,0.09648161651533653,0.4784233535513443,0.6821738201615682,NS
ENSMUSG00000018930.4,Ccl4,33,44,35,47,103,17,56.280467739335634,-0.0652963282649032,0.2504470482020694,0.47849661795257437,0.6822091598610563,NS
ENSMUSG00000022555.13,Dgat1,453,431,421.001,407.001,421,369,532.9549777967201,0.08024032461740388,0.19947271564279317,0.47861432899929285,0.6822142040431438,NS
ENSMUSG00000025650.14,Col7a1,511,680,488,336.999,505,538.999,542.4081671016684,0.07065154397109968,0.23770769720105103,0.4786940769415862,0.6822142040431438,NS
ENSMUSG00000055368.15,Slc6a2,62,110,79,141,37,46,54.378592785054224,0.07434049246660758,0.22670685485612121,0.4786436191233436,0.6822142040431438,NS
ENSMUSG00000078812.11,Eif5a,11380.999,13250.996,12422,12336.998,13870,11034.99,12231.927923632795,0.07257185307029725,0.12431173747243177,0.47868038268305535,0.6822142040431438,NS
ENSMUSG00000010051.16,Hyal1,263.237,109.819,210.477,266.884,193.758,338.162,183.16377965353152,-0.07320294820569655,0.23028030702960586,0.4788089886251082,0.6822397820911829,NS
ENSMUSG00000054648.9,Zfp869,1340.644,1371.001,1479.001,1519.344,1334,1444,1284.088506417999,0.061589493951175404,0.09752405842672136,0.4787616674850258,0.6822397820911829,NS
ENSMUSG00000042684.9,Npl,2081,1991,1845,2343,2501,2136,2093.5784034988956,-0.07602711316418653,0.13586290704958084,0.47891545874803765,0.6823223990586601,NS
ENSMUSG00000019998.7,Stx7,4371,4690,5075,5185,4687,4812.999,4430.1318524665385,0.05021464807969944,0.07592060436549845,0.4790698563375108,0.6824591542830175,NS
ENSMUSG00000046280.10,She,216,251,425,362,248,249,226.85059404811415,0.0808917086692463,0.16253518287266994,0.4791285798114116,0.6824591542830175,NS
ENSMUSG00000069272.7,H2ac8,10,13,15,21,22,12,15.100796267709361,-0.06816046024460769,0.24380012410845336,0.4791569389082016,0.6824591542830175,NS
ENSMUSG00000033985.18,Tesk2,114,130.878,158.682,199,124.795,154.733,152.79978328883482,-0.07739297689995864,0.14188720860404874,0.4796826424456404,0.6830286232309074,NS
ENSMUSG00000037306.15,Man1c1,2228,1811,2356,2769,2351,2238,2018.9402848150967,-0.06582815256453668,0.10716630133944816,0.4797023794337022,0.6830286232309074,NS
ENSMUSG00000096255.3,Dynlt1b,1998.855,2014.802,2260.144,2540.24,2099.524,1791.297,1967.465421966946,0.06515985820001366,0.10560468558137248,0.4796468467477894,0.6830286232309074,NS
ENSMUSG00000020656.17,Grhl1,43,49,39,45,47,30,42.416128224495004,0.08066054402341967,0.19405942637935,0.47978818345546914,0.6830816792376935,NS
ENSMUSG00000101585.8,1600010M07Rik,169,131.999,183,187,187,208,164.14181741923375,-0.08080305327968121,0.16332456287683553,0.48000875294631135,0.6833265727324728,NS
ENSMUSG00000034687.9,Fras1,89,106,193,247,167,91,119.61174447820939,-0.07876093068749386,0.207026685139533,0.4801175037359214,0.6834122509176498,NS
ENSMUSG00000037570.17,Mcrs1,739,790.954,707.948,1009.928,899.957,732.955,757.635231679158,-0.07453725749000867,0.13135590402216968,0.4802147485148259,0.6834815354607697,NS
ENSMUSG00000023964.16,Calcr,87,41,96,36,25,111,55.8649256379459,0.06573532954051811,0.24877994637614687,0.48049070694417306,0.6837649566009991,NS
ENSMUSG00000059408.4,Mrgprh,25,23,26,48,39,18,21.80306102711672,-0.07121205393497113,0.2352580612895624,0.4805110613862479,0.6837649566009991,NS
ENSMUSG00000031605.9,Klhl2,847,767,914.001,768,793,879,803.341775404245,0.0803174903229616,0.1597367779087434,0.48061009600609966,0.6838367311423493,NS
ENSMUSG00000072964.15,Bhlhb9,323,441,507.004,568.125,484,475,393.52179000161044,-0.08026974066674421,0.15941871523719747,0.4806674895374274,0.6838492480811523,NS
ENSMUSG00000015357.11,Clpx,2345,2813,2916,3035.999,2490,2437,2374.7084257872502,0.07855526202588209,0.14841522819491487,0.48082549180663314,0.6839100063067841,NS
ENSMUSG00000020283.6,Pex13,1553,1618,1838,1545,1543,1783,1612.0330137240721,0.07925523389152087,0.15261459547208972,0.4810171886181782,0.6839100063067841,NS
ENSMUSG00000021464.16,Ror2,227,224,207,159,236,214,183.35932589601646,0.08081653235455485,0.18970521397085865,0.48100771224341105,0.6839100063067841,NS
ENSMUSG00000024421.17,Lama3,77,62,75,138,70,74,65.97201546233163,-0.07866776658828947,0.20658730167329706,0.4810222480245902,0.6839100063067841,NS
ENSMUSG00000032313.12,Tmem266,29,35,32,35,23,22,26.878481552117453,0.06952918594936991,0.23966207901218145,0.48081597386459424,0.6839100063067841,NS
ENSMUSG00000040124.6,Gorab,627.999,622,639,655,627,569,581.7690099185962,0.07943656258266002,0.15384880630408634,0.4810889266450429,0.6839100063067841,NS
ENSMUSG00000040721.10,Zfhx2,76,117,112,167,131,86,113.8801728693944,-0.08106756224913218,0.18541547333349934,0.48109900173613246,0.6839100063067841,NS
ENSMUSG00000044026.4,Slc35g1,156,134,147,184,130,96,124.97130541811737,0.08044226591355727,0.19413746047155228,0.48088984740346274,0.6839100063067841,NS
ENSMUSG00000021262.16,Evl,3079,2425,3135.999,3801,3377,3157,2956.9962416864764,-0.07918316548114826,0.15237064253579916,0.4811957692346186,0.6839784711787428,NS
ENSMUSG00000039648.15,Kyat1,164,229,221.999,237,185,162.001,192.5334037603402,0.08116702132854323,0.18165828916264948,0.4813150696484646,0.6840789475904651,NS
ENSMUSG00000001416.14,Cct3,3541.001,3732.999,4151,4714.001,4251,4090,3633.0268827277823,-0.062238254125795284,0.0997098138383725,0.4814621928835058,0.6842023839834035,NS
ENSMUSG00000109336.3,Samd4b,672,643,656,861,805,661,655.0616702208524,-0.07537033742813616,0.13508264392679029,0.4814991620656371,0.6842023839834035,NS
ENSMUSG00000031016.10,Wee1,567,369,565,381,597,901,559.9992697881281,-0.07940409945565198,0.20141824280342643,0.48155993748092263,0.6842196526889684,NS
ENSMUSG00000103030.2,E330011M16Rik,19,17,15,19,14,11,15.627950895470986,0.07292145650552553,0.2295457860451003,0.48161234520115925,0.6842250299516116,NS
ENSMUSG00000027651.17,Rprd1b,1010.999,1202,1232,1221,1097.001,1151.001,1011.095598712991,0.07116448122760709,0.12173780952070372,0.4818853507440727,0.6845437770715315,NS
ENSMUSG00000053702.17,Nebl,28,26,37,29,37,55,26.662150382754046,-0.07415792803539198,0.22521093107254364,0.48199612838490274,0.6846320297398154,NS
ENSMUSG00000011179.9,Odc1,3968.611,3912.014,3957.328,4303.955,3260.799,3781.8,3432.4505859389274,0.0810311127669707,0.17468460640070332,0.4821604414739084,0.684796299194675,NS
ENSMUSG00000009291.14,Pttg1ip,4838.001,4287,4779.999,4942,4364.999,4849.001,4297.354046428275,0.0661108259409805,0.10876014705708813,0.4823155234638061,0.6849474261966575,NS
ENSMUSG00000049551.3,Fzd9,130,164,155,164,157,72,139.09510205265275,0.07418613738181162,0.22459072918171966,0.4828021050015309,0.6855000728061289,NS
ENSMUSG00000064220.7,H2ac18,522.127,565.388,521.608,569.576,513.999,433.85,536.9147416213771,0.08068536506710305,0.1866017960031622,0.48277808022899055,0.6855000728061289,NS
ENSMUSG00000019428.17,Fkbp8,3394.999,3844,3290.999,3881,3732.001,2972.999,3534.7576184967443,0.07464409107177908,0.13341011107317247,0.48304645079666686,0.6857086306477047,NS
ENSMUSG00000121820.1,ENSMUSG00000121820,18.838,16,22,29,29,20.472,18.821828220496357,-0.07294489926789988,0.22862990097368707,0.4830428095908048,0.6857086306477047,NS
ENSMUSG00000000605.10,Clcn4,3602,3348,4190,4044,3588,3829,3355.985862040195,0.0567315110644531,0.08893062009408596,0.48326106486596737,0.6857365841276488,NS
ENSMUSG00000049858.9,Suox,610,765,628,748,654,562,606.9891749033367,0.0798091595884706,0.15945543273748952,0.48318641384007904,0.6857365841276488,NS
ENSMUSG00000090086.9,AI480526,272,188,300.999,359.002,259,298,232.7271239733759,-0.0797988833053995,0.15940883293906602,0.48321264772612066,0.6857365841276488,NS
ENSMUSG00000120183.1,1700085D22Rik,182,197,226,234,168,190,168.4083480715601,0.07935332540666035,0.15597655279021821,0.48324722992703634,0.6857365841276488,NS
ENSMUSG00000072972.4,Adam4,16,25,34,27,31,42,21.477036240978542,-0.07357343951574064,0.22634215588885237,0.48337794729554745,0.6858332803330252,NS
ENSMUSG00000050538.9,B230217C12Rik,101,85,95.999,121,77,65,86.02469121769244,0.07951499696614922,0.19791429622927734,0.4834901970729913,0.6859233847374869,NS
ENSMUSG00000035762.12,Tmem161b,632,684,759,846,742.999,774,672.7624363261316,-0.06024159638977616,0.09614130013309555,0.48370759270639674,0.6861626254601224,NS
ENSMUSG00000022962.16,Gart,1099.001,1088,1213.001,1329.999,1334.999,1207.001,1096.4271680372299,-0.06060299675768088,0.09695939477381015,0.4839141375742393,0.6863864271691055,NS
ENSMUSG00000021266.17,Wars1,895,680,934,1182.001,952.999,827.001,876.1997605124175,-0.07525668064286126,0.13643259604202493,0.4842388750794198,0.6867086012413177,NS
